location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NC_37123,2020-01-22,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,8.76,12.7,,7.88,17.96,11.83,9.64,28.04,,,43.81,,,0.005556,-4.788889,7.777778,0.0,-11.172222,43.165041
US_NC_37123,2020-01-23,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,9.3,15.22,6.76,6.34,15.64,10.15,,29.17,6.34,6.76,34.24,8.88,6.76,1.527778,-4.077778,8.977778,0.0,-5.483333,59.881154
US_NC_37123,2020-01-24,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,11.21,15.53,6.9,,28.46,8.19,10.78,37.09,,10.78,39.68,,9.49,8.311111,3.622222,17.538889,3.132667,4.716667,78.171788
US_NC_37123,2020-01-25,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,19.03,10.02,7.51,9.02,25.55,9.02,7.51,30.05,9.52,11.02,52.09,,,10.027778,5.1,15.433333,23.650222,7.472222,84.158879
US_NC_37123,2020-01-26,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,9.28,11.14,,,25.06,10.21,9.74,31.09,,6.96,50.12,6.96,,4.594444,-2.166667,11.977778,0.0254,-0.772222,68.219861
US_NC_37123,2020-01-27,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,,9.38,5.71,6.53,24.06,11.83,11.01,44.04,,7.34,47.3,8.56,,5.35,0.011111,11.733333,1.651,2.027778,79.391188
US_NC_37123,2020-01-28,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,7.12,8.38,11.73,,26.82,13.41,7.54,33.94,,7.54,47.35,8.8,,5.771605,-0.104938,11.790123,0.225778,1.518519,74.228033
US_NC_37123,2020-01-29,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,9.82,13.66,14.09,7.26,31.17,9.39,7.68,41.41,7.68,8.11,44.83,13.66,7.26,4.338889,-0.811111,10.972222,0.0,-0.594444,70.771171
US_NC_37123,2020-01-30,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,9.36,10.21,6.81,,47.22,11.06,8.51,43.81,6.38,,41.69,9.36,,6.255556,0.438889,10.977778,0.084667,0.177778,65.194562
US_NC_37123,2020-01-31,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,7.84,13.94,9.15,,26.14,,10.89,32.67,,,39.64,8.28,6.97,1.977778,-1.977778,7.727778,9.256889,-0.944444,81.145071
US_NC_37123,2020-02-01,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,,7.97,8.47,,25.41,,8.97,31.38,7.97,7.97,48.32,,,4.55,1.633333,8.972222,5.757333,3.5,92.950767
US_NC_37123,2020-02-02,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,11.16,11.16,,,15.05,,8.25,35.44,,,25.24,,,7.311111,-0.111111,17.338889,0.0254,0.627778,62.701214
US_NC_37123,2020-02-03,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,,10.41,,6.51,19.96,10.85,8.24,28.64,,15.62,47.3,9.98,,13.483333,2.422222,23.644444,0.0,1.755556,45.079046
US_NC_37123,2020-02-04,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,11.76,9.66,6.3,,19.32,7.98,8.82,28.13,7.14,11.76,41.99,7.14,,16.711111,12.5,20.583333,0.0,5.9,49.011079
US_NC_37123,2020-02-05,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,8.6,10.75,8.17,,22.36,,6.45,35.26,,8.6,40.85,9.46,10.75,16.422222,13.633333,18.85,1.326444,13.35,82.1897
US_NC_37123,2020-02-06,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,8.98,7.35,6.12,5.71,19.59,11.84,11.02,31.43,6.94,8.98,27.34,7.75,,16.716667,14.683333,20.966667,14.393333,15.65,93.591176
US_NC_37123,2020-02-07,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,8.66,7.75,,,27.34,8.66,10.03,28.71,,,23.7,,7.29,13.141975,7.006173,17.598765,16.637,9.067901,76.752777
US_NC_37123,2020-02-08,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,,10.1,10.1,8.08,28.79,7.58,8.59,31.32,,,38.9,,,2.605556,-0.872222,5.094444,0.0,-3.072222,66.568137
US_NC_37123,2020-02-09,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,9.2,13.08,11.14,12.11,20.82,,8.23,28.09,8.23,,46.98,,,5.922222,-1.911111,12.222222,1.4732,-0.438889,64.122422
US_NC_37123,2020-02-10,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,8.46,13.6,7.72,6.62,15.07,12.5,6.62,33.46,,10.29,44.85,5.88,6.25,8.988889,-0.183333,16.477778,0.0,5.155556,77.283238
US_NC_37123,2020-02-11,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,4.99,9.99,5.71,,21.4,12.13,8.21,37.46,5.71,,33.18,,5.71,18.555556,13.555556,22.422222,5.108222,16.027778,85.521272
US_NC_37123,2020-02-12,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,7.56,9.01,9.72,,21.25,,8.28,30.62,8.28,7.92,31.7,6.48,7.56,15.683333,11.722222,20.738889,5.926667,11.05,74.120755
US_NC_37123,2020-02-13,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,7.49,6.77,5.7,,21.39,10.7,12.12,36.01,6.42,6.42,34.58,,6.06,17.022222,13.022222,21.588889,2.427111,15.3,89.701448
US_NC_37123,2020-02-14,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,,,,,,,6.69,5.91,5.91,,6.69,7.08,,27.55,,,31.89,6.69,,8.627778,3.927778,13.55,8.636,-2.294444,46.68976
US_NC_37123,2020-02-15,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,-3,3,18,-10,8,,,11.12,,9.1,20.22,,7.58,29.31,,,49.53,,,3.133333,-2.666667,9.016667,0.0,-7.355556,46.295353
US_NC_37123,2020-02-16,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,-3,-1,-2,10,5,,8.99,11.83,,,17.04,8.05,,21.3,,10.41,35.5,7.57,,5.483333,-1.511111,11.327778,0.4572,0.588889,70.951409
US_NC_37123,2020-02-17,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,2,3,,-3,-3,,7.72,11.03,8.09,10.29,22.05,9.56,9.56,36.75,5.51,10.66,39.69,,,10.072222,2.294444,16.222222,0.9652,3.988889,66.461986
US_NC_37123,2020-02-18,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,3,-1,,-25,2,0,11.98,9.44,,,16.69,5.44,7.98,31.21,9.44,,34.48,5.81,5.44,11.394444,5.477778,16.077778,0.973667,7.922222,79.359411
US_NC_37123,2020-02-19,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,-8,5,,-22,3,0,6.5,6.5,7.95,6.87,15.9,7.95,9.4,27.83,,8.31,33.61,6.14,,10.477778,6.655556,13.066667,4.769556,7.538889,82.775057
US_NC_37123,2020-02-20,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,-3,18,,-5,-2,,6.43,10.98,,6.43,13.25,,9.84,19.68,6.81,9.08,35.2,8.33,9.84,4.766667,0.322222,9.566667,0.762,1.211111,77.909664
US_NC_37123,2020-02-21,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,-21,-12,,-23,-22,,,8.13,9.49,,19.43,7.68,9.49,28.92,10.39,7.68,47.91,8.13,,0.861111,-1.283333,4.416667,6.858,-3.833333,71.217655
US_NC_37123,2020-02-22,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,-5,0,,-12,11,,9.94,9.47,10.89,,20.36,,9.47,29.36,,8.52,44.98,8.52,,2.722222,-6.288889,12.333333,0.2032,-5.938889,53.645825
US_NC_37123,2020-02-23,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,-2,6,4,4,3,,7.59,12.34,,,15.18,11.39,7.12,30.36,9.96,,49.34,7.59,,5.25,-4.388889,15.905556,0.254,-3.144444,54.915494
US_NC_37123,2020-02-24,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,-4,3,,-17,4,,7.86,,8.58,,19.66,7.15,10.01,29.66,,5.72,30.02,7.5,8.58,8.9,6.772222,11.344444,3.556,2.044444,62.539398
US_NC_37123,2020-02-25,ChIJeYwxCxK9VIgR_9Xr2vNpcFQ,Q506697,geoId/37123,US,United States of America,NC,North Carolina,37123,Montgomery County,US,USA,2,,,,,,,27269,13290,13979,3149,3624,3159,2862,3321,3778,3813,2393,1170,2528724,35.33,-79.9,1299,76.1,3,-3,,-18,3,-1,7.91,9.42,8.29,,26.75,7.91,9.42,35.79,,7.91,41.82,5.65,5.27,12.066667,7.261111,18.116667,8.89,10.894444,92.609814
