location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37199,2020-01-11,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,16.86,19.87,,29.5,12.64,46.95,15.65,14.222222,8.494444,19.288889,3.668889,,11.243056,83.768084
US_NC_37199,2020-01-12,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,11.19,13.67,,14.29,,45.99,,14.938889,8.638889,20.366667,31.270222,,9.743056,69.796442
US_NC_37199,2020-01-13,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,20.24,22.02,16.67,37.5,,60.71,,10.25,6.883333,16.583333,1.80975,,8.013889,84.640598
US_NC_37199,2020-01-14,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,12.12,24.23,14.43,27.7,,59.43,,12.961111,9.038889,16.144444,5.08,,11.701389,91.796549
US_NC_37199,2020-01-15,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,9.28,26.67,10.44,27.83,,50.45,,12.933333,10.016667,17.327778,6.096,,12.201389,93.834367
US_NC_37199,2020-01-16,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,9.03,21.68,12.64,25.29,9.03,51.18,12.64,12.0,7.833333,16.372222,0.635,,5.027778,61.779885
US_NC_37199,2020-01-17,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,,20.63,19.41,29.12,9.1,45.5,9.71,4.288889,-0.033333,9.683333,0.0,,-11.368056,31.616314
US_NC_37199,2020-01-18,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,,20.88,,24.26,9.03,46.83,,3.527778,1.227778,7.361111,1.552222,,-5.256944,52.857975
US_NC_37199,2020-01-19,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,9.11,18.82,14.57,30.96,,42.49,,5.027778,-0.077778,9.594444,2.822222,,-1.548611,62.0685
US_NC_37199,2020-01-20,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,11.3,16.95,,29.95,,43.52,9.04,-3.05,-6.038889,2.116667,0.03175,,-11.034722,53.192826
US_NC_37199,2020-01-21,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,21.1,21.67,15.39,33.64,,43.91,9.69,-3.895062,-6.833333,1.024691,0.0,,-11.888889,52.837933
US_NC_37199,2020-01-22,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,10.92,23.05,15.77,31.54,,54.59,,-2.209877,-8.962963,7.419753,0.0,,-11.5,47.79076
US_NC_37199,2020-01-23,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,11.14,28.14,19.34,34.58,,54.51,,1.339506,-6.055556,10.024691,0.0,,-8.269841,48.190498
US_NC_37199,2020-01-24,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,13.51,25.85,14.1,32.9,9.4,54.05,,4.481481,0.376543,8.061728,5.11175,,0.31746,73.993639
US_NC_37199,2020-01-25,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,,21.96,10.09,39.18,10.69,52.24,14.25,4.228395,1.006173,8.790123,24.412222,,1.650794,81.152489
US_NC_37199,2020-01-26,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,13.59,22.45,,39.57,,50.21,12.99,2.148148,-2.364198,9.506173,0.084667,,-3.595238,64.812509
US_NC_37199,2020-01-27,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,13.44,30.81,10.08,38.09,9.52,48.17,,4.382716,-0.339506,8.808642,0.326571,,0.396825,73.184873
US_NC_37199,2020-01-28,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,13.79,22.99,17.82,37.93,10.35,45.41,17.24,5.172222,0.211111,10.955556,2.467429,,-0.576389,66.056312
US_NC_37199,2020-01-29,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,13.25,26.5,10.94,43.2,,48.39,11.52,3.227778,-2.022222,9.394444,0.0,,-1.493056,69.815331
US_NC_37199,2020-01-30,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,8.7,29.57,10.44,47.55,9.28,42.91,9.28,4.772222,1.066667,9.061111,0.508,,0.777778,76.146373
US_NC_37199,2020-01-31,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,,27.08,12.1,40.91,,53.58,9.22,3.016667,0.488889,6.972222,1.326444,,0.277778,82.807645
US_NC_37199,2020-02-01,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,10.91,32.73,16.36,33.33,,40.0,,3.066667,-0.15,9.127778,3.189111,,1.291667,88.571199
US_NC_37199,2020-02-02,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,9.48,14.81,9.48,24.3,,50.37,,6.572222,-0.027778,16.372222,0.5334,,-1.284722,56.995012
US_NC_37199,2020-02-03,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,17.2,29.66,,42.71,,55.16,,10.405556,0.716667,21.1,0.0,,-0.333333,45.83359
US_NC_37199,2020-02-04,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,13.03,32.3,9.63,26.63,,58.36,14.73,13.511111,8.655556,18.822222,0.979714,,4.5625,54.609806
US_NC_37199,2020-02-05,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,,33.6,10.25,38.16,10.25,51.26,8.54,13.122222,10.594444,15.527778,6.35,,11.756944,90.201871
US_NC_37199,2020-02-06,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,11.79,16.07,13.39,27.32,,57.86,8.57,13.977778,12.544444,15.705556,35.221333,,13.340278,95.93315
US_NC_37199,2020-02-07,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,,23.7,10.77,29.63,,43.63,8.08,7.055556,0.677778,12.788889,53.791556,,3.159722,76.446532
US_NC_37199,2020-02-08,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,,26.32,13.16,39.48,12.02,48.06,,-0.872222,-3.744444,1.966667,4.656667,,-4.465278,75.470906
US_NC_37199,2020-02-09,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,,26.25,11.67,23.92,,58.34,,2.638889,-2.661111,10.211111,0.8255,,-1.875,69.549642
US_NC_37199,2020-02-10,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,,35.11,,36.22,8.92,54.05,,5.477778,-0.422222,10.005556,1.354667,,1.979167,79.00706
US_NC_37199,2020-02-11,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,11.64,19.79,,30.84,,42.48,,13.527778,6.938889,18.105556,14.393333,,11.8125,89.543808
US_NC_37199,2020-02-12,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,12.33,17.03,14.68,43.46,,46.99,,10.244444,7.227778,16.105556,5.785556,,7.25,81.252195
US_NC_37199,2020-02-13,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,9.13,14.84,15.41,33.67,,42.23,10.84,12.622222,6.716667,17.761111,12.333111,,9.8125,82.982396
US_NC_37199,2020-02-14,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,,,,15.25,18.19,12.32,29.33,11.15,43.41,,3.183333,-0.905556,7.211111,12.4206,,-5.666667,53.103907
US_NC_37199,2020-02-15,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,11,8,6,8.54,15.37,9.68,26.76,,37.01,13.66,0.155556,-5.966667,7.894444,0.0,,-8.583333,51.351219
US_NC_37199,2020-02-16,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,-10,11,4,11.26,21.4,8.45,29.29,,47.31,10.14,2.827778,-3.8,8.138889,0.0,,-2.395833,67.180773
US_NC_37199,2020-02-17,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,3,12,3,,21.42,10.71,31.56,8.45,41.14,,7.127778,-0.977778,15.205556,0.0,,0.256944,59.295379
US_NC_37199,2020-02-18,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,7,10,4,10.74,32.77,12.43,30.51,,32.77,9.04,9.077778,3.855556,13.733333,1.778,,5.888889,81.00755
US_NC_37199,2020-02-19,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,-7,9,3,9.64,24.94,16.44,19.27,9.07,48.19,11.9,8.761111,5.455556,12.333333,4.8514,,2.0,63.551131
US_NC_37199,2020-02-20,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,-28,0,-21,,16.66,13.98,24.73,9.14,45.69,,2.922222,0.194444,8.105556,1.0795,30.48,-2.326389,69.235478
US_NC_37199,2020-02-21,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,-19,-15,-12,12.49,19.86,8.51,23.27,,43.13,,0.461111,-3.75,5.538889,4.430889,30.48,-8.763889,49.924661
US_NC_37199,2020-02-22,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,1,16,4,16.07,20.4,10.51,35.24,,29.68,11.13,1.432099,-6.481481,12.209877,0.0,,-9.690476,43.113147
US_NC_37199,2020-02-23,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,-1,-4,4,15.67,22.3,,30.14,9.04,48.83,10.85,3.405556,-4.961111,13.822222,0.0,,-5.270833,52.2079
US_NC_37199,2020-02-24,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,-6,12,4,11.72,23.99,8.37,39.62,,54.68,10.6,6.339506,2.592593,11.037037,2.568222,,0.269841,66.085327
US_NC_37199,2020-02-25,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,15,2,0,13.87,28.9,,43.93,,50.28,17.34,9.104938,4.969136,15.635802,13.913556,,7.103175,87.597735
US_NC_37199,2020-02-26,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,10,9,6,,35.12,11.33,54.94,,47.58,,9.17284,3.771605,15.080247,2.314222,,6.634921,83.121695
US_NC_37199,2020-02-27,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,-11,-7,-15,14.59,28.13,,50.53,8.86,46.37,10.94,2.722222,-1.283333,8.683333,2.286,,-6.881944,50.400256
US_NC_37199,2020-02-28,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,-9,9,-8,9.74,27.59,10.82,44.36,,37.33,11.36,2.033333,-2.338889,6.883333,0.127,30.48,-6.5,52.797777
US_NC_37199,2020-02-29,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,-4,3,4,14.92,34.44,9.18,41.9,,48.21,8.61,1.822222,-1.988889,6.277778,1.27,30.48,-6.513889,54.394743
US_NC_37199,2020-03-01,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,8,8,0,11.96,23.32,12.56,47.84,,50.83,10.76,2.444444,-6.088889,14.127778,0.4572,30.48,-9.340278,41.526481
US_NC_37199,2020-03-02,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,9,15,4,14.84,35.72,8.24,45.06,,53.31,12.09,7.716667,0.222222,13.344444,0.03175,,-0.986111,55.509186
US_NC_37199,2020-03-03,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,22,21,-1,19.24,42.64,,54.6,7.8,44.2,8.84,10.461111,5.522222,16.327778,5.136444,,8.069444,83.63088
US_NC_37199,2020-03-04,ChIJs-olvq4DWogRiTpnZW69zN4,Q502487,geoId/37199,US,United States of America,NC,North Carolina,37199,Yancey County,US,USA,2,,,,,,,17697,8709,8988,1671,1930,1838,1752,2153,2523,2789,1962,1079,2528759,35.9,-82.31,313,76.68,13,-8,6,13.08,32.16,,54.5,,50.69,,10.611111,5.388889,15.9,8.7122,,0.013889,47.680316
