location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NC_37013,2020-01-11,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,7.69,10.0,5.64,13.84,6.41,8.2,3.59,7.43,3.85,,3.85,14.36,4.61,10.25,3.59,4.61,8.97,4.61,,5.13,3.59,7.18,3.59,5.64,4.87,8.46,28.2,9.48,4.87,8.2,3.85,,7.18,6.67,45.63,,7.69,7.43,5.64,7.18,4.36,3.85,20.41358,16.240741,24.209877,0.0,13.475309,66.692504
US_NC_37013,2020-01-12,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,5.45,9.67,4.71,11.4,8.92,5.7,4.21,5.7,6.44,,3.96,12.39,5.7,9.67,,4.71,13.88,3.47,3.72,7.68,6.69,6.69,4.46,7.19,4.96,7.68,26.77,7.19,3.96,10.66,4.46,6.2,6.2,7.68,47.09,3.72,6.2,5.21,7.68,4.46,,3.72,21.206349,17.436508,22.730159,3.7084,18.039683,82.18971
US_NC_37013,2020-01-13,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,6.21,7.25,4.56,10.98,10.36,7.67,5.39,6.84,4.35,3.31,,15.95,3.11,11.19,3.94,4.35,12.43,3.73,2.9,6.84,4.76,8.08,3.31,,6.42,8.91,32.11,8.08,5.39,6.84,,5.8,3.52,7.04,42.88,3.73,6.84,4.35,6.01,6.84,2.9,3.94,19.238095,16.833333,22.896825,2.159,18.206349,93.75978
US_NC_37013,2020-01-14,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,6.82,10.23,4.05,10.44,8.74,7.67,3.62,6.82,7.46,,5.54,17.69,7.03,10.23,2.98,4.9,10.02,6.61,5.11,3.41,7.46,4.05,4.9,5.54,4.69,12.79,30.47,6.82,5.11,10.23,,,6.39,6.82,41.34,,9.38,4.05,4.69,6.18,,,19.18254,16.619048,22.960317,12.065,17.746032,91.466563
US_NC_37013,2020-01-15,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,6.71,6.49,,7.79,9.74,7.58,5.41,7.58,4.11,3.46,5.19,14.5,,9.96,,7.79,11.69,5.41,3.03,5.41,5.19,4.98,6.06,5.84,,10.39,25.32,9.52,3.03,8.01,4.54,4.33,6.06,7.36,48.69,4.98,6.49,5.63,7.79,6.06,4.11,4.11,16.17284,13.364198,20.691358,0.141111,13.17284,82.479676
US_NC_37013,2020-01-16,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,5.34,6.4,4.06,10.03,8.54,6.83,5.55,6.19,3.84,,2.99,11.95,3.84,10.89,4.7,3.63,12.81,3.63,5.12,5.12,3.84,5.55,4.91,4.27,3.84,10.89,22.63,7.68,,8.32,,6.19,3.84,5.98,38.21,5.34,7.47,3.2,6.83,4.27,3.63,,16.728395,12.259259,20.932099,0.0,10.308642,66.053512
US_NC_37013,2020-01-17,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,3.62,6.39,,11.72,7.25,3.62,,5.54,5.11,,,15.13,2.98,11.08,4.05,6.39,11.72,4.47,4.05,4.47,5.11,6.39,4.47,4.69,3.2,11.51,28.13,7.03,4.05,4.69,3.2,6.18,5.54,6.18,34.74,5.75,8.31,5.54,6.18,6.61,,,6.783951,2.462963,16.895062,0.0,-6.0,39.801011
US_NC_37013,2020-01-18,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,4.1,7.95,3.59,8.21,8.98,5.13,4.36,6.67,5.64,6.92,4.1,16.93,6.16,8.98,5.13,5.39,11.54,4.36,,5.9,7.18,,6.67,6.16,,10.77,28.47,7.69,4.1,5.39,,5.64,5.9,6.67,42.83,4.62,5.64,4.36,5.9,7.69,5.39,,5.987654,1.216049,15.08642,0.0,-1.290123,60.075067
US_NC_37013,2020-01-19,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,4.01,9.27,,12.78,7.52,5.76,4.01,5.26,3.51,,4.76,18.54,6.01,9.52,4.76,7.52,9.02,5.76,,7.77,4.76,4.51,3.76,7.26,3.76,8.77,25.05,3.51,6.76,11.77,,,5.26,7.01,37.83,5.76,5.01,4.76,5.51,6.26,3.76,,16.0,9.098765,18.771605,1.306286,10.487654,70.17077
US_NC_37013,2020-01-20,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,4.62,9.49,6.33,14.11,8.03,5.6,5.11,7.54,5.11,3.89,,22.88,8.52,12.17,,4.87,12.41,6.33,3.65,5.84,6.81,4.62,4.87,3.41,4.87,9.98,28.47,6.08,,10.71,3.65,,,6.57,41.61,,9.0,4.87,7.3,5.84,,5.11,2.796296,-0.592593,9.388889,0.112889,-6.981481,48.747337
US_NC_37013,2020-01-21,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,6.76,9.79,3.73,10.26,9.56,7.0,6.53,7.0,6.76,6.06,,23.79,3.5,11.43,3.5,4.2,12.36,3.96,5.13,5.36,5.13,,4.43,8.39,,13.76,31.02,6.53,3.96,9.33,4.2,5.83,7.93,9.33,50.37,6.3,8.16,9.1,9.1,4.9,4.66,3.73,0.654321,-2.037037,4.882716,0.0,-7.932099,52.750756
US_NC_37013,2020-01-22,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,7.47,7.69,4.39,12.08,10.55,6.81,6.15,6.59,4.61,5.27,3.08,21.97,,9.89,3.3,5.49,15.16,,7.69,4.61,4.61,5.49,7.69,5.49,4.39,6.37,34.49,6.15,4.39,8.57,,5.93,5.49,8.79,49.87,7.03,10.55,6.81,7.03,4.83,,,2.54321,-1.388889,9.314815,0.0,-4.45679,60.028199
US_NC_37013,2020-01-23,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,4.94,9.23,3.0,10.73,8.8,7.94,6.01,5.8,6.22,3.0,,20.39,,9.23,3.86,,8.8,3.86,,6.01,7.08,5.15,4.94,7.08,3.44,11.16,29.41,6.44,,8.8,,4.72,7.51,9.45,41.21,3.22,8.37,7.51,4.94,5.37,,3.22,6.067901,0.938272,13.148148,0.0,2.259259,76.900887
US_NC_37013,2020-01-24,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,6.07,8.38,3.77,13.61,7.12,4.4,3.77,6.07,3.14,2.93,3.14,31.21,4.19,10.05,,,10.05,4.4,5.24,8.8,4.61,,3.56,5.24,3.35,12.57,39.59,7.33,3.98,11.31,,,5.24,,37.07,4.82,7.33,6.49,4.82,7.12,4.61,,12.746914,5.802469,20.450617,0.0,8.216049,75.759506
US_NC_37013,2020-01-25,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,7.13,7.64,3.56,15.78,6.62,7.38,,5.09,5.86,,5.6,26.48,9.93,8.91,4.33,5.09,10.95,6.11,3.82,6.62,8.4,5.09,4.84,5.86,5.86,9.93,33.09,7.38,4.33,8.4,,4.84,5.35,5.86,41.75,4.84,5.86,6.87,5.6,5.35,,,16.839506,11.037037,19.975309,7.831667,11.290123,70.980912
US_NC_37013,2020-01-26,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,6.69,11.23,5.5,14.58,10.04,6.21,,7.89,5.97,5.5,,27.72,5.02,11.71,5.26,3.35,8.6,6.21,,4.78,11.95,4.78,4.54,4.06,3.58,5.02,34.17,9.08,,6.69,,5.97,5.5,7.17,44.92,4.3,7.89,4.78,5.5,4.54,6.93,,9.580247,4.308642,16.17284,1.213556,1.537037,59.124053
US_NC_37013,2020-01-27,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,5.57,7.22,,8.25,8.87,6.8,3.92,8.04,5.77,3.09,4.54,30.31,4.54,12.58,,4.54,10.52,5.16,,6.39,4.95,4.33,,3.51,5.16,12.17,35.88,6.6,3.51,7.42,4.12,3.51,6.39,6.6,43.51,4.74,7.63,5.57,4.95,7.42,5.57,4.54,8.320988,1.382716,17.95679,0.0,1.808642,65.417994
US_NC_37013,2020-01-28,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,7.5,8.12,4.79,10.41,7.29,6.25,5.62,6.04,3.96,,3.54,24.57,3.54,12.91,3.96,5.21,12.29,5.0,2.92,7.91,6.46,5.62,4.17,5.83,3.54,11.24,43.52,10.0,4.58,9.37,3.75,6.66,4.79,7.5,43.73,,12.29,6.46,6.87,6.87,3.75,3.96,9.160494,3.364198,15.771605,1.862667,1.858025,61.619841
US_NC_37013,2020-01-29,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,6.12,7.59,6.54,12.23,9.7,8.02,7.38,4.64,5.06,3.8,2.95,28.27,7.38,12.02,3.8,6.75,12.87,4.22,6.12,6.96,5.91,3.59,3.16,6.54,3.8,10.55,42.61,8.02,,8.23,,3.16,6.75,8.44,38.18,4.64,11.81,5.91,5.48,6.12,4.64,5.48,6.740741,2.265432,12.783951,0.084667,-0.018519,64.903589
US_NC_37013,2020-01-30,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,5.88,10.49,,11.75,10.29,4.83,3.99,8.4,5.88,2.94,3.99,28.75,,12.59,4.83,6.93,10.29,5.88,2.94,2.94,7.56,4.83,6.93,3.78,3.36,15.11,38.41,9.03,3.15,6.93,4.83,5.67,4.62,8.19,44.29,3.15,8.4,6.51,5.25,7.56,3.57,3.36,7.530864,2.660494,12.95679,0.0,0.783951,63.051783
US_NC_37013,2020-01-31,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,9.12,8.31,,9.32,8.71,3.44,3.65,5.88,5.47,3.85,5.47,29.78,3.24,12.97,4.25,,8.51,4.86,3.65,6.28,6.28,5.07,4.46,4.05,3.24,8.51,34.85,5.47,2.84,7.7,,7.5,5.07,6.48,37.68,5.88,8.1,,4.66,4.46,,3.04,6.67284,2.283951,14.08642,0.381,2.364198,74.301602
US_NC_37013,2020-02-01,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,7.18,5.64,6.41,11.8,10.26,7.18,,5.39,5.39,3.85,4.36,32.84,5.39,15.39,,6.93,11.29,4.36,4.11,7.44,7.95,5.13,8.47,4.88,,8.72,37.97,6.93,4.36,7.7,,5.64,4.11,4.36,44.38,4.88,7.95,7.18,6.67,5.13,,,8.259259,5.654321,11.654321,18.396857,6.444444,88.826483
US_NC_37013,2020-02-02,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,5.8,9.07,,10.08,9.58,5.29,7.56,5.29,5.8,,6.3,29.74,,14.87,,,10.59,5.04,,6.55,5.29,5.29,5.54,5.29,3.53,11.34,36.04,8.32,,11.34,5.8,4.54,5.8,7.06,47.13,5.29,5.54,7.06,4.79,6.3,4.54,4.28,10.32716,5.203704,17.598765,2.398889,3.17284,62.199168
US_NC_37013,2020-02-03,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,5.23,9.84,5.44,11.72,9.84,7.33,3.98,5.44,5.44,,4.82,28.26,3.77,12.77,5.86,4.4,8.37,4.4,4.4,7.33,7.33,3.77,4.82,5.03,5.23,10.68,31.82,6.7,3.14,8.37,,6.07,5.86,8.16,44.59,4.61,7.96,6.91,5.03,6.49,,,16.808642,9.148148,27.580247,0.0,3.320988,41.169706
US_NC_37013,2020-02-04,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,7.16,9.26,4.42,12.0,6.74,5.68,4.0,8.42,5.47,4.0,3.58,29.47,,14.95,4.21,5.05,11.58,8.63,4.63,6.74,6.74,3.58,4.63,,3.58,10.95,37.69,8.84,4.42,7.58,3.79,4.84,4.0,6.95,47.79,4.0,7.58,7.79,4.63,9.05,7.16,3.79,17.08642,12.080247,24.549383,0.0,7.950617,55.062493
US_NC_37013,2020-02-05,ChIJc_BuSVlAr4kRWS2OOG_AXOo,Q484639,geoId/37013,US,United States of America,NC,North Carolina,37013,Beaufort County,US,USA,2,,,,,,,47033,22400,24633,4924,5661,4779,4734,5523,6656,7368,5043,2345,2528675,35.48,-76.84,2483,75.490909,,,,,,3.1,6.21,4.55,12.01,9.73,,4.76,7.45,3.1,7.25,4.76,31.88,5.38,15.73,4.35,5.59,9.31,5.59,4.14,6.21,6.42,5.17,3.31,4.35,2.9,9.31,35.6,6.21,5.59,7.25,3.31,4.14,4.55,9.11,38.71,5.17,6.42,5.8,5.17,4.14,5.8,4.14,17.919753,14.018519,22.58642,0.762,12.154321,69.241454
