location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37017,2020-01-22,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,5.9,6.56,7.21,7.87,7.54,7.87,18.69,9.51,7.54,12.46,,5.9,5.9,5.58,10.16,40.33,6.56,6.89,5.9,6.23,45.58,,,6.89,6.56,1.91358,-2.919753,9.882716,0.0,,-7.716049,49.042208
US_NC_37017,2020-01-23,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,5.24,8.52,11.79,11.46,,5.9,24.89,12.12,8.84,13.76,5.9,4.91,5.9,,10.15,34.72,8.19,6.88,4.91,4.91,33.41,,5.9,5.9,13.1,3.993827,-1.969136,11.08642,0.0,,-1.117284,69.43884
US_NC_37017,2020-01-24,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,13.91,8.82,15.61,7.12,,24.43,6.11,,10.86,,4.75,7.8,9.16,11.54,38.68,7.12,7.46,,8.14,38.68,8.14,5.43,4.75,,10.561728,3.209877,20.012346,0.217714,,7.308642,80.346649
US_NC_37017,2020-01-25,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,11.72,10.94,5.86,6.64,,35.95,13.29,5.86,13.29,,,7.03,,7.42,42.2,6.25,11.33,,7.03,40.64,7.42,8.99,10.16,,13.438272,6.679012,18.555556,13.30325,,9.969136,79.670572
US_NC_37017,2020-01-26,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,5.45,8.72,13.08,5.09,,25.79,11.62,7.63,10.17,,5.81,,,,34.51,5.45,9.45,5.45,,43.96,,6.18,10.17,7.27,7.179012,1.388889,14.166667,2.483556,,1.450617,67.018029
US_NC_37017,2020-01-27,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,4.94,10.21,7.58,11.86,7.91,,17.13,5.6,6.26,9.55,,6.26,6.26,,13.51,35.91,5.27,7.25,,,40.53,5.27,6.59,,,8.037037,2.246914,14.709877,0.544286,,3.197531,71.648752
US_NC_37017,2020-01-28,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,4.95,8.25,13.2,5.28,6.93,5.61,23.42,10.23,7.59,9.24,6.27,4.95,5.28,,9.24,45.86,9.9,12.21,6.27,6.6,51.46,5.28,8.25,9.57,6.6,7.981481,3.228395,13.537037,2.06375,,3.098765,71.405082
US_NC_37017,2020-01-29,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,6.0,8.34,13.67,8.34,,9.67,25.68,11.34,7.0,12.34,8.0,,7.67,6.0,8.0,52.02,,,4.67,6.67,44.02,4.67,12.67,5.67,6.67,4.858025,-0.635802,12.592593,0.0,,0.271605,72.294822
US_NC_37017,2020-01-30,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,8.13,9.83,9.49,9.49,,29.83,10.85,,14.24,6.78,5.08,7.46,,11.19,43.05,,9.83,4.75,,36.95,,5.42,6.44,,7.654321,1.401235,12.135802,0.395111,,0.746914,61.695275
US_NC_37017,2020-01-31,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,9.77,9.12,6.84,6.52,,33.23,14.01,5.21,14.33,,7.17,5.54,5.54,8.47,41.37,10.75,12.05,,5.21,40.4,4.56,10.1,5.21,,4.228395,0.425926,11.401235,3.52425,,0.512346,76.823901
US_NC_37017,2020-02-01,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,12.21,9.46,7.09,,5.91,23.64,14.18,,10.24,,7.49,6.3,,9.46,40.19,,10.24,7.49,,39.4,5.91,7.09,,5.91,6.339506,2.716049,9.259259,25.527,,5.462963,94.194594
US_NC_37017,2020-02-02,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,5.37,12.27,9.59,6.14,5.75,8.05,23.78,9.97,,6.52,5.37,,,7.29,5.75,32.98,5.75,10.74,7.29,6.9,50.24,,5.75,9.97,,8.259259,1.814815,17.32716,0.028222,,2.82716,68.725212
US_NC_37017,2020-02-03,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,5.61,10.22,12.2,7.58,5.93,5.61,26.05,11.54,4.62,10.55,,6.92,4.62,5.93,9.56,38.25,5.93,8.24,5.61,,35.28,4.95,7.25,4.95,5.61,14.234568,3.45679,24.253086,0.0,,3.41358,48.217687
US_NC_37017,2020-02-04,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,12.05,13.39,8.03,,4.68,29.12,11.71,,11.04,5.02,,9.04,,9.04,32.13,4.68,10.04,,4.68,38.82,8.37,7.7,6.69,5.36,17.185185,11.382716,23.623457,0.0,,7.339506,52.516941
US_NC_37017,2020-02-05,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,6.03,8.37,12.05,8.71,7.03,5.69,25.11,17.74,5.69,15.07,4.69,7.37,8.37,7.37,6.7,33.48,6.36,9.37,5.02,6.03,35.82,7.7,8.04,7.03,8.37,17.450617,13.481481,22.666667,0.508,,12.833333,74.386182
US_NC_37017,2020-02-06,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,7.97,9.88,12.12,8.61,5.74,,29.02,12.44,5.1,13.39,,7.01,8.61,5.1,5.74,39.22,8.61,9.57,,9.25,46.24,6.06,7.33,11.16,5.1,19.91358,15.975309,25.018519,8.28675,,16.87037,82.761775
US_NC_37017,2020-02-07,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,7.63,12.94,10.28,6.63,,25.88,13.27,4.64,10.28,6.63,5.64,,,9.62,37.49,10.95,8.62,,4.64,37.82,,6.3,7.96,8.96,14.734568,8.45679,20.993827,65.858571,,8.790123,67.720775
US_NC_37017,2020-02-08,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,6.5,8.79,11.47,,8.41,,25.61,15.29,6.12,11.08,5.35,7.64,5.35,,10.32,34.02,5.35,6.5,,5.73,40.9,,9.17,9.94,,4.888889,0.0,8.111111,7.39775,,-2.888889,57.218164
US_NC_37017,2020-02-09,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,9.01,14.1,8.62,9.4,6.66,7.83,27.03,14.49,7.44,9.4,,5.88,,,7.05,32.91,,9.79,,9.01,43.49,,7.44,5.88,9.79,6.567901,-0.283951,13.185185,0.0,,0.339506,64.544905
US_NC_37017,2020-02-10,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,8.5,9.15,10.79,,5.23,27.14,13.41,5.56,14.06,,4.58,,5.23,8.5,39.89,7.19,4.58,,5.88,35.64,4.91,6.87,8.5,5.23,11.376543,1.123457,21.691358,0.0,,6.481481,71.924772
US_NC_37017,2020-02-11,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,9.16,9.49,7.2,7.2,,18.0,10.8,,11.78,,8.18,7.85,4.58,10.8,45.48,7.2,5.89,5.24,,49.08,,5.56,6.87,,20.450617,16.012346,24.654321,0.15875,,16.333333,77.315589
US_NC_37017,2020-02-12,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,4.97,5.96,15.91,8.29,4.64,8.62,19.88,11.27,6.3,13.59,5.63,7.62,4.97,8.29,10.27,43.74,6.63,10.61,5.96,5.96,41.76,,12.26,7.29,,17.845679,14.148148,23.419753,0.036286,,13.506173,75.821788
US_NC_37017,2020-02-13,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,6.6,7.26,11.89,10.57,5.61,8.25,26.74,8.91,,9.24,4.95,5.28,,,6.27,36.98,5.61,7.26,4.95,,41.93,,9.9,5.28,6.27,19.518519,13.722222,26.882716,4.445,,16.32716,81.892492
US_NC_37017,2020-02-14,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,,,,,,,10.76,10.76,5.56,,6.6,20.14,9.72,,12.5,,5.56,4.86,,7.64,31.6,,9.72,,,30.21,5.56,9.03,6.25,,11.203704,7.265432,17.024691,2.398889,,2.037037,53.409992
US_NC_37017,2020-02-15,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,0,1,,3,,,12.64,10.6,,6.52,,27.32,11.01,,11.01,,,7.75,,,28.14,8.15,6.52,,,37.51,,8.15,7.75,6.93,4.91358,-0.283951,11.592593,0.0,,-4.753086,49.75758
US_NC_37017,2020-02-16,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,-2,-7,,-2,,7.22,12.54,14.44,9.5,6.46,,23.19,15.96,,13.68,,6.46,,7.22,8.36,38.39,6.84,11.78,8.36,,49.03,,7.22,7.22,6.08,6.611111,-0.302469,13.604938,0.254,,0.882716,67.148622
US_NC_37017,2020-02-17,ChIJccIvb2BRqokRal4yllnTwCw,Q504403,geoId/37017,US,United States of America,NC,North Carolina,37017,Bladen County,US,USA,2,,,,,,,33443,15919,17524,3597,4100,3724,3491,4039,4787,5040,3098,1567,2528676,34.62,-78.56,2298,76.85,-4,-1,,-14,3,5.95,7.35,12.25,6.65,6.65,5.95,28.36,12.6,5.6,12.6,4.9,7.0,,7.35,10.5,28.36,8.4,9.8,5.95,5.25,44.46,,10.5,,10.5,10.919753,4.203704,16.45679,6.00075,,7.419753,79.141722
