location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37079,2020-02-06,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,,,19.91,33.79,38.01,18.338889,14.722222,24.061111,7.0104,,16.166667,87.532452
US_NC_37079,2020-02-07,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,,,14.08,31.35,30.71,15.016667,9.472222,20.138889,57.700333,,10.311111,73.572268
US_NC_37079,2020-02-08,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,,,26.34,25.61,34.39,5.144444,0.583333,8.533333,1.128889,,-3.788889,52.75005
US_NC_37079,2020-02-09,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,,16.95,23.72,25.76,34.57,6.727778,-0.177778,12.533333,0.0,,0.038889,62.571147
US_NC_37079,2020-02-10,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,,9.28,24.76,38.99,44.56,11.45,1.027778,20.883333,0.0,,6.255556,70.752607
US_NC_37079,2020-02-11,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,,,16.93,30.09,40.12,20.483333,16.338889,24.938889,0.254,,16.072222,75.946747
US_NC_37079,2020-02-12,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,,,20.12,22.63,39.6,15.894444,12.0,23.4,2.3876,,10.905556,72.34401
US_NC_37079,2020-02-13,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,,,18.37,25.34,39.28,18.377778,11.716667,26.144444,1.100667,,15.205556,81.877764
US_NC_37079,2020-02-14,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,,,,15.74,17.8,28.75,32.86,10.17284,6.302469,16.092593,2.2225,,1.160494,53.725869
US_NC_37079,2020-02-15,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,1,-7,,-2,,17.79,14.82,34.09,3.549383,-1.685185,9.623457,0.0,,-5.462963,51.953127
US_NC_37079,2020-02-16,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,14,0,,-9,13.63,17.71,21.8,33.38,5.425926,-1.617284,13.160494,0.0,,-0.203704,67.587221
US_NC_37079,2020-02-17,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,6,0,,-9,10.12,26.3,31.02,41.13,11.055556,6.583333,16.055556,4.535714,,6.177778,72.294915
US_NC_37079,2020-02-18,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,-7,0,,1,,26.1,31.19,56.65,10.533333,3.733333,16.761111,0.127,,7.405556,81.071124
US_NC_37079,2020-02-19,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,-1,4,,0,10.7,14.27,23.78,33.29,11.35,6.888889,15.161111,3.937,,7.688889,78.383691
US_NC_37079,2020-02-20,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,-17,23,,-2,9.13,15.22,19.49,33.49,5.244444,0.6,10.25,0.465667,,1.166667,75.148202
US_NC_37079,2020-02-21,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,-36,-35,-40,-36,,16.91,24.07,39.03,-0.094444,-1.711111,2.188889,9.180286,30.48,-2.622222,83.133336
US_NC_37079,2020-02-22,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,-11,-16,,9,11.91,14.01,31.52,41.33,0.838889,-5.872222,10.294444,0.508,,-4.883333,65.877789
US_NC_37079,2020-02-23,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,8,-5,,,10.35,18.76,27.17,53.7,5.05,-3.694444,16.466667,1.0414,,-1.633333,62.178208
US_NC_37079,2020-02-24,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,-8,0,,4,12.61,17.41,25.22,34.83,9.088889,5.766667,13.077778,0.762,,3.3,67.523222
US_NC_37079,2020-02-25,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,9,-15,,1,15.25,23.79,40.26,38.43,13.588889,8.783333,19.222222,3.556,,12.366667,92.371219
US_NC_37079,2020-02-26,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,10,-6,,1,12.57,30.8,49.66,45.88,15.616667,11.533333,19.716667,0.85725,,14.533333,93.286269
US_NC_37079,2020-02-27,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,6,5,,2,,31.62,46.8,34.15,10.483333,5.677778,18.238889,2.12725,,0.894444,51.540033
US_NC_37079,2020-02-28,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,24,6,,1,,21.86,32.15,34.08,4.683333,-2.938889,12.594444,0.0,,-4.816667,50.450188
US_NC_37079,2020-02-29,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,17,4,,-2,12.22,25.16,44.57,40.97,6.027778,-1.394444,11.033333,0.0,,-2.766667,53.345612
US_NC_37079,2020-03-01,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,,3,,-2,,18.77,34.75,43.09,4.194444,-4.488889,13.694444,0.0,,-7.433333,42.723562
US_NC_37079,2020-03-02,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,10,5,,4,10.9,33.98,33.34,48.08,9.983333,-0.8,21.111111,0.0,,0.033333,50.120099
US_NC_37079,2020-03-03,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,28,13,,4,12.94,39.43,63.46,36.35,15.955556,12.933333,20.011111,2.116667,,11.394444,74.532105
US_NC_37079,2020-03-04,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,18,-2,,0,,24.27,46.67,41.69,13.383333,8.205556,17.377778,1.213556,,8.444444,72.198163
US_NC_37079,2020-03-05,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,9,5,,-2,10.53,29.11,47.08,43.98,10.261111,7.0,13.355556,2.243667,,6.372222,77.307592
US_NC_37079,2020-03-06,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,16,1,,-2,12.45,23.66,37.35,43.58,9.094444,6.033333,15.711111,14.478,,4.561111,73.314065
US_NC_37079,2020-03-07,ChIJacvcwG6YrokR2N-xwU_S9Gc,Q511772,geoId/37079,US,United States of America,NC,North Carolina,37079,Greene County,US,USA,2,,,,,,,20963,11439,9524,2255,2482,2812,2857,2757,2932,2657,1423,788,2528704,35.49,-77.68,689,77.075,6,0,,2,12.2,37.32,36.6,47.37,8.194444,4.522222,13.438889,0.7112,,-3.083333,44.900646
