location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37169,2020-01-11,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,6.73,7.53,3.17,7.33,6.54,6.54,6.14,3.76,14.26,4.16,10.49,,5.74,7.13,5.15,5.54,4.75,3.56,5.54,5.35,,9.11,23.37,5.15,3.76,6.14,2.77,5.15,5.94,40.0,4.75,8.52,3.56,3.76,3.37,,13.761111,4.627778,19.727778,1.890889,,12.205556,90.504824
US_NC_37169,2020-01-12,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.07,7.5,10.14,9.33,6.08,5.68,5.48,4.46,14.61,4.06,10.55,3.04,3.25,5.88,3.65,5.27,4.06,4.67,5.68,4.67,,5.27,21.7,5.88,,7.5,4.06,4.87,6.29,37.93,4.87,8.52,5.68,3.65,4.87,4.26,17.605556,11.0,21.044444,15.268222,,12.3,71.302727
US_NC_37169,2020-01-13,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.6,6.91,5.22,11.94,6.91,6.53,6.16,3.92,16.42,4.85,9.89,,5.22,12.32,4.11,5.04,7.46,5.79,4.29,5.22,4.85,3.73,25.75,6.34,4.67,8.03,3.17,3.36,6.72,43.85,3.73,7.09,7.65,5.6,,6.16,13.1,10.25,18.055556,2.681111,,11.377778,89.454282
US_NC_37169,2020-01-14,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.91,4.76,2.86,9.34,8.77,5.91,6.29,4.0,16.01,3.81,9.91,,5.91,7.62,4.38,6.86,5.72,5.53,4.0,3.05,4.76,8.57,24.01,5.91,5.14,6.67,5.72,5.72,4.57,39.25,5.91,5.91,6.29,3.81,4.38,5.91,14.3,11.727778,16.933333,12.756444,,13.633333,95.850117
US_NC_37169,2020-01-15,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,3.72,9.99,3.72,10.18,5.09,5.09,5.09,4.7,15.27,4.5,7.83,4.7,5.29,10.38,4.5,5.87,5.29,4.89,3.52,4.89,3.92,7.05,21.54,6.66,,5.48,4.11,3.92,5.09,36.42,4.5,5.29,6.27,3.52,3.13,,13.583333,9.588889,18.372222,2.286,,10.905556,84.057271
US_NC_37169,2020-01-16,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,4.13,6.3,2.95,7.68,7.87,6.3,7.08,5.31,16.14,2.95,11.61,4.53,5.51,8.07,4.72,6.69,4.13,5.51,3.15,5.31,3.54,10.04,29.13,6.3,4.13,7.28,3.35,6.89,4.92,34.24,5.12,6.89,5.9,4.72,5.31,4.33,13.488889,9.172222,17.466667,0.254,,5.438889,58.352033
US_NC_37169,2020-01-17,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.09,8.42,4.11,8.03,8.42,3.52,5.09,3.52,12.92,,7.44,4.31,5.48,8.22,6.07,5.09,5.09,3.72,3.33,4.31,,6.07,29.77,5.29,,5.88,3.33,5.68,5.29,38.38,4.31,5.68,6.27,4.11,6.46,3.72,4.027778,0.1,12.616667,0.0,,-10.283333,34.666446
US_NC_37169,2020-01-18,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,7.13,7.33,3.06,12.63,6.52,6.52,5.91,,16.71,3.87,8.96,,4.69,8.15,6.11,4.69,3.46,5.7,4.28,2.85,3.87,5.3,22.61,7.95,,7.74,3.46,4.48,4.89,37.89,3.26,4.89,4.89,7.95,4.28,5.09,2.727778,0.438889,5.85,1.326444,,-5.622222,54.301518
US_NC_37169,2020-01-19,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.02,7.43,3.21,8.04,7.63,7.03,6.23,2.81,14.86,4.02,10.65,3.01,4.22,8.64,4.62,5.02,4.62,5.02,6.03,3.01,3.21,9.04,23.7,7.63,3.01,7.43,3.82,4.62,6.03,37.76,3.62,6.43,6.23,7.23,4.62,,5.922222,1.016667,10.1,1.11125,,-0.316667,64.33112
US_NC_37169,2020-01-20,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,3.87,8.77,3.46,13.45,7.75,4.89,6.73,3.67,13.25,4.69,6.12,4.08,3.87,11.62,6.52,5.91,,3.87,,4.69,,4.69,27.92,4.48,,7.34,3.87,4.48,6.73,44.23,4.69,6.12,4.69,6.32,4.69,,-1.366667,-4.983333,5.461111,0.0,,-10.905556,48.572543
US_NC_37169,2020-01-21,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.55,8.33,4.91,12.6,8.12,5.13,7.26,3.63,18.16,3.42,10.47,,5.34,7.05,6.62,4.27,6.41,5.13,4.91,8.54,4.27,8.97,29.69,5.13,3.42,9.19,5.55,7.05,5.98,46.35,7.69,7.48,4.7,4.27,4.49,4.7,-2.766667,-7.3,2.805556,0.0,,-12.061111,49.357559
US_NC_37169,2020-01-22,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.66,6.05,4.3,10.94,7.03,5.27,6.45,3.12,15.43,5.47,7.42,,3.71,6.25,4.3,6.64,,4.88,4.1,10.15,3.52,8.2,26.17,4.3,2.73,5.66,5.27,11.72,4.3,42.38,,8.4,6.05,3.71,4.49,4.49,-1.566667,-7.444444,6.744444,0.0,,-11.0,48.859733
US_NC_37169,2020-01-23,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.11,10.4,2.65,8.89,6.43,5.49,4.16,3.22,17.78,4.35,7.38,,6.24,8.89,5.67,3.59,3.4,4.54,6.24,5.11,3.22,7.95,28.57,5.11,2.65,8.51,5.67,5.11,4.92,36.89,3.03,7.76,7.57,5.49,4.92,3.22,0.194444,-6.588889,7.505556,0.0,,-8.327778,53.189329
US_NC_37169,2020-01-24,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,4.24,6.26,,7.37,6.63,5.9,6.08,,21.92,4.61,6.26,4.61,4.97,5.9,3.5,3.5,4.24,4.61,5.71,4.79,3.5,6.26,32.06,6.45,,6.45,4.42,3.32,4.97,40.72,3.13,7.0,4.61,2.76,6.82,3.69,4.983333,-2.25,11.072222,3.781778,,1.444444,78.085265
US_NC_37169,2020-01-25,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,4.64,9.28,3.59,11.18,6.12,4.64,4.43,3.59,20.25,6.12,6.96,4.22,3.38,9.28,3.16,4.22,5.91,,9.07,8.02,,6.75,35.23,7.38,4.22,8.65,4.01,,3.8,39.66,,8.02,4.01,3.16,4.43,,8.272222,2.644444,12.661111,34.995556,,5.077778,80.461968
US_NC_37169,2020-01-26,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,6.47,6.27,,9.41,7.05,8.43,8.04,4.12,18.03,,6.66,4.31,4.7,9.99,3.53,3.72,3.72,3.92,4.7,5.09,3.53,8.04,22.93,5.68,5.09,9.41,2.74,5.49,6.86,44.09,,6.86,7.05,5.49,4.31,,3.533333,-1.872222,11.455556,0.4064,,-2.172222,66.498465
US_NC_37169,2020-01-27,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,3.15,6.49,4.08,11.31,10.01,4.63,3.52,3.52,21.88,,8.9,5.38,3.34,8.16,4.26,5.0,5.75,4.26,5.0,4.63,2.78,8.16,35.04,5.75,2.78,8.16,4.08,4.08,5.93,35.41,4.08,5.93,7.23,2.6,5.19,3.71,3.744444,-1.555556,9.605556,0.423333,,0.255556,78.199328
US_NC_37169,2020-01-28,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,4.5,6.0,2.81,10.69,8.62,6.56,4.88,4.69,20.44,,9.56,3.94,5.62,8.06,4.69,5.25,4.69,3.38,3.75,3.94,2.62,8.25,32.62,5.44,,8.25,5.06,4.5,6.19,36.75,4.69,9.56,5.62,4.5,5.06,,5.727778,-0.044444,10.483333,0.1524,,-0.622222,64.075919
US_NC_37169,2020-01-29,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,4.51,7.15,4.7,10.72,8.84,5.64,5.46,4.89,20.69,4.33,11.29,,3.95,7.33,4.14,6.02,3.95,5.46,3.39,3.57,,8.28,32.91,7.52,4.89,6.39,5.27,3.57,5.83,38.18,2.82,11.1,4.33,3.57,5.27,3.76,2.866667,-2.738889,9.566667,0.0,,-1.922222,71.099535
US_NC_37169,2020-01-30,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.62,7.31,6.0,10.5,6.37,5.62,5.25,3.75,28.68,3.56,9.0,3.94,,6.75,5.81,4.69,,3.75,3.37,4.87,2.62,6.56,31.49,3.75,4.69,6.56,4.87,3.56,6.93,41.05,6.0,6.0,7.68,3.56,6.75,2.62,4.366667,-0.733333,8.527778,1.721556,,-1.666667,65.286678
US_NC_37169,2020-01-31,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,4.4,4.77,4.4,10.63,7.33,6.6,7.51,,21.81,3.48,6.42,2.93,4.4,9.16,3.85,,4.58,4.03,3.12,3.12,3.12,5.87,28.41,8.06,,5.5,4.95,4.03,5.13,35.93,4.95,6.96,6.23,4.77,4.4,3.3,1.688889,-1.922222,7.016667,1.665111,,-1.811111,77.729888
US_NC_37169,2020-02-01,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,3.92,6.39,3.71,8.24,9.28,5.36,5.36,4.33,24.73,2.89,10.93,2.89,3.92,7.42,5.77,7.01,4.95,,6.39,,3.5,7.83,32.36,5.36,3.3,6.6,3.09,4.33,3.09,38.13,5.77,5.15,8.86,4.33,,,4.094444,-0.894444,9.772222,3.7465,,2.511111,89.47751
US_NC_37169,2020-02-02,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.45,6.42,4.28,9.34,6.42,6.42,4.47,,18.87,5.64,9.53,5.45,6.03,6.42,5.25,6.62,5.64,4.67,3.5,7.39,,10.89,23.35,3.89,,7.39,3.31,7.78,,38.72,4.47,6.03,5.64,3.5,5.64,,7.7,1.055556,16.511111,0.0,,-0.5,56.329798
US_NC_37169,2020-02-03,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.92,6.11,2.96,9.81,8.89,6.85,7.04,3.15,22.03,2.59,11.66,2.59,3.7,9.44,5.0,3.52,5.55,5.92,,4.63,2.78,5.0,26.66,6.67,2.78,5.55,3.33,5.0,3.33,40.36,4.26,5.18,7.41,4.63,5.55,5.92,13.3,2.327778,22.138889,0.0,,0.761111,42.443535
US_NC_37169,2020-02-04,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.0,5.93,,10.75,9.45,6.12,6.49,3.52,19.83,3.52,12.79,4.45,5.19,9.45,3.15,5.75,3.52,4.63,3.34,5.38,,7.41,26.5,6.86,3.71,5.93,4.26,4.45,4.45,40.22,5.19,4.26,6.3,4.26,5.56,3.15,15.15,8.761111,20.233333,0.6985,,5.194444,51.74133
US_NC_37169,2020-02-05,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,6.07,5.52,3.68,7.91,6.62,4.78,4.05,2.58,17.11,3.68,9.57,,4.6,9.57,,6.26,4.05,4.97,4.05,4.6,,10.3,25.21,3.5,3.13,4.23,5.7,5.34,4.42,41.95,5.7,2.76,3.86,5.52,5.15,3.13,13.494444,11.05,17.861111,2.116667,,11.927778,90.548575
US_NC_37169,2020-02-06,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.93,9.27,3.15,8.9,6.86,4.45,6.12,2.78,17.05,3.52,10.38,3.52,3.52,6.3,3.89,5.93,7.23,5.19,,2.96,4.08,6.12,27.62,6.12,,7.04,,3.52,7.04,31.51,5.56,3.52,4.82,3.15,4.45,3.15,11.116667,7.572222,15.922222,33.161111,,10.683333,97.247974
US_NC_37169,2020-02-07,ChIJ2YKiJ4JWUogRs5iaqQMK-BY,Q506682,geoId/37169,US,United States of America,NC,North Carolina,37169,Stokes County,US,USA,2,,,,,,,45724,22352,23372,4388,5266,4976,4586,6148,7342,6524,4268,2226,2528745,36.41,-80.23,1181,77.233333,,,,,,5.32,7.37,,8.39,5.12,6.55,5.53,3.07,20.27,3.07,9.21,3.48,3.28,9.42,3.48,4.5,5.32,,3.69,3.89,,6.14,31.94,6.35,4.91,8.19,4.5,,6.55,36.45,4.91,7.37,6.96,4.3,4.91,3.89,10.483333,2.75,15.183333,56.642,,6.166667,75.038544
