location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37091,2020-01-01,ChIJj-r2sp3Gr4kRSprhtgUOJ74,Q751202,geoId/37091,US,United States of America,NC,North Carolina,37091,Hertford County,US,USA,2,,,,,,,23923,11705,12218,2415,3276,3088,2668,2578,3452,3311,1977,1158,1242000,36.36,-76.98,933,76.18,,,,,,9.69,,15.81,7.65,,22.96,,36.22,,6.605556,0.166667,13.677778,0.0,,-0.144444,62.278344
US_NC_37091,2020-01-02,ChIJj-r2sp3Gr4kRSprhtgUOJ74,Q751202,geoId/37091,US,United States of America,NC,North Carolina,37091,Hertford County,US,USA,2,,,,,,,23923,11705,12218,2415,3276,3088,2668,2578,3452,3311,1977,1158,1242000,36.36,-76.98,933,76.18,,,,,,,,20.37,13.26,8.53,25.1,,42.63,,5.961111,-0.938889,15.722222,0.0,,0.355556,67.443331
US_NC_37091,2020-01-03,ChIJj-r2sp3Gr4kRSprhtgUOJ74,Q751202,geoId/37091,US,United States of America,NC,North Carolina,37091,Hertford County,US,USA,2,,,,,,,23923,11705,12218,2415,3276,3088,2668,2578,3452,3311,1977,1158,1242000,36.36,-76.98,933,76.18,,,,,7.49,7.02,,8.89,10.76,,22.0,7.49,32.76,,10.588889,5.094444,15.811111,2.685143,,7.733333,82.663138
US_NC_37091,2020-01-04,ChIJj-r2sp3Gr4kRSprhtgUOJ74,Q751202,geoId/37091,US,United States of America,NC,North Carolina,37091,Hertford County,US,USA,2,,,,,,,23923,11705,12218,2415,3276,3088,2668,2578,3452,3311,1977,1158,1242000,36.36,-76.98,933,76.18,,,,,8.08,10.61,,17.18,,,21.22,,34.35,,14.744444,9.427778,17.205556,12.591143,,14.2,96.577397
US_NC_37091,2020-01-05,ChIJj-r2sp3Gr4kRSprhtgUOJ74,Q751202,geoId/37091,US,United States of America,NC,North Carolina,37091,Hertford County,US,USA,2,,,,,,,23923,11705,12218,2415,3276,3088,2668,2578,3452,3311,1977,1158,1242000,36.36,-76.98,933,76.18,,,,,,8.81,7.34,16.64,,8.32,18.6,,33.28,,7.805556,2.544444,15.316667,6.604,,1.533333,64.740982
US_NC_37091,2020-01-06,ChIJj-r2sp3Gr4kRSprhtgUOJ74,Q751202,geoId/37091,US,United States of America,NC,North Carolina,37091,Hertford County,US,USA,2,,,,,,,23923,11705,12218,2415,3276,3088,2668,2578,3452,3311,1977,1158,1242000,36.36,-76.98,933,76.18,,,,,,9.34,6.49,16.64,7.31,7.71,26.79,8.93,24.35,,5.355556,-0.772222,14.394444,0.381,,-0.477778,66.219203
US_NC_37091,2020-01-07,ChIJj-r2sp3Gr4kRSprhtgUOJ74,Q751202,geoId/37091,US,United States of America,NC,North Carolina,37091,Hertford County,US,USA,2,,,,,,,23923,11705,12218,2415,3276,3088,2668,2578,3452,3311,1977,1158,1242000,36.36,-76.98,933,76.18,,,,,8.17,9.73,,19.07,9.73,11.29,22.57,8.56,28.8,,3.538889,-2.483333,14.538889,1.058333,,1.055556,83.944296
US_NC_37091,2020-01-08,ChIJj-r2sp3Gr4kRSprhtgUOJ74,Q751202,geoId/37091,US,United States of America,NC,North Carolina,37091,Hertford County,US,USA,2,,,,,,,23923,11705,12218,2415,3276,3088,2668,2578,3452,3311,1977,1158,1242000,36.36,-76.98,933,76.18,,,,,10.12,,,8.17,8.95,7.39,22.96,7.0,31.13,7.0,5.111111,-1.694444,13.327778,1.4224,,-1.427778,62.894725
US_NC_37091,2020-01-09,ChIJj-r2sp3Gr4kRSprhtgUOJ74,Q751202,geoId/37091,US,United States of America,NC,North Carolina,37091,Hertford County,US,USA,2,,,,,,,23923,11705,12218,2415,3276,3088,2668,2578,3452,3311,1977,1158,1242000,36.36,-76.98,933,76.18,,,,,8.55,9.36,7.73,14.24,8.14,7.73,33.37,,35.0,8.14,1.705556,-3.583333,11.1,0.0,,-3.316667,69.430239
US_NC_37091,2020-01-10,ChIJj-r2sp3Gr4kRSprhtgUOJ74,Q751202,geoId/37091,US,United States of America,NC,North Carolina,37091,Hertford County,US,USA,2,,,,,,,23923,11705,12218,2415,3276,3088,2668,2578,3452,3311,1977,1158,1242000,36.36,-76.98,933,76.18,,,,,,,9.19,12.11,7.1,7.1,22.96,,25.47,6.68,8.022222,-2.094444,20.166667,0.0,,4.111111,76.443437
