subregion1_name,subregion2_name,date,population,new_deceased,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,state_fips,incidence_rate,normalized_incidence_rate,color
Nebraska,Cuming County,2021-01-31,8947,9.0,9.0,0.0,,31,100.59237733318432,1.0,#FF0000
Nebraska,Cuming County,2021-07-31,8947,6.0,15.0,965.0,3581.0,31,67.06158488878954,0.6666666666666666,#7F7F00
Nebraska,Cuming County,2022-01-31,8947,0.0,15.0,1011.0,4592.0,31,0.0,0.0,#00FF00
Nebraska,Cuming County,2022-07-31,8947,0.0,15.0,161.0,4753.0,31,0.0,0.0,#00FF00
Nebraska,Cuming County,2023-01-31,8947,0.0,,22.0,4775.0,31,0.0,0.0,#00FF00
South Dakota,Clark County,2020-01-31,3679,0.0,,0.0,,46,0.0,0.0,#00FF00
South Dakota,Clark County,2020-07-31,3679,0.0,0.0,0.0,,46,0.0,0.0,#00FF00
South Dakota,Clark County,2021-01-31,3679,4.0,4.0,0.0,,46,108.72519706441967,1.0,#FF0000
South Dakota,Clark County,2021-07-31,3679,1.0,5.0,504.0,1563.0,46,27.18129926610492,0.25,#3FBF00
South Dakota,Clark County,2022-01-31,3679,1.0,6.0,270.0,1833.0,46,27.18129926610492,0.25,#3FBF00
South Dakota,Clark County,2022-07-31,3679,3.0,9.0,97.0,1930.0,46,81.54389779831476,0.75,#BF3F00
South Dakota,Clark County,2023-01-31,3679,0.0,,10.0,1940.0,46,0.0,0.0,#00FF00
Illinois,Menard County,2020-01-31,12293,0.0,,0.0,,17,0.0,0.0,#00FF00
Illinois,Menard County,2020-07-31,12293,0.0,0.0,0.0,,17,0.0,0.0,#00FF00
Illinois,Menard County,2021-01-31,12293,10.0,10.0,0.0,,17,81.34710811030668,1.0,#FF0000
Illinois,Menard County,2021-07-31,12293,6.0,16.0,1486.0,5274.0,17,48.80826486618401,0.6000000000000001,#7F7F00
Illinois,Menard County,2022-01-31,12293,6.0,22.0,1572.0,6846.0,17,48.80826486618401,0.6000000000000001,#7F7F00
Illinois,Menard County,2022-07-31,12293,2.0,24.0,200.0,7046.0,17,16.269421622061337,0.2,#00FF00
Illinois,Menard County,2023-01-31,12293,0.0,,17.0,7063.0,17,0.0,0.0,#00FF00
North Dakota,McIntosh County,2020-01-31,2608,0.0,,0.0,,38,0.0,0.0,#00FF00
North Dakota,McIntosh County,2020-07-31,2608,1.0,1.0,0.0,,38,38.34355828220859,0.16666666666666666,#00FF00
North Dakota,McIntosh County,2021-01-31,2608,6.0,7.0,0.0,,38,230.06134969325154,1.0,#FF0000
North Dakota,McIntosh County,2021-07-31,2608,0.0,7.0,128.0,830.0,38,0.0,0.0,#00FF00
North Dakota,McIntosh County,2022-01-31,2608,2.0,9.0,242.0,1072.0,38,76.68711656441718,0.3333333333333333,#3FBF00
North Dakota,McIntosh County,2022-07-31,2608,0.0,9.0,34.0,1106.0,38,0.0,0.0,#00FF00
North Dakota,McIntosh County,2023-01-31,2608,0.0,,2.0,1108.0,38,0.0,0.0,#00FF00
North Carolina,Greene County,2020-01-31,20963,0.0,,0.0,,37,0.0,0.0,#00FF00
North Carolina,Greene County,2020-07-31,20963,3.0,3.0,0.0,,37,14.310928779277774,0.09374999999999999,#00FF00
North Carolina,Greene County,2021-01-31,20963,32.0,35.0,0.0,,37,152.64990697896295,1.0,#FF0000
North Carolina,Greene County,2021-07-31,20963,13.0,48.0,1834.0,6352.0,37,62.01402471020369,0.40624999999999994,#3FBF00
North Carolina,Greene County,2022-01-31,20963,8.0,56.0,6252.0,12604.0,37,38.16247674474074,0.25,#3FBF00
North Carolina,Greene County,2022-07-31,20963,11.0,67.0,895.0,13499.0,37,52.4734055240185,0.34374999999999994,#3FBF00
North Carolina,Greene County,2023-01-31,20963,0.0,,114.0,13613.0,37,0.0,0.0,#00FF00
Illinois,Massac County,2020-01-31,14291,0.0,,0.0,,17,0.0,0.0,#00FF00
Illinois,Massac County,2020-07-31,14291,0.0,0.0,0.0,,17,0.0,0.0,#00FF00
Illinois,Massac County,2021-01-31,14291,33.0,33.0,0.0,,17,230.91456161220347,1.0,#FF0000
Illinois,Massac County,2021-07-31,14291,11.0,44.0,774.0,3699.0,17,76.97152053740116,0.33333333333333337,#3FBF00
Illinois,Massac County,2022-01-31,14291,23.0,67.0,1766.0,5465.0,17,160.94045203274788,0.696969696969697,#7F7F00
Illinois,Massac County,2022-07-31,14291,4.0,71.0,284.0,5749.0,17,27.989643831782242,0.12121212121212123,#00FF00
Illinois,Massac County,2023-01-31,14291,0.0,,35.0,5784.0,17,0.0,0.0,#00FF00
Vermont,Lamoille County,2020-01-31,25360,0.0,,0.0,,50,0.0,0.0,#00FF00
Vermont,Lamoille County,2020-07-31,25360,1.0,1.0,0.0,,50,3.9432176656151423,0.11111111111111113,#00FF00
Vermont,Lamoille County,2021-01-31,25360,1.0,2.0,0.0,,50,3.9432176656151423,0.11111111111111113,#00FF00
Vermont,Lamoille County,2021-07-31,25360,1.0,3.0,6305.0,13099.0,50,3.9432176656151423,0.11111111111111113,#00FF00
Vermont,Lamoille County,2022-01-31,25360,9.0,12.0,2577.0,15676.0,50,35.488958990536275,1.0,#FF0000
Vermont,Lamoille County,2022-07-31,25360,5.0,17.0,576.0,16252.0,50,19.71608832807571,0.5555555555555556,#7F7F00
Vermont,Lamoille County,2023-01-31,25360,0.0,,90.0,16342.0,50,0.0,0.0,#00FF00
Nebraska,Johnson County,2020-01-31,5169,0.0,,0.0,,31,0.0,0.0,#00FF00
Nebraska,Johnson County,2020-07-31,5169,0.0,0.0,0.0,,31,0.0,0.0,#00FF00
Nebraska,Johnson County,2021-01-31,5169,7.0,7.0,0.0,,31,135.42271232346684,1.0,#FF0000
Nebraska,Johnson County,2021-07-31,5169,3.0,10.0,624.0,2179.0,31,58.03830528148578,0.42857142857142855,#3FBF00
Nebraska,Johnson County,2022-01-31,5169,0.0,10.0,503.0,2682.0,31,0.0,0.0,#00FF00
Nebraska,Johnson County,2022-07-31,5169,0.0,10.0,115.0,2797.0,31,0.0,0.0,#00FF00
Nebraska,Johnson County,2023-01-31,5169,0.0,,5.0,2802.0,31,0.0,0.0,#00FF00
North Dakota,Oliver County,2020-01-31,1930,0.0,,0.0,,38,0.0,0.0,#00FF00
North Dakota,Oliver County,2020-07-31,1930,0.0,0.0,0.0,,38,0.0,0.0,#00FF00
North Dakota,Oliver County,2021-01-31,1930,2.0,2.0,0.0,,38,103.62694300518135,1.0,#FF0000
North Dakota,Oliver County,2021-07-31,1930,1.0,3.0,71.0,390.0,38,51.81347150259067,0.5,#7F7F00
North Dakota,Oliver County,2022-01-31,1930,1.0,4.0,103.0,493.0,38,51.81347150259067,0.5,#7F7F00
North Dakota,Oliver County,2022-07-31,1930,1.0,5.0,23.0,516.0,38,51.81347150259067,0.5,#7F7F00
North Dakota,Oliver County,2023-01-31,1930,0.0,,1.0,517.0,38,0.0,0.0,#00FF00
Nebraska,Cheyenne County,2020-01-31,9644,0.0,,0.0,,31,0.0,0.0,#00FF00
Nebraska,Cheyenne County,2020-07-31,9644,0.0,0.0,0.0,,31,0.0,0.0,#00FF00
Nebraska,Cheyenne County,2021-01-31,9644,15.0,15.0,0.0,,31,155.53712152633761,1.0,#FF0000
Nebraska,Cheyenne County,2021-07-31,9644,4.0,19.0,856.0,2951.0,31,41.4765657403567,0.26666666666666666,#3FBF00
Nebraska,Cheyenne County,2022-01-31,9644,3.0,22.0,778.0,3729.0,31,31.107424305267525,0.2,#00FF00
Nebraska,Cheyenne County,2022-07-31,9644,2.0,24.0,145.0,3874.0,31,20.73828287017835,0.13333333333333333,#00FF00
Nebraska,Cheyenne County,2023-01-31,9644,0.0,,14.0,3888.0,31,0.0,0.0,#00FF00
Oregon,Josephine County,2020-01-31,86584,0.0,,0.0,,41,0.0,0.0,#00FF00
Oregon,Josephine County,2020-07-31,86584,1.0,1.0,0.0,,41,1.1549477963596044,0.004524886877828054,#00FF00
Oregon,Josephine County,2021-01-31,86584,35.0,36.0,0.0,,41,40.42317287258616,0.1583710407239819,#00FF00
Oregon,Josephine County,2021-07-31,86584,39.0,75.0,12478.0,33935.0,41,45.04296405802458,0.17647058823529413,#00FF00
Oregon,Josephine County,2022-01-31,86584,221.0,296.0,9072.0,43007.0,41,255.2434629954726,1.0,#FF0000
Oregon,Josephine County,2022-07-31,86584,43.0,339.0,1351.0,44358.0,41,49.662755243462996,0.19457013574660634,#00FF00
Oregon,Josephine County,2023-01-31,86584,0.0,,156.0,44514.0,41,0.0,0.0,#00FF00
Georgia,Berrien County,2020-01-31,19108,0.0,,0.0,,13,0.0,0.0,#00FF00
Georgia,Berrien County,2020-07-31,19108,0.0,0.0,0.0,,13,0.0,0.0,#00FF00
Georgia,Berrien County,2021-01-31,19108,35.0,35.0,0.0,,13,183.16935315051288,1.0,#FF0000
Georgia,Berrien County,2021-07-31,19108,13.0,48.0,875.0,2427.0,13,68.0343311701905,0.37142857142857144,#3FBF00
Georgia,Berrien County,2022-01-31,19108,24.0,72.0,3865.0,6292.0,13,125.6018421603517,0.6857142857142857,#7F7F00
Georgia,Berrien County,2022-07-31,19108,11.0,83.0,319.0,6611.0,13,57.56751099016119,0.3142857142857143,#3FBF00
Georgia,Berrien County,2023-01-31,19108,0.0,,79.0,6690.0,13,0.0,0.0,#00FF00
Michigan,Huron County,2020-01-31,31306,0.0,,0.0,,26,0.0,0.0,#00FF00
Michigan,Huron County,2020-07-31,31306,4.0,4.0,0.0,,26,12.77710343065227,0.07407407407407407,#00FF00
Michigan,Huron County,2021-01-31,31306,49.0,53.0,0.0,,26,156.51951702549033,0.9074074074074076,#BF3F00
Michigan,Huron County,2021-07-31,31306,29.0,82.0,3710.0,14056.0,26,92.63399987222897,0.5370370370370371,#7F7F00
Michigan,Huron County,2022-01-31,31306,54.0,136.0,2381.0,16437.0,26,172.49089631380565,1.0,#FF0000
Michigan,Huron County,2022-07-31,31306,9.0,145.0,438.0,16875.0,26,28.748482718967608,0.16666666666666666,#00FF00
Michigan,Huron County,2023-01-31,31306,0.0,,63.0,16938.0,26,0.0,0.0,#00FF00
Nebraska,Pawnee County,2020-01-31,2621,0.0,,0.0,,31,0.0,0.0,#00FF00
Nebraska,Pawnee County,2020-07-31,2621,0.0,0.0,0.0,,31,0.0,0.0,#00FF00
Nebraska,Pawnee County,2021-01-31,2621,1.0,1.0,0.0,,31,38.15337657382678,0.33333333333333337,#3FBF00
Nebraska,Pawnee County,2021-07-31,2621,3.0,4.0,233.0,923.0,31,114.46012972148034,1.0,#FF0000
Nebraska,Pawnee County,2022-01-31,2621,0.0,4.0,191.0,1114.0,31,0.0,0.0,#00FF00
Nebraska,Pawnee County,2022-07-31,2621,0.0,4.0,35.0,1149.0,31,0.0,0.0,#00FF00
Nebraska,Pawnee County,2023-01-31,2621,0.0,,1.0,1150.0,31,0.0,0.0,#00FF00
Kentucky,Simpson County,2020-01-31,18046,0.0,,0.0,,21,0.0,0.0,#00FF00
Kentucky,Simpson County,2020-07-31,18046,6.0,6.0,0.0,,21,33.248365288706644,0.17142857142857146,#00FF00
Kentucky,Simpson County,2021-01-31,18046,15.0,21.0,0.0,,21,83.12091322176659,0.42857142857142855,#3FBF00
Kentucky,Simpson County,2021-07-31,18046,23.0,44.0,2509.0,7355.0,21,127.4520669400421,0.6571428571428571,#7F7F00
Kentucky,Simpson County,2022-01-31,18046,35.0,79.0,1760.0,9115.0,21,193.94879751745538,1.0,#FF0000
Kentucky,Simpson County,2022-07-31,18046,15.0,94.0,431.0,9546.0,21,83.12091322176659,0.42857142857142855,#3FBF00
Kentucky,Simpson County,2023-01-31,18046,0.0,,47.0,9593.0,21,0.0,0.0,#00FF00
California,Amador County,2020-01-31,38529,0.0,,0.0,,06,0.0,0.0,#00FF00
California,Amador County,2020-07-31,38529,0.0,0.0,0.0,,06,0.0,0.0,#00FF00
California,Amador County,2021-01-31,38529,33.0,33.0,0.0,,06,85.64977030288873,1.0,#FF0000
California,Amador County,2021-07-31,38529,15.0,48.0,5537.0,15737.0,06,38.93171377404033,0.4545454545454546,#3FBF00
California,Amador County,2022-01-31,38529,25.0,73.0,4854.0,20591.0,06,64.88618962340055,0.7575757575757577,#BF3F00
California,Amador County,2022-07-31,38529,13.0,86.0,977.0,21568.0,06,33.74081860416829,0.393939393939394,#3FBF00
California,Amador County,2023-01-31,38529,0.0,,117.0,21685.0,06,0.0,0.0,#00FF00
Kansas,Anderson County,2020-01-31,7833,0.0,,0.0,,20,0.0,0.0,#00FF00
Kansas,Anderson County,2020-07-31,7833,0.0,0.0,0.0,,20,0.0,0.0,#00FF00
Kansas,Anderson County,2021-01-31,7833,0.0,0.0,0.0,,20,0.0,0.0,#00FF00
Kansas,Anderson County,2021-07-31,7833,19.0,19.0,637.0,2539.0,20,242.5635133409932,1.0,#FF0000
Kansas,Anderson County,2022-01-31,7833,4.0,23.0,761.0,3300.0,20,51.06600280863015,0.2105263157894737,#00FF00
Kansas,Anderson County,2022-07-31,7833,6.0,29.0,176.0,3476.0,20,76.59900421294523,0.31578947368421056,#3FBF00
Kansas,Anderson County,2023-01-31,7833,0.0,,11.0,3487.0,20,0.0,0.0,#00FF00
Kentucky,Leslie County,2020-01-31,10310,0.0,,0.0,,21,0.0,0.0,#00FF00
Kentucky,Leslie County,2020-07-31,10310,0.0,0.0,0.0,,21,0.0,0.0,#00FF00
Kentucky,Leslie County,2021-01-31,10310,2.0,2.0,0.0,,21,19.398642095053347,0.06451612903225806,#00FF00
Kentucky,Leslie County,2021-07-31,10310,6.0,8.0,828.0,3610.0,21,58.195926285160034,0.19354838709677416,#00FF00
Kentucky,Leslie County,2022-01-31,10310,31.0,39.0,1392.0,5002.0,21,300.6789524733269,1.0,#FF0000
Kentucky,Leslie County,2022-07-31,10310,10.0,49.0,222.0,5224.0,21,96.99321047526674,0.3225806451612903,#3FBF00
Kentucky,Leslie County,2023-01-31,10310,0.0,,14.0,5238.0,21,0.0,0.0,#00FF00
Kentucky,Russell County,2020-01-31,17723,0.0,,0.0,,21,0.0,0.0,#00FF00
Kentucky,Russell County,2020-07-31,17723,5.0,5.0,0.0,,21,28.211928003159734,0.15625,#00FF00
Kentucky,Russell County,2021-01-31,17723,32.0,37.0,0.0,,21,180.5563392202223,1.0,#FF0000
Kentucky,Russell County,2021-07-31,17723,10.0,47.0,1442.0,6218.0,21,56.42385600631947,0.3125,#3FBF00
Kentucky,Russell County,2022-01-31,17723,26.0,73.0,1794.0,8012.0,21,146.70202561643063,0.8125000000000001,#BF3F00
Kentucky,Russell County,2022-07-31,17723,14.0,87.0,307.0,8319.0,21,78.99339840884727,0.43750000000000006,#3FBF00
Kentucky,Russell County,2023-01-31,17723,0.0,,44.0,8363.0,21,0.0,0.0,#00FF00
Wisconsin,Trempealeau County,2020-01-31,29372,0.0,,0.0,,55,0.0,0.0,#00FF00
Wisconsin,Trempealeau County,2020-07-31,29372,2.0,2.0,0.0,,55,6.809206046574968,0.055555555555555546,#00FF00
Wisconsin,Trempealeau County,2021-01-31,29372,36.0,38.0,0.0,,55,122.56570883834945,1.0,#FF0000
Wisconsin,Trempealeau County,2021-07-31,29372,10.0,48.0,4788.0,15210.0,55,34.04603023287485,0.2777777777777778,#3FBF00
Wisconsin,Trempealeau County,2022-01-31,29372,10.0,58.0,3877.0,19087.0,55,34.04603023287485,0.2777777777777778,#3FBF00
Wisconsin,Trempealeau County,2022-07-31,29372,7.0,65.0,782.0,19869.0,55,23.83222116301239,0.19444444444444442,#00FF00
Wisconsin,Trempealeau County,2023-01-31,29372,0.0,,87.0,19956.0,55,0.0,0.0,#00FF00
Texas,Calhoun County,2020-01-31,21712,0.0,,0.0,,48,0.0,0.0,#00FF00
Texas,Calhoun County,2020-07-31,21712,3.0,3.0,0.0,,48,13.817243920412675,0.1875,#00FF00
Texas,Calhoun County,2021-01-31,21712,10.0,13.0,0.0,,48,46.05747973470892,0.6250000000000001,#7F7F00
Texas,Calhoun County,2021-07-31,21712,12.0,25.0,0.0,0.0,48,55.2689756816507,0.75,#BF3F00
Texas,Calhoun County,2022-01-31,21712,16.0,41.0,11932.0,11932.0,48,73.69196757553426,1.0,#FF0000
Texas,Calhoun County,2022-07-31,21712,7.0,48.0,445.0,12377.0,48,32.24023581429624,0.4375,#3FBF00
Texas,Calhoun County,2023-01-31,21712,0.0,,-1439.0,10938.0,48,0.0,0.0,#00FF00
Iowa,Buchanan County,2020-01-31,21126,0.0,,0.0,,19,0.0,0.0,#00FF00
Iowa,Buchanan County,2020-07-31,21126,1.0,1.0,0.0,,19,4.733503739467954,0.043478260869565216,#00FF00
Iowa,Buchanan County,2021-01-31,21126,23.0,24.0,0.0,,19,108.87058600776295,1.0,#FF0000
Iowa,Buchanan County,2021-07-31,21126,10.0,34.0,2486.0,9224.0,19,47.335037394679546,0.43478260869565216,#3FBF00
Iowa,Buchanan County,2022-01-31,21126,17.0,51.0,1869.0,11093.0,19,80.46956357095522,0.7391304347826086,#7F7F00
Iowa,Buchanan County,2022-07-31,21126,7.0,58.0,411.0,11504.0,19,33.13452617627568,0.3043478260869565,#3FBF00
Iowa,Buchanan County,2023-01-31,21126,0.0,,25.0,11529.0,19,0.0,0.0,#00FF00
Utah,Juab County,2020-01-31,11293,0.0,,0.0,,49,0.0,0.0,#00FF00
Utah,Juab County,2020-07-31,11293,1.0,1.0,0.0,,49,8.855042946958292,0.1111111111111111,#00FF00
Utah,Juab County,2021-01-31,11293,9.0,10.0,0.0,,49,79.69538652262463,1.0,#FF0000
Utah,Juab County,2021-07-31,11293,2.0,12.0,1062.0,3029.0,49,17.710085893916585,0.2222222222222222,#00FF00
Utah,Juab County,2022-01-31,11293,9.0,21.0,1316.0,4345.0,49,79.69538652262463,1.0,#FF0000
Utah,Juab County,2022-07-31,11293,4.0,25.0,144.0,4489.0,49,35.42017178783317,0.4444444444444444,#3FBF00
Utah,Juab County,2023-01-31,11293,0.0,,25.0,4514.0,49,0.0,0.0,#00FF00
Tennessee,Franklin County,2020-01-31,41623,0.0,,0.0,,47,0.0,0.0,#00FF00
Tennessee,Franklin County,2020-07-31,41623,4.0,4.0,0.0,,47,9.61007135477981,0.06060606060606061,#00FF00
Tennessee,Franklin County,2021-01-31,41623,66.0,70.0,0.0,,47,158.56617735386686,1.0,#FF0000
Tennessee,Franklin County,2021-07-31,41623,22.0,92.0,4995.0,12514.0,47,52.85539245128895,0.3333333333333333,#3FBF00
Tennessee,Franklin County,2022-01-31,41623,57.0,149.0,4429.0,16943.0,47,136.9435168056123,0.8636363636363636,#BF3F00
Tennessee,Franklin County,2022-07-31,41623,35.0,184.0,764.0,17707.0,47,84.08812435432334,0.5303030303030304,#7F7F00
Tennessee,Franklin County,2023-01-31,41623,0.0,,98.0,17805.0,47,0.0,0.0,#00FF00
Michigan,Antrim County,2020-01-31,23270,0.0,,0.0,,26,0.0,0.0,#00FF00
Michigan,Antrim County,2020-07-31,23270,0.0,0.0,0.0,,26,0.0,0.0,#00FF00
Michigan,Antrim County,2021-01-31,23270,17.0,17.0,0.0,,26,73.05543618392781,0.7391304347826088,#7F7F00
Michigan,Antrim County,2021-07-31,23270,13.0,30.0,3636.0,11528.0,26,55.865921787709496,0.5652173913043479,#7F7F00
Michigan,Antrim County,2022-01-31,23270,23.0,53.0,1793.0,13321.0,26,98.83970777825526,1.0,#FF0000
Michigan,Antrim County,2022-07-31,23270,13.0,66.0,350.0,13671.0,26,55.865921787709496,0.5652173913043479,#7F7F00
Michigan,Antrim County,2023-01-31,23270,0.0,,27.0,13698.0,26,0.0,0.0,#00FF00
North Carolina,Caldwell County,2020-01-31,81933,0.0,,0.0,,37,0.0,0.0,#00FF00
North Carolina,Caldwell County,2020-07-31,81933,9.0,9.0,0.0,,37,10.98458496576471,0.06766917293233082,#00FF00
North Carolina,Caldwell County,2021-01-31,81933,31.0,40.0,0.0,,37,37.835792659856224,0.23308270676691728,#00FF00
North Carolina,Caldwell County,2021-07-31,81933,71.0,111.0,9511.0,28900.0,37,86.65617028547716,0.5338345864661653,#7F7F00
North Carolina,Caldwell County,2022-01-31,81933,133.0,244.0,8745.0,37645.0,37,162.32775560518962,1.0,#FF0000
North Carolina,Caldwell County,2022-07-31,81933,64.0,308.0,2119.0,39764.0,37,78.1126042009935,0.48120300751879697,#3FBF00
North Carolina,Caldwell County,2023-01-31,81933,0.0,,204.0,39968.0,37,0.0,0.0,#00FF00
Minnesota,Clay County,2020-01-31,63766,0.0,,0.0,,27,0.0,0.0,#00FF00
Minnesota,Clay County,2020-07-31,63766,39.0,39.0,0.0,,27,61.16112034626603,0.8666666666666667,#BF3F00
Minnesota,Clay County,2021-01-31,63766,45.0,84.0,0.0,,27,70.5705234764608,1.0,#FF0000
Minnesota,Clay County,2021-07-31,63766,8.0,92.0,4882.0,18583.0,27,12.5458708402597,0.1777777777777778,#00FF00
Minnesota,Clay County,2022-01-31,63766,24.0,116.0,18486.0,37069.0,27,37.6376125207791,0.5333333333333334,#7F7F00
Minnesota,Clay County,2022-07-31,63766,8.0,124.0,2258.0,39327.0,27,12.5458708402597,0.1777777777777778,#00FF00
Minnesota,Clay County,2023-01-31,63766,0.0,,382.0,39709.0,27,0.0,0.0,#00FF00
Utah,Wayne County,2020-01-31,2702,0.0,,0.0,,49,0.0,0.0,#00FF00
Utah,Wayne County,2020-07-31,2702,0.0,0.0,0.0,,49,0.0,0.0,#00FF00
Utah,Wayne County,2021-01-31,2702,0.0,0.0,0.0,,49,0.0,0.0,#00FF00
Utah,Wayne County,2021-07-31,2702,0.0,0.0,240.0,1108.0,49,0.0,0.0,#00FF00
Utah,Wayne County,2022-01-31,2702,0.0,0.0,353.0,1461.0,49,0.0,0.0,#00FF00
Utah,Wayne County,2022-07-31,2702,0.0,0.0,24.0,1485.0,49,0.0,0.0,#00FF00
Utah,Wayne County,2023-01-31,2702,0.0,,6.0,1491.0,49,0.0,0.0,#00FF00
Illinois,Brown County,2020-01-31,6609,0.0,,0.0,,17,0.0,0.0,#00FF00
Illinois,Brown County,2020-07-31,6609,0.0,0.0,0.0,,17,0.0,0.0,#00FF00
Illinois,Brown County,2021-01-31,6609,12.0,12.0,0.0,,17,181.57058556513846,1.0,#FF0000
Illinois,Brown County,2021-07-31,6609,0.0,12.0,422.0,1746.0,17,0.0,0.0,#00FF00
Illinois,Brown County,2022-01-31,6609,7.0,19.0,1662.0,3408.0,17,105.91617491299743,0.5833333333333334,#7F7F00
Illinois,Brown County,2022-07-31,6609,2.0,21.0,151.0,3559.0,17,30.26176426085641,0.16666666666666666,#00FF00
Illinois,Brown County,2023-01-31,6609,0.0,,9.0,3568.0,17,0.0,0.0,#00FF00
Michigan,Gogebic County,2020-01-31,15340,0.0,,0.0,,26,0.0,0.0,#00FF00
Michigan,Gogebic County,2020-07-31,15340,0.0,1.0,0.0,,26,0.0,0.0,#00FF00
Michigan,Gogebic County,2021-01-31,15340,43.0,44.0,0.0,,26,280.3129074315515,1.0,#FF0000
Michigan,Gogebic County,2021-07-31,15340,9.0,53.0,1698.0,7219.0,26,58.670143415906125,0.20930232558139536,#00FF00
Michigan,Gogebic County,2022-01-31,15340,11.0,64.0,1875.0,9094.0,26,71.70795306388527,0.2558139534883721,#3FBF00
Michigan,Gogebic County,2022-07-31,15340,5.0,69.0,-53.0,9041.0,26,32.59452411994785,0.11627906976744187,#00FF00
Michigan,Gogebic County,2023-01-31,15340,0.0,,73.0,9114.0,26,0.0,0.0,#00FF00
South Dakota,Oglala Lakota County,2020-01-31,14384,0.0,,0.0,,46,0.0,0.0,#00FF00
South Dakota,Oglala Lakota County,2020-07-31,14384,1.0,1.0,0.0,,46,6.952169076751947,0.023809523809523808,#00FF00
South Dakota,Oglala Lakota County,2021-01-31,14384,42.0,43.0,0.0,,46,291.9911012235818,1.0,#FF0000
South Dakota,Oglala Lakota County,2021-07-31,14384,6.0,49.0,1748.0,5865.0,46,41.71301446051168,0.14285714285714285,#00FF00
South Dakota,Oglala Lakota County,2022-01-31,14384,8.0,57.0,4547.0,10412.0,46,55.61735261401557,0.19047619047619047,#00FF00
