location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37197,2020-01-01,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,4.63,7.07,,10.23,7.31,6.09,6.58,4.38,23.63,,12.67,,3.9,6.82,6.09,6.09,6.82,5.36,5.12,5.12,4.38,24.85,5.36,7.31,,3.9,6.58,37.03,,6.09,3.9,,5.12,5.116667,0.227778,10.588889,0.0,,-2.188889,59.549516
US_NC_37197,2020-01-02,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,6.71,10.07,4.79,10.31,6.47,5.99,5.51,5.03,22.29,,16.78,4.55,3.36,7.43,6.23,5.99,3.84,3.6,4.55,5.03,7.91,32.36,4.79,8.15,,6.47,7.67,46.27,,6.71,4.79,,4.55,3.738889,-0.227778,9.466667,0.580571,,-0.177778,75.853861
US_NC_37197,2020-01-03,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,6.05,10.71,4.66,9.55,5.36,5.12,5.82,,20.02,3.96,11.88,4.19,3.96,5.36,6.75,3.96,5.12,5.12,6.52,5.12,8.38,30.04,9.78,7.22,4.42,4.19,5.59,34.23,5.82,8.85,4.89,,6.52,7.4,2.927778,10.383333,12.60475,,6.972222,97.140444
US_NC_37197,2020-01-04,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,5.51,7.91,4.55,10.07,7.43,4.55,7.43,,18.22,4.32,12.23,4.55,4.55,7.67,3.36,,5.04,,3.6,4.79,6.71,22.54,5.99,8.63,3.36,5.99,5.75,34.28,,5.28,4.08,3.36,5.75,11.166667,5.583333,14.95,13.038667,,9.838889,91.562235
US_NC_37197,2020-01-05,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,6.21,10.03,3.82,8.84,7.4,3.34,6.69,3.34,18.63,,8.84,3.58,,5.49,4.78,5.49,7.17,4.54,6.93,4.78,6.45,24.12,6.21,6.21,,4.06,5.25,34.39,3.34,5.25,5.01,,,4.044444,-0.188889,10.805556,1.8542,,-3.983333,56.354457
US_NC_37197,2020-01-06,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,6.52,11.59,,9.17,,3.62,4.35,4.35,14.73,7.0,9.17,3.62,4.83,8.69,7.72,5.07,,4.59,6.04,5.31,4.1,24.14,5.79,7.97,,5.31,6.52,40.8,,4.59,4.1,6.52,7.48,4.744444,-1.605556,12.672222,0.0,,-4.472222,51.450523
US_NC_37197,2020-01-07,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,4.37,8.52,3.71,8.08,8.52,6.77,4.8,,13.76,,9.82,,,12.88,5.89,3.27,4.58,3.06,3.93,6.11,6.33,24.23,6.99,5.68,6.33,5.24,7.64,32.09,4.37,5.89,4.37,4.8,3.93,3.116667,-1.544444,10.638889,2.19075,,-3.055556,64.525547
US_NC_37197,2020-01-08,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,6.83,6.61,3.52,7.04,6.61,7.04,4.84,,13.65,3.74,11.01,3.08,,8.37,,5.5,4.4,5.06,,5.94,9.69,33.46,5.06,5.5,5.94,5.72,4.62,34.12,5.72,12.77,4.62,4.4,4.18,4.844444,-1.311111,12.472222,0.9144,,-4.694444,50.319839
US_NC_37197,2020-01-09,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,4.63,7.71,4.41,12.12,9.04,5.07,5.07,,15.87,3.09,9.26,3.09,4.85,10.8,6.61,4.41,4.19,4.19,4.41,3.75,7.49,28.65,6.17,6.39,6.39,5.29,6.39,32.62,,12.78,5.95,6.17,9.48,4.155556,-1.944444,11.538889,0.0,,-4.683333,52.791238
US_NC_37197,2020-01-10,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,4.52,6.24,,7.96,4.52,3.44,6.67,5.38,15.28,4.52,8.39,,,6.88,3.87,,4.52,5.59,,4.3,4.3,27.75,4.95,7.1,,4.09,,35.28,4.09,8.18,6.02,5.16,4.95,6.633333,0.527778,11.755556,0.0,,1.033333,67.667534
US_NC_37197,2020-01-11,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,3.31,10.18,4.97,9.94,7.34,5.68,3.55,3.31,13.97,5.68,6.63,,3.55,8.05,3.79,4.02,4.26,,,7.81,4.5,19.17,4.02,7.34,4.26,6.16,5.44,35.74,4.02,5.44,6.63,3.55,,13.344444,5.677778,19.166667,2.709333,,12.2,92.892617
US_NC_37197,2020-01-12,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,5.87,9.29,4.16,6.6,7.58,,6.36,,15.64,4.16,11.0,,7.58,9.78,,5.87,3.91,4.16,,5.62,8.31,20.53,5.87,6.6,5.13,4.64,7.09,36.67,4.4,9.78,6.36,3.91,,16.85,10.227778,20.477778,20.969111,,11.933333,72.858755
US_NC_37197,2020-01-13,ChIJsRZYfzzZU4gR1l8PxB4UT0k,Q497284,geoId/37197,US,United States of America,NC,North Carolina,37197,Yadkin County,US,USA,2,,,,,,,37588,18525,19063,4107,4614,4279,3859,4976,5850,4836,3301,1766,2528758,36.16,-80.67,338,76.185714,,,,,,6.59,,8.29,8.5,5.31,7.44,3.4,16.79,,10.63,,5.1,8.71,4.68,7.86,4.25,4.89,,8.29,8.93,24.66,6.8,8.5,4.46,4.68,5.95,36.56,2.98,6.59,6.16,,4.25,12.911111,9.961111,18.122222,1.072444,,10.894444,87.923718
