location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37061,2020-01-01,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,7.54,13.26,,7.02,7.28,4.94,5.98,5.2,18.46,4.94,11.96,4.16,7.28,9.1,,6.5,6.76,,5.46,3.9,3.64,8.58,20.54,6.76,,9.36,,,7.28,45.24,,5.2,6.76,6.76,,4.42,7.691358,1.901235,14.364198,0.0,,0.876543,62.207721
US_NC_37061,2020-01-02,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,6.17,12.8,4.27,7.82,5.93,4.98,5.22,4.5,15.65,4.5,10.91,,4.5,6.88,4.5,4.27,6.17,3.79,5.45,4.27,3.79,11.38,26.08,5.22,3.56,6.88,3.56,4.98,8.77,39.6,,3.56,9.01,6.4,5.69,5.45,7.179012,1.82716,14.703704,0.0,,1.919753,69.412822
US_NC_37061,2020-01-03,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,7.08,9.76,,12.93,5.37,9.51,5.61,5.12,19.52,,12.69,,3.9,11.22,4.88,4.39,5.12,6.34,6.59,3.42,3.9,11.47,24.64,5.12,3.9,9.51,,5.12,5.37,41.96,5.61,6.59,6.59,8.29,,3.42,16.35,6.511111,25.833333,0.0,,12.311111,77.366997
US_NC_37061,2020-01-04,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,9.35,12.06,4.18,10.09,8.86,6.65,9.35,5.66,18.21,5.17,11.81,4.43,4.92,8.62,3.45,5.91,6.65,3.94,5.66,5.17,4.18,8.62,27.08,3.45,,7.14,4.18,4.68,5.17,46.03,4.92,5.17,6.15,4.18,4.92,,18.672222,13.522222,23.055556,4.136571,,16.772222,88.855164
US_NC_37061,2020-01-05,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,7.33,10.87,4.8,7.83,9.35,6.06,3.54,3.79,12.63,4.55,10.61,5.81,4.04,10.61,4.3,,4.04,4.8,5.31,3.79,,6.06,20.72,4.3,3.79,9.35,4.8,,6.06,34.62,3.79,7.33,3.79,,4.8,3.79,8.877778,3.305556,18.616667,3.81,,-0.494444,51.978703
US_NC_37061,2020-01-06,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,9.46,8.99,,11.59,9.46,4.02,6.86,4.97,14.66,5.44,9.7,4.02,4.97,10.17,,4.02,3.55,4.26,4.73,7.09,3.78,9.7,25.07,7.57,4.73,8.04,4.02,5.44,5.2,43.75,3.31,7.33,,6.39,7.33,5.2,6.238889,0.422222,16.394444,2.032,,0.155556,65.401864
US_NC_37061,2020-01-07,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.84,8.87,3.5,9.11,7.71,6.3,6.07,4.44,15.41,,9.34,3.5,6.07,11.91,4.9,3.74,5.6,4.2,3.97,5.37,3.27,9.34,24.05,7.24,,7.71,5.37,4.9,7.0,46.23,5.14,9.11,4.2,3.5,6.54,4.2,7.016667,-0.188889,18.194444,0.0,,2.872222,75.135188
US_NC_37061,2020-01-08,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,4.38,8.75,,11.28,10.13,7.6,6.91,6.91,15.43,4.61,11.28,,5.3,11.05,,5.53,4.61,4.61,5.99,,,8.29,33.62,5.53,3.68,13.36,3.92,6.45,7.14,40.99,7.14,13.36,5.07,4.14,7.83,,6.722222,-1.338889,17.105556,0.0762,,-1.4,56.361205
US_NC_37061,2020-01-09,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,6.36,6.36,3.77,13.44,6.6,7.78,5.89,9.9,15.09,,9.66,3.54,4.71,11.08,,5.66,,4.01,5.42,4.24,3.54,9.19,34.41,7.78,3.54,11.08,5.89,5.19,7.78,41.02,4.48,13.44,6.84,6.13,4.48,,5.55,-1.083333,14.216667,0.0,,-0.772222,64.04909
US_NC_37061,2020-01-10,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,6.64,9.59,,10.82,7.62,7.38,7.87,4.67,16.23,3.94,12.54,3.69,3.69,7.62,4.43,6.39,4.92,3.94,,6.39,,12.05,30.25,5.66,4.43,9.35,3.69,5.66,8.12,47.22,,8.12,,5.17,7.13,3.69,10.666667,2.3,21.133333,0.0,,6.161111,73.788054
US_NC_37061,2020-01-11,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,3.88,11.13,,8.8,5.43,,8.54,4.66,17.34,4.66,7.25,9.57,5.18,11.39,4.14,4.4,5.18,4.4,8.54,4.66,,10.35,28.73,5.69,,7.76,4.66,6.21,5.43,41.92,,6.73,7.76,5.43,5.95,5.18,18.572222,14.555556,23.066667,0.072571,,15.105556,80.441313
US_NC_37061,2020-01-12,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.74,13.23,4.24,9.23,8.48,10.23,7.24,3.49,16.72,5.24,6.49,,3.74,11.23,3.49,7.74,7.24,4.99,4.99,6.74,,10.23,27.45,5.99,,10.48,4.74,4.74,7.99,44.17,3.99,7.99,6.49,3.74,7.49,5.24,21.105556,17.111111,22.9,6.773333,,18.894444,87.2829
US_NC_37061,2020-01-13,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.95,8.5,,13.59,9.77,4.67,6.16,5.31,16.36,3.4,11.47,3.61,5.1,8.5,3.82,6.37,5.52,6.16,5.52,5.95,3.61,9.56,33.56,7.01,,9.35,5.95,6.8,6.58,47.79,7.22,7.43,7.01,4.46,7.86,6.8,19.277778,17.083333,22.716667,1.886857,,18.694444,96.478568
US_NC_37061,2020-01-14,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,4.55,9.33,,9.78,7.28,7.74,9.1,5.69,12.97,4.32,8.64,5.0,4.09,13.42,,8.64,6.6,5.46,6.83,6.14,,9.1,31.62,6.14,4.09,8.19,5.23,5.46,6.6,45.73,4.78,7.05,6.14,7.51,,5.0,19.555556,16.644444,23.605556,11.90625,,18.138889,91.653069
US_NC_37061,2020-01-15,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,4.3,7.93,3.85,10.88,9.29,8.84,5.44,,14.96,,9.97,,4.99,10.2,4.08,7.02,4.99,,,4.08,,7.02,27.64,6.12,,7.7,6.12,4.99,5.44,43.28,5.44,8.38,6.8,6.34,7.02,,17.5,14.961111,22.45,0.0508,,15.661111,89.018711
US_NC_37061,2020-01-16,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,8.77,6.87,4.98,12.09,7.82,8.53,7.11,6.64,14.22,,7.58,4.98,4.98,13.04,3.79,4.98,5.45,7.35,4.74,7.11,4.74,9.95,29.86,8.29,4.03,7.58,5.45,7.35,7.82,54.75,,5.21,7.82,7.82,6.87,4.98,16.983333,13.15,20.972222,0.0,,11.661111,71.023929
US_NC_37061,2020-01-17,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,6.85,6.61,,9.44,7.08,4.96,6.14,3.31,17.23,4.01,8.97,3.78,3.54,9.68,6.14,,,4.49,4.49,3.31,,10.39,23.61,6.14,3.31,8.97,4.01,4.49,6.37,38.01,3.31,4.72,3.31,5.9,5.67,4.01,7.133333,2.044444,14.511111,0.1778,,-6.727778,36.701992
US_NC_37061,2020-01-18,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,7.29,7.29,3.9,7.03,6.25,6.51,5.73,4.43,16.4,,11.98,5.73,,10.93,,5.21,5.99,4.43,5.21,4.43,3.9,7.55,22.91,6.25,5.47,11.71,,5.47,5.21,41.39,6.25,7.55,5.99,5.21,3.9,,5.066667,0.255556,12.805556,0.0,,-1.855556,61.043445
US_NC_37061,2020-01-19,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,8.93,7.91,,9.45,7.66,4.59,5.36,4.08,19.14,,13.02,4.08,,7.91,5.11,4.34,7.4,4.34,5.36,6.38,5.11,9.7,26.8,6.89,,7.66,,6.64,5.62,46.46,3.57,8.17,7.15,5.11,5.87,,14.883333,9.744444,16.788889,1.016,,10.366667,74.462362
US_NC_37061,2020-01-20,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.68,11.11,,12.35,6.67,5.93,9.63,4.94,17.78,4.45,13.58,5.43,5.43,12.84,,6.92,7.41,4.69,5.93,4.45,,8.64,30.13,5.19,,7.9,6.67,5.43,7.41,49.4,4.45,5.68,6.42,7.9,7.41,,2.494444,-1.611111,10.711111,0.0762,,-7.65,47.190821
US_NC_37061,2020-01-21,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,3.47,10.64,,8.69,4.78,6.51,5.43,5.21,19.76,3.47,10.2,,4.34,13.68,6.73,4.56,6.3,4.56,3.47,9.12,,8.47,33.65,8.69,,6.3,3.69,8.9,6.3,40.38,4.34,6.51,5.86,8.25,7.6,,-0.555556,-3.672222,4.122222,0.0,,-9.605556,50.500122
US_NC_37061,2020-01-22,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.37,8.95,3.13,8.51,10.52,5.15,4.48,3.58,22.16,,19.7,4.92,5.6,12.98,4.92,6.72,5.82,4.25,3.58,7.83,3.13,9.18,36.49,8.73,4.03,8.73,4.7,8.73,5.6,42.53,4.48,5.37,3.81,5.6,4.48,5.15,1.816667,-2.966667,9.294444,0.0,,-6.455556,54.290505
US_NC_37061,2020-01-23,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,6.09,9.25,4.74,11.05,6.99,4.96,4.29,6.09,23.91,4.51,11.28,,4.29,13.08,4.51,5.41,7.22,3.83,5.64,4.06,4.29,7.45,33.84,7.22,,6.99,,4.96,7.67,46.25,4.96,8.8,5.87,5.87,5.64,4.06,4.316667,-1.505556,11.833333,0.0,,0.272222,75.085179
US_NC_37061,2020-01-24,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,3.73,8.4,4.2,6.77,9.8,4.9,,5.83,33.6,,8.63,4.43,4.43,12.84,5.83,5.83,,4.43,5.83,4.9,3.97,7.0,33.6,5.13,,6.3,4.2,3.97,6.77,40.37,,6.07,6.53,4.67,5.6,,10.522222,3.733333,19.611111,0.0,,7.555556,81.927315
US_NC_37061,2020-01-25,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,6.47,10.62,3.88,10.88,8.29,5.7,3.62,4.14,26.93,,12.17,4.66,6.21,8.55,5.18,6.99,6.99,5.44,7.51,5.96,,8.55,39.62,4.66,,8.55,4.14,6.99,6.73,46.09,3.88,7.25,8.29,7.51,6.47,,14.177778,7.927778,17.838889,12.996333,,10.433333,78.393317
US_NC_37061,2020-01-26,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.75,11.27,3.83,12.46,4.79,5.99,5.27,4.31,32.6,5.51,14.62,3.6,4.79,6.71,5.03,4.31,4.55,5.99,6.95,3.83,,7.19,37.87,6.95,,14.38,3.6,,5.75,48.18,5.75,7.19,7.91,,5.51,3.6,6.988889,1.55,14.105556,1.3208,,1.822222,69.761631
US_NC_37061,2020-01-27,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,9.11,8.46,,11.49,7.16,6.51,7.81,6.94,28.19,6.07,14.1,3.69,3.9,11.71,6.29,6.07,6.72,6.72,5.21,4.34,5.21,9.11,36.43,7.37,,9.11,4.12,4.77,4.12,50.75,,8.24,6.29,7.81,4.99,3.69,7.2,1.561111,15.094444,0.0,,2.511111,72.338859
US_NC_37061,2020-01-28,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,4.24,8.48,3.57,9.82,8.93,6.03,4.69,4.69,25.44,,10.04,3.57,7.37,5.8,6.03,4.69,8.04,6.47,,3.35,4.69,10.49,35.93,6.7,,7.37,4.91,4.69,6.47,46.2,6.47,7.37,6.92,4.02,5.36,,7.816667,2.927778,13.577778,1.741714,,3.194444,72.664074
US_NC_37061,2020-01-29,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,3.97,7.28,5.51,11.69,8.6,5.74,5.29,5.51,24.27,,12.13,,7.06,11.25,3.31,7.06,4.41,6.4,5.96,3.31,,7.28,42.36,4.41,,4.63,5.07,4.85,5.29,42.14,5.07,9.93,4.85,5.07,3.09,3.53,4.427778,-0.888889,12.022222,0.0,,0.133333,73.756618
US_NC_37061,2020-01-30,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.54,9.37,5.11,11.5,13.84,,3.62,4.69,35.78,,13.21,,4.9,13.42,3.19,7.45,11.93,4.69,4.26,5.75,,11.71,38.76,6.6,3.41,7.03,3.41,4.05,8.31,37.91,7.45,7.88,6.82,6.6,4.47,4.05,7.161111,1.722222,11.688889,0.254,,0.705556,63.593637
US_NC_37061,2020-01-31,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,6.02,7.09,,9.46,8.6,5.16,3.44,5.8,33.95,,11.18,6.02,5.16,9.03,4.08,5.37,5.37,4.08,4.51,4.73,3.65,8.38,34.38,3.44,,7.31,4.73,4.73,4.3,39.11,4.94,7.09,8.6,5.16,,3.22,4.638889,0.494444,11.1,3.592286,,1.238889,78.686273
US_NC_37061,2020-02-01,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,7.1,8.62,,11.92,6.08,8.37,7.35,4.82,35.49,4.82,13.69,3.55,4.82,7.35,4.82,,7.1,4.31,5.83,4.31,,8.37,37.52,3.55,4.82,9.13,,6.08,6.34,43.35,,9.13,6.08,5.58,7.35,,6.577778,3.294444,9.733333,26.8605,,5.933333,95.707995
US_NC_37061,2020-02-02,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,6.87,8.59,7.61,6.87,8.83,4.66,5.4,5.89,23.06,,8.59,5.15,4.42,9.57,3.93,5.89,7.36,,4.17,3.93,4.42,6.87,36.07,4.42,,6.62,,4.17,3.93,36.8,3.44,8.83,5.89,4.91,4.91,,8.077778,2.116667,16.761111,1.6764,,3.011111,70.451802
US_NC_37061,2020-02-03,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.91,9.32,3.86,10.46,6.82,6.82,6.14,5.46,32.05,3.41,14.77,3.64,7.05,9.77,4.09,7.05,9.77,3.86,3.18,3.41,3.64,9.55,38.64,5.46,3.64,8.18,4.09,4.55,6.36,48.18,3.41,7.05,5.0,5.46,5.46,4.32,14.183333,4.938889,24.111111,0.0,,3.638889,49.140363
US_NC_37061,2020-02-04,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,,10.71,,14.04,9.52,7.85,5.95,5.24,29.51,,12.85,4.05,,9.28,3.81,3.57,9.28,3.57,,3.81,3.81,7.38,34.51,5.47,4.76,6.66,3.33,,7.14,41.65,4.05,7.14,,3.57,,5.47,16.688889,10.138889,23.938889,0.0,,7.505556,54.685982
US_NC_37061,2020-02-05,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,6.78,6.32,,11.93,7.95,5.38,5.61,4.91,25.5,4.21,12.63,5.15,3.51,13.1,,6.08,7.95,7.02,5.15,3.74,4.91,7.02,32.05,4.44,,13.1,6.08,4.68,6.78,39.53,4.91,10.53,7.72,8.19,5.85,3.27,17.483333,13.955556,22.516667,0.290286,,12.711111,73.671402
US_NC_37061,2020-02-06,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.16,10.1,,9.87,8.53,5.39,6.28,,26.03,4.49,14.81,,,8.98,4.26,6.51,6.73,6.06,4.49,,,6.06,31.19,4.49,,5.16,3.59,4.49,8.53,40.84,,6.28,4.94,5.83,5.83,,19.611111,16.083333,24.766667,4.529667,,16.883333,84.466379
US_NC_37061,2020-02-07,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.89,10.88,,9.74,6.57,6.57,4.53,,23.79,3.85,10.88,,7.02,8.61,7.02,5.89,5.66,4.76,5.66,5.21,,5.66,35.12,6.8,,6.12,6.8,8.38,8.38,31.95,3.17,7.02,4.76,5.89,4.08,4.76,15.194444,9.305556,20.061111,48.26,,9.777778,70.345001
US_NC_37061,2020-02-08,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,5.44,11.14,4.4,10.62,7.25,3.89,8.55,5.18,21.5,3.63,9.07,3.89,4.14,7.51,4.66,8.03,5.44,3.63,4.66,4.14,4.14,5.96,22.54,5.7,,8.81,4.92,4.66,5.18,37.04,5.44,4.92,11.66,3.89,,3.63,5.266667,0.338889,9.161111,6.462889,,-2.966667,55.484332
US_NC_37061,2020-02-09,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,9.0,12.86,,11.83,6.68,6.94,4.89,3.86,28.03,3.86,15.17,,8.23,7.46,5.66,3.6,8.23,5.4,7.2,5.66,4.37,6.43,33.69,8.48,4.63,6.43,,5.66,3.86,40.11,4.11,4.37,5.91,5.4,5.4,,6.666667,0.033333,12.755556,0.0,,0.388889,64.403678
US_NC_37061,2020-02-10,ChIJL5_vH-3Iq4kRG-c74VBIUfM,Q511788,geoId/37061,US,United States of America,NC,North Carolina,37061,Duplin County,US,USA,2,,,,,,,58943,28700,30243,7697,7931,6847,6514,7264,7988,7464,4571,2667,2528695,34.94,-77.93,2121,79.5,,,,,,7.0,4.29,,6.77,7.67,5.42,5.19,4.74,22.34,3.84,11.06,,3.84,11.51,4.06,,5.19,3.38,,3.84,4.51,9.03,30.46,4.29,,6.09,3.38,,7.67,44.91,4.96,8.12,7.45,5.42,5.87,3.61,11.338889,1.261111,21.505556,0.0,,6.572222,72.609635
