location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37003,2020-01-24,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,4.04,9.34,4.54,12.88,8.59,6.31,6.82,5.05,24.75,,7.58,6.06,11.62,5.81,5.55,6.31,5.55,,5.3,5.81,36.87,4.8,7.32,4.8,4.54,4.29,35.1,4.29,4.8,6.57,5.3,4.54,4.655556,-0.405556,9.416667,6.604,,0.388889,73.929092
US_NC_37003,2020-01-25,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,,8.03,,7.36,5.35,8.03,5.02,,20.74,,11.71,4.68,7.69,5.35,,,5.02,,5.69,6.36,29.77,8.36,7.02,,6.02,4.68,44.82,6.36,7.69,4.68,5.69,5.69,5.816667,2.266667,10.3,25.43175,,3.055556,82.580972
US_NC_37003,2020-01-26,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,,7.71,,9.56,4.94,5.55,6.79,,24.06,,11.72,5.24,9.26,,7.09,6.17,6.79,4.63,,10.8,35.78,8.95,8.02,,4.94,6.79,40.1,5.55,8.64,6.48,6.17,,2.505556,-3.15,10.238889,0.0,,-3.183333,66.358359
US_NC_37003,2020-01-27,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,5.14,7.71,,9.5,11.3,5.65,3.6,,26.2,,10.28,4.88,13.1,4.62,5.65,5.39,,4.62,5.39,9.25,44.7,5.39,8.73,5.14,,24.92,43.15,,7.45,,6.17,3.85,4.861111,-0.716667,9.522222,0.931333,,0.838889,75.662638
US_NC_37003,2020-01-28,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,7.93,6.61,,8.72,8.99,5.29,7.4,6.08,29.6,4.76,10.04,5.29,11.63,4.76,7.67,,6.61,4.23,8.19,7.67,42.55,7.93,6.34,6.87,5.02,10.31,52.33,6.08,6.08,7.14,,3.96,5.144444,-0.138889,11.3,0.4445,,-0.044444,69.719346
US_NC_37003,2020-01-29,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,5.01,8.07,4.45,14.75,14.2,6.12,4.73,5.85,27.84,,11.69,6.68,11.41,4.73,6.4,8.07,7.52,,4.73,9.46,47.6,6.12,13.36,5.85,6.68,8.07,45.38,6.96,17.54,8.35,4.73,4.73,3.638889,-1.788889,9.966667,0.0,,-1.238889,70.661323
US_NC_37003,2020-01-30,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,4.93,5.47,3.83,13.41,7.94,6.84,4.65,3.83,35.58,,11.5,3.83,12.32,6.57,8.21,6.02,6.3,,6.57,9.03,41.06,10.4,8.48,4.11,7.66,6.3,43.8,9.31,11.5,6.84,7.12,4.38,4.627778,0.822222,8.538889,0.2032,,-0.044444,72.511755
US_NC_37003,2020-01-31,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,6.43,9.11,5.89,7.23,7.5,5.09,5.89,5.36,30.27,,9.64,4.29,8.57,,4.02,6.43,,4.82,,8.84,40.72,5.89,5.89,3.75,,7.5,38.04,4.29,6.96,6.7,3.75,4.02,1.611111,-1.211111,5.922222,4.572,,-0.655556,85.193188
US_NC_37003,2020-02-01,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,,10.17,,10.82,11.48,5.58,4.92,4.59,26.23,,13.12,5.25,7.87,,6.89,9.18,,8.2,7.87,6.89,36.73,9.18,4.92,4.59,4.92,7.54,40.34,,4.59,,,6.56,3.644444,0.133333,10.072222,1.298222,,1.872222,88.350606
US_NC_37003,2020-02-02,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,,7.89,,9.46,8.2,8.83,5.36,4.73,29.97,,12.94,5.05,9.15,6.94,5.99,10.1,,,7.57,4.73,36.28,7.89,11.36,,8.2,4.42,46.06,5.99,9.46,5.05,6.31,6.31,7.416667,0.488889,16.0,0.028222,,-1.227778,54.604854
US_NC_37003,2020-02-03,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,,8.05,4.72,10.28,8.61,,5.0,7.5,30.27,,13.05,5.83,12.22,9.44,3.89,10.28,6.39,3.89,5.28,10.55,43.04,5.83,8.89,6.39,6.39,10.83,37.49,6.39,9.44,5.55,5.55,5.0,13.183333,3.238889,22.122222,0.0254,,0.1,40.818189
US_NC_37003,2020-02-04,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,6.59,7.69,5.22,9.61,10.16,7.69,7.14,6.59,27.19,,11.81,5.49,11.81,5.22,6.59,4.94,4.67,,6.32,7.69,36.81,6.59,10.16,,7.14,13.19,36.53,3.85,5.22,4.39,,4.67,15.216667,11.605556,18.894444,0.3048,,4.477778,48.773517
US_NC_37003,2020-02-05,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,7.49,9.37,4.55,11.77,7.76,8.83,11.77,,27.3,,13.65,5.08,11.51,7.22,5.89,7.22,,5.35,,8.03,36.39,8.03,9.63,8.56,4.55,9.1,48.17,4.01,5.08,6.69,7.76,6.69,14.022222,11.555556,16.338889,5.08,,12.0,87.905807
US_NC_37003,2020-02-06,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,4.4,8.8,5.77,5.5,6.87,5.5,5.22,6.6,20.35,4.67,9.9,5.5,12.92,4.67,9.35,7.7,4.4,4.67,4.12,7.7,29.14,5.77,6.32,3.85,4.4,12.1,43.17,4.67,,6.6,7.7,6.6,14.522222,12.833333,16.938889,24.8285,,14.011111,96.821373
US_NC_37003,2020-02-07,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,4.54,5.4,,11.08,7.38,9.66,4.26,,23.86,,9.37,5.68,12.5,5.68,,7.1,3.98,4.54,4.26,10.22,28.12,6.25,,,5.4,7.67,42.03,,7.1,6.25,5.96,5.11,9.683333,2.816667,14.955556,33.62325,,5.827778,77.498959
US_NC_37003,2020-02-08,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,5.84,8.11,,15.89,9.73,5.84,4.54,5.84,32.42,5.19,20.43,5.19,10.38,6.16,4.54,5.51,,,5.51,5.84,32.75,7.46,6.49,,,5.84,44.42,4.86,4.54,4.86,,6.49,0.422222,-2.988889,2.8,0.846667,,-4.283333,70.865259
US_NC_37003,2020-02-09,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,8.94,8.3,,14.69,12.13,8.3,9.26,,29.37,6.71,15.96,6.38,8.62,,,5.75,,,4.79,8.62,35.12,6.07,8.94,4.47,8.3,7.34,50.13,5.75,10.22,9.58,7.34,7.34,4.1,-1.911111,10.333333,1.778,,-1.638889,66.444746
US_NC_37003,2020-02-10,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,3.82,7.09,,13.1,8.46,5.73,4.91,,29.74,6.0,12.01,4.09,9.55,4.91,5.73,9.0,,,,10.37,37.11,6.28,9.0,8.46,3.82,5.46,34.92,,6.82,5.18,,,5.922222,-0.538889,10.255556,1.378857,,3.061111,82.18384
US_NC_37003,2020-02-11,ChIJ7_7QSVVBUYgRvE6z3GwpOeE,Q491584,geoId/37003,US,United States of America,NC,North Carolina,37003,Alexander County,US,USA,2,,,,,,,37143,18932,18211,3863,4429,4322,4194,5022,5413,4951,3356,1593,2528670,35.92,-81.18,682,77.171429,,,,,7.52,8.87,,14.51,9.4,6.18,8.06,5.37,31.17,6.18,12.09,8.6,5.37,6.45,8.33,8.06,5.64,,6.18,5.91,36.54,7.25,6.99,7.79,,9.4,45.68,5.37,6.99,5.91,,6.99,14.766667,7.505556,19.55,14.224,,13.038889,89.545115
