location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37011,2020-01-01,ChIJTWqx_niVUIgRrnE9UvO7JRk,Q497804,geoId/37011,US,United States of America,NC,North Carolina,37011,Avery County,US,USA,2,,,,,,,17517,9529,7988,1357,1790,2321,2163,2446,2447,2435,1675,883,2528674,36.08,-81.92,640,79.16,,,,,12.55,5.17,19.57,7.02,6.28,29.54,7.75,41.73,,4.388889,0.238889,9.555556,0.0,,-3.895062,54.983936
US_NC_37011,2020-01-02,ChIJTWqx_niVUIgRrnE9UvO7JRk,Q497804,geoId/37011,US,United States of America,NC,North Carolina,37011,Avery County,US,USA,2,,,,,,,17517,9529,7988,1357,1790,2321,2163,2446,2447,2435,1675,883,2528674,36.08,-81.92,640,79.16,,,,7.19,17.04,7.95,19.68,10.98,10.98,25.74,5.3,38.61,6.81,2.577778,-1.311111,7.977778,0.762,,-1.17284,75.955662
US_NC_37011,2020-01-03,ChIJTWqx_niVUIgRrnE9UvO7JRk,Q497804,geoId/37011,US,United States of America,NC,North Carolina,37011,Avery County,US,USA,2,,,,,,,17517,9529,7988,1357,1790,2321,2163,2446,2447,2435,1675,883,2528674,36.08,-81.92,640,79.16,,,,6.26,9.94,5.89,14.35,,5.52,21.34,8.46,40.11,5.52,8.022222,3.522222,11.5,15.5575,,7.283951,95.744905
US_NC_37011,2020-01-04,ChIJTWqx_niVUIgRrnE9UvO7JRk,Q497804,geoId/37011,US,United States of America,NC,North Carolina,37011,Avery County,US,USA,2,,,,,,,17517,9529,7988,1357,1790,2321,2163,2446,2447,2435,1675,883,2528674,36.08,-81.92,640,79.16,,,,,10.92,,22.26,,,24.36,,41.17,,9.977778,3.338889,13.705556,8.54075,,7.740741,85.960311
US_NC_37011,2020-01-05,ChIJTWqx_niVUIgRrnE9UvO7JRk,Q497804,geoId/37011,US,United States of America,NC,North Carolina,37011,Avery County,US,USA,2,,,,,,,17517,9529,7988,1357,1790,2321,2163,2446,2447,2435,1675,883,2528674,36.08,-81.92,640,79.16,,,,9.3,11.63,,22.32,7.91,8.84,32.09,9.77,42.79,7.91,2.566667,-0.916667,9.833333,1.6256,,-4.641975,59.46682
US_NC_37011,2020-01-06,ChIJTWqx_niVUIgRrnE9UvO7JRk,Q497804,geoId/37011,US,United States of America,NC,North Carolina,37011,Avery County,US,USA,2,,,,,,,17517,9529,7988,1357,1790,2321,2163,2446,2447,2435,1675,883,2528674,36.08,-81.92,640,79.16,,,,,10.7,,22.34,7.45,6.98,40.02,,42.81,,4.038889,-1.822222,11.627778,0.0,,-4.950617,51.76122
US_NC_37011,2020-01-07,ChIJTWqx_niVUIgRrnE9UvO7JRk,Q497804,geoId/37011,US,United States of America,NC,North Carolina,37011,Avery County,US,USA,2,,,,,,,17517,9529,7988,1357,1790,2321,2163,2446,2447,2435,1675,883,2528674,36.08,-81.92,640,79.16,,,,,15.93,8.9,22.5,12.65,9.37,29.99,,44.52,13.59,3.488889,-1.161111,9.672222,2.12725,,-2.876543,63.393481
US_NC_37011,2020-01-08,ChIJTWqx_niVUIgRrnE9UvO7JRk,Q497804,geoId/37011,US,United States of America,NC,North Carolina,37011,Avery County,US,USA,2,,,,,,,17517,9529,7988,1357,1790,2321,2163,2446,2447,2435,1675,883,2528674,36.08,-81.92,640,79.16,,,,8.03,15.06,8.03,21.58,9.04,8.03,39.15,,38.65,14.56,5.111111,-0.5,11.661111,1.8288,,-6.030864,44.817917
US_NC_37011,2020-01-09,ChIJTWqx_niVUIgRrnE9UvO7JRk,Q497804,geoId/37011,US,United States of America,NC,North Carolina,37011,Avery County,US,USA,2,,,,,,,17517,9529,7988,1357,1790,2321,2163,2446,2447,2435,1675,883,2528674,36.08,-81.92,640,79.16,,,,7.62,12.7,10.16,32.01,,,33.53,,42.17,12.2,3.916667,-2.877778,12.183333,0.0,,-4.17284,54.908489
US_NC_37011,2020-01-10,ChIJTWqx_niVUIgRrnE9UvO7JRk,Q497804,geoId/37011,US,United States of America,NC,North Carolina,37011,Avery County,US,USA,2,,,,,,,17517,9529,7988,1357,1790,2321,2163,2446,2447,2435,1675,883,2528674,36.08,-81.92,640,79.16,,,,10.27,14.67,7.33,19.07,,8.8,27.38,,44.49,8.8,8.561111,4.311111,13.15,0.0,,1.382716,61.806817
