location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37153,2020-01-11,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,5.44,10.89,3.89,8.55,9.07,7.52,5.7,4.15,,19.96,,10.37,4.92,6.74,11.4,,5.96,5.18,,7.26,5.18,,7.0,34.99,8.04,4.92,5.44,,4.41,,4.92,43.29,,10.11,8.29,,6.22,,17.41358,7.598765,22.993827,0.616857,,14.919753,85.40752
US_NC_37153,2020-01-12,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,6.42,9.24,,10.01,9.24,8.22,5.39,6.42,3.85,15.92,5.13,8.73,4.88,,5.91,3.6,4.62,,4.88,4.37,7.19,6.93,9.24,25.68,7.7,3.85,11.04,,4.37,4.88,7.45,48.53,,8.22,7.19,3.6,5.65,,19.361111,15.95,22.355556,9.797143,,17.177778,87.296347
US_NC_37153,2020-01-13,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,3.91,7.43,3.72,9.39,7.82,3.91,6.26,6.85,3.72,12.91,2.74,6.85,,5.28,11.74,4.7,4.89,5.09,4.89,3.13,4.3,2.93,8.61,29.93,4.11,4.3,9.0,3.33,2.93,4.89,5.48,42.45,6.26,7.24,6.26,5.28,,,18.477778,17.1,20.622222,12.046857,,17.883333,96.40009
US_NC_37153,2020-01-14,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,4.16,9.1,2.97,12.07,10.88,4.75,6.13,4.55,2.77,7.72,4.95,9.1,3.37,4.95,9.3,3.56,5.34,4.75,5.15,2.77,4.35,3.56,9.7,23.35,6.13,6.33,5.34,,5.94,4.95,6.53,40.77,5.15,5.74,4.75,4.75,4.55,3.56,18.866667,17.072222,20.816667,14.332857,,17.85,93.886514
US_NC_37153,2020-01-15,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,5.3,6.72,3.26,7.13,7.13,6.32,7.54,7.34,3.46,12.23,4.28,8.36,,5.71,7.34,5.3,5.5,4.89,6.32,5.09,5.91,2.85,10.6,25.06,5.3,3.67,6.32,,5.5,3.26,5.71,36.27,3.67,5.91,6.52,5.09,4.28,4.28,16.616667,13.311111,21.566667,1.495778,,14.838889,89.294016
US_NC_37153,2020-01-16,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,5.42,8.55,,9.59,8.13,5.0,6.67,5.42,,13.76,3.13,9.59,4.17,5.42,7.92,3.96,7.72,4.8,4.8,,3.54,4.38,10.63,25.86,6.88,4.8,8.97,3.13,5.42,3.75,3.13,38.58,3.34,5.0,5.21,5.0,3.96,4.38,16.833333,12.872222,21.177778,0.0762,,10.266667,65.300234
US_NC_37153,2020-01-17,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,5.92,6.77,,8.04,4.87,4.44,,4.23,,13.33,4.02,6.35,3.38,4.23,10.16,2.96,4.23,3.38,5.08,3.38,4.87,3.81,9.31,22.01,8.25,4.66,6.77,,3.38,3.17,4.02,37.45,3.17,5.29,6.77,6.35,3.81,3.17,7.183333,2.794444,13.638889,0.0,,-7.677778,34.425588
US_NC_37153,2020-01-18,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,6.52,8.6,3.65,12.25,8.6,7.56,4.17,7.3,,17.73,,11.21,3.65,5.74,9.39,4.43,6.26,5.21,,6.26,4.43,,11.99,29.46,5.74,3.91,9.12,,,3.65,4.95,39.89,7.3,8.08,4.17,4.95,6.26,4.43,5.755556,1.994444,11.433333,0.1524,,-2.705556,54.833405
US_NC_37153,2020-01-19,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,4.39,8.53,,9.05,7.5,6.46,4.39,,,14.48,4.65,8.01,5.17,6.72,11.12,6.46,,4.65,,5.95,5.69,,5.43,33.35,6.98,,9.57,,,5.43,5.17,44.47,,10.08,6.46,6.72,3.88,,11.527778,4.405556,14.794444,1.524,,6.744444,72.565745
US_NC_37153,2020-01-20,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,4.21,10.4,,13.38,11.15,5.7,6.19,6.94,4.46,17.84,4.71,11.4,4.71,5.2,13.87,,7.43,4.46,,4.71,6.69,4.21,8.67,29.48,5.95,,11.64,,4.46,6.44,6.69,37.66,6.19,10.16,8.18,8.67,6.44,4.96,1.916667,-2.272222,10.344444,0.254,,-8.772222,45.409666
US_NC_37153,2020-01-21,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,3.82,9.05,2.82,10.26,7.45,4.02,5.03,4.83,2.82,16.3,3.82,6.84,,5.43,9.46,,2.82,8.45,6.64,,6.24,,10.66,26.96,5.83,3.42,5.43,,,6.64,5.23,38.43,3.62,7.45,6.84,4.83,5.83,3.02,-0.916667,-4.505556,4.466667,0.0254,,-10.905556,47.041112
US_NC_37153,2020-01-22,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,5.37,5.57,3.71,6.4,10.94,4.13,5.16,6.19,,24.98,3.71,15.69,4.54,3.92,8.26,5.78,8.88,4.95,3.3,4.54,4.33,3.3,10.32,31.79,6.81,5.16,7.02,,5.78,4.33,4.54,38.18,5.57,3.71,4.75,5.57,5.99,6.4,1.15,-3.816667,9.044444,0.0,,-10.033333,43.49823
US_NC_37153,2020-01-23,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,5.5,11.64,,11.43,5.72,6.99,4.45,6.99,,21.59,4.23,8.68,3.18,3.39,11.64,4.45,4.66,6.99,3.6,5.72,5.08,3.6,9.95,33.87,6.99,4.45,9.95,,4.23,3.39,5.93,37.89,8.68,7.83,6.14,6.14,4.87,4.45,2.427778,-3.433333,9.688889,0.0,,-3.888889,63.37435
US_NC_37153,2020-01-24,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,5.21,8.44,5.21,13.65,,6.2,7.69,3.72,3.97,25.8,4.96,8.93,3.47,3.72,10.42,4.22,8.44,9.18,5.46,3.97,5.96,,9.43,37.47,6.2,,8.44,,4.47,5.21,4.22,42.68,5.46,8.19,7.2,5.96,8.19,,9.616667,3.127778,19.005556,0.9525,,6.088889,78.761484
US_NC_37153,2020-01-25,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,6.15,10.69,,11.49,8.28,5.61,5.61,3.74,,22.98,4.54,13.09,,,7.21,6.41,4.81,5.34,,4.54,4.54,,7.21,40.35,5.08,4.54,11.49,,7.48,4.28,4.81,42.49,,8.55,5.61,,3.74,6.68,10.855556,4.838889,17.75,17.634857,,8.355556,84.608243
US_NC_37153,2020-01-26,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,6.08,7.54,,6.81,8.27,5.84,4.38,4.13,,26.27,5.84,9.0,7.05,6.08,8.51,5.35,6.08,8.27,,6.57,3.89,,7.54,34.05,5.35,,9.48,,5.11,,3.65,32.83,,7.05,7.05,4.86,3.4,,5.633333,-1.055556,13.177778,0.4064,,0.305556,68.687663
US_NC_37153,2020-01-27,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,6.44,6.02,4.57,9.56,9.14,6.02,4.36,6.44,,19.73,,8.72,,4.78,9.56,5.4,6.65,6.86,6.02,3.95,5.4,,4.78,34.28,8.93,5.82,8.72,3.95,4.78,6.44,7.27,39.89,4.78,4.78,5.82,4.78,4.16,3.74,6.622222,0.227778,13.227778,1.143,,2.988889,77.867842
US_NC_37153,2020-01-28,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,3.88,6.54,,12.46,7.97,3.88,4.29,5.93,,20.43,3.06,6.74,3.47,6.13,12.26,6.33,7.15,5.11,2.86,,4.09,,8.58,34.12,3.27,3.68,5.52,,4.9,3.06,4.7,36.58,5.72,5.72,5.93,6.95,6.33,3.68,6.561728,0.771605,12.932099,0.620889,,2.160494,73.697894
US_NC_37153,2020-01-29,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,5.5,8.36,3.67,7.13,6.93,5.1,5.91,4.08,,21.81,4.08,9.79,3.06,6.93,12.64,5.91,6.73,7.54,4.28,5.71,5.1,3.47,6.73,46.07,5.71,3.26,12.03,,4.49,4.28,6.93,37.1,4.08,12.44,5.3,4.49,5.3,4.08,4.816667,-0.277778,12.072222,0.0,,-0.016667,71.436792
US_NC_37153,2020-01-30,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,3.91,6.45,3.13,13.1,7.04,5.87,5.87,,3.52,28.94,3.72,13.49,6.45,5.08,9.19,3.13,5.48,5.08,2.74,3.33,3.91,,6.84,41.85,5.28,3.91,6.26,,4.5,5.08,3.52,34.62,5.08,8.21,7.04,4.3,5.67,,7.116667,-0.172222,12.061111,0.084667,,1.027778,65.423318
US_NC_37153,2020-01-31,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,4.3,6.25,2.93,12.5,7.42,3.91,4.1,3.12,,30.27,4.1,10.74,3.91,3.52,4.88,3.12,5.27,8.2,4.69,2.73,,2.73,6.45,39.45,4.88,2.73,8.01,,3.52,,3.12,32.42,2.93,7.03,6.05,3.71,5.86,4.3,2.588889,-0.994444,9.722222,6.88975,,-0.327778,81.276773
US_NC_37153,2020-02-01,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,4.93,8.05,4.41,11.16,10.38,8.57,4.41,,4.41,28.56,4.67,15.58,5.71,5.45,11.42,4.15,6.23,8.83,6.23,8.31,6.75,,10.12,30.89,5.45,,9.09,,4.15,4.93,4.41,42.84,,6.23,8.05,5.45,6.75,4.67,5.333333,1.572222,9.011111,11.2395,,4.205556,92.490933
US_NC_37153,2020-02-02,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,5.91,10.02,,14.13,9.25,3.6,6.94,6.68,3.6,29.81,4.11,12.08,7.2,3.85,7.71,6.94,5.4,8.48,5.14,6.68,4.62,,7.45,34.43,4.88,3.6,7.45,,,5.4,7.96,43.68,3.6,11.05,4.62,3.6,7.96,,7.6,0.116667,17.694444,0.0508,,1.611111,65.987006
US_NC_37153,2020-02-03,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,5.58,4.99,,10.97,6.78,4.99,7.38,4.39,,24.73,,14.76,3.19,8.38,9.57,4.19,6.18,9.57,5.19,4.39,4.39,4.39,8.98,34.91,5.39,2.79,9.77,,5.19,7.78,4.79,34.11,3.39,7.18,5.79,5.19,5.39,,13.794444,1.372222,23.783333,0.0762,,2.588889,46.971486
US_NC_37153,2020-02-04,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,6.16,6.36,5.57,9.74,7.95,5.17,8.75,4.57,,23.46,,12.13,3.18,5.77,15.31,6.16,4.57,7.36,3.38,,3.38,,9.94,35.79,7.36,2.98,6.76,2.98,4.17,3.38,4.77,36.78,4.17,6.76,8.35,5.77,3.78,,16.844444,11.355556,21.65,0.0,,6.811111,51.907573
US_NC_37153,2020-02-05,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,4.9,6.08,,10.59,8.04,5.1,5.1,5.88,3.14,23.93,2.94,13.14,,3.92,12.36,3.14,3.53,5.1,3.92,2.94,5.29,2.94,9.61,33.14,5.49,3.14,8.82,3.33,5.1,5.69,7.65,39.22,3.33,5.88,5.88,5.69,3.92,3.73,16.977778,12.777778,21.0,0.92075,,13.35,79.290795
US_NC_37153,2020-02-06,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,3.54,7.86,,11.99,7.67,3.34,5.11,4.52,,25.55,,13.56,4.52,4.33,8.85,3.15,6.09,8.26,4.52,4.91,,5.11,7.27,34.6,4.33,4.91,8.06,,4.52,3.34,5.5,36.96,4.13,7.86,4.91,4.72,7.27,3.15,17.95,15.005556,23.183333,13.0175,,16.005556,88.53045
US_NC_37153,2020-02-07,ChIJFZpwnTTBVIgRYFCxoAaD2VU,Q507870,geoId/37153,US,United States of America,NC,North Carolina,37153,Richmond County,US,USA,2,,,,,,,44827,21899,22928,5536,5763,5900,5016,5621,6165,5540,3523,1763,2528737,35.0,-79.75,1242,74.388889,,,,,7.11,4.9,3.43,12.75,9.56,5.64,7.6,6.62,,29.18,,11.03,,3.68,9.07,4.66,4.9,5.39,,6.38,4.17,,12.26,37.27,7.36,,8.09,,,4.17,4.66,39.72,5.64,6.13,,7.6,4.17,3.68,13.376543,6.888889,20.604938,45.72,,7.950617,69.734917
