location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NC_37185,2020-01-29,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,,18.21,39.96,11.63,20.23,2.044444,-3.022222,9.233333,0.0,-2.105556,74.129465
US_NC_37185,2020-01-30,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,12.4,29.76,33.72,,30.25,3.238889,-2.066667,8.461111,0.0,-2.344444,67.441255
US_NC_37185,2020-01-31,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,,22.93,28.54,8.15,36.19,1.655556,-3.244444,8.505556,1.124857,-1.777778,78.056778
US_NC_37185,2020-02-01,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,,32.01,32.7,,36.88,3.888889,-0.561111,7.516667,9.107714,3.3,95.967069
US_NC_37185,2020-02-02,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,,22.64,24.77,,29.01,6.733333,1.238889,15.733333,0.282222,1.011111,67.033847
US_NC_37185,2020-02-03,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,12.72,29.16,38.71,,33.93,13.772222,5.027778,21.727778,0.0,1.705556,44.196927
US_NC_37185,2020-02-04,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,12.9,24.19,32.25,,30.64,15.0,9.683333,20.216667,0.0,6.183333,55.886783
US_NC_37185,2020-02-05,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,13.1,36.78,41.82,,33.26,15.283333,9.783333,18.683333,0.580571,11.4,77.790198
US_NC_37185,2020-02-06,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,,33.47,35.5,,37.53,10.802469,7.530864,18.469136,7.704667,10.487654,97.945645
US_NC_37185,2020-02-07,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,,29.64,17.43,,26.73,12.727778,6.555556,16.083333,41.075429,8.272222,74.548852
US_NC_37185,2020-02-08,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,,26.69,31.74,,40.4,3.205556,-1.433333,6.35,0.399143,-5.5,53.054606
US_NC_37185,2020-02-09,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,10.88,31.92,34.1,,39.18,4.833333,-1.977778,11.161111,0.15875,-1.416667,64.076644
US_NC_37185,2020-02-10,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,9.83,16.38,37.85,,27.66,8.1,0.772222,15.772222,0.0635,3.705556,73.89712
US_NC_37185,2020-02-11,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,8.21,16.11,52.75,6.0,24.32,16.088889,12.583333,19.666667,3.120571,14.505556,90.694066
US_NC_37185,2020-02-12,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,6.97,17.73,50.99,5.7,20.59,12.0,9.016667,17.927778,14.078857,8.583333,79.736062
US_NC_37185,2020-02-13,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,5.28,19.0,45.03,5.98,27.09,13.316667,8.944444,17.883333,0.435429,11.533333,89.093657
US_NC_37185,2020-02-14,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,,,,9.57,28.1,,26.91,7.761111,3.072222,14.177778,5.362222,-0.794444,54.937449
US_NC_37185,2020-02-15,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,-8,-1,5,12.08,18.12,18.87,,35.48,0.666667,-4.627778,7.505556,0.0254,-8.427778,50.840631
US_NC_37185,2020-02-16,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,3,0,,18.57,11.43,,35.72,4.016667,-3.433333,10.844444,0.0,-1.577778,67.074996
US_NC_37185,2020-02-17,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,-2,0,-12,,16.96,27.82,,40.03,8.883333,0.188889,14.283333,0.6985,2.855556,66.149981
US_NC_37185,2020-02-18,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,-1,4,7,7.35,12.25,21.57,8.33,36.76,8.227778,1.055556,16.338889,0.15875,4.927778,79.904131
US_NC_37185,2020-02-19,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,-8,8,0,11.17,14.74,26.36,6.7,29.48,9.644444,4.044444,13.261111,3.374571,5.677778,76.402655
US_NC_37185,2020-02-20,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,-32,37,-2,10.59,,27.54,,35.48,2.244444,-0.238889,7.383333,0.181429,-0.922222,79.78141
US_NC_37185,2020-02-21,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,-39,-22,-38,,11.18,22.36,,31.57,-1.2,-4.038889,1.783333,2.503714,-4.388889,79.230866
US_NC_37185,2020-02-22,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,-10,-1,0,10.79,,27.33,,36.68,0.155556,-7.105556,10.216667,0.7874,-5.477778,66.429263
US_NC_37185,2020-02-23,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,-6,2,,16.97,26.56,,47.21,4.522222,-5.333333,15.938889,0.762,-2.65,60.283696
US_NC_37185,2020-02-24,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,-12,-1,4,8.69,13.72,29.27,8.69,34.76,7.466667,1.177778,13.555556,0.0,1.4,65.905099
US_NC_37185,2020-02-25,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,-1,-7,2,,16.53,29.93,,30.37,11.05,5.705556,16.627778,4.354286,10.161111,94.290929
US_NC_37185,2020-02-26,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,8,19,4,9.88,13.52,32.23,,32.76,11.955556,7.344444,16.711111,0.846667,11.161111,94.912633
US_NC_37185,2020-02-27,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,10,4,5,8.52,22.06,40.11,,29.08,7.922222,3.038889,15.694444,0.145143,-0.894444,53.998808
US_NC_37185,2020-02-28,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,9,14,8,9.18,23.19,32.37,,26.09,3.65,-2.983333,10.65,0.0,-6.838889,46.5927
US_NC_37185,2020-02-29,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,16,14,13,12.94,17.25,23.0,,28.76,3.694444,-2.422222,8.955556,0.0,-4.411111,55.701636
US_NC_37185,2020-03-01,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,,3,4,14.62,21.93,36.55,10.96,32.89,2.772222,-5.677778,12.65,0.0,-9.261111,41.208575
US_NC_37185,2020-03-02,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,22,27,4,10.59,26.48,46.22,,27.92,8.827778,-1.566667,19.361111,0.0,-1.594444,48.400161
US_NC_37185,2020-03-03,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,18,24,1,7.14,28.1,50.85,8.47,28.1,13.966667,8.411111,18.244444,0.979714,9.9,76.639816
US_NC_37185,2020-03-04,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,22,12,4,14.76,23.8,52.36,7.14,29.04,12.055556,5.561111,16.522222,1.143,3.972222,58.127754
US_NC_37185,2020-03-05,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,5,9,4,16.73,27.59,32.56,7.24,47.49,9.6,5.533333,13.872222,0.0,2.127778,59.890422
US_NC_37185,2020-03-06,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,12,22,8,14.57,17.69,36.43,,31.22,8.3,4.766667,14.161111,3.664857,1.783333,64.146314
US_NC_37185,2020-03-07,ChIJQzOnupjbrYkRwO3NmkFG9vs,Q507853,geoId/37185,US,United States of America,NC,North Carolina,37185,Warren County,US,USA,2,,,,,,,19849,9817,10032,1929,2078,2230,2053,2020,2946,3273,2159,1161,2528752,36.4,-78.1,444,76.12,17,17,5,,15.32,32.1,,47.42,7.044444,4.088889,12.683333,0.6096,-3.905556,45.999895
