location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12125,2020-01-01,ChIJc_JKxwhV74gRI-1kdp7Ewps,Q501078,geoId/12125,US,United States of America,FL,Florida,12125,Union County,US,USA,2,,,,,,,15448,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445,1210745,30.04,-82.37,647,73.433333,,,,20.98,32.02,10.716049,5.098765,18.740741,0.0,2.479167,58.015776
US_FL_12125,2020-01-02,ChIJc_JKxwhV74gRI-1kdp7Ewps,Q501078,geoId/12125,US,United States of America,FL,Florida,12125,Union County,US,USA,2,,,,,,,15448,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445,1210745,30.04,-82.37,647,73.433333,,,,24.43,55.53,14.703704,7.271605,24.481481,0.0,8.305556,65.93069
US_FL_12125,2020-01-03,ChIJc_JKxwhV74gRI-1kdp7Ewps,Q501078,geoId/12125,US,United States of America,FL,Florida,12125,Union County,US,USA,2,,,,,,,15448,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445,1210745,30.04,-82.37,647,73.433333,,,,33.27,28.84,22.259259,17.481481,28.425926,0.0,18.368056,78.603257
US_FL_12125,2020-01-04,ChIJc_JKxwhV74gRI-1kdp7Ewps,Q501078,geoId/12125,US,United States of America,FL,Florida,12125,Union County,US,USA,2,,,,,,,15448,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445,1210745,30.04,-82.37,647,73.433333,,,,33.75,43.55,21.654321,17.462963,26.549383,0.889,18.826389,84.047094
US_FL_12125,2020-01-05,ChIJc_JKxwhV74gRI-1kdp7Ewps,Q501078,geoId/12125,US,United States of America,FL,Florida,12125,Union County,US,USA,2,,,,,,,15448,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445,1210745,30.04,-82.37,647,73.433333,,,,18.09,45.22,11.358025,4.333333,19.882716,4.459111,0.465278,47.383554
US_FL_12125,2020-01-06,ChIJc_JKxwhV74gRI-1kdp7Ewps,Q501078,geoId/12125,US,United States of America,FL,Florida,12125,Union County,US,USA,2,,,,,,,15448,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445,1210745,30.04,-82.37,647,73.433333,,,,29.96,33.49,9.734568,2.58642,19.864198,0.0,2.027778,60.034169
US_FL_12125,2020-01-07,ChIJc_JKxwhV74gRI-1kdp7Ewps,Q501078,geoId/12125,US,United States of America,FL,Florida,12125,Union County,US,USA,2,,,,,,,15448,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445,1210745,30.04,-82.37,647,73.433333,,,,21.65,30.31,12.024691,3.382716,22.123457,0.0,6.743056,71.665036
US_FL_12125,2020-01-08,ChIJc_JKxwhV74gRI-1kdp7Ewps,Q501078,geoId/12125,US,United States of America,FL,Florida,12125,Union County,US,USA,2,,,,,,,15448,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445,1210745,30.04,-82.37,647,73.433333,,,,36.61,38.31,11.030864,2.493827,20.407407,0.0,1.666667,53.203964
US_FL_12125,2020-01-09,ChIJc_JKxwhV74gRI-1kdp7Ewps,Q501078,geoId/12125,US,United States of America,FL,Florida,12125,Union County,US,USA,2,,,,,,,15448,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445,1210745,30.04,-82.37,647,73.433333,,,,32.93,30.46,11.580247,2.444444,23.919753,0.0,6.222222,71.846675
US_FL_12125,2020-01-10,ChIJc_JKxwhV74gRI-1kdp7Ewps,Q501078,geoId/12125,US,United States of America,FL,Florida,12125,Union County,US,USA,2,,,,,,,15448,10109,5339,1595,1656,2239,2208,2058,2479,1762,1006,445,1210745,30.04,-82.37,647,73.433333,,,,27.76,32.15,19.401235,14.358025,25.82716,0.0,14.409722,73.557645
