location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51570,2020-01-11,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,7.01,6.75,7.79,,4.93,9.87,5.45,,4.42,14.8,5.45,3.9,27.79,6.23,3.64,16.616667,12.672222,22.255556,0.0254,,12.477778,76.662588
US_VA_51570,2020-01-12,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,9.37,7.49,,,4.28,14.45,6.96,5.35,,17.13,3.75,7.76,28.37,6.96,5.08,19.388889,11.233333,21.683333,4.2164,,13.75,69.994167
US_VA_51570,2020-01-13,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,3.46,11.13,6.68,4.21,7.17,11.88,10.14,4.45,7.42,21.77,5.69,10.39,34.88,6.43,5.94,13.122222,9.194444,19.338889,3.5306,,10.633333,85.068269
US_VA_51570,2020-01-14,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,7.18,7.95,6.92,4.61,7.18,10.25,8.97,4.61,5.13,20.25,7.69,3.84,35.11,7.18,3.84,11.961111,10.4,15.061111,11.9126,,11.427778,96.582816
US_VA_51570,2020-01-15,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,5.21,11.45,7.55,7.29,5.99,10.67,5.99,,9.63,17.7,5.73,6.25,31.23,6.25,4.42,11.594444,8.844444,14.516667,2.54,,10.122222,90.842926
US_VA_51570,2020-01-16,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,7.29,9.11,6.51,3.9,5.73,14.32,6.51,,7.29,18.48,5.73,7.55,29.93,5.21,4.95,13.061111,8.494444,16.333333,0.0,,5.927778,61.986269
US_VA_51570,2020-01-17,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,5.07,6.59,7.35,,,9.88,8.87,4.56,7.86,19.01,3.8,5.58,25.09,,3.55,3.155556,-1.188889,12.7,0.0254,,-8.672222,41.701887
US_VA_51570,2020-01-18,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,8.61,5.07,7.6,4.05,4.3,9.88,6.08,,,17.98,4.81,6.08,30.14,5.07,4.3,0.85,-2.966667,6.005556,0.0254,,-5.233333,63.87554
US_VA_51570,2020-01-19,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,9.97,8.08,7.54,,,9.7,7.81,4.04,5.66,16.17,4.58,4.31,29.91,6.2,4.58,7.8,-0.311111,12.038889,1.8034,,2.244444,68.035551
US_VA_51570,2020-01-20,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,7.6,6.34,9.88,,5.32,11.41,7.86,,6.84,20.02,,5.58,31.43,6.84,4.82,-0.494444,-3.783333,4.583333,0.0254,,-10.466667,47.048321
US_VA_51570,2020-01-21,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,6.35,6.35,4.57,5.08,,12.2,8.89,5.34,8.39,20.58,3.56,6.35,28.21,4.32,6.35,-2.122222,-5.55,2.85,0.0,,-11.094444,50.40023
US_VA_51570,2020-01-22,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,6.22,5.72,8.46,,6.22,12.19,7.71,,6.22,20.91,4.23,6.97,34.59,4.48,4.73,-0.933333,-6.394444,6.022222,0.0,,-8.444444,56.864454
US_VA_51570,2020-01-23,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,7.07,7.07,6.1,,4.39,12.92,9.27,3.9,9.27,18.77,5.36,5.36,25.11,4.88,5.36,-0.111111,-6.088889,7.166667,0.0,,-4.238889,73.926904
US_VA_51570,2020-01-24,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,10.41,11.38,4.12,5.57,5.57,20.58,6.29,4.6,3.39,26.88,7.02,5.57,36.08,7.75,4.12,6.183333,-3.927778,16.405556,0.0,,3.166667,81.098741
US_VA_51570,2020-01-25,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,7.21,7.45,3.61,,,22.12,5.05,3.61,4.09,21.4,5.29,5.77,26.45,6.01,5.77,12.644444,7.294444,16.561111,16.0274,,9.288889,80.101142
US_VA_51570,2020-01-26,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,8.05,5.44,6.39,4.5,4.02,22.25,3.55,5.44,4.97,29.35,4.97,6.15,23.2,5.44,6.15,6.083333,0.516667,14.166667,2.4384,,0.227778,66.302774
US_VA_51570,2020-01-27,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,3.31,8.52,5.45,4.5,6.16,22.26,3.31,4.26,6.16,32.44,4.74,8.29,33.38,6.16,,4.555556,-2.272222,12.194444,0.0,,-1.094444,66.891703
US_VA_51570,2020-01-28,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,9.96,7.78,8.26,3.89,7.05,26.0,11.67,5.59,7.05,31.59,3.4,7.53,32.57,9.96,3.65,5.705556,-0.85,10.983333,0.0,,-1.155556,61.461756
US_VA_51570,2020-01-29,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,5.02,11.05,3.77,6.28,6.03,23.11,8.79,5.28,8.54,31.4,4.27,7.03,34.66,9.54,7.03,2.211111,-3.466667,8.977778,0.0,,-2.616667,70.5677
US_VA_51570,2020-01-30,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,6.86,9.66,8.13,5.59,5.59,26.68,9.15,5.59,6.35,35.07,6.61,7.12,28.97,6.35,7.62,1.361111,-3.944444,8.138889,0.0,,-2.927778,73.239743
US_VA_51570,2020-01-31,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,5.4,8.74,8.48,7.71,4.88,24.67,7.2,,4.88,25.18,6.94,4.11,26.21,,4.88,1.744444,-3.672222,8.9,0.1778,,-1.672222,78.110688
US_VA_51570,2020-02-01,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,8.11,9.16,5.5,6.02,,18.58,5.23,4.97,5.23,22.5,4.71,6.02,26.69,5.5,4.19,5.144444,-1.633333,9.777778,4.3434,,3.633333,90.097678
US_VA_51570,2020-02-02,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,7.57,6.53,7.31,3.92,,18.8,5.22,4.44,4.44,23.24,3.66,6.79,27.94,6.53,3.92,7.194444,0.322222,14.516667,0.3048,,1.288889,66.249278
US_VA_51570,2020-02-03,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,5.07,7.85,7.85,3.54,,22.54,9.62,,7.09,25.07,,5.07,29.38,6.33,6.58,13.905556,7.077778,21.866667,0.0,,1.483333,43.103122
US_VA_51570,2020-02-04,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,5.95,8.28,6.73,5.43,4.92,20.96,7.24,4.14,7.76,23.8,7.5,6.73,32.86,4.4,5.69,16.238889,9.644444,21.127778,0.0,,6.072222,51.142239
US_VA_51570,2020-02-05,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,5.18,9.58,6.47,5.44,,20.72,9.32,4.66,8.03,26.42,6.47,8.55,32.63,9.06,4.66,13.905556,6.027778,20.066667,0.1778,,9.227778,73.45423
US_VA_51570,2020-02-06,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,,7.91,,8.67,6.63,18.62,8.67,11.48,6.63,27.04,6.63,5.87,40.55,6.12,,7.481481,5.574074,15.722222,4.233333,,7.148148,97.768933
US_VA_51570,2020-02-07,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,8.46,7.43,7.43,,,19.22,4.36,5.64,5.64,26.14,4.87,7.94,28.96,6.15,7.18,12.527778,5.394444,16.372222,34.7218,,7.466667,71.499785
US_VA_51570,2020-02-08,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,6.09,7.86,6.6,,,17.25,6.34,5.83,4.57,23.59,4.31,3.55,28.66,6.34,,3.238889,-2.383333,8.394444,2.4384,,-6.272222,49.766302
US_VA_51570,2020-02-09,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,6.22,,8.04,,,16.08,8.3,5.7,6.22,24.63,6.22,7.26,27.74,4.15,4.93,3.583333,-3.127778,11.188889,0.0,,-2.3,65.505553
US_VA_51570,2020-02-10,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,9.07,7.36,7.6,,5.39,22.56,8.58,6.38,8.09,26.48,4.9,7.85,32.85,8.09,7.36,7.783333,1.194444,14.883333,0.1524,,2.461111,69.099632
US_VA_51570,2020-02-11,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,6.63,7.65,8.41,,4.84,17.33,11.22,4.08,6.88,26.51,,4.33,31.86,4.59,3.82,14.194444,9.122222,16.844444,5.2578,,13.277778,94.309984
US_VA_51570,2020-02-12,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,5.76,7.07,8.38,,,21.99,8.9,5.5,8.38,22.25,4.97,8.38,31.67,6.81,,10.15,7.55,15.783333,14.6304,,6.105556,76.088296
US_VA_51570,2020-02-13,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,,7.94,7.17,,5.89,13.82,10.24,4.1,8.96,22.27,,5.38,32.51,4.61,3.84,11.05,6.894444,16.516667,0.5588,,9.094444,87.791285
US_VA_51570,2020-02-14,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,,,,,6.35,4.5,5.03,,,16.67,6.88,7.41,,17.46,3.97,7.41,29.9,7.14,,7.255556,2.111111,16.038889,3.0988,,0.427778,62.058084
US_VA_51570,2020-02-15,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,6,2,3,,5.34,7.63,7.38,,4.07,19.6,7.13,4.58,4.07,19.34,4.58,6.87,28.76,,,-0.266667,-5.283333,7.333333,0.0,,-9.588889,49.456818
US_VA_51570,2020-02-16,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,5,-3,8,,7.83,7.31,6.52,,5.74,15.65,8.35,3.91,4.44,20.35,4.7,6.0,36.01,4.7,4.96,3.316667,-4.544444,10.844444,0.0,,-2.85,64.177453
US_VA_51570,2020-02-17,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,13,4,-22,,8.33,8.09,7.35,5.15,5.64,13.48,6.86,4.9,7.35,20.34,4.41,5.64,35.05,,4.9,8.294444,-0.4,13.838889,0.0,,1.472222,62.344245
US_VA_51570,2020-02-18,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,2,-3,3,,5.17,10.1,7.04,3.76,5.87,17.61,9.16,3.52,8.22,24.89,3.76,7.75,34.74,,4.7,7.244444,0.233333,17.255556,0.0,,3.572222,77.599247
US_VA_51570,2020-02-19,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,6,-1,3,,5.5,9.17,9.86,6.88,,14.44,8.02,4.35,9.17,21.77,4.81,6.19,26.13,6.42,3.9,10.338889,2.072222,15.416667,2.54,,3.966667,64.838088
US_VA_51570,2020-02-20,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,-7,-1,3,,5.8,7.81,6.47,3.79,5.36,12.95,6.7,3.12,7.81,21.87,5.13,6.47,35.04,4.69,4.91,1.866667,-1.055556,7.838889,1.100667,,-2.677778,72.143179
US_VA_51570,2020-02-21,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,-8,-14,-10,,7.38,7.86,5.0,3.57,,11.19,9.76,3.33,8.81,25.71,5.71,6.19,30.23,6.67,5.0,-0.227778,-3.311111,3.85,2.144889,,-6.033333,65.764321
US_VA_51570,2020-02-22,ChIJ6aeCQUwIsYkRq3DhonRjUqA,Q501789,geoId/51570,US,United States of America,VA,Virginia,51570,Colonial Heights,US,USA,2,,,,,,,17424,8087,9337,2231,2151,2244,2063,1992,2293,1910,1484,1056,206600,37.262257,-77.402728,29,20,76.88,4,3,-1,,5.93,5.93,6.67,4.2,3.46,15.08,7.66,3.71,7.41,21.25,4.94,9.89,30.4,5.44,5.93,0.433333,-7.094444,11.383333,0.0,78.74,-7.65,55.246633
