location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22117,2020-01-11,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,11.34,9.72,8.75,,,11.98,5.83,6.48,7.13,,4.54,5.18,8.42,23.32,5.51,,6.15,29.48,5.51,4.54,20.777778,16.901235,22.907407,10.7696,18.734568,88.189671
US_LA_22117,2020-01-12,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,5.49,12.7,8.92,7.89,4.8,11.32,,6.52,9.27,7.55,5.49,,7.89,21.27,,8.23,8.23,37.4,10.29,7.21,11.858025,7.925926,17.679012,12.446,9.518519,85.630006
US_LA_22117,2020-01-13,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,6.47,11.04,7.27,7.27,6.2,8.08,7.27,,6.2,4.85,,5.93,7.81,25.59,6.47,8.08,4.04,34.21,8.89,5.66,16.080247,14.567901,18.882716,1.439333,14.765432,91.945776
US_LA_22117,2020-01-14,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,3.83,6.56,8.48,11.48,,,7.11,6.29,,7.38,,4.38,5.2,8.75,22.15,4.1,4.38,6.02,31.72,9.57,,20.567901,18.253086,25.37037,10.123714,19.271605,92.376011
US_LA_22117,2020-01-15,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,4.02,8.57,9.11,7.77,,4.29,10.45,4.82,4.82,8.3,5.89,5.62,,12.05,26.78,4.29,6.7,6.43,34.01,5.62,3.75,20.598765,18.228395,24.944444,0.550333,18.851852,89.788796
US_LA_22117,2020-01-16,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,7.39,8.22,5.48,10.13,4.93,4.11,11.23,8.49,5.75,6.57,6.03,6.3,,6.3,30.4,7.67,7.39,5.2,34.78,8.49,4.93,19.75,17.0625,23.9375,0.042333,18.409722,92.050639
US_LA_22117,2020-01-17,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,4.7,8.01,8.84,6.9,,4.42,8.84,6.35,,7.18,4.14,,,8.29,24.58,4.97,5.25,4.42,32.03,5.52,4.42,15.580247,12.660494,19.975309,0.0,8.722222,63.763342
US_LA_22117,2020-01-18,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,5.08,8.8,9.14,5.76,6.43,,5.42,,,8.47,5.42,,,5.42,13.88,10.5,,,32.17,4.74,6.77,19.962963,16.376543,24.438272,1.354667,16.679012,81.526203
US_LA_22117,2020-01-19,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,7.14,9.18,,,4.76,9.86,6.46,,5.44,,,,10.2,20.4,6.46,8.16,,31.96,7.82,5.44,13.08642,6.950617,21.37037,1.016,3.030864,50.745506
US_LA_22117,2020-01-20,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,8.96,10.96,8.96,5.64,,11.95,5.97,6.64,4.98,5.97,,5.97,12.61,25.56,4.98,11.62,,40.17,7.97,4.65,5.425926,1.351852,10.290123,0.028222,-4.506173,49.075901
US_LA_22117,2020-01-21,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,3.94,6.75,10.97,5.34,4.22,4.78,9.28,9.28,4.78,12.38,,4.22,7.31,7.88,29.26,4.5,7.59,4.78,38.82,8.72,5.63,3.290123,-1.444444,9.08642,0.0,-4.549383,56.75966
US_LA_22117,2020-01-22,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,6.92,10.37,6.92,6.65,,10.37,4.52,3.72,10.37,,,6.92,11.17,22.34,5.05,6.92,,32.98,4.25,5.58,4.265432,-0.666667,10.82716,0.0,-2.925926,59.644722
US_LA_22117,2020-01-23,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,4.39,6.98,7.24,8.27,5.17,,14.21,7.24,3.62,9.56,4.65,,,11.37,22.48,4.91,8.01,4.65,38.51,8.79,4.39,10.018519,6.895062,15.641975,0.762,6.04321,76.67993
US_LA_22117,2020-01-24,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,5.01,5.85,6.41,8.92,4.74,3.9,15.32,6.41,7.8,8.36,,,,7.24,22.85,7.52,5.57,8.08,32.32,5.29,,12.592593,7.135802,17.277778,3.6195,7.030864,69.270502
US_LA_22117,2020-01-25,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,5.94,8.38,6.99,8.38,4.89,13.62,6.29,,7.68,,,,10.83,23.75,5.59,7.33,,40.17,8.73,5.59,8.820988,1.092593,17.290123,0.0,1.938272,62.325767
US_LA_22117,2020-01-26,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,5.99,5.36,10.09,5.36,,4.41,18.92,5.36,7.88,8.51,,,5.68,10.41,25.23,5.36,7.25,,35.95,7.88,5.36,9.685185,6.993827,11.969136,0.7112,7.635802,87.170317
US_LA_22117,2020-01-27,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,5.53,3.95,6.32,8.96,6.59,6.06,23.19,7.64,4.48,10.8,6.32,5.27,,12.38,28.72,5.27,6.32,4.22,33.99,5.53,6.06,11.845679,10.82716,14.253086,10.795,10.117284,89.21515
US_LA_22117,2020-01-28,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,4.62,5.17,8.71,7.62,6.26,6.8,19.05,,,7.62,7.35,7.07,3.81,8.71,47.34,7.89,7.07,5.71,37.55,22.31,4.62,9.839506,2.981481,17.802469,0.141111,6.574074,80.296118
US_LA_22117,2020-01-29,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,4.13,5.17,9.3,9.3,4.39,,15.77,5.17,4.91,8.01,5.94,4.91,,8.53,36.44,7.24,5.69,8.53,32.05,14.99,6.2,12.444444,9.623457,15.537037,5.164667,10.222222,86.40356
US_LA_22117,2020-01-30,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,3.74,6.68,9.62,7.48,,5.08,20.84,7.21,4.54,11.49,4.81,4.27,3.74,9.08,28.59,6.14,5.34,4.01,36.33,5.61,4.01,11.049383,6.333333,16.148148,3.6195,7.123457,77.048749
US_LA_22117,2020-01-31,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,,12.83,8.29,,,29.41,6.95,7.22,8.29,,3.74,3.74,8.02,28.61,,5.62,4.01,31.01,8.02,5.35,11.709877,9.697531,15.240741,1.524,8.919753,83.173742
US_LA_22117,2020-02-01,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,8.27,7.93,10.34,,6.2,21.71,7.93,6.89,8.96,,,,6.2,29.98,7.58,7.93,5.51,42.04,8.96,,10.395062,6.530864,14.95679,0.169333,5.308642,70.912633
US_LA_22117,2020-02-02,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,7.45,10.5,4.74,,5.08,19.31,5.08,5.76,9.49,7.12,5.08,,8.81,29.82,5.08,8.47,,34.56,12.2,5.08,10.888889,1.9375,22.388889,0.0,3.756944,61.609264
US_LA_22117,2020-02-03,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,7.6,13.84,6.51,4.61,7.06,15.2,9.5,,5.16,3.8,4.89,5.97,8.69,38.54,7.87,8.69,,36.91,7.6,5.16,14.923611,7.076389,22.951389,0.0,9.388889,69.502534
US_LA_22117,2020-02-04,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,3.81,6.26,9.53,6.81,5.18,7.9,20.7,7.08,7.63,8.17,6.54,4.63,5.45,9.26,28.33,5.18,5.72,,39.5,5.18,4.09,18.567901,15.185185,22.345679,0.0,15.697531,83.437129
US_LA_22117,2020-02-05,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,6.92,7.18,11.03,8.72,5.38,7.18,18.46,10.77,5.13,10.0,5.64,4.1,,11.79,33.84,5.64,5.64,4.62,40.51,6.41,7.69,20.191358,18.574074,22.67284,0.508,18.907407,92.406851
US_LA_22117,2020-02-06,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,3.71,5.31,11.14,5.31,7.43,6.37,15.92,6.37,3.71,7.96,4.51,4.25,,9.82,31.31,6.1,10.61,,37.94,6.1,4.25,14.148148,8.265432,22.166667,37.3888,12.185185,88.124522
US_LA_22117,2020-02-07,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,4.28,5.35,9.09,6.15,6.68,4.81,14.43,6.95,6.42,6.42,,,,7.48,33.15,4.54,7.48,6.42,31.27,6.42,6.68,6.895062,0.265432,14.802469,3.81,-0.54321,59.420133
US_LA_22117,2020-02-08,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,6.63,6.97,10.81,5.93,6.63,,15.35,9.42,,6.97,,,,9.07,34.53,5.93,9.07,,37.66,5.23,5.58,12.395062,6.950617,19.222222,0.0,7.080247,70.286364
US_LA_22117,2020-02-09,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,6.26,5.91,10.43,7.65,,,15.64,6.26,,6.26,5.21,,5.56,8.0,26.42,8.0,5.91,,38.24,,5.21,14.790123,9.104938,21.895062,0.282222,10.796296,77.227135
US_LA_22117,2020-02-10,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,4.43,9.12,10.94,10.42,6.25,4.43,13.81,6.25,3.65,7.3,3.91,5.99,,11.21,29.71,,7.56,5.21,33.62,4.69,5.21,20.12963,17.388889,24.845679,0.580571,17.382716,84.353461
US_LA_22117,2020-02-11,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,8.54,14.94,9.6,4.0,6.67,14.14,5.6,,12.54,7.47,6.93,,9.6,29.61,4.53,8.8,7.2,33.07,8.54,5.07,21.734568,17.944444,25.493827,2.358571,19.228395,85.851159
US_LA_22117,2020-02-12,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,7.79,9.86,8.04,4.41,,14.79,5.71,4.41,10.64,5.19,,4.15,9.86,29.06,4.15,9.86,,32.96,9.08,3.63,19.617284,16.592593,25.203704,0.5588,17.932099,90.105506
US_LA_22117,2020-02-13,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,4.51,3.71,8.75,5.57,3.71,5.83,12.99,5.04,4.51,10.61,4.51,,,8.22,24.66,4.24,6.1,5.3,41.36,7.16,7.16,15.969136,10.740741,23.320988,12.6492,13.246914,83.987797
US_LA_22117,2020-02-14,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,,,,,,6.55,7.91,7.1,4.64,4.09,10.1,4.64,5.18,10.92,3.82,,4.09,6.28,21.01,5.73,4.64,4.64,32.75,4.37,3.82,8.87037,3.592593,14.709877,2.681111,1.555556,60.274224
US_LA_22117,2020-02-15,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,-1,5,4,,,7.27,10.73,5.19,5.88,,15.58,7.96,,6.58,4.85,4.85,,9.69,24.58,,,,28.73,6.23,10.04,9.506173,1.938272,18.469136,0.0,0.820988,54.848872
US_LA_22117,2020-02-16,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,-7,3,1,,8.97,6.72,9.93,7.68,,4.48,20.17,8.65,,6.72,5.12,5.76,4.48,8.97,24.98,,6.72,,30.42,8.33,,13.098765,11.530864,14.901235,14.8336,10.419753,83.944533
US_LA_22117,2020-02-17,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,-7,2,2,1,,7.85,10.47,6.8,7.59,3.66,15.96,11.51,4.45,8.9,6.8,5.76,9.42,7.85,28.52,6.02,7.07,6.02,31.66,12.82,8.9,14.104938,12.308642,17.475309,9.579429,12.759259,91.704286
US_LA_22117,2020-02-18,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,-4,0,5,0,3.52,6.79,7.55,6.79,7.8,,16.6,8.05,5.53,11.07,5.28,,5.03,7.29,23.9,7.55,7.55,5.03,35.97,6.79,5.03,19.932099,16.469136,24.938272,0.211667,18.5,91.58661
US_LA_22117,2020-02-19,ChIJvynQi31-J4YRFHDyyOlY2Xg,Q506907,geoId/22117,US,United States of America,LA,Louisiana,22117,Washington Parish,US,USA,2,,,,,,,46649,23070,23579,6026,6314,5588,5652,5379,6254,5952,3636,1848,1836621,30.85,-90.04,676,73.21,-3,8,5,1,4.49,6.98,10.22,7.48,8.48,5.98,16.7,6.98,7.98,7.73,4.99,4.24,,8.73,31.66,5.98,13.71,4.74,40.64,5.98,5.74,18.08642,14.024691,22.716049,0.423333,16.598765,91.216954
