location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13187,2020-01-11,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,4.87,5.1,5.8,8.12,9.51,6.96,5.1,,11.59,6.03,9.51,5.57,,6.03,5.1,4.64,6.49,,3.71,3.71,8.12,24.81,4.64,5.33,3.48,,3.71,35.94,4.64,7.42,6.26,,3.25,16.922222,12.344444,20.305556,1.27,14.855556,87.871056
US_GA_13187,2020-01-12,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,3.59,5.16,4.49,10.1,7.63,4.04,5.16,,11.89,,7.63,,4.71,8.98,4.04,3.59,4.71,,3.81,3.59,4.94,18.4,8.08,5.83,3.59,,3.14,35.24,3.14,8.98,5.61,3.59,3.37,14.1,6.488889,19.472222,29.379333,10.444444,78.770846
US_GA_13187,2020-01-13,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,3.62,7.72,4.88,9.29,8.19,2.52,4.25,2.99,11.18,3.62,5.83,,5.04,7.4,3.15,5.67,3.31,3.15,3.15,3.46,6.62,21.73,3.62,6.14,3.46,3.94,4.88,32.29,2.21,5.04,4.88,4.88,4.41,13.377778,9.366667,17.238889,4.106333,11.727778,89.802705
US_GA_13187,2020-01-14,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,3.7,7.4,4.18,8.04,8.85,4.83,5.15,3.38,10.78,2.9,7.24,4.18,3.86,4.66,2.41,2.9,4.02,,,4.66,4.99,21.71,4.02,5.47,3.22,6.43,6.75,36.83,,6.27,4.02,2.41,3.54,15.177778,13.594444,16.672222,14.435667,14.666667,96.827501
US_GA_13187,2020-01-15,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,4.23,7.1,6.09,8.29,8.46,5.41,4.74,3.38,12.52,2.54,8.12,3.21,6.43,9.3,5.24,5.07,4.06,3.72,2.71,4.57,5.92,24.7,6.26,5.75,2.88,6.43,6.77,32.48,5.07,6.09,4.91,3.21,,15.183333,11.588889,20.144444,11.811,13.9,92.203079
US_GA_13187,2020-01-16,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,2.68,6.37,6.88,8.72,8.38,3.69,7.38,3.86,9.05,,6.71,3.52,3.86,6.04,3.52,5.37,3.69,3.35,4.7,5.53,6.37,25.32,5.87,6.37,3.19,4.36,7.21,37.56,4.36,6.2,4.86,2.85,2.85,15.733333,11.166667,19.344444,8.847667,9.994444,69.023295
US_GA_13187,2020-01-17,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,4.2,8.58,3.81,11.06,9.35,4.77,3.62,4.77,12.97,2.67,8.01,,4.96,6.1,3.24,3.24,5.34,3.05,,2.67,5.34,26.51,6.1,8.2,4.2,3.05,4.58,37.38,3.24,6.87,5.34,5.53,3.81,7.305556,3.383333,12.977778,0.7874,-4.455556,43.732571
US_GA_13187,2020-01-18,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,5.97,8.04,6.43,10.57,7.12,4.82,4.13,3.45,14.47,4.82,8.5,3.22,,4.82,3.68,6.89,6.2,6.2,5.74,4.59,5.51,24.12,5.74,4.59,,,3.68,36.53,,6.2,4.37,3.68,5.51,5.327778,3.388889,8.188889,5.334,-2.133333,59.104103
US_GA_13187,2020-01-19,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,5.62,8.76,4.04,7.87,6.74,4.94,,4.49,14.38,,7.64,3.15,4.94,4.94,5.84,4.49,6.07,5.17,4.04,4.72,7.87,25.39,6.29,4.94,4.04,5.84,,33.48,4.04,7.42,5.17,,,6.416667,2.383333,10.116667,7.789333,1.2,69.892908
US_GA_13187,2020-01-20,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,3.79,8.63,6.11,11.37,8.21,4.0,5.47,3.58,14.95,3.58,7.58,,4.42,4.21,3.58,6.32,4.84,3.58,,4.42,3.37,26.74,5.26,5.47,5.05,3.79,4.0,36.85,5.68,8.63,5.05,,3.58,-0.727778,-4.716667,4.722222,0.0254,-8.438889,56.216967
US_GA_13187,2020-01-21,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,2.97,6.6,5.44,9.73,7.26,4.29,5.94,2.64,16.0,,9.07,2.64,3.79,7.42,4.45,5.61,4.45,2.64,,5.61,10.55,29.85,7.75,6.43,3.79,4.78,6.43,40.73,4.45,7.75,4.29,2.8,3.96,-0.938889,-4.444444,4.277778,0.0,-8.894444,55.15696
US_GA_13187,2020-01-22,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,3.6,4.91,4.42,12.12,8.84,2.78,7.7,4.58,19.65,3.6,8.02,3.6,5.89,7.37,4.58,4.58,4.75,,4.42,4.09,7.2,31.6,5.89,6.38,6.22,4.42,5.89,39.29,4.91,8.35,4.09,3.11,4.75,-0.355556,-7.261111,9.255556,0.0,-9.8,49.216505
US_GA_13187,2020-01-23,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,4.09,9.98,3.6,12.44,8.18,5.89,4.25,5.07,20.62,3.11,9.16,3.11,4.91,9.49,6.38,4.91,4.25,2.62,3.11,6.54,5.89,26.02,4.75,6.54,4.42,5.89,2.94,39.76,4.09,7.36,4.75,4.58,3.93,4.6,0.322222,9.411111,0.0,-6.238889,46.12518
US_GA_13187,2020-01-24,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,5.41,6.98,6.81,7.86,8.55,5.06,5.76,4.01,21.47,2.79,8.03,3.14,3.14,8.03,2.79,3.49,4.71,4.89,2.62,4.01,6.11,27.75,5.76,5.41,2.97,4.19,7.68,36.31,4.19,7.51,5.76,4.19,5.24,6.4,3.877778,9.627778,14.647333,4.611111,88.416566
US_GA_13187,2020-01-25,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,3.83,8.77,5.85,7.42,7.65,3.6,4.95,5.17,22.72,3.15,10.8,,4.95,8.1,3.6,4.28,4.72,4.05,,4.05,4.5,34.87,5.4,9.0,4.28,3.38,5.4,40.27,6.08,4.95,6.08,,3.6,5.283333,2.633333,8.427778,6.462889,1.583333,77.243458
US_GA_13187,2020-01-26,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,4.04,8.48,7.07,10.9,7.87,6.06,6.87,3.63,24.63,3.84,3.84,3.03,6.26,6.66,4.85,6.87,6.87,3.84,3.43,4.04,4.44,29.88,5.86,6.06,5.25,4.44,4.85,43.61,4.04,8.28,4.44,3.03,2.83,4.2,-0.35,10.488889,0.0,-1.272222,68.079031
US_GA_13187,2020-01-27,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,4.03,7.42,5.48,8.39,8.71,5.48,5.48,3.87,26.61,,7.58,2.42,5.32,8.39,5.16,5.64,3.23,3.55,,4.84,7.58,30.96,6.77,8.87,3.39,5.32,6.45,38.38,5.64,5.97,4.19,3.06,4.68,7.155556,4.077778,10.988889,0.8636,3.733333,79.298374
US_GA_13187,2020-01-28,ChIJca_aWCtNX4gRw0K-S5eHqdU,Q492040,geoId/13187,US,United States of America,GA,Georgia,13187,Lumpkin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32801,16313,16488,3150,4870,6102,3350,3511,4105,4057,2608,1048,1073867,34.57,-84.0,738,77.4,,,,,4.07,7.65,4.88,9.77,8.3,5.86,4.56,5.05,24.09,,13.35,3.42,5.21,10.58,2.93,5.53,4.23,4.07,3.25,2.77,7.33,39.72,8.14,6.84,4.23,2.77,7.16,38.74,4.39,7.0,5.21,6.18,3.58,6.3,-0.388889,14.6,0.1778,0.8,68.26218
