location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29215,2020-01-27,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,12.8,27.82,12.24,28.38,,37.28,3.922222,-2.333333,12.566667,0.3048,,0.839506,79.774384
US_MO_29215,2020-01-28,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,,22.01,,32.75,8.05,41.34,0.811111,-1.277778,7.172222,0.0,,-0.240741,92.039247
US_MO_29215,2020-01-29,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,12.24,40.59,15.46,43.82,,47.04,0.366667,-0.722222,1.477778,5.87375,,-0.333333,94.322635
US_MO_29215,2020-01-30,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,11.65,37.16,11.65,40.48,,41.59,0.561111,-0.588889,2.916667,1.9685,,-0.580247,91.713831
US_MO_29215,2020-01-31,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,8.34,32.25,13.35,33.37,,41.15,3.35,1.422222,6.555556,0.0,,1.67284,88.662683
US_MO_29215,2020-02-01,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,,31.63,,39.95,,53.26,3.577778,-1.972222,10.144444,0.0,,-0.216049,75.452234
US_MO_29215,2020-02-02,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,14.23,23.44,,32.65,,35.16,11.283333,2.344444,24.0,0.0,,-0.938272,42.542313
US_MO_29215,2020-02-03,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,17.11,20.53,14.83,37.64,,32.5,14.9,8.766667,21.072222,0.0,,1.783951,40.571735
US_MO_29215,2020-02-04,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,15.49,22.69,,32.1,,34.31,8.161111,2.0,17.666667,9.9695,,5.092593,81.633165
US_MO_29215,2020-02-05,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,14.23,10.16,,33.2,,58.28,0.222222,-1.072222,2.788889,10.3505,,-0.506173,94.450865
US_MO_29215,2020-02-06,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,11.56,25.16,15.64,30.61,,44.21,-2.111111,-3.483333,0.361111,7.52475,,-3.888889,87.088735
US_MO_29215,2020-02-07,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,10.22,21.01,11.36,29.52,,43.15,-1.9,-7.5,5.738889,0.084667,30.48,-5.339506,76.978563
US_MO_29215,2020-02-08,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,,15.18,,43.02,17.71,43.86,0.711111,-4.877778,7.188889,0.0762,,-4.203704,69.183732
US_MO_29215,2020-02-09,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,15.28,20.91,14.47,35.38,,57.09,7.472222,1.211111,15.1,0.66675,,1.932099,66.859021
US_MO_29215,2020-02-10,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,10.41,25.44,17.34,30.07,,38.74,4.05,0.327778,12.883333,8.35025,,3.080247,93.247691
US_MO_29215,2020-02-11,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,10.03,16.52,14.75,29.5,,47.79,1.933333,-0.061111,5.488889,2.31775,,-0.925926,80.674721
US_MO_29215,2020-02-12,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,14.79,17.52,8.21,22.45,,36.69,1.65,0.122222,3.966667,0.9525,,-0.228395,86.494861
US_MO_29215,2020-02-13,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,,25.48,15.64,38.22,,33.59,-2.272222,-7.716667,2.638889,18.3515,,-5.339506,79.493749
US_MO_29215,2020-02-14,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,,,,,10.66,13.51,11.37,37.67,,45.49,-8.566667,-14.177778,1.283333,0.0508,,-15.962963,54.512515
US_MO_29215,2020-02-15,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,7,0,1,,,22.5,12.5,39.16,,58.33,1.027778,-4.25,9.038889,0.0,,-8.12963,49.580712
US_MO_29215,2020-02-16,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,9,13,0,,22.02,25.28,,28.54,12.23,50.56,6.35,-1.094444,13.972222,0.0,,-1.006173,58.942275
US_MO_29215,2020-02-17,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,2,0,-21,,20.93,26.81,13.73,49.04,,53.62,9.983333,7.366667,12.883333,0.762,,6.660494,79.143207
US_MO_29215,2020-02-18,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,-1,-6,5,,13.77,22.03,12.67,23.68,8.26,47.36,6.75,2.261111,12.316667,0.8382,,3.685185,80.773298
US_MO_29215,2020-02-19,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,16,1,8,,,15.08,9.5,31.84,,37.43,1.661111,-4.261111,9.061111,0.254,,-5.148148,60.202879
US_MO_29215,2020-02-20,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,8,4,1,,9.84,26.25,13.12,35.0,12.03,35.55,1.316667,-2.361111,6.722222,0.112889,,-5.82716,58.737169
US_MO_29215,2020-02-21,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,8,-6,23,,12.05,19.73,11.51,25.2,,37.81,-3.05,-10.966667,6.694444,0.0,,-12.895062,45.883979
US_MO_29215,2020-02-22,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,14,9,6,,12.04,15.25,16.85,30.49,,44.94,1.505556,-6.994444,11.694444,0.0,,-10.049383,41.50668
US_MO_29215,2020-02-23,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,3,3,6,,,18.47,15.26,40.16,17.67,55.42,7.755556,4.283333,13.161111,0.0,,-2.024691,50.085826
US_MO_29215,2020-02-24,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,-5,5,7,,9.65,30.02,12.33,30.55,9.65,46.64,7.777778,5.711111,12.077778,16.0655,,6.703704,92.614903
US_MO_29215,2020-02-25,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,3,-5,3,,,28.1,,37.83,8.11,44.86,4.444444,2.294444,8.933333,7.20725,,3.333333,92.492014
US_MO_29215,2020-02-26,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,16,-12,6,,8.08,42.01,11.85,53.86,,51.17,0.855556,-0.533333,2.755556,0.79375,,-1.493827,84.040057
US_MO_29215,2020-02-27,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,11,10,-1,,11.98,26.67,,49.54,,50.62,-0.080247,-7.123457,8.17284,0.4445,,-5.840278,64.428497
US_MO_29215,2020-02-28,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,15,-1,20,,8.07,28.51,9.68,41.42,9.68,37.65,4.302469,-1.87037,11.641975,0.92075,,-0.631944,70.054882
US_MO_29215,2020-02-29,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,16,19,-6,,,37.2,,49.33,,44.48,5.598765,-3.438272,16.104938,0.141111,,-1.75,58.24737
US_MO_29215,2020-03-01,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,19,19,-3,,,34.5,,51.75,,55.67,11.364198,6.771605,17.45679,0.0,,4.229167,60.796692
US_MO_29215,2020-03-02,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,18,14,8,,11.83,34.36,14.64,58.58,,37.17,12.419753,7.759259,17.055556,8.15975,,8.972222,78.721498
US_MO_29215,2020-03-03,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,28,10,3,,10.72,34.84,11.79,45.55,,39.12,10.191358,3.160494,17.382716,3.81,,1.875,56.047152
US_MO_29215,2020-03-04,ChIJ63Wwi4N_2ocRwP0YRdnmVfc,Q477870,geoId/29215,US,United States of America,MO,Missouri,29215,Texas County,US,USA,2,,,,,,,25650,13441,12209,2971,3079,2900,3028,2933,3642,3439,2310,1348,1180492,37.32,-91.96,3054,76.475,30,11,8,,,23.58,,47.15,,40.19,8.41358,2.296296,14.623457,0.0,,-1.361111,49.581763
