location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IA_19025,2020-01-01,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,27.43,44.13,-2.488889,-7.788889,5.072222,0.0,-4.516667,86.099994
US_IA_19025,2020-01-02,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,33.21,49.24,2.133333,-2.477778,4.911111,0.0,0.872222,91.498234
US_IA_19025,2020-01-03,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,26.96,45.29,-0.466667,-2.961111,2.25,0.0,-1.138889,94.645641
US_IA_19025,2020-01-04,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,23.07,43.25,-3.1,-6.938889,1.038889,1.524,-3.977778,93.79898
US_IA_19025,2020-01-05,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,30.67,52.0,1.327778,-3.538889,4.738889,0.0,-1.983333,78.962689
US_IA_19025,2020-01-06,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,34.72,49.28,-1.755556,-5.494444,2.738889,0.0,-3.577778,87.60631
US_IA_19025,2020-01-07,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,21.65,53.04,-1.466667,-6.733333,3.538889,0.0,-3.161111,88.506104
US_IA_19025,2020-01-08,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,28.91,,-7.438889,-12.188889,-0.816667,0.0,-11.988889,70.036681
US_IA_19025,2020-01-09,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,34.08,42.03,0.983333,-6.488889,9.288889,0.0,-3.572222,72.01114
US_IA_19025,2020-01-10,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,34.83,43.82,-4.211111,-8.911111,0.277778,0.1524,-5.605556,90.134415
US_IA_19025,2020-01-11,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,32.48,40.96,-11.765432,-15.333333,-7.722222,0.0,-15.154321,76.085845
US_IA_19025,2020-01-12,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,33.02,52.83,-9.703704,-14.888889,-3.444444,0.0,-10.895062,91.171501
US_IA_19025,2020-01-13,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,26.45,39.04,-3.677778,-6.3,-1.15,0.0635,-4.395833,95.35114
US_IA_19025,2020-01-14,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,27.11,30.5,-2.288889,-7.516667,0.95,0.0,-3.366667,92.427949
US_IA_19025,2020-01-15,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,43.88,40.33,-6.872222,-12.966667,-3.288889,0.0,-7.987654,92.531268
US_IA_19025,2020-01-16,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,,40.01,-17.472222,-21.65,-11.988889,0.0254,-20.994444,74.086557
US_IA_19025,2020-01-17,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,32.86,25.28,-10.644444,-16.044444,-3.65,0.127,-12.438889,86.774371
US_IA_19025,2020-01-18,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,,38.7,-7.877778,-16.877778,-1.311111,0.254,-9.466667,88.621583
US_IA_19025,2020-01-19,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,24.29,44.74,-18.127778,-20.4,-15.311111,0.0635,-21.422222,75.494309
US_IA_19025,2020-01-20,ChIJhXXRwRJh7YcRhyF6RyCCUw0,Q111530,geoId/19025,US,United States of America,IA,Iowa,19025,Calhoun County,US,USA,2,,,,,,,9729,5005,4724,1163,1115,1123,1070,988,1332,1354,850,734,1788772,42.386111,-94.647222,1482,78.725,,,34.04,34.04,-17.166667,-20.488889,-13.05,0.0,-19.144444,84.722566
