location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05009,2020-01-11,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,4.2,8.4,,7.17,4.7,5.68,6.18,,12.6,,7.17,,,9.39,,5.19,3.46,5.19,,,7.66,21.74,4.7,5.68,,,,31.88,4.2,8.15,6.42,5.68,,3.838889,-2.988889,14.733333,55.456667,,3.530864,95.353832
US_AR_05009,2020-01-12,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,5.89,5.89,4.36,8.97,8.46,6.41,6.92,,12.05,,6.66,,3.85,8.2,,5.89,4.61,5.13,6.15,6.15,6.92,17.17,4.36,8.2,5.89,5.38,5.89,38.7,,7.43,6.66,7.18,,-1.066667,-3.8,4.577778,5.207,,-2.755556,88.604401
US_AR_05009,2020-01-13,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,3.79,7.01,5.11,10.98,7.38,7.2,4.92,5.3,8.9,7.38,7.2,,4.36,9.47,5.49,4.92,5.49,4.73,,4.54,8.33,23.1,5.68,7.95,4.17,3.22,4.92,32.95,3.79,7.2,5.68,5.68,,2.733333,-1.677778,10.038889,2.413,,0.527778,85.930869
US_AR_05009,2020-01-14,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,2.64,5.85,3.96,6.8,6.8,8.12,5.1,4.15,12.08,,7.74,,4.72,10.57,3.96,4.15,3.59,4.15,2.83,5.66,11.14,23.04,5.29,5.85,3.59,3.21,8.12,37.57,2.64,5.1,6.8,3.78,4.53,6.416667,1.905556,12.827778,0.0,,5.077778,91.435286
US_AR_05009,2020-01-15,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,4.67,6.92,3.93,6.55,8.04,3.74,5.61,,11.41,3.18,5.24,,6.73,8.23,4.11,4.67,3.37,2.99,4.86,5.05,8.79,26.0,6.55,5.24,3.55,5.99,7.29,34.04,5.05,3.37,5.42,5.8,2.99,12.066667,6.955556,19.105556,0.0,,10.338889,89.31694
US_AR_05009,2020-01-16,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,5.12,3.99,3.61,11.01,9.87,3.42,3.04,,12.15,,6.26,,5.5,11.96,3.42,2.85,4.37,3.61,2.66,3.99,6.45,21.26,4.37,3.23,3.8,3.61,5.7,32.65,3.04,4.37,5.88,5.5,,5.338889,-0.405556,13.694444,0.0,,0.794444,72.60537
US_AR_05009,2020-01-17,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,4.13,4.7,,9.77,9.02,5.64,5.45,2.63,9.4,,7.52,3.57,6.58,10.71,3.76,,3.19,3.19,3.38,6.39,7.89,19.54,5.83,6.2,4.89,4.13,5.26,28.57,3.19,5.26,5.64,6.39,4.13,2.355556,-0.05,5.338889,3.265714,,-2.183333,72.157327
US_AR_05009,2020-01-18,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,,6.88,,10.95,5.86,7.64,4.58,,10.95,4.33,5.86,,,11.97,5.35,,6.37,3.57,5.35,5.86,4.58,17.07,6.11,6.62,,3.82,,36.94,,5.6,4.08,5.6,3.57,7.8,2.238889,12.861111,11.030857,,4.15,77.771611
US_AR_05009,2020-01-19,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,6.04,5.29,,13.09,5.29,,5.29,3.52,9.31,,4.28,4.03,3.77,10.07,4.53,4.53,5.29,4.53,,,7.55,17.87,,4.53,4.03,4.28,5.03,40.27,5.03,5.79,7.05,,3.77,0.405556,-3.772222,4.911111,1.7526,,-9.494444,47.777521
US_AR_05009,2020-01-20,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,3.5,7.43,,12.45,8.08,7.64,6.55,3.28,10.92,3.5,9.61,,4.59,11.36,6.55,5.02,5.24,,3.5,4.37,8.74,25.34,6.77,6.33,5.24,4.59,3.5,37.79,5.24,8.52,6.99,6.33,5.68,-3.083333,-8.127778,3.166667,0.0,,-10.794444,55.467974
US_AR_05009,2020-01-21,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,,4.72,4.53,8.12,5.67,7.93,5.1,,11.14,3.02,6.42,,6.23,12.09,,3.78,3.4,2.83,3.59,6.8,8.88,24.37,3.78,4.16,5.86,6.42,8.88,39.66,3.78,7.37,4.72,6.61,5.29,-2.416667,-6.788889,3.872222,0.0,,-7.383333,68.878477
US_AR_05009,2020-01-22,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,4.6,5.15,,9.38,7.91,6.25,3.13,2.94,13.8,,7.17,3.68,5.15,6.62,5.52,,3.86,2.76,2.76,7.17,9.02,24.1,3.86,7.17,4.78,6.44,6.99,34.22,3.5,6.99,6.81,5.33,4.6,-0.355556,-2.116667,1.594444,0.145143,,-3.744444,77.974603
US_AR_05009,2020-01-23,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,4.33,8.46,2.82,8.65,7.52,6.39,6.39,4.33,13.92,,7.52,,3.76,9.59,3.2,4.7,3.2,3.76,3.01,5.08,5.45,25.77,3.76,6.96,5.64,3.95,3.01,33.85,,,4.7,5.64,3.57,1.972222,0.983333,3.955556,6.096,,1.511111,96.827976
US_AR_05009,2020-01-24,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,3.63,5.73,,10.7,8.79,2.87,4.58,2.67,18.91,,6.5,3.82,2.87,10.89,4.39,4.2,4.39,3.25,3.63,3.44,7.45,28.27,3.06,6.5,5.35,3.82,5.16,29.61,3.25,3.63,3.25,6.11,5.35,1.75,0.361111,4.033333,4.3815,,0.8,93.597256
US_AR_05009,2020-01-25,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,4.33,7.64,3.82,11.47,7.13,7.39,7.9,3.82,20.38,3.57,7.9,,7.64,7.39,,5.35,4.33,4.08,3.82,3.82,8.15,27.77,4.33,6.62,3.82,,5.35,40.26,6.88,9.68,5.35,5.1,4.84,2.711111,-2.561111,10.438889,0.3302,,-1.477778,74.134058
US_AR_05009,2020-01-26,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,3.44,8.36,,8.6,5.16,3.69,5.9,4.42,22.61,4.18,5.9,,4.42,6.14,4.92,3.93,5.41,3.93,3.69,7.37,6.88,29.25,5.65,7.37,4.67,4.42,4.67,36.13,,7.37,4.67,5.16,,7.288889,1.761111,13.644444,0.169333,,3.488889,76.898271
US_AR_05009,2020-01-27,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,3.43,6.29,3.24,8.57,8.19,5.71,6.29,4.0,23.81,,9.71,3.62,4.19,8.38,2.86,6.67,4.38,,3.81,3.24,10.29,29.53,4.19,9.14,6.48,3.62,8.0,32.38,3.81,4.0,5.14,4.76,3.81,7.133333,-0.383333,15.827778,0.282222,,2.566667,72.985509
US_AR_05009,2020-01-28,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,3.57,8.45,3.57,9.77,9.2,3.57,4.7,4.13,22.54,3.57,8.26,,4.51,9.39,6.95,5.82,7.14,4.7,2.82,,9.02,33.24,6.39,6.01,5.26,,5.63,34.94,7.33,8.83,2.82,3.76,5.07,4.1,1.4,10.416667,0.0,,2.533333,89.611849
US_AR_05009,2020-01-29,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,2.82,3.58,3.76,9.03,12.23,,4.14,6.02,31.8,4.33,7.15,3.39,5.46,11.1,3.58,6.21,7.9,3.95,,4.14,8.47,38.2,6.77,4.33,6.4,2.82,6.21,30.67,3.2,7.15,5.08,4.33,,2.872222,1.816667,4.116667,9.833429,,2.35,96.435782
US_AR_05009,2020-01-30,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,3.52,6.3,,10.38,7.41,5.38,4.26,3.15,41.33,,10.01,,5.93,10.19,3.15,5.93,6.12,3.71,,5.19,6.86,39.29,4.63,6.49,5.38,5.38,3.71,35.22,4.08,6.12,3.52,3.15,4.45,2.194444,0.977778,4.338889,1.354667,,1.338889,94.189844
US_AR_05009,2020-01-31,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,5.2,3.9,2.97,7.43,7.43,3.53,3.53,2.97,31.38,,8.54,,4.27,6.31,4.08,3.71,6.5,3.71,3.34,5.38,6.31,29.15,7.06,6.5,3.53,4.46,4.46,30.64,5.01,6.5,5.94,3.71,2.79,4.316667,2.766667,7.283333,0.0,,2.588889,88.586565
US_AR_05009,2020-02-01,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,5.27,6.03,7.28,10.05,6.03,4.27,4.27,4.77,24.11,7.79,8.29,,,7.79,4.52,5.02,8.79,6.53,3.52,4.77,4.52,30.14,5.27,5.02,3.77,,4.52,36.92,,6.78,5.02,,7.03,5.027778,-1.511111,12.294444,0.0,,-0.383333,68.243845
US_AR_05009,2020-02-02,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,4.55,6.82,,10.1,6.57,,4.29,4.29,19.95,3.79,8.84,4.29,4.8,7.58,,4.8,4.8,,3.79,4.04,8.08,26.52,4.55,9.85,4.04,5.3,,34.35,,7.58,5.56,5.81,4.04,12.688889,4.561111,25.088889,0.0,,-1.183333,39.662686
US_AR_05009,2020-02-03,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,3.02,5.09,,9.04,5.09,8.29,3.2,3.77,21.86,3.2,9.42,,4.33,7.35,3.2,2.64,4.15,2.83,3.02,4.15,9.8,26.38,5.28,7.35,5.09,5.65,2.83,30.53,3.39,5.65,6.22,4.15,4.33,16.027778,11.95,20.688889,0.0,,3.438889,44.3387
US_AR_05009,2020-02-04,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,2.93,6.4,,10.79,8.96,4.39,4.39,3.47,23.77,3.84,9.51,3.11,6.03,8.78,4.21,5.12,6.22,2.56,,2.74,6.95,26.33,4.21,4.57,6.22,3.47,2.56,29.25,3.29,4.75,4.21,4.21,5.49,9.588889,3.194444,17.372222,18.650857,,7.966667,89.653575
US_AR_05009,2020-02-05,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,3.81,5.71,4.95,11.24,7.24,5.52,4.19,5.14,19.04,3.24,10.28,3.62,4.95,8.57,2.86,4.95,6.67,4.0,,4.38,6.86,29.52,4.57,3.81,,3.24,5.33,34.66,4.57,4.76,5.52,4.76,,1.738889,0.25,3.705556,8.636,,0.938889,94.569918
US_AR_05009,2020-02-06,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,3.06,4.2,,8.02,8.6,5.35,5.54,,25.79,2.67,9.93,3.06,4.01,8.79,,4.58,4.58,4.01,,5.16,9.74,26.75,5.54,5.73,5.16,4.2,3.82,34.77,,7.64,4.01,4.58,3.44,-1.394444,-2.7,0.411111,5.729111,,-3.522222,85.575485
US_AR_05009,2020-02-07,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,5.22,5.85,2.92,8.56,3.55,4.38,6.05,4.38,22.76,,10.86,,3.97,9.39,4.18,3.97,3.97,3.55,3.13,7.72,9.81,26.31,3.97,5.22,5.01,3.76,5.85,33.2,,4.18,,5.22,,0.011111,-5.233333,8.15,0.127,,-4.444444,72.045799
US_AR_05009,2020-02-08,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,,3.86,,12.62,3.6,3.6,4.12,,23.95,3.86,9.27,3.6,,7.47,6.44,5.15,4.89,,4.64,6.18,9.79,21.63,4.12,5.67,,4.38,6.44,38.63,4.38,3.86,4.12,,5.92,3.194444,-3.177778,10.983333,0.127,,-2.633333,65.722613
US_AR_05009,2020-02-09,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,7.51,5.26,4.51,8.51,7.26,7.01,7.51,5.76,21.53,,14.27,,3.75,12.27,3.75,4.01,7.26,4.01,,9.26,8.51,22.03,4.51,6.26,5.76,3.5,7.26,39.56,6.51,7.26,9.26,6.26,3.5,9.633333,3.788889,14.977778,0.47625,,3.927778,67.840037
US_AR_05009,2020-02-10,ChIJKzPHROoqzIcRtNDFXNCe1ao,Q61010,geoId/05009,US,United States of America,AR,Arkansas,05009,Boone County,US,USA,2,,,,,,,37459,18470,18989,4640,4654,4354,4241,4412,5105,4722,3428,1903,1818401,36.306111,-93.093889,1559,76.485714,,,,,4.74,6.2,2.55,9.85,7.48,3.1,7.66,3.28,18.79,5.11,8.21,3.47,3.83,7.48,3.47,6.38,2.74,5.29,,3.1,6.75,24.81,4.2,6.57,6.02,4.2,4.2,36.49,2.92,5.47,3.1,6.02,5.29,6.238889,2.388889,13.983333,4.318,,5.516667,95.198814
