location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05055,2020-01-11,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,4.7,9.2,,7.56,7.36,6.34,3.88,3.27,11.45,3.07,6.34,,3.07,8.38,4.29,4.29,4.09,4.09,4.29,4.7,3.88,6.13,21.05,5.52,3.07,7.77,3.27,4.29,4.7,38.83,4.91,6.54,3.68,4.5,4.29,2.86,12.487654,4.253086,19.58642,59.7408,,11.228395,92.07141
US_AR_05055,2020-01-12,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,4.88,8.74,4.06,11.58,10.36,4.67,5.49,3.66,14.22,5.69,,,5.49,7.72,,4.27,3.66,6.91,3.66,,3.25,6.71,19.5,6.3,4.27,7.92,6.09,3.66,4.06,32.51,3.86,8.94,4.88,4.67,4.67,4.47,2.104938,0.45679,4.506173,10.879667,,-0.345679,83.899675
US_AR_05055,2020-01-13,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,4.76,6.71,3.71,8.65,10.94,4.59,5.47,5.82,11.3,3.53,5.82,3.53,6.53,8.65,3.53,4.94,4.06,6.18,2.82,4.76,3.88,6.35,23.83,7.24,4.06,6.71,6.88,5.12,6.35,37.06,6.0,7.94,3.18,5.82,4.59,4.06,4.851852,2.469136,8.469136,0.0,,2.549383,85.123507
US_AR_05055,2020-01-14,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,3.69,6.68,3.52,8.44,10.9,5.28,6.33,3.17,13.19,4.92,7.92,4.92,4.57,9.15,3.17,5.1,5.1,3.69,4.4,3.69,2.81,7.92,25.5,7.92,3.87,6.16,3.69,5.63,5.45,37.29,4.4,5.98,4.92,6.16,5.1,4.04,8.104938,5.506173,12.018519,0.108857,,6.993827,92.753812
US_AR_05055,2020-01-15,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,2.59,5.36,,9.85,9.33,3.98,4.67,3.63,9.85,2.77,6.39,4.49,4.49,10.72,,6.22,4.15,4.67,,6.05,2.42,6.74,22.12,4.84,2.94,6.39,4.67,5.88,8.12,41.31,3.46,7.78,5.01,3.8,4.15,2.77,12.345679,9.030864,16.839506,0.036286,,11.858025,96.860789
US_AR_05055,2020-01-16,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,,5.46,,8.81,7.05,5.64,5.11,4.58,7.4,2.47,5.46,3.7,6.69,13.04,5.29,6.52,4.23,4.05,4.05,4.4,,7.75,25.72,7.4,2.64,5.81,4.58,6.17,5.29,34.88,5.29,4.93,3.17,6.17,3.7,,7.512346,2.462963,14.32716,0.028222,,4.135802,79.314322
US_AR_05055,2020-01-17,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,9.08,2.62,4.01,10.3,5.93,5.06,5.06,3.32,7.16,,4.54,4.54,3.14,10.65,5.06,5.59,2.97,2.97,,4.89,,8.03,25.66,4.71,,5.41,5.06,4.01,4.89,37.71,4.36,5.93,3.32,5.76,4.19,3.67,2.561728,0.222222,6.271605,0.127,,-2.611111,68.910213
US_AR_05055,2020-01-18,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,4.12,6.79,3.71,8.24,6.59,5.15,4.74,5.35,10.09,4.12,5.76,,5.15,8.24,,4.12,5.15,,,4.12,2.88,7.41,22.03,3.91,,8.24,4.32,5.56,3.91,37.88,3.5,,6.18,4.12,5.56,3.5,11.271605,5.388889,16.364198,11.6332,,7.037037,75.358975
US_AR_05055,2020-01-19,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,4.08,6.32,,8.36,6.93,4.28,6.32,3.67,9.17,3.87,6.32,4.48,,9.78,3.06,4.89,,3.67,,3.87,,8.36,24.46,8.97,3.87,4.69,3.06,6.32,6.52,40.56,4.48,7.95,4.89,3.67,4.08,,2.191358,-1.111111,7.660494,2.286,,-8.462963,45.370729
US_AR_05055,2020-01-20,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,6.71,8.44,4.41,9.97,7.1,3.26,6.71,4.99,11.89,4.03,5.37,,5.95,11.51,,5.95,3.64,3.45,2.88,4.41,3.07,10.36,24.74,5.18,4.03,7.29,3.26,5.18,6.52,39.51,3.26,8.25,5.75,5.95,6.71,4.03,-3.845679,-6.388889,0.12963,0.0,,-9.271605,66.082513
US_AR_05055,2020-01-21,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,4.65,6.79,3.4,9.83,6.08,6.97,4.29,6.79,13.23,,6.97,2.68,6.43,8.22,4.29,4.47,4.29,3.57,3.4,6.61,2.5,7.68,25.91,6.43,2.5,7.68,5.36,6.97,5.9,43.43,4.29,6.43,7.15,2.68,4.29,3.04,-2.407407,-4.296296,1.018519,0.0,,-7.666667,67.347325
US_AR_05055,2020-01-22,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,3.84,4.71,,9.61,7.16,,4.89,6.11,12.22,4.02,4.89,2.97,4.19,10.48,3.14,5.41,3.14,3.32,,5.07,,8.03,27.77,4.89,4.19,5.76,6.29,7.33,5.24,37.38,5.41,7.51,5.41,4.19,3.67,2.44,-0.641975,-3.5,3.17284,0.0,,-5.37037,70.832916
US_AR_05055,2020-01-23,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,3.76,8.04,3.08,12.66,9.23,5.47,5.3,2.91,13.34,4.79,5.82,,5.82,10.78,5.64,3.93,3.76,4.11,,3.93,,8.89,24.11,5.82,3.76,7.87,5.13,4.45,5.82,35.92,7.18,6.16,5.64,4.11,4.11,,2.975309,1.462963,4.604938,4.8768,,0.820988,86.035034
US_AR_05055,2020-01-24,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,,7.03,,11.77,5.97,4.39,5.1,4.57,23.02,4.39,7.73,3.16,4.04,10.54,2.81,2.99,4.39,2.81,3.34,4.39,,7.91,30.05,5.45,3.69,8.26,4.04,4.92,5.62,35.5,5.45,7.56,6.85,5.62,3.87,3.34,4.604938,3.432099,6.185185,11.2268,,2.932099,89.012247
US_AR_05055,2020-01-25,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,5.0,10.21,,10.0,6.25,5.0,4.38,3.54,16.05,5.83,8.96,4.79,4.38,9.59,3.75,3.96,,3.54,5.42,5.63,3.33,8.13,29.18,3.33,,9.17,2.92,5.63,7.29,40.84,3.75,9.79,8.34,3.54,5.42,,4.138889,2.027778,8.076389,0.508,,-0.451389,72.103739
US_AR_05055,2020-01-26,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,5.11,6.49,,11.01,8.85,5.11,3.15,4.72,22.61,5.11,6.09,4.52,4.52,7.47,4.13,5.9,5.7,3.93,5.31,4.13,,6.88,31.66,4.52,3.74,10.22,3.93,7.47,5.31,39.32,4.13,12.19,5.11,4.13,3.93,,7.194444,2.826389,12.895833,0.0,,4.506944,83.092992
US_AR_05055,2020-01-27,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,5.15,8.75,,9.61,6.87,5.32,7.72,5.49,19.22,,7.89,2.92,4.46,10.81,4.29,5.66,4.12,5.83,3.95,2.57,2.75,8.58,30.38,5.83,3.43,7.72,5.66,2.92,6.01,41.02,3.43,4.81,5.15,4.63,5.15,,8.611111,2.549383,13.617284,1.04775,,5.203704,79.466317
US_AR_05055,2020-01-28,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,2.69,5.38,2.52,12.27,9.41,4.87,7.23,5.38,26.89,3.53,10.25,3.19,7.23,9.58,5.38,8.4,5.04,4.03,3.87,4.71,3.36,8.91,34.96,6.72,4.2,7.06,6.22,4.03,6.39,34.79,7.06,7.39,4.37,2.86,4.03,3.19,3.561728,1.024691,8.950617,0.0,,2.024691,89.798089
US_AR_05055,2020-01-29,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,4.86,7.88,3.69,8.89,10.06,6.37,5.7,3.02,28.18,3.52,9.73,,4.36,8.72,3.35,2.35,4.53,4.19,3.86,3.69,4.19,11.4,37.57,5.2,3.52,4.86,4.36,4.36,6.04,38.24,3.52,8.89,5.03,4.36,3.35,3.19,3.32716,2.319444,4.388889,2.370667,,2.209877,92.493523
US_AR_05055,2020-01-30,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,3.74,5.1,4.93,8.67,7.82,6.46,5.27,3.57,41.67,3.06,12.59,,4.42,7.99,4.76,3.23,4.25,2.38,4.76,5.27,2.38,8.67,39.12,6.12,4.25,7.99,5.1,3.74,3.57,37.76,3.74,7.82,3.23,4.76,4.25,,3.592593,2.462963,5.320988,0.943429,,2.006173,89.486025
US_AR_05055,2020-01-31,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,5.09,6.28,2.38,9.0,6.28,4.75,3.9,5.26,29.37,2.72,6.96,,3.56,9.85,4.24,3.9,4.92,4.58,2.38,5.43,3.4,8.49,33.95,5.94,,7.98,4.58,6.28,5.26,33.44,4.92,7.13,3.4,4.75,5.6,,5.58642,4.08642,7.950617,1.1684,,4.197531,90.882855
US_AR_05055,2020-02-01,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,7.76,8.17,,10.41,6.13,3.47,6.74,4.29,23.28,3.67,8.78,,4.08,7.35,4.49,3.47,6.33,,4.49,6.13,3.06,4.7,31.24,6.53,,8.17,7.15,6.74,4.29,33.28,4.08,7.76,5.72,3.88,6.74,3.06,7.791667,4.381944,12.631944,0.28575,,3.368056,73.785685
US_AR_05055,2020-02-02,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,5.25,8.68,4.84,10.69,5.45,6.05,6.86,4.84,22.2,5.25,12.11,5.04,3.83,7.26,3.03,3.03,4.24,,,5.85,,9.08,26.63,3.83,,9.28,3.03,2.83,6.46,36.92,5.04,6.66,5.65,4.04,3.63,3.43,9.972222,3.805556,19.361111,0.0,,2.25,58.939361
US_AR_05055,2020-02-03,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,3.87,6.22,2.69,12.45,10.26,6.05,7.23,3.53,19.51,4.54,9.25,,5.72,11.27,,5.38,6.89,3.87,,6.73,3.03,9.59,27.08,6.22,3.53,6.39,6.73,5.55,6.05,37.0,2.35,6.22,7.4,4.54,6.39,5.55,14.283951,10.240741,19.228395,0.0,,7.166667,62.581873
US_AR_05055,2020-02-04,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,4.98,7.14,4.48,12.62,9.46,5.48,3.49,3.49,17.93,6.64,11.29,,5.64,11.29,5.64,5.48,8.3,4.98,5.31,2.66,2.49,6.64,26.56,8.13,3.15,5.64,5.98,6.47,7.47,36.19,3.82,5.64,4.32,5.48,3.65,6.47,15.314815,9.722222,17.58642,4.7244,,13.32716,88.038516
US_AR_05055,2020-02-05,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,4.16,6.33,10.32,9.16,6.99,5.83,5.0,3.5,16.99,3.33,6.83,3.0,6.33,10.66,,5.33,6.0,5.16,6.49,3.0,2.83,6.83,28.14,10.16,4.83,6.66,3.33,4.0,5.33,36.14,6.0,6.49,5.66,6.33,6.99,2.66,5.253086,3.345679,9.160494,22.86,,4.296296,93.620355
US_AR_05055,2020-02-06,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,3.76,6.5,2.39,8.89,9.06,5.13,6.84,3.59,18.81,3.42,9.75,,6.5,11.63,5.64,5.82,5.3,3.08,4.45,5.47,2.91,8.21,29.25,5.3,2.91,5.3,4.79,4.45,5.3,37.63,3.08,6.5,3.76,4.28,4.62,4.45,2.111111,0.771605,3.561728,9.906,,0.351852,88.253295
US_AR_05055,2020-02-07,ChIJJT0qofBk1ocRvXmLqv-Zhzw,Q61018,geoId/05055,US,United States of America,AR,Arkansas,05055,Greene County,US,USA,2,,,,,,,44993,22172,22821,5943,6076,5860,5704,5952,5814,4834,3153,1657,1818412,36.105833,-90.561389,1501,75.6,,,,,4.51,6.94,4.16,11.62,7.29,6.07,3.3,3.82,21.86,3.12,8.67,3.64,7.11,6.59,9.2,3.82,4.68,3.64,3.12,4.51,,7.29,31.05,6.07,,6.59,4.51,4.34,2.95,37.82,2.95,7.81,4.86,3.3,4.68,3.82,1.728395,-1.339506,6.388889,0.254,,-3.376543,69.103021
