location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05013,2020-01-01,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,4.697531,0.135802,11.351852,0.0,,-0.923611,67.051665
US_AR_05013,2020-01-02,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,10.633333,8.483333,13.594444,3.58775,,7.265432,79.858701
US_AR_05013,2020-01-03,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,14.594444,12.572222,17.9,18.63725,,12.882716,89.787655
US_AR_05013,2020-01-04,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,9.377778,2.972222,14.566667,0.508,,2.097222,60.647003
US_AR_05013,2020-01-05,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,8.344444,0.838889,20.55,0.0,,1.481481,62.332179
US_AR_05013,2020-01-06,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,10.433333,3.65,18.733333,0.0,,5.203704,70.584587
US_AR_05013,2020-01-07,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,9.25,2.355556,16.616667,0.0,,0.092593,53.007437
US_AR_05013,2020-01-08,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,6.438889,-1.544444,18.344444,0.0,,-1.222222,58.032385
US_AR_05013,2020-01-09,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,11.344444,5.744444,18.55,0.0,,4.820988,64.428684
US_AR_05013,2020-01-10,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,18.427778,16.244444,21.733333,0.943429,,15.527778,82.696842
US_AR_05013,2020-01-11,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,14.272222,4.005556,22.827778,33.05175,,12.222222,88.931304
US_AR_05013,2020-01-12,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,3.283333,1.5,7.311111,8.918222,,0.679012,83.801582
US_AR_05013,2020-01-13,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,6.0,1.444444,13.95,0.028222,,3.798611,84.882046
US_AR_05013,2020-01-14,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,12.816667,10.566667,15.938889,13.716,,11.951389,93.13323
US_AR_05013,2020-01-15,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,17.583333,14.611111,21.794444,9.62025,,16.895833,94.402353
US_AR_05013,2020-01-16,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,14.772222,7.883333,20.322222,0.889,,11.858025,83.568814
US_AR_05013,2020-01-17,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,8.083333,6.327778,11.833333,2.257778,,3.209877,71.824948
US_AR_05013,2020-01-18,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,14.938889,9.516667,19.194444,7.14375,,11.574074,80.87673
US_AR_05013,2020-01-19,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,6.922222,0.011111,13.644444,3.273778,,-4.925926,43.495021
US_AR_05013,2020-01-20,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,2.416667,-2.022222,8.138889,0.0,,-5.388889,57.466832
US_AR_05013,2020-01-21,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,0.522222,-3.016667,5.733333,0.0,,-4.950617,67.186833
US_AR_05013,2020-01-22,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,0.788889,-1.388889,3.433333,1.3335,,-2.518519,78.973107
US_AR_05013,2020-01-23,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,4.861111,2.077778,8.477778,24.86025,,3.9375,93.178922
US_AR_05013,2020-01-24,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,5.922222,2.438889,10.377778,13.405556,,2.802469,80.807617
US_AR_05013,2020-01-25,ChIJCSGabn15MoYRmpbJh6nvkqM,Q61461,geoId/05013,US,United States of America,AR,Arkansas,05013,Calhoun County,US,USA,2,,,,,,,5201,2616,2585,534,569,636,538,636,804,760,455,269,1826819,33.570833,-92.523611,1638,74.6,4.433333,-2.044444,14.138889,0.0,,0.203704,73.976804
