location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17117,2020-01-19,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,5.07,8.98,,9.67,7.6,5.53,6.68,,13.12,3.91,8.52,3.45,4.38,7.37,5.53,6.91,,5.76,4.61,7.6,4.38,6.45,24.87,5.76,3.91,7.14,3.68,5.3,6.91,38.91,,7.37,5.07,4.61,3.22,4.83,-8.483333,-12.211111,-2.394444,0.4064,,-14.516667,62.075139
US_IL_17117,2020-01-20,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,7.25,6.31,,7.71,7.95,5.84,5.14,4.67,19.87,3.74,7.71,3.27,5.61,7.95,4.67,5.61,3.97,,4.44,4.91,3.27,9.58,30.86,6.31,4.44,8.88,5.38,3.97,7.95,40.91,3.74,7.25,4.91,4.21,4.67,3.74,-9.022222,-11.494444,-4.583333,0.0,,-12.666667,75.059415
US_IL_17117,2020-01-21,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,4.51,5.95,,9.23,11.07,4.72,6.97,5.74,15.99,,8.41,,4.51,9.43,3.9,4.92,5.74,5.13,2.87,6.56,5.74,5.33,25.02,8.41,,5.13,3.28,8.41,4.92,44.09,3.49,6.36,4.72,6.15,,,-6.277778,-9.922222,-0.883333,0.0,,-8.816667,82.426816
US_IL_17117,2020-01-22,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,5.18,8.29,4.35,6.43,9.33,4.77,4.77,,13.27,2.9,6.43,5.6,5.39,8.71,3.73,5.39,5.39,,,7.25,,9.12,23.84,5.8,3.32,6.63,3.73,9.33,3.94,36.9,4.35,7.25,7.05,4.77,,,-2.4,-5.45,2.133333,0.0,,-6.6,73.034973
US_IL_17117,2020-01-23,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,4.49,10.27,,10.27,7.06,7.49,4.28,4.49,13.91,3.85,8.13,3.42,6.21,9.2,6.21,5.99,3.42,4.28,,5.56,4.49,9.2,31.45,10.91,4.71,5.99,4.49,4.49,5.78,40.87,3.85,6.85,4.71,5.13,,3.42,0.272222,-0.85,1.294444,3.5306,30.48,-1.238889,89.646879
US_IL_17117,2020-01-24,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,4.9,7.46,,10.02,7.25,4.9,4.9,4.05,24.72,,9.59,,4.47,11.29,3.2,5.75,3.41,4.69,3.41,3.62,4.47,5.54,31.32,6.82,4.47,9.8,5.33,3.62,4.47,39.21,4.05,6.82,7.03,4.9,4.26,3.62,0.744444,0.072222,1.833333,8.4074,30.48,0.188889,96.13053
US_IL_17117,2020-01-25,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,,6.63,4.18,9.83,6.39,5.16,6.39,4.67,18.92,4.18,9.83,,4.91,8.6,,6.14,3.93,4.18,4.91,4.42,4.67,8.36,32.19,6.88,3.93,7.86,3.69,6.14,5.41,45.21,,6.63,6.39,7.37,4.42,,1.138889,0.083333,2.094444,0.22225,30.48,-1.405556,84.298442
US_IL_17117,2020-01-26,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,4.07,8.82,3.85,8.82,,6.11,3.85,3.39,23.31,4.53,6.56,,4.75,9.05,5.88,5.43,3.39,7.47,3.39,4.75,5.43,6.34,31.91,4.53,,7.24,7.92,6.11,3.17,35.75,3.39,5.43,8.37,3.62,3.62,,-0.233333,-4.866667,5.85,0.0,30.48,-3.1,81.452633
US_IL_17117,2020-01-27,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,6.9,8.12,5.48,8.32,8.93,5.28,4.47,3.04,20.71,3.86,5.48,,4.67,7.92,5.68,5.68,5.48,3.04,,4.87,,7.71,33.7,7.92,4.06,5.08,4.87,5.89,8.32,37.76,4.47,4.87,5.08,4.47,5.08,3.45,-0.816667,-2.788889,2.494444,0.0,30.48,-2.127778,91.412531
US_IL_17117,2020-01-28,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,4.23,3.62,3.83,10.87,7.45,5.84,5.24,3.22,19.13,,6.44,3.22,5.64,8.26,3.62,5.44,4.03,6.64,,4.83,2.82,7.85,32.82,6.04,3.02,6.24,5.84,5.03,7.25,40.47,,6.24,4.63,6.64,4.43,,-1.216667,-1.994444,-0.205556,0.0,,-2.394444,91.779843
US_IL_17117,2020-01-29,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,,3.85,,7.9,11.95,6.28,3.04,3.24,22.07,3.04,6.68,3.24,4.66,10.12,4.66,5.87,6.07,3.64,4.45,4.86,,10.53,28.75,7.49,4.86,5.67,4.45,3.85,4.25,37.25,4.05,9.92,5.47,3.64,3.24,,-1.105556,-2.261111,0.65,0.254,,-2.6,89.69969
US_IL_17117,2020-01-30,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,5.62,6.02,2.81,11.85,10.84,5.22,5.42,5.22,33.93,4.42,6.02,,7.23,7.23,8.23,5.82,7.43,3.61,3.21,3.81,,6.83,51.8,5.42,3.21,10.44,7.43,3.61,7.83,31.92,6.02,12.25,4.02,,4.62,4.02,-0.288889,-1.538889,1.844444,0.254,,-1.638889,90.717439
US_IL_17117,2020-01-31,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,3.66,6.09,4.88,11.17,8.13,4.88,6.09,4.47,34.13,4.27,7.72,,5.28,9.14,5.08,5.28,5.89,3.45,3.05,3.86,3.25,5.49,41.64,5.28,3.45,8.33,5.28,3.25,3.86,37.17,,8.13,4.27,4.27,5.28,3.25,1.888889,0.083333,5.088889,0.0,,0.205556,88.79783
US_IL_17117,2020-02-01,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,5.25,5.73,,14.32,5.01,7.88,5.73,,21.96,5.49,7.88,,3.82,10.26,,4.06,4.3,4.77,3.34,6.21,,,28.64,4.54,3.34,6.21,4.77,5.49,3.82,40.81,3.34,5.73,5.97,5.97,3.58,3.34,3.1,0.688889,5.366667,0.254,,0.638889,84.211658
US_IL_17117,2020-02-02,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,5.37,6.54,4.2,9.8,7.47,,7.0,3.97,23.34,4.43,9.57,4.2,6.3,11.2,7.0,5.13,4.2,3.27,4.2,4.9,3.27,6.54,34.31,5.6,3.73,8.4,4.67,3.73,6.77,37.11,3.5,4.67,6.77,5.83,3.5,3.27,7.661111,0.516667,17.805556,0.0,,0.966667,63.408568
US_IL_17117,2020-02-03,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,4.9,5.71,3.06,9.39,7.76,4.08,6.33,4.29,19.19,2.86,6.33,3.27,6.33,9.19,3.06,5.1,7.14,4.49,3.27,5.51,3.47,6.33,34.49,7.35,4.7,6.74,5.51,4.9,6.74,44.9,4.29,8.98,5.1,4.08,,3.88,8.922222,2.022222,19.672222,0.0,,3.566667,69.787749
US_IL_17117,2020-02-04,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,3.86,5.89,2.84,7.51,8.32,5.68,5.28,,17.86,4.06,3.86,2.84,7.51,10.15,5.48,4.67,5.28,3.25,,5.08,,8.93,27.2,7.71,4.06,6.7,6.7,5.68,4.47,38.36,2.84,7.92,4.87,3.65,,5.08,6.416667,1.277778,15.1,0.211667,,3.166667,79.978989
US_IL_17117,2020-02-05,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,4.55,8.11,3.76,7.51,7.91,5.14,,5.74,19.77,3.76,10.09,,4.35,8.3,4.55,6.72,4.75,3.96,,6.33,,5.74,27.88,7.51,,7.91,5.14,3.56,4.55,33.22,4.75,7.12,6.33,3.56,3.56,,-0.066667,-1.444444,1.2,1.87325,,-2.761111,82.195879
US_IL_17117,2020-02-06,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,4.19,3.56,4.19,10.69,9.01,5.24,5.87,2.93,23.89,,9.43,,5.45,6.29,5.24,9.01,5.87,5.03,5.03,4.61,4.4,6.92,34.58,6.08,,5.24,4.4,3.98,5.45,42.96,3.56,4.19,8.17,3.14,3.35,5.87,-2.211111,-3.305556,-0.566667,2.63525,,-4.216667,86.286473
US_IL_17117,2020-02-07,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,6.93,5.46,3.36,6.3,7.35,5.88,6.93,3.57,22.88,3.78,10.08,,2.94,6.93,5.25,3.99,6.51,3.78,2.94,,3.78,7.35,29.39,5.25,3.36,8.4,4.41,3.99,5.25,41.36,4.2,6.51,4.62,,3.57,,-1.4,-4.372222,1.983333,0.127,78.74,-5.855556,71.919528
US_IL_17117,2020-02-08,ChIJL1_AUVCDdYgRcdRWuts_TzI,Q491447,geoId/17117,US,United States of America,IL,Illinois,17117,Macoupin County,US,USA,2,,,,,,,45505,22462,23043,4995,5714,4963,5342,5418,6731,6310,3595,2437,1800760,39.26,-89.92,2247,77.416667,,,,,5.94,6.93,3.71,8.91,8.16,4.7,4.7,5.44,24.0,4.7,9.9,4.95,,7.67,6.93,4.95,5.44,5.2,,4.21,,5.2,28.95,8.41,3.46,6.19,,6.43,6.19,42.06,3.71,5.69,6.43,,5.2,,-0.827778,-2.583333,1.138889,0.973667,78.74,-3.855556,80.263628
