location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OR_41013,2020-01-16,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,,5.03,3.97,3.97,7.41,6.35,4.76,26.2,5.56,4.23,26.73,7.67,4.23,-0.266667,-5.561111,3.666667,0.09525,50.8,-5.354167,70.188418
US_OR_41013,2020-01-17,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,,7.12,,6.85,4.75,5.01,4.22,18.45,4.48,,22.93,,4.22,-4.111111,-10.416667,2.844444,1.9685,30.48,-6.430556,83.508819
US_OR_41013,2020-01-18,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,4.88,,4.58,,8.24,,4.88,16.17,,,27.16,4.88,,0.327778,-5.366667,4.916667,0.127,78.74,-3.215278,76.623094
US_OR_41013,2020-01-19,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,5.16,,4.85,4.85,9.71,5.76,5.16,17.89,4.85,6.07,26.09,,4.55,1.161111,-4.244444,7.327778,0.564444,50.8,-1.895833,77.933794
US_OR_41013,2020-01-20,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,,6.43,5.26,5.85,7.02,6.43,,18.72,10.24,5.85,29.54,6.14,5.26,2.822222,-1.138889,7.083333,0.0,,-2.548611,69.845306
US_OR_41013,2020-01-21,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,5.07,4.54,7.47,,13.34,5.6,5.6,19.21,,4.8,25.09,4.54,,3.216667,-1.638889,7.605556,0.3175,,-1.048611,74.683261
US_OR_41013,2020-01-22,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,4.83,7.79,8.06,4.03,9.94,5.91,5.64,20.14,,5.37,25.52,3.76,,2.238889,-1.888889,6.816667,1.23825,,-1.006944,77.734774
US_OR_41013,2020-01-23,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,4.07,7.12,6.87,4.07,11.7,9.16,4.07,19.08,,4.58,25.7,,,5.45,0.866667,10.011111,1.68275,,2.625,81.166868
US_OR_41013,2020-01-24,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,8.33,6.11,6.39,6.94,16.94,10.0,4.17,21.66,,,26.11,5.0,3.89,6.283333,2.072222,10.633333,2.8575,,2.951389,78.900772
US_OR_41013,2020-01-25,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,,5.19,5.19,5.51,12.64,8.75,10.38,22.37,,,30.15,4.86,6.16,5.238889,0.938889,11.444444,1.61925,,1.520833,75.455882
US_OR_41013,2020-01-26,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,5.62,7.98,,5.32,20.69,4.73,5.32,24.23,6.21,,26.89,4.73,,6.327778,2.827778,11.133333,3.77825,,3.166667,80.169267
US_OR_41013,2020-01-27,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,3.88,6.38,6.93,,17.19,5.82,7.49,30.22,5.27,5.27,27.45,,5.82,4.338889,-0.038889,9.661111,1.524,,0.201389,73.558355
US_OR_41013,2020-01-28,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,6.56,,4.37,5.46,12.84,8.2,7.1,27.32,4.1,,28.96,7.65,,6.061111,1.0,9.05,3.048,,2.375,77.809569
US_OR_41013,2020-01-29,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,5.85,5.85,5.05,5.32,14.62,8.77,3.72,18.35,5.05,,20.21,,4.79,3.116667,-0.288889,8.7,1.68275,,0.638889,82.726987
US_OR_41013,2020-01-30,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,3.99,6.12,3.73,4.79,22.37,6.12,7.19,27.16,7.19,,30.09,,4.26,3.583333,-0.327778,8.15,1.74625,,1.715278,87.457407
US_OR_41013,2020-01-31,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,4.82,5.62,7.23,6.16,21.15,4.55,,29.18,,,28.11,5.62,,7.111111,1.122222,14.922222,0.084667,,3.138889,75.272529
US_OR_41013,2020-02-01,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,,4.98,,5.92,14.32,,5.61,22.73,5.61,,25.84,,4.67,10.038889,4.177778,15.794444,0.0,,0.402778,52.88679
US_OR_41013,2020-02-02,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,6.62,6.02,5.42,,12.94,6.92,5.72,20.76,5.12,,27.38,5.72,,2.405556,-1.672222,10.933333,2.0955,,-2.895833,67.732578
US_OR_41013,2020-02-03,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,7.17,5.58,5.84,,10.63,,7.17,18.59,,4.52,23.64,7.7,,-2.938889,-7.872222,3.777778,0.4445,,-7.645833,68.148981
US_OR_41013,2020-02-04,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,5.37,5.1,6.45,,11.01,6.99,4.84,17.19,,,28.48,4.84,,-3.4,-8.583333,2.6,0.0,,-8.131944,68.28543
US_OR_41013,2020-02-05,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,4.83,6.17,6.17,4.29,14.48,5.36,5.36,20.38,,,25.21,4.02,3.75,1.294444,-4.811111,7.977778,3.90525,,-1.236111,80.954735
US_OR_41013,2020-02-06,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,4.33,5.68,5.14,6.49,13.79,5.14,6.22,21.64,,4.87,27.86,7.84,,7.6,2.494444,11.455556,4.995333,50.8,3.3125,71.881318
US_OR_41013,2020-02-07,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,6.5,7.64,,3.96,11.03,5.37,4.81,23.19,,5.09,28.0,,,8.666667,5.688889,13.616667,0.169333,,2.986111,67.231466
US_OR_41013,2020-02-08,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,,8.81,5.98,6.92,10.07,4.72,9.44,25.5,5.04,4.72,25.18,4.72,5.04,5.461111,1.35,13.361111,0.28575,,-1.402778,61.41744
US_OR_41013,2020-02-09,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,5.98,6.92,,,10.39,6.61,7.24,18.89,,,26.76,6.61,5.67,1.05,-4.444444,7.45,0.381,,-3.944444,69.39179
US_OR_41013,2020-02-10,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,6.85,5.01,6.06,4.75,8.96,5.54,5.27,25.57,,7.64,24.25,6.85,4.48,1.0,-5.194444,9.094444,0.0,,-4.5625,65.934198
US_OR_41013,2020-02-11,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,4.25,9.57,5.85,5.05,7.18,7.71,7.45,14.36,5.85,5.58,21.27,5.58,,2.4,-4.422222,11.844444,0.0,,-3.618056,63.844088
US_OR_41013,2020-02-12,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,4.06,7.03,5.68,8.38,9.46,7.84,3.79,13.79,5.14,4.6,25.95,8.65,,3.677778,-3.705556,11.894444,0.0,,-2.152778,65.337893
US_OR_41013,2020-02-13,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,5.38,5.92,9.41,4.57,11.3,6.72,7.26,19.37,,5.65,26.36,,4.04,1.872222,-5.705556,14.144444,0.0,,-4.625,61.443285
US_OR_41013,2020-02-14,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,,,,,,8.59,5.21,,12.27,6.75,5.21,18.1,,5.52,21.16,,,4.611111,-2.3,11.655556,0.028222,,-2.965278,58.180451
US_OR_41013,2020-02-15,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,3,-1,0,,,8.87,,5.03,14.2,6.21,7.39,18.05,6.51,,26.62,5.92,5.03,2.727778,-0.155556,8.144444,0.28575,,-1.5,72.124515
US_OR_41013,2020-02-16,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,7,-1,0,,5.15,11.21,5.75,,9.99,,4.85,15.14,,6.06,25.75,,,4.333333,1.188889,8.322222,3.71475,,-0.256944,70.93555
US_OR_41013,2020-02-17,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,-2,2,-22,,,8.99,4.64,,15.37,4.93,5.22,17.41,,,21.18,,4.64,1.694444,-2.761111,7.85,1.044222,,-4.875,59.939993
US_OR_41013,2020-02-18,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,7,4,2,-1,3.89,10.11,6.48,5.18,15.81,7.0,3.89,22.03,4.41,,30.33,4.67,,-1.522222,-8.433333,6.644444,0.0,,-7.277778,63.155236
US_OR_41013,2020-02-19,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,1,2,2,0,,5.13,7.56,5.13,12.42,7.02,5.13,16.73,4.05,4.32,19.43,3.78,4.05,-1.477778,-9.127778,7.777778,0.0,,-7.777778,60.654279
US_OR_41013,2020-02-20,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,10,4,1,-1,4.73,7.35,4.99,3.68,9.19,9.19,5.51,16.81,4.99,,21.8,3.94,4.73,0.355556,-7.694444,9.255556,0.0,,-8.097222,52.817019
US_OR_41013,2020-02-21,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,4,-1,2,-1,4.28,,6.42,,10.7,7.22,6.69,12.31,,,17.93,,4.01,1.1,-6.738889,12.516667,0.0,,-6.763889,55.72568
US_OR_41013,2020-02-22,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,15,6,4,,,8.41,10.9,,9.34,5.29,4.67,12.77,,,22.11,,6.54,3.888889,-5.45,14.588889,0.0,,-4.326389,53.853336
US_OR_41013,2020-02-23,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,20,7,9,,4.77,10.44,6.86,,13.42,7.75,6.56,19.08,4.77,,29.22,5.96,5.67,5.777778,-2.816667,14.716667,0.0,,-2.125,56.593195
US_OR_41013,2020-02-24,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,11,8,5,-1,3.56,6.86,7.62,5.33,13.46,8.38,5.08,19.81,,6.1,20.07,5.08,,2.2,-3.583333,12.116667,0.47625,,-4.916667,58.136857
US_OR_41013,2020-02-25,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,12,5,4,-2,4.51,7.43,5.57,,16.45,6.1,4.24,27.59,,6.1,21.22,6.63,5.3,1.916667,-6.044444,13.127778,0.0254,,-6.097222,54.771485
US_OR_41013,2020-02-26,ChIJjWNFiwdCuVQR-gtGk8vzkvc,Q484354,geoId/41013,US,United States of America,OR,Oregon,41013,Crook County,US,USA,2,,,,,,,23065,11451,11614,2474,2487,2284,2414,2513,3244,3990,2579,1080,1837109,44.13,-120.36,7732,77.25,15,16,1,-1,,5.39,11.8,4.87,17.45,4.62,,26.17,3.59,,24.37,,,5.411111,-4.377778,14.833333,0.0,,-2.743056,54.527295
