location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48147,2020-10-16,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,5,0,733,16,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,3,,-15,2,,7.1,7.37,4.1,4.92,4.37,4.1,,3.82,,7.65,4.1,23.21,4.37,6.28,5.74,30.32,7.1,5.74,16.32716,9.685185,21.302469,0.028222,2.907407,40.815752
US_TX_48147,2020-10-17,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,13,0,746,16,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,14,,-7,,5.22,,11.14,6.96,4.87,,6.96,,8.36,4.87,,6.27,16.01,,8.7,4.87,33.77,6.96,,13.561728,7.734568,22.345679,0.0,6.358025,62.294106
US_TX_48147,2020-10-18,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,746,16,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,6,,-12,,,5.46,14.13,8.35,7.06,,7.06,,6.1,5.78,,8.35,23.76,8.35,9.31,6.74,36.93,11.24,6.42,22.716049,18.753086,28.462963,0.0,18.092593,75.375129
US_TX_48147,2020-10-19,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,746,16,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,0,,-17,4,4.7,7.91,10.14,9.39,4.2,5.69,9.39,5.19,8.65,5.93,5.19,6.18,23.24,5.69,9.15,5.19,34.12,3.71,3.96,17.876543,13.54321,26.185185,0.0,13.802469,77.287805
US_TX_48147,2020-10-20,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,746,16,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,4,,-18,5,3.54,5.57,10.88,9.87,5.57,5.31,7.59,4.05,3.79,4.3,5.82,8.85,19.48,6.58,5.82,4.81,30.1,6.83,3.79,20.771605,14.345679,30.703704,0.15875,15.617284,72.906939
US_TX_48147,2020-10-21,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,9,0,755,16,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,6,,-16,3,5.08,7.61,13.45,9.9,5.84,4.82,6.85,4.06,8.63,7.61,5.58,8.37,20.05,3.55,7.87,6.6,37.55,6.09,5.84,23.561728,18.981481,29.314815,0.0,18.746914,74.592363
US_TX_48147,2020-10-22,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,755,16,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,5,,-18,2,,6.61,8.13,8.9,5.34,,6.36,4.07,9.15,3.81,,8.13,17.8,4.58,8.13,,40.42,,7.88,23.308642,18.407407,29.444444,0.0,18.506173,74.541962
US_TX_48147,2020-10-23,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,3,0,758,16,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,0,,-16,6,,7.19,10.92,,,,6.39,3.99,4.79,6.39,,7.19,17.31,5.86,5.86,4.53,25.83,4.79,3.99,17.944444,10.222222,25.12963,7.257143,14.32716,79.470913
US_TX_48147,2020-10-24,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,20,1,778,17,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,2,,-8,,,4.79,11.98,5.48,,5.13,6.85,,7.87,,,7.53,18.49,6.5,6.85,7.19,36.97,4.79,4.79,10.141975,7.376543,15.024691,4.120444,4.876543,69.947992
US_TX_48147,2020-10-25,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,1,778,18,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,-3,,-11,,,8.11,13.95,7.46,4.87,5.84,8.76,,7.79,5.19,6.17,7.46,18.82,5.84,9.73,5.52,37.31,8.11,,12.512346,10.17284,14.561728,0.0,10.049383,85.051768
US_TX_48147,2020-10-26,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,778,18,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,-8,,-23,8,6.65,6.12,8.78,7.71,4.79,,11.7,7.18,7.98,,4.26,6.65,28.99,6.12,7.98,4.52,36.7,9.31,,10.277778,6.530864,12.839506,1.143,9.734568,96.470546
US_TX_48147,2020-10-27,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,11,0,789,18,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,-2,,-20,8,,5.2,6.75,5.97,6.75,3.64,6.75,,9.87,6.23,4.67,4.93,19.22,5.45,8.57,,36.62,6.75,,5.074074,3.598765,7.123457,6.9596,4.685185,97.355628
US_TX_48147,2020-10-28,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,6,1,795,19,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,-2,,-16,6,3.78,5.29,8.56,8.81,4.28,3.78,10.07,4.28,9.06,5.54,,8.56,18.88,5.04,7.55,3.78,31.72,4.53,6.04,6.419753,5.055556,7.895062,4.064,5.925926,96.687976
US_TX_48147,2020-10-29,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,-2,1,793,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,10,,-14,2,3.59,5.13,7.69,9.48,6.41,4.1,9.48,4.87,8.97,5.13,6.41,6.66,22.04,4.36,6.15,4.1,35.37,6.15,6.41,7.283951,2.598765,14.604938,5.49275,4.401235,82.087971
US_TX_48147,2020-10-30,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,4,0,797,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,12,,-13,1,,7.93,9.57,13.12,,4.92,8.47,5.74,7.93,4.37,4.37,8.2,19.13,,5.19,4.92,38.54,4.92,6.56,9.864198,2.197531,19.771605,0.0,4.030864,67.166451
US_TX_48147,2020-10-31,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,1,0,798,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,15,,-1,,6.66,,9.81,8.06,5.61,,5.25,,,,,5.96,19.62,,9.46,5.25,34.33,8.06,,11.648148,4.549383,20.888889,0.0,5.709877,67.309379
US_TX_48147,2020-11-01,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,798,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,6,,-14,,7.05,7.05,8.65,16.34,5.77,4.81,10.57,4.81,8.01,,4.81,8.65,19.86,5.77,5.77,6.41,32.68,6.09,6.41,13.598765,6.666667,21.635802,0.0,5.91358,60.004542
US_TX_48147,2020-11-02,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,798,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,6,,-15,3,4.9,6.96,8.25,8.77,4.64,5.93,6.45,,11.6,6.19,,9.8,18.57,,4.64,7.22,32.49,4.13,6.71,11.419753,3.141975,20.117284,0.0,1.049383,49.132537
US_TX_48147,2020-11-03,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,17,0,815,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,16,,-15,3,5.7,5.22,6.41,10.45,3.56,3.8,9.26,5.94,5.94,4.04,,6.65,31.82,4.75,3.32,3.56,41.79,4.27,4.04,13.358025,5.098765,24.395062,0.0,3.845679,52.97496
US_TX_48147,2020-11-04,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,10,0,825,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,8,,-12,3,7.98,5.7,6.16,4.11,5.02,3.88,7.75,3.42,4.33,,6.39,6.84,29.65,3.88,4.79,3.19,31.47,5.7,3.65,15.271605,7.339506,23.537037,0.0,6.228395,55.210268
US_TX_48147,2020-11-05,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,9,0,834,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,11,,-14,2,5.29,4.33,10.58,6.49,3.61,5.77,6.97,,7.7,4.81,3.85,6.49,31.74,7.45,7.45,4.33,38.95,6.49,6.01,17.5,13.345679,23.598765,0.0,12.617284,73.212617
US_TX_48147,2020-11-06,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,5,0,839,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,3,4,-13,3,4.57,4.57,9.14,7.61,,,12.94,4.57,5.58,,,6.6,28.93,5.84,5.58,4.82,30.45,,3.55,18.148148,13.419753,24.018519,0.0,13.925926,76.501392
US_TX_48147,2020-11-07,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,-5,0,834,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,15,,1,,5.21,5.86,9.44,9.11,4.88,,,7.16,6.18,5.21,,7.16,23.1,5.86,7.16,,27.98,7.48,5.86,16.759259,9.709877,24.709877,0.0,11.296296,70.443988
US_TX_48147,2020-11-08,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,834,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,14,,-8,,7.91,4.57,11.56,13.09,6.09,6.7,7.61,6.39,10.04,,7.3,10.65,17.65,5.48,5.48,,39.26,6.39,7.91,18.388889,15.037037,23.944444,0.0,15.388889,82.792858
US_TX_48147,2020-11-09,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,834,20,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,3,,-17,2,5.58,3.88,12.61,6.79,5.09,4.37,8.49,4.61,8.49,6.55,4.61,7.76,24.25,6.55,6.3,6.79,35.16,5.58,7.03,21.024691,17.41358,26.925926,0.0,17.524691,80.487982
US_TX_48147,2020-11-10,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,37,2,871,22,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,2,,-18,4,6.36,6.36,7.83,6.85,7.83,5.62,10.03,4.4,11.49,3.42,4.89,6.85,21.77,7.34,4.16,4.65,37.66,6.11,,20.950617,16.67284,24.08642,0.0,15.074074,69.556409
US_TX_48147,2020-11-11,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,6,1,877,23,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,1,,-17,3,3.5,5.25,11.51,7.0,4.25,6.25,7.0,3.75,9.26,3.5,5.0,9.26,25.77,4.5,5.75,5.0,36.02,3.5,,13.12963,5.166667,23.382716,0.141111,3.259259,51.425133
US_TX_48147,2020-11-12,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,877,23,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,11,,-18,2,3.97,5.21,11.66,7.2,5.96,4.22,9.18,5.21,7.69,5.71,6.7,6.95,26.05,3.72,5.21,3.47,33.99,7.94,5.71,15.179012,8.876543,25.074074,0.0,6.740741,57.341766
US_TX_48147,2020-11-13,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,17,0,894,23,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,2,,-15,4,5.52,5.26,8.68,9.21,3.95,3.95,6.31,3.68,10.52,5.52,3.68,8.15,22.36,5.0,,9.21,32.62,5.26,4.47,16.833333,11.839506,22.018519,0.0,10.364198,65.765307
US_TX_48147,2020-11-14,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,2,0,896,23,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,8,,-4,,4.51,7.09,12.88,8.05,,5.8,8.7,5.15,7.73,5.15,6.44,10.95,19.33,,7.09,,35.43,8.7,4.51,19.950617,14.395062,27.679012,0.028222,14.901235,72.824636
US_TX_48147,2020-11-15,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,1,896,24,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,2,,-13,,5.4,4.44,9.84,10.79,8.25,4.44,10.16,,7.3,5.71,7.62,7.3,18.73,7.93,8.89,6.67,36.18,4.44,5.71,17.58642,9.54321,25.17284,0.0,1.654321,34.442903
US_TX_48147,2020-11-16,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,896,24,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,-3,,-14,4,,5.19,8.31,5.97,3.89,4.67,12.46,7.27,6.49,4.15,5.97,8.31,19.21,5.97,5.19,5.19,40.75,6.49,5.71,10.574074,2.376543,20.91358,0.0,-1.697531,42.911534
US_TX_48147,2020-11-17,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,8,1,904,25,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,-3,,-16,6,,7.5,12.4,6.46,5.94,4.91,11.37,6.2,10.34,6.2,6.46,8.79,25.84,5.94,5.43,,37.73,5.69,6.46,12.506173,4.166667,22.709877,0.0,0.932099,45.498596
US_TX_48147,2020-11-18,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,7,1,911,26,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,3,,-14,4,,5.86,10.96,8.92,4.59,5.1,14.28,7.39,8.67,4.84,6.37,8.16,20.9,5.86,6.63,6.88,39.0,6.63,6.37,13.938272,6.432099,22.820988,0.0,2.450617,46.240322
US_TX_48147,2020-11-19,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,13,0,924,26,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,5,,-17,2,4.81,7.85,9.11,9.87,4.56,5.82,10.38,9.87,8.1,3.8,4.05,5.06,20.76,8.35,5.82,4.81,34.17,3.8,8.1,16.018519,9.882716,24.197531,0.0,7.104938,55.646804
US_TX_48147,2020-11-20,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,6,1,930,27,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,0,,-14,4,6.5,5.68,8.39,7.85,,5.68,8.93,6.22,6.5,,,8.39,15.7,,6.77,,38.98,5.41,4.6,18.703704,14.925926,23.907407,0.0,14.41358,76.323061
US_TX_48147,2020-11-21,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,18,0,948,27,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,7,,-2,,,10.11,9.14,8.81,,9.79,9.79,5.55,8.48,5.55,6.53,6.2,20.23,5.87,9.79,,30.67,7.5,5.87,18.574074,14.895062,24.475309,0.0,15.648148,83.281509
US_TX_48147,2020-11-22,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,948,27,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,-7,,-8,,,8.82,10.08,10.71,,,9.13,6.93,7.25,4.72,8.51,,15.75,5.36,7.56,4.41,37.49,5.04,6.93,14.04321,10.117284,19.981481,0.036286,11.604938,85.365395
US_TX_48147,2020-11-23,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,948,27,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,3,,-26,5,5.0,5.62,13.74,6.87,4.68,7.8,10.3,5.31,13.11,5.0,4.68,8.43,21.85,5.93,5.0,,38.71,9.05,,9.481481,4.611111,16.067901,0.225778,5.882716,78.33917
US_TX_48147,2020-11-24,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,25,4,973,31,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,7,,-29,7,4.31,10.17,9.55,11.09,5.86,6.78,7.09,5.24,7.7,4.93,7.7,8.94,23.73,5.55,6.16,7.09,41.29,,5.86,13.419753,9.783951,19.611111,0.0508,10.740741,84.065864
US_TX_48147,2020-11-25,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,14,2,987,33,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,25,,-29,4,5.66,6.29,11.63,9.43,4.4,,9.12,6.92,9.43,,,8.49,19.18,4.4,4.4,,25.47,6.29,5.66,13.092593,6.358025,20.641975,12.5984,6.969136,66.690448
US_TX_48147,2020-11-26,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,7,0,994,33,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,-76,,-79,17,5.89,9.17,9.49,6.22,,4.58,5.89,,6.22,,,,18.99,,5.57,4.58,33.72,4.58,5.24,10.567901,3.450617,21.41358,0.0,4.012346,64.219956
US_TX_48147,2020-11-27,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,994,33,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,-19,-5,-58,16,4.75,10.44,9.18,6.96,,6.01,8.54,,5.38,,4.43,6.64,17.4,,8.86,,40.5,4.75,,13.746914,11.111111,17.444444,0.0,8.469136,70.622636
US_TX_48147,2020-11-28,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,994,33,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,-14,-2,-17,,,,9.36,7.75,,5.16,10.65,,6.78,,,6.78,19.69,5.81,8.71,,44.54,6.46,8.71,10.895062,5.82716,15.481481,0.0,4.512346,64.807695
US_TX_48147,2020-11-29,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,6,0,1000,33,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,0,,-18,,6.77,6.46,8.61,7.07,5.84,4.31,9.23,4.61,10.15,4.31,,,16.61,4.92,9.84,,42.44,,6.46,8.382716,6.308642,12.611111,6.168571,5.54321,82.386783
US_TX_48147,2020-11-30,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,1000,33,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,5,,-13,5,,4.14,11.93,3.9,,4.87,11.45,6.09,7.79,4.63,4.87,7.79,28.74,3.41,3.9,4.14,33.85,6.58,4.63,5.598765,0.277778,10.475309,0.987778,-4.049383,49.976706
US_TX_48147,2020-12-01,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,4,1000,37,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,12,,-15,5,5.67,4.93,9.37,8.88,4.19,4.93,8.14,7.4,7.15,4.69,5.18,6.17,19.73,,,4.19,33.54,5.67,5.67,4.537037,-2.888889,14.820988,0.0,-5.425926,48.859792
US_TX_48147,2020-12-02,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,36,2,1036,39,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,1,,-14,5,4.62,,12.88,10.21,,4.13,12.64,5.11,7.54,4.38,4.38,7.29,29.41,6.08,6.32,6.08,27.71,8.75,4.38,7.802469,5.098765,10.512346,0.653143,2.901235,71.309344
US_TX_48147,2020-12-03,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,36,1,1072,40,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,7,,-12,3,7.14,4.92,6.15,6.89,4.43,,10.09,8.12,7.63,4.43,6.4,6.89,19.44,6.15,5.17,,33.47,3.45,3.94,5.765432,3.209877,9.012346,5.7785,2.777778,81.481575
US_TX_48147,2020-12-04,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,6,1,1078,41,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,4,,-11,4,,,10.74,6.4,,5.37,9.47,5.63,7.67,5.12,4.86,5.12,20.47,3.84,4.09,,29.42,6.65,5.12,6.816667,1.311111,13.15,0.0,1.355556,68.428004
US_TX_48147,2020-12-05,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,19,1,1097,42,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,12,,1,,,11.37,8.77,7.79,4.87,,11.69,,7.47,7.15,,10.72,22.74,4.55,7.15,,38.33,7.79,,7.661111,0.388889,17.505556,0.0,0.383333,60.306002
US_TX_48147,2020-12-06,ChIJqdc3pm-QS4YRZjMBVKqdqYo,Q111593,geoId/48147,US,United States of America,TX,Texas,48147,Fannin County,US,USA,2,0,0,1097,42,,,34550,18378,16172,3781,4262,4368,4259,4341,4855,4288,2836,1560,1634509,33.59,-96.11,2329,76.677778,3,,-9,,,8.25,11.11,12.06,,,9.52,4.76,10.47,,,10.15,24.43,,7.3,6.98,38.39,5.39,7.3,10.2,6.877778,15.661111,0.145143,2.305556,58.729218
