location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48499,2020-01-11,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,5.81,13.28,5.26,12.45,,8.3,7.75,3.87,17.98,4.98,9.4,,,11.89,7.19,4.7,6.36,,4.7,3.87,,9.96,23.79,11.06,,8.02,,5.26,,48.13,,5.26,,6.92,5.26,,8.994444,1.411111,21.422222,38.057667,7.055556,87.723195
US_TX_48499,2020-01-12,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,7.79,8.33,,10.48,7.79,5.91,9.4,4.83,16.12,4.3,12.63,4.03,7.52,11.55,5.1,6.18,4.3,5.37,,6.18,4.03,10.74,27.94,7.79,,11.55,,,8.6,48.89,,8.33,8.06,6.98,5.91,5.1,1.977778,-2.044444,10.822222,1.0922,-0.427778,84.207161
US_TX_48499,2020-01-13,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,6.3,9.57,4.67,18.43,7.0,7.93,6.77,,14.7,,10.97,,9.1,9.1,4.43,5.6,5.37,5.6,4.2,4.9,,9.57,28.47,8.87,3.97,7.47,5.37,5.37,8.63,44.1,4.67,9.33,6.77,5.83,6.3,,7.95,2.266667,17.538889,0.0,4.505556,79.000542
US_TX_48499,2020-01-14,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,4.48,6.14,,11.09,8.97,5.19,4.72,4.25,16.29,,8.97,,6.61,16.05,3.54,4.72,5.66,3.3,3.54,5.19,,10.15,29.5,8.73,4.96,6.84,5.9,,6.84,47.91,5.43,7.08,4.96,4.72,4.96,,15.138889,13.416667,18.938889,0.181429,12.772222,85.938477
US_TX_48499,2020-01-15,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,5.38,8.42,3.98,12.4,8.66,7.96,6.08,4.45,18.49,,11.0,3.98,5.62,12.17,3.74,6.55,3.74,7.02,4.45,,3.28,11.47,28.78,6.55,6.32,7.72,5.38,4.21,4.91,47.27,5.15,9.36,6.55,7.49,5.15,,19.744444,16.072222,24.65,0.0254,18.033333,89.931195
US_TX_48499,2020-01-16,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,4.17,8.57,5.33,10.19,8.57,6.71,5.79,4.86,11.81,3.94,8.1,3.94,5.33,10.65,4.63,4.86,5.33,,3.47,,,8.8,24.08,6.02,6.25,5.56,5.09,,3.71,39.36,5.79,8.57,4.4,4.17,6.25,,16.005556,11.038889,21.577778,3.513667,14.294444,89.696291
US_TX_48499,2020-01-17,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,3.73,6.06,3.96,10.72,7.46,5.13,6.99,,15.85,3.73,11.65,3.73,,11.42,5.83,5.59,6.29,3.73,3.96,5.13,4.43,8.39,27.97,6.29,6.29,9.32,5.13,6.99,6.06,46.85,4.66,9.32,5.13,4.66,5.13,,10.644444,9.05,14.488889,11.901714,8.016667,83.851725
US_TX_48499,2020-01-18,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,7.61,5.92,3.95,9.03,8.18,9.03,3.95,4.23,17.48,5.36,12.41,,5.36,13.54,5.64,6.49,6.77,4.51,4.79,5.08,,9.59,26.23,7.61,,9.03,5.92,5.08,5.64,47.38,5.92,10.15,6.49,8.18,,3.95,16.205556,11.638889,18.455556,1.814286,12.566667,79.137167
US_TX_48499,2020-01-19,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,6.03,9.87,4.66,9.32,6.03,9.32,9.87,4.11,17.27,7.4,10.97,5.76,6.3,11.79,,5.48,7.13,6.03,6.03,9.6,,9.87,29.88,6.85,4.39,6.58,,6.03,6.03,46.06,,9.87,7.95,6.85,4.93,,7.083333,1.05,12.616667,1.905,-4.983333,42.115489
US_TX_48499,2020-01-20,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,5.11,6.18,4.57,12.1,8.88,8.61,8.88,,17.48,,8.61,5.65,8.34,14.25,4.03,4.84,6.18,,6.45,4.3,,10.76,28.77,9.14,,8.07,6.99,3.77,5.65,48.68,7.53,9.14,6.99,6.99,7.53,6.18,6.322222,0.466667,13.311111,0.0,-4.022222,47.732801
US_TX_48499,2020-01-21,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,,6.09,7.97,13.12,8.2,9.84,7.03,4.92,20.62,,9.84,,7.03,11.48,3.98,5.62,6.33,3.75,5.62,8.2,,11.25,25.07,7.03,7.03,7.03,3.51,8.2,6.56,47.56,3.51,8.67,7.03,3.98,5.62,6.56,3.672222,-0.983333,9.666667,0.0,-2.0,66.628421
US_TX_48499,2020-01-22,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,3.6,9.0,,13.95,7.2,8.55,6.52,4.5,23.39,,7.87,3.15,4.72,15.29,3.82,7.2,3.82,4.5,4.05,10.57,4.95,10.57,34.41,11.25,5.17,6.75,4.72,11.92,4.5,38.46,4.95,7.65,8.32,6.07,5.17,4.95,4.327778,2.2,7.238889,3.344333,1.033333,79.205049
US_TX_48499,2020-01-23,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,4.53,8.16,3.17,11.34,8.62,8.39,8.16,4.31,22.9,3.85,10.2,,,14.06,4.31,6.58,4.53,4.99,5.44,5.67,4.08,9.52,33.33,10.66,4.76,6.8,5.21,6.58,4.76,47.16,4.31,7.03,4.53,7.71,3.63,3.17,7.405556,5.333333,11.911111,15.24,5.777778,89.486547
US_TX_48499,2020-01-24,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,3.75,9.86,5.63,10.09,5.63,6.81,7.98,3.99,22.53,4.69,8.68,,6.81,9.86,6.57,6.1,4.93,4.69,3.99,6.57,3.75,9.62,36.14,6.34,3.75,7.98,4.46,7.04,4.69,43.18,3.29,8.68,6.81,4.46,9.15,,7.633333,2.505556,13.8,0.127,1.866667,66.971199
US_TX_48499,2020-01-25,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,9.41,7.06,5.88,9.41,7.64,6.47,8.53,,32.34,4.12,9.11,5.29,8.82,10.58,5.59,5.59,8.53,5.88,7.35,5.88,7.64,12.64,44.1,4.12,,12.05,,6.76,7.35,52.03,4.7,8.23,8.82,,4.7,,7.205556,0.094444,17.7,0.0,0.894444,64.354562
US_TX_48499,2020-01-26,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,7.42,9.8,4.77,7.68,7.68,5.83,8.74,6.89,32.58,8.74,11.39,,,10.06,5.03,5.03,6.09,5.3,4.77,,4.24,9.8,48.73,7.42,3.97,8.74,,6.09,4.24,49.26,6.09,8.74,4.77,6.36,7.95,,13.622222,11.25,17.255556,0.3175,8.366667,70.595625
US_TX_48499,2020-01-27,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,7.91,6.05,5.35,13.03,9.3,7.44,8.61,4.88,32.56,3.95,16.05,,7.44,13.49,7.44,7.21,6.75,6.28,4.88,4.65,5.12,9.77,36.29,7.21,,5.35,,3.95,6.05,44.43,5.12,6.28,6.05,4.42,4.65,,10.322222,6.077778,17.45,0.084667,8.061728,85.112627
US_TX_48499,2020-01-28,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,9.2,8.08,3.81,14.13,8.3,5.61,6.28,3.14,27.37,3.81,12.11,3.59,5.38,11.89,4.93,4.04,6.73,3.81,7.18,5.61,,11.22,37.69,11.22,4.71,12.34,4.49,3.14,4.04,45.09,4.71,9.2,7.85,7.85,7.63,4.26,11.361111,8.955556,15.477778,0.979714,9.288889,87.158589
US_TX_48499,2020-01-29,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,4.91,10.06,3.74,12.4,11.93,8.19,7.49,5.85,30.88,3.27,16.14,,4.91,13.34,6.32,4.91,4.91,4.68,,,4.21,10.76,40.47,7.95,4.91,6.08,5.62,4.91,8.19,45.39,6.55,14.74,5.62,7.25,,3.98,7.377778,5.25,12.611111,6.208889,5.15,85.916104
US_TX_48499,2020-01-30,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,5.19,8.35,4.74,10.38,8.8,5.87,6.55,5.42,34.99,3.16,11.96,,6.32,13.77,5.64,5.19,4.29,4.51,4.51,5.42,4.29,9.93,32.95,3.39,4.51,5.19,5.42,6.09,5.19,43.56,6.55,6.09,5.64,7.67,4.97,4.97,6.383333,5.027778,8.722222,0.0,3.977778,84.679345
US_TX_48499,2020-01-31,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,3.19,5.7,5.47,11.63,10.04,6.84,9.35,3.19,32.16,,10.49,,,13.91,,6.84,4.79,3.65,3.42,5.7,3.42,8.21,34.21,8.67,4.56,5.47,4.56,,5.47,45.62,5.02,7.53,5.93,7.3,5.93,5.02,8.105556,6.816667,11.294444,0.870857,5.133333,81.666997
US_TX_48499,2020-02-01,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,6.85,7.14,4.86,9.99,9.99,6.85,,6.85,28.27,4.86,11.99,,,12.56,6.0,7.71,4.28,6.85,4.0,,,5.71,36.84,,5.14,7.71,4.28,4.0,6.0,45.98,4.0,7.71,5.71,6.28,5.43,,7.605556,-0.0,18.283333,0.0,0.65,61.560739
US_TX_48499,2020-02-02,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,,7.09,,13.9,6.0,7.09,6.54,3.82,28.07,4.09,12.81,3.82,5.18,11.72,,3.82,5.72,4.91,,7.36,3.82,9.27,33.52,7.9,5.18,7.9,4.91,6.81,6.81,42.24,5.18,5.18,7.63,3.82,5.72,,12.694444,3.794444,26.127778,0.0,0.25,42.738827
US_TX_48499,2020-02-03,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,5.18,8.78,4.28,12.16,7.66,7.43,7.66,4.73,23.65,3.38,12.84,,7.43,13.96,3.15,5.63,6.76,3.38,,4.05,3.83,12.84,31.98,7.66,,8.78,5.18,6.08,6.08,42.34,6.53,5.63,4.5,6.31,6.31,4.73,16.605556,11.805556,22.033333,0.169333,7.883333,56.462987
US_TX_48499,2020-02-04,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,3.83,5.85,3.83,13.5,9.68,7.65,6.75,5.63,22.28,4.73,8.55,4.05,3.83,9.0,4.5,5.4,7.65,5.18,3.38,6.3,,9.45,30.15,5.85,5.18,8.78,4.05,5.85,5.4,40.28,4.28,7.43,5.18,4.95,5.85,,16.916667,9.038889,21.566667,1.016,14.638889,86.596328
US_TX_48499,2020-02-05,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,5.26,7.45,5.26,13.59,9.21,6.8,7.23,3.73,21.48,4.38,10.08,4.82,6.14,15.35,3.29,7.01,5.7,3.95,3.51,5.7,5.7,12.28,29.37,3.95,5.04,6.58,5.26,5.48,5.7,40.99,3.95,5.48,6.58,5.04,4.6,,5.166667,2.894444,8.9,2.116667,3.044444,86.248073
US_TX_48499,2020-02-06,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,3.81,6.28,3.36,14.35,10.09,5.61,6.73,,22.64,5.16,14.57,4.71,5.83,10.09,5.16,7.17,4.04,4.71,5.83,4.93,,9.19,28.02,6.95,3.81,9.42,4.26,5.16,6.73,44.62,5.38,10.09,3.59,5.16,5.38,4.04,2.294444,-0.038889,6.65,4.2164,-1.883333,74.012957
US_TX_48499,2020-02-07,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,,9.32,4.66,11.42,8.85,6.06,5.12,3.5,22.13,4.66,10.02,5.59,5.36,11.42,11.65,4.43,5.36,5.59,,5.82,3.96,9.09,44.5,6.29,4.19,6.06,3.26,4.43,3.5,39.37,4.19,9.55,4.89,4.19,,3.96,4.738889,-2.533333,16.566667,0.3556,-3.483333,55.425233
US_TX_48499,2020-02-08,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,5.46,12.66,4.6,14.96,6.9,5.75,6.04,,21.86,,10.07,,5.18,7.77,6.9,6.62,6.9,4.6,5.46,6.62,,8.92,37.97,6.04,7.19,9.49,,6.04,,44.01,7.19,,6.9,5.75,6.04,,9.216667,1.355556,18.655556,0.0,0.216667,53.466547
US_TX_48499,2020-02-09,ChIJ3YV26YvqSYYRyvSyOHmoSVw,Q112652,geoId/48499,US,United States of America,TX,Texas,48499,Wood County,US,USA,2,,,,,,,44263,22050,22213,4507,5103,4722,4155,4419,5954,7165,5610,2628,1839272,32.78,-95.38,1803,76.0,,,,,5.35,8.29,4.82,12.04,8.83,9.9,8.29,6.42,21.4,5.35,10.97,,5.88,12.84,7.22,9.63,5.08,4.01,7.49,8.56,4.82,12.3,34.51,5.08,6.42,10.7,6.15,,7.22,43.07,6.15,10.16,8.56,5.35,5.88,,15.966667,12.183333,21.283333,0.0,9.488889,65.484797
