location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21099,2020-01-01,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,,20.84,21.47,10.11,45.47,4.567901,-0.734568,10.141975,0.0,,-2.777778,59.398146
US_KY_21099,2020-01-02,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,14.21,25.33,33.98,12.97,53.13,6.839506,1.67284,11.0,3.229429,,0.152778,63.345628
US_KY_21099,2020-01-03,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,14.45,24.08,40.94,,41.54,11.055556,8.256944,12.611111,13.419667,,10.428571,96.063863
US_KY_21099,2020-01-04,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,13.51,19.64,45.43,12.89,45.43,6.216049,2.216049,11.975309,10.268857,,4.194444,86.790033
US_KY_21099,2020-01-05,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,16.75,19.33,32.86,,45.74,3.216049,-2.0,10.41358,0.762,,-1.472222,71.608793
US_KY_21099,2020-01-06,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,14.33,13.18,26.37,,54.46,4.259259,-2.740741,9.654321,0.0,,-2.506944,62.05822
US_KY_21099,2020-01-07,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,9.91,12.66,18.16,,44.58,4.679012,-1.944444,10.179012,0.0,,-3.631944,55.81392
US_KY_21099,2020-01-08,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,9.56,18.57,36.57,11.82,49.51,4.977778,0.377778,10.377778,0.0,,-5.382716,48.255505
US_KY_21099,2020-01-09,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,11.87,15.65,22.13,,44.8,5.8,-0.805556,15.655556,0.0,,-4.432099,49.589732
US_KY_21099,2020-01-10,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,,11.99,23.99,11.4,40.78,15.033333,12.894444,18.527778,1.157111,,5.62963,53.644635
US_KY_21099,2020-01-11,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,17.24,9.23,27.09,,43.1,16.777778,13.933333,21.366667,8.9535,,13.407407,80.642708
US_KY_21099,2020-01-12,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,13.0,10.4,30.55,,36.4,6.633333,3.316667,17.488889,23.52675,,4.623457,86.545947
US_KY_21099,2020-01-13,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,14.43,11.15,47.88,9.84,38.7,4.966667,1.15,9.822222,0.0508,,2.895062,86.921172
US_KY_21099,2020-01-14,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,8.83,11.95,34.81,,36.88,9.488889,4.15,13.466667,3.20675,,7.401235,87.372554
US_KY_21099,2020-01-15,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,9.06,21.52,30.58,,47.0,11.372222,5.366667,19.811111,0.8255,,10.006173,92.620932
US_KY_21099,2020-01-16,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,11.28,12.47,33.84,,45.13,7.322222,2.422222,14.477778,0.451556,,2.376543,70.948252
US_KY_21099,2020-01-17,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,11.01,19.12,28.39,,38.81,-0.266667,-3.25,5.861111,0.0,,-6.382716,63.531017
US_KY_21099,2020-01-18,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,12.39,14.25,17.97,,37.8,7.716667,0.205556,12.038889,1.8415,,1.154321,63.569409
US_KY_21099,2020-01-19,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,17.17,20.99,31.8,10.18,45.8,-0.844444,-6.061111,10.644444,3.217333,,-7.024691,63.105338
US_KY_21099,2020-01-20,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,,10.16,29.22,,36.84,-7.055556,-8.688889,-2.977778,0.0,,-11.407407,71.043909
US_KY_21099,2020-01-21,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,,16.36,24.24,,44.24,-3.845679,-7.166667,0.203704,0.042333,,-9.506944,64.415467
US_KY_21099,2020-01-22,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,9.89,17.93,29.68,12.37,50.09,-3.259259,-9.049383,5.067901,0.0,,-9.027778,64.914907
US_KY_21099,2020-01-23,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,18.73,10.88,35.04,9.67,53.77,3.549383,-0.771605,8.907407,1.233714,,-4.652778,55.742974
US_KY_21099,2020-01-24,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,13.01,30.16,38.44,,48.49,6.623457,2.833333,9.703704,10.522857,,5.4375,92.28033
US_KY_21099,2020-01-25,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,12.29,34.93,30.4,,47.22,2.796296,1.283951,6.049383,3.084286,,0.868056,86.95344
US_KY_21099,2020-01-26,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,15.88,36.45,41.16,11.76,50.56,2.530864,-0.253086,6.382716,0.072571,,-0.486111,80.465297
US_KY_21099,2020-01-27,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,9.23,29.41,34.02,9.23,42.09,5.962963,1.753086,9.796296,0.4445,,2.493056,78.905074
US_KY_21099,2020-01-28,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,13.72,34.31,40.59,9.72,49.74,0.95679,-1.055556,5.895062,0.225778,,-1.402778,84.065545
US_KY_21099,2020-01-29,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,,34.44,50.39,,48.47,2.530864,-0.012346,5.12963,0.0,,-0.75,79.098885
US_KY_21099,2020-01-30,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,17.49,39.02,40.36,10.76,49.11,2.866667,0.044444,6.611111,0.290286,,-0.17284,80.49092
US_KY_21099,2020-01-31,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,16.14,45.19,43.9,9.68,39.38,4.483333,1.661111,6.888889,0.889,,1.771605,82.727635
US_KY_21099,2020-02-01,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,12.73,30.55,54.73,11.46,43.27,5.155556,3.444444,7.316667,3.01625,,3.530864,89.477233
US_KY_21099,2020-02-02,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,15.51,35.98,31.02,9.93,35.98,6.855556,0.133333,18.0,0.0254,,0.388889,63.692117
US_KY_21099,2020-02-03,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,11.17,29.57,30.23,11.83,46.66,13.1,5.1,21.761111,0.0,,2.12963,47.766192
US_KY_21099,2020-02-04,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,16.66,27.56,37.17,,41.66,14.488889,10.355556,19.788889,5.5245,,9.179012,70.901816
US_KY_21099,2020-02-05,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,12.14,28.52,33.99,,51.59,5.740741,2.092593,14.401235,19.231429,,5.048611,95.95846
US_KY_21099,2020-02-06,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,19.16,24.91,44.07,14.05,49.81,3.416667,1.233333,5.6,2.9845,,2.888889,96.153333
US_KY_21099,2020-02-07,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,12.47,28.5,34.44,,38.6,-0.522222,-2.111111,1.594444,1.749778,30.48,-2.598765,85.67995
US_KY_21099,2020-02-08,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,12.14,25.57,37.08,,35.16,0.755556,-2.988889,5.744444,0.649111,30.48,-2.685185,78.229339
US_KY_21099,2020-02-09,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,13.53,18.68,35.42,,44.44,1.344444,-5.088889,14.233333,0.169333,,-2.969136,73.84385
US_KY_21099,2020-02-10,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,11.03,27.27,33.66,11.03,42.36,10.133333,7.316667,12.872222,4.684889,,6.296296,77.829837
US_KY_21099,2020-02-11,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,15.12,19.59,37.51,,37.51,4.872222,2.611111,8.533333,15.20825,,3.530864,91.20655
US_KY_21099,2020-02-12,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,13.88,21.12,37.41,,28.96,3.155556,1.377778,7.233333,3.14325,,1.506173,89.336653
US_KY_21099,2020-02-13,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,,19.23,41.47,,43.87,3.638889,-0.483333,6.244444,20.7645,,2.246914,90.653504
US_KY_21099,2020-02-14,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,,,,12.13,19.8,21.71,,32.57,-4.961111,-8.522222,0.288889,0.5715,,-10.567901,64.411829
US_KY_21099,2020-02-15,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,14,5,8,,,19.39,23.92,,33.62,-2.494444,-9.627778,9.322222,0.0,,-9.67284,58.092383
US_KY_21099,2020-02-16,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,4,7,-7,11.5,21.08,26.82,12.13,53.65,7.422222,3.722222,11.883333,0.0,,-2.104938,51.356784
US_KY_21099,2020-02-17,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,-10,14,6,-12,14.57,30.4,38.63,,46.23,6.455556,0.077778,15.705556,0.0,,1.12963,70.094799
US_KY_21099,2020-02-18,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,0,6,3,4,11.75,28.84,47.54,9.61,36.32,11.361111,5.111111,14.472222,3.84175,,8.333333,82.108533
US_KY_21099,2020-02-19,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,10,1,5,2,9.22,21.51,31.25,,49.69,3.65,-1.011111,9.177778,3.217333,,-1.395062,69.858073
US_KY_21099,2020-02-20,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,0,13,8,-4,10.22,17.76,29.06,10.22,45.74,2.511111,0.188889,6.666667,0.0,,-4.530864,60.426654
US_KY_21099,2020-02-21,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,10,-2,-2,10,10.53,13.69,33.7,8.95,33.18,-2.377778,-7.644444,3.872222,0.0,,-10.45679,54.121924
US_KY_21099,2020-02-22,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,19,10,-1,,14.04,15.96,24.89,17.23,57.45,-0.227778,-7.822222,10.555556,0.0,,-9.117284,51.97944
US_KY_21099,2020-02-23,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,11,10,,14.17,19.11,25.88,11.09,39.44,4.255556,-4.561111,13.327778,0.0,,-5.351852,50.902104
US_KY_21099,2020-02-24,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,-6,4,1,2,9.36,24.21,36.32,11.01,38.52,7.111111,2.838889,11.188889,0.959556,,3.45679,77.869344
US_KY_21099,2020-02-25,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,11,10,10,-1,11.27,14.66,39.46,9.02,48.48,9.994444,7.738889,11.477778,13.3985,,8.512346,90.844125
US_KY_21099,2020-02-26,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,13,0,9,1,,24.82,42.56,,32.93,5.511111,0.955556,9.783333,1.397,,4.444444,92.464358
US_KY_21099,2020-02-27,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,14,9,6,3,,36.95,43.47,8.15,37.49,0.455556,-2.188889,5.494444,1.04775,,-5.654321,63.910144
US_KY_21099,2020-02-28,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,16,4,-1,2,9.3,27.34,43.75,,40.47,2.561111,-1.644444,7.272222,0.03175,,-4.783951,59.027363
US_KY_21099,2020-02-29,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,24,18,17,,13.81,35.42,42.02,11.4,43.22,0.95,-4.5,6.194444,0.22225,,-6.67284,57.189289
US_KY_21099,2020-03-01,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,,14,26,,14.88,19.22,31.61,,47.11,4.888889,-4.161111,19.25,0.0,,-4.901235,50.165758
US_KY_21099,2020-03-02,ChIJc8qEiCafaIgRVZKfb4kIrz0,Q491911,geoId/21099,US,United States of America,KY,Kentucky,21099,Hart County,US,USA,2,,,,,,,18745,9252,9493,2564,2485,2237,1988,2297,2874,2255,1380,665,1846531,37.29,-85.89,1082,74.24,12,4,17,1,8.37,21.46,38.73,12.56,36.63,12.205556,8.644444,15.922222,5.68325,,6.722222,69.408108
