location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17165,2020-01-01,ChIJL0_yRhrEcIgRRtIhzkZKa8s,Q484224,geoId/17165,US,United States of America,IL,Illinois,17165,Saline County,US,USA,2,,,,,,,23963,11831,12132,2818,2923,2796,2791,2868,3371,3131,2040,1225,1800960,37.75,-88.54,1002,74.144444,,,,,,7.19,,10.58,10.15,10.15,19.04,,30.46,,4.209877,-1.91358,11.777778,0.0,,-2.518519,61.911544
US_IL_17165,2020-01-02,ChIJL0_yRhrEcIgRRtIhzkZKa8s,Q484224,geoId/17165,US,United States of America,IL,Illinois,17165,Saline County,US,USA,2,,,,,,,23963,11831,12132,2818,2923,2796,2791,2868,3371,3131,2040,1225,1800960,37.75,-88.54,1002,74.144444,,,,,,8.66,8.66,18.11,10.63,6.3,24.81,7.88,46.07,,7.895062,3.901235,10.641975,1.451429,,2.148148,67.219927
US_IL_17165,2020-01-03,ChIJL0_yRhrEcIgRRtIhzkZKa8s,Q484224,geoId/17165,US,United States of America,IL,Illinois,17165,Saline County,US,USA,2,,,,,,,23963,11831,12132,2818,2923,2796,2791,2868,3371,3131,2040,1225,1800960,37.75,-88.54,1002,74.144444,,,,,9.94,11.93,6.76,16.3,13.92,,26.25,6.76,40.17,,9.197531,5.654321,10.376543,10.76325,,8.783951,97.284936
US_IL_17165,2020-01-04,ChIJL0_yRhrEcIgRRtIhzkZKa8s,Q484224,geoId/17165,US,United States of America,IL,Illinois,17165,Saline County,US,USA,2,,,,,,,23963,11831,12132,2818,2923,2796,2791,2868,3371,3131,2040,1225,1800960,37.75,-88.54,1002,74.144444,,,,,10.74,11.18,9.46,16.33,7.74,,27.51,7.31,34.81,8.17,3.32716,0.796296,6.851852,1.11125,,0.91358,84.378639
US_IL_17165,2020-01-05,ChIJL0_yRhrEcIgRRtIhzkZKa8s,Q484224,geoId/17165,US,United States of America,IL,Illinois,17165,Saline County,US,USA,2,,,,,,,23963,11831,12132,2818,2923,2796,2791,2868,3371,3131,2040,1225,1800960,37.75,-88.54,1002,74.144444,,,,,8.52,11.51,8.95,16.62,,6.39,19.17,,30.25,7.24,2.82716,-3.37037,12.401235,0.112889,,-1.530864,73.096188
US_IL_17165,2020-01-06,ChIJL0_yRhrEcIgRRtIhzkZKa8s,Q484224,geoId/17165,US,United States of America,IL,Illinois,17165,Saline County,US,USA,2,,,,,,,23963,11831,12132,2818,2923,2796,2791,2868,3371,3131,2040,1225,1800960,37.75,-88.54,1002,74.144444,,,,,7.37,5.62,7.37,14.04,5.97,8.77,28.78,8.07,36.5,7.02,3.820988,-3.580247,9.876543,0.0,,-2.401235,64.020094
US_IL_17165,2020-01-07,ChIJL0_yRhrEcIgRRtIhzkZKa8s,Q484224,geoId/17165,US,United States of America,IL,Illinois,17165,Saline County,US,USA,2,,,,,,,23963,11831,12132,2818,2923,2796,2791,2868,3371,3131,2040,1225,1800960,37.75,-88.54,1002,74.144444,,,,,8.49,9.2,10.97,13.09,9.2,8.84,29.01,,34.32,,2.703704,-4.037037,9.259259,0.0,,-3.030864,66.30937
US_IL_17165,2020-01-08,ChIJL0_yRhrEcIgRRtIhzkZKa8s,Q484224,geoId/17165,US,United States of America,IL,Illinois,17165,Saline County,US,USA,2,,,,,,,23963,11831,12132,2818,2923,2796,2791,2868,3371,3131,2040,1225,1800960,37.75,-88.54,1002,74.144444,,,,,7.33,10.82,5.24,16.06,9.43,9.08,26.54,5.59,36.66,9.43,3.814815,-1.845679,9.228395,0.0,,-5.055556,52.528884
US_IL_17165,2020-01-09,ChIJL0_yRhrEcIgRRtIhzkZKa8s,Q484224,geoId/17165,US,United States of America,IL,Illinois,17165,Saline County,US,USA,2,,,,,,,23963,11831,12132,2818,2923,2796,2791,2868,3371,3131,2040,1225,1800960,37.75,-88.54,1002,74.144444,,,,,9.33,8.97,10.77,16.87,,,27.64,7.18,39.13,6.82,7.858025,1.697531,14.191358,0.0,,-1.364198,52.347975
US_IL_17165,2020-01-10,ChIJL0_yRhrEcIgRRtIhzkZKa8s,Q484224,geoId/17165,US,United States of America,IL,Illinois,17165,Saline County,US,USA,2,,,,,,,23963,11831,12132,2818,2923,2796,2791,2868,3371,3131,2040,1225,1800960,37.75,-88.54,1002,74.144444,,,,,5.46,11.26,8.53,5.8,8.87,,20.14,7.51,38.57,8.53,13.061728,9.024691,15.191358,19.52625,,10.197531,83.090717
