location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35028,2020-04-22,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-71,,8.12,,10.74,8.42,4.06,8.12,,8.71,5.51,4.64,9.87,4.06,4.64,5.22,4.64,,6.09,32.21,4.64,7.25,,,6.67,36.27,,5.8,5.8,4.93,6.38,10.477778,2.25,18.694444,0.084667,,-2.0,40.627399
US_NM_35028,2020-04-23,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-72,,11.06,5.38,16.74,5.68,6.58,11.66,,11.06,5.68,5.68,7.77,,,5.98,,5.38,10.76,36.18,,9.27,6.88,5.08,8.07,34.38,,4.78,6.28,5.08,,10.661111,-0.172222,19.85,0.028222,,-4.981481,33.126586
US_NM_35028,2020-04-24,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-64,,11.79,5.24,15.72,10.15,5.89,4.91,,9.17,4.91,5.24,7.53,5.24,,5.89,8.51,,4.58,25.87,6.88,4.58,,,6.55,31.11,,,4.91,,,13.277778,3.588889,20.161111,0.0,,-6.401235,24.849265
US_NM_35028,2020-04-25,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-44,,12.45,6.22,21.01,8.17,8.56,7.0,,7.39,6.22,8.95,9.73,,5.45,,,,,31.12,,7.0,,,8.17,35.4,,9.34,,6.61,5.84,11.2,0.677778,21.088889,0.0,,-7.382716,26.501418
US_NM_35028,2020-04-26,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,,,11.05,,17.91,8.0,7.24,6.86,,9.53,,5.34,9.53,,,6.86,,6.1,5.34,27.44,6.48,10.67,,6.48,7.24,40.02,,5.34,,,,13.222222,0.977778,24.344444,0.0,,-9.333333,20.120124
US_NM_35028,2020-04-27,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-68,4.18,11.36,6.28,17.94,8.07,6.58,5.38,,10.46,4.18,,11.06,,,6.88,5.98,4.48,6.28,29.0,,8.97,4.78,,9.87,45.44,,5.38,,5.38,,15.761111,2.738889,25.244444,0.0,,-5.030864,23.398386
US_NM_35028,2020-04-28,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-70,,10.65,,18.93,9.17,4.73,4.14,,9.47,,4.14,10.65,5.62,,6.8,5.03,7.99,5.03,28.1,,5.33,,7.69,12.13,36.98,5.03,5.62,6.21,4.14,,17.205556,6.011111,26.155556,0.0,,-6.574074,19.082729
US_NM_35028,2020-04-29,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-69,4.25,8.79,,22.74,10.01,7.58,7.58,4.25,12.74,4.55,,5.76,5.16,,6.07,6.07,5.16,4.85,26.38,6.07,6.37,,4.25,11.52,36.09,,4.85,4.85,,,15.222222,3.994444,25.583333,0.0,,-2.932099,28.247682
US_NM_35028,2020-04-30,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-70,6.47,9.87,,19.73,12.33,6.17,5.86,,8.32,,,9.25,,5.55,,5.24,4.62,9.25,26.2,7.4,4.62,,,5.55,36.68,6.47,10.17,4.93,4.93,,16.072222,4.255556,27.738889,0.0,,-1.345679,29.876863
US_NM_35028,2020-05-01,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-66,4.69,7.37,7.37,19.75,7.37,7.37,,,7.03,,6.36,9.04,,,,5.36,5.36,4.69,27.45,7.7,8.37,,5.02,6.36,32.47,5.02,10.04,6.7,,,18.805556,7.15,27.883333,0.0,,-2.82716,23.196939
US_NM_35028,2020-05-02,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-42,,11.17,,16.56,6.16,,,7.32,,6.16,5.39,9.24,,,,5.78,,6.16,26.57,,8.47,,,8.09,40.04,6.93,11.94,,5.39,,18.583333,7.694444,27.15,0.0,,-8.185185,15.458737
US_NM_35028,2020-05-03,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,,6.87,10.69,6.11,19.09,11.07,6.87,8.02,,10.31,5.73,,12.22,,6.11,8.4,,8.78,9.54,27.87,6.87,8.78,,,9.54,46.57,8.78,14.12,6.11,,6.11,17.683333,5.738889,26.755556,0.0,,-6.722222,18.320641
US_NM_35028,2020-05-04,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-67,9.18,11.33,4.29,16.53,9.49,5.82,8.57,4.9,8.88,5.2,8.57,9.79,7.65,4.29,6.43,,,4.29,29.69,7.96,6.73,,4.9,10.41,39.49,6.12,7.65,9.49,6.12,,18.655556,7.616667,26.477778,0.0,,-6.734568,16.898399
US_NM_35028,2020-05-05,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-68,,12.92,7.21,19.52,9.01,8.41,6.61,,7.81,,4.21,6.31,5.71,,9.31,,,4.21,29.14,6.31,6.31,,6.61,8.11,35.15,,,5.71,,,14.444444,4.711111,24.4,0.0,,-2.530864,30.378473
US_NM_35028,2020-05-06,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-68,,11.4,,11.7,9.9,5.7,5.7,4.8,7.2,,8.4,8.7,,4.8,9.0,,,8.1,24.0,5.1,6.0,,,7.8,33.0,5.1,8.4,6.9,,4.5,14.794444,2.522222,25.75,0.0,,-5.179012,24.543365
US_NM_35028,2020-05-07,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-67,,11.3,,22.89,10.7,7.13,6.84,,8.92,,5.95,8.62,4.46,4.16,7.73,,,4.76,26.46,,7.73,,4.16,8.32,40.43,5.95,10.7,7.13,,,18.655556,6.983333,26.661111,0.0,,-6.635802,17.028352
US_NM_35028,2020-05-08,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-59,,11.43,4.85,17.66,8.31,5.89,8.31,6.58,8.66,,,6.23,,5.54,11.77,,,5.89,26.66,6.92,5.89,,,5.19,35.32,,9.7,5.89,,,12.766667,3.333333,25.261111,0.0,,-9.574074,20.331537
US_NM_35028,2020-05-09,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-38,,12.56,,20.8,11.38,8.24,6.67,,8.24,,,,,,10.99,,,,25.12,6.28,8.63,,,,44.35,5.5,6.67,,,,12.044444,0.7,24.044444,0.0,,-5.87037,27.542316
US_NM_35028,2020-05-10,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,,5.89,15.33,6.29,12.18,10.61,8.65,9.82,5.5,7.47,,10.22,7.86,,10.22,6.29,6.29,,6.29,25.55,5.89,7.47,,,5.89,42.05,,6.29,6.29,,,14.327778,4.055556,23.477778,0.0,,-3.574074,28.786693
US_NM_35028,2020-05-11,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-65,,11.14,,21.64,8.59,6.05,7.64,,11.77,,6.05,8.59,6.36,7.96,7.32,,4.77,7.64,27.05,,8.27,5.41,5.41,7.96,35.0,6.05,9.23,7.32,,,12.916667,5.855556,21.461111,0.435429,,3.938272,53.913302
US_NM_35028,2020-05-12,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-63,4.86,12.32,5.83,20.1,9.72,6.81,,,7.46,,5.83,9.4,,6.48,5.51,,,9.08,27.23,8.1,7.78,,,8.1,35.33,5.83,10.37,6.16,5.51,,13.788889,3.555556,24.066667,1.886857,,1.91358,43.53264
US_NM_35028,2020-05-13,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-63,,10.83,5.42,12.43,4.78,,5.42,4.78,6.37,,5.74,7.65,,6.05,5.1,,,7.65,34.41,5.1,8.28,,,7.65,31.54,,10.51,7.01,,,15.811111,5.005556,24.211111,0.0,,-5.438272,22.412422
US_NM_35028,2020-05-14,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-50,,-64,4.66,12.65,5.33,15.98,8.66,7.99,,,6.99,5.33,6.66,6.99,,4.66,4.66,5.0,,,35.96,5.33,8.32,,,6.66,30.63,,8.66,7.99,,,15.972222,5.588889,23.977778,0.0,,-6.5,20.422322
US_NM_35028,2020-05-15,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-49,,-56,,13.28,,20.09,6.82,10.77,8.25,5.02,7.54,7.54,6.46,9.69,8.25,,15.79,,,8.61,27.63,8.25,8.25,,,7.54,41.27,6.1,10.41,13.28,6.46,,15.616667,3.75,24.461111,0.0,,-5.67284,22.598309
US_NM_35028,2020-05-16,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-34,,8.05,6.04,19.73,9.67,7.65,6.04,,8.86,,5.64,,5.64,8.05,,,,5.64,26.98,7.25,10.07,,12.49,7.25,41.48,,12.89,7.25,,,16.144444,4.544444,25.811111,0.0,,-3.401235,26.468342
US_NM_35028,2020-05-17,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,,,10.77,6.16,18.47,7.7,7.31,5.77,,7.31,,,10.0,,5.77,,,,5.39,27.7,,11.93,,,5.77,38.48,6.16,7.31,6.16,5.77,,17.983333,7.183333,27.172222,0.0,,3.141975,36.901417
US_NM_35028,2020-05-18,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-60,,7.34,5.0,21.02,6.34,19.35,5.0,5.67,7.67,,5.0,5.34,,6.01,5.67,,5.0,8.68,27.03,7.67,10.68,,5.67,8.68,38.04,,10.34,,,6.67,19.988889,8.027778,29.638889,0.0,,-2.580247,21.647866
US_NM_35028,2020-05-19,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-47,,-60,,11.75,5.37,19.47,9.4,15.78,5.37,6.38,9.06,5.37,,7.72,,,5.04,7.05,5.71,11.08,26.18,5.37,9.4,6.38,,16.79,41.96,,9.73,8.06,5.37,,19.738889,7.2,29.35,0.0,,-4.981481,18.353285
US_NM_35028,2020-05-20,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-43,,-62,5.23,11.86,9.07,16.75,8.72,6.28,,,4.88,,7.67,7.33,5.58,,5.93,8.37,5.23,6.28,27.56,8.02,6.63,5.58,,16.05,40.12,6.63,5.58,6.63,,,17.533333,6.144444,26.972222,0.0,,-5.932099,19.518113
US_NM_35028,2020-05-21,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-41,,-61,,15.03,,19.69,10.38,5.73,7.16,,9.31,,,9.31,,7.88,7.16,,,10.02,28.99,6.08,9.66,,,8.59,36.51,,10.02,6.08,,,14.466667,3.5,24.022222,0.0,,-15.246914,11.300585
US_NM_35028,2020-05-22,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-43,,-53,6.81,6.81,,17.41,11.36,6.81,5.3,,9.46,,,10.22,,7.19,6.43,7.57,,,27.26,,13.25,,,10.6,46.56,,8.71,7.95,5.3,,14.216667,2.703704,24.161111,0.0,,-15.320988,11.519402
US_NM_35028,2020-05-23,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-31,,11.16,9.51,14.05,10.75,6.2,,,7.44,,,9.09,,,,,,6.2,22.73,,11.57,7.03,,9.51,34.31,9.92,10.75,,,,16.122222,4.061111,24.505556,0.0,,-10.919753,14.629166
US_NM_35028,2020-05-24,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,,,8.57,,15.1,8.57,13.06,7.35,,7.35,,7.35,,,,,,6.94,6.94,22.45,6.94,10.61,,5.71,15.1,40.0,6.53,7.75,7.35,,,15.972222,5.511111,24.433333,0.0,,-7.987654,18.340869
US_NM_35028,2020-05-25,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-81,,5.87,,17.21,7.04,7.43,8.21,,5.48,,,8.61,,,,,5.48,,19.56,5.87,10.17,,,5.48,41.07,,7.43,6.26,,,12.627778,4.805556,22.944444,0.09525,,-3.907407,31.183564
US_NM_35028,2020-05-26,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-49,,-59,6.53,13.07,5.5,20.98,10.32,5.16,6.53,,6.53,,6.19,14.44,6.19,,5.85,5.85,7.22,8.25,23.38,,7.57,,5.85,9.97,29.92,5.85,6.88,6.19,6.53,,12.305556,2.144444,24.838889,0.7874,,0.160494,42.576594
US_NM_35028,2020-05-27,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-40,,-59,,8.42,6.06,16.16,10.44,,8.42,,6.4,,6.06,4.71,,6.73,,4.71,,5.39,22.56,,10.44,10.77,,8.08,37.37,7.07,11.11,,,,18.177778,5.844444,27.127778,0.0,,-3.833333,21.990958
US_NM_35028,2020-05-28,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-42,,-58,,11.92,,11.92,8.86,5.45,6.47,,5.79,5.11,5.79,9.88,,,,,,9.54,23.84,8.86,9.54,,6.13,7.49,37.81,,6.47,6.81,6.13,5.79,19.188889,8.272222,27.7,0.254,,2.376543,32.463518
US_NM_35028,2020-05-29,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-42,,-47,5.05,9.02,7.21,11.18,17.31,,5.41,,5.77,,6.13,14.07,,,,,6.85,,24.89,,6.13,,,,32.82,7.21,8.66,,9.02,,19.255556,9.772222,28.788889,0.127,,3.969136,36.292368
US_NM_35028,2020-05-30,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-25,,,,10.91,,8.89,5.66,,7.27,,6.87,,7.27,7.68,,,,,8.08,10.91,18.18,,9.29,,,,40.01,6.47,10.1,,6.87,8.49,19.838889,10.483333,29.394444,1.947333,,5.191358,37.780878
US_NM_35028,2020-05-31,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,,,6.69,,14.16,8.26,,,,,,5.51,,,,,,7.87,6.69,18.88,,9.83,,7.87,7.47,46.81,9.44,8.26,5.9,5.51,,18.3,10.877778,28.155556,1.9685,,8.37037,51.50678
US_NM_35028,2020-06-01,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,-51,,10.12,6.63,13.61,8.72,6.63,8.37,,,,,5.58,,4.88,,,6.98,5.58,23.03,9.77,9.07,,5.58,8.72,48.85,,6.63,5.23,,,18.711111,10.916667,27.511111,0.435429,,6.518519,44.125928
US_NM_35028,2020-06-02,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-32,,-56,,7.98,6.94,15.61,10.41,,5.2,,,4.86,,10.06,,6.59,6.59,5.55,,10.75,22.89,8.32,,,,7.98,41.28,,10.06,7.63,,,17.566667,9.311111,27.888889,4.205111,,7.895062,52.203896
US_NM_35028,2020-06-03,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-36,,-53,,9.13,7.44,16.9,8.11,5.75,6.76,,5.07,,6.42,9.47,,6.42,7.44,,,6.42,20.62,8.11,8.45,,,10.14,39.89,7.44,6.09,7.78,,,19.272222,9.044444,29.316667,0.290286,,6.012346,40.806755
US_NM_35028,2020-06-04,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-37,,-54,,7.75,6.34,13.39,13.39,8.1,8.1,,,,,13.39,,4.93,,,,8.81,25.72,5.29,5.99,,4.93,,39.46,,7.05,8.1,4.93,,21.588889,9.666667,31.983333,0.1016,,2.722222,28.263209
US_NM_35028,2020-06-05,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-43,,-48,,11.14,7.05,14.48,8.54,5.57,,,7.05,,5.57,6.68,,5.57,,5.2,6.68,5.94,20.42,8.91,5.94,,,7.05,35.65,,,7.43,,,22.5,10.272222,32.677778,0.0,,-0.709877,21.144584
US_NM_35028,2020-06-06,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,,,8.57,6.53,11.43,11.84,6.12,6.94,,11.02,,,,,6.12,6.94,,6.53,11.43,20.0,,,,,6.12,36.33,,5.71,6.53,,,22.55,12.877778,31.516667,0.508,,6.283951,33.763348
US_NM_35028,2020-06-07,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,,,,,13.21,,12.39,,,7.02,7.43,5.78,,,7.84,,,,,,,20.64,,9.5,,,6.61,46.24,,10.73,7.43,8.26,,20.488889,7.916667,30.25,2.4638,,-3.364198,20.03241
US_NM_35028,2020-06-08,ChIJF8D-ZnagIocRjlWg9BxeH6k,Q484296,geoId/35028,US,United States of America,NM,New Mexico,35028,Los Alamos County,US,USA,2,0,0,6,0,,,18742,9520,9222,2156,2499,1857,2376,2238,2944,2439,1408,825,1344294,35.87,-106.31,283,83.166667,-36,,-52,,9.06,7.32,13.6,9.41,5.58,6.28,,5.93,,,12.2,5.58,5.58,,,5.58,5.23,21.61,6.62,6.97,6.62,5.58,6.97,40.44,,9.41,7.32,,,20.311111,10.038889,28.905556,0.0,,-3.216049,19.651495
