location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MD_24039,2020-01-01,ChIJ1W4mdJmpuYkR--Qa1QZzp3M,Q511135,geoId/24039,US,United States of America,MD,Maryland,24039,Somerset County,US,USA,2,,,,,,,25896,13938,11958,2563,3187,4979,3080,2868,3396,3087,1729,1007,934891,38.08,-75.86,1582,74.866667,,,,,,11.91,,17.86,9.53,,20.24,9.53,40.49,,5.972222,1.05,10.466667,0.0254,,-0.287037,67.427212
US_MD_24039,2020-01-02,ChIJ1W4mdJmpuYkR--Qa1QZzp3M,Q511135,geoId/24039,US,United States of America,MD,Maryland,24039,Somerset County,US,USA,2,,,,,,,25896,13938,11958,2563,3187,4979,3080,2868,3396,3087,1729,1007,934891,38.08,-75.86,1582,74.866667,,,,,9.11,13.39,10.18,26.78,9.64,8.04,20.89,10.71,43.39,8.57,5.183333,-0.061111,12.777778,0.0,,-0.148148,74.089316
US_MD_24039,2020-01-03,ChIJ1W4mdJmpuYkR--Qa1QZzp3M,Q511135,geoId/24039,US,United States of America,MD,Maryland,24039,Somerset County,US,USA,2,,,,,,,25896,13938,11958,2563,3187,4979,3080,2868,3396,3087,1729,1007,934891,38.08,-75.86,1582,74.866667,,,,,9.65,,,17.15,,,24.66,10.19,46.1,,10.555556,8.116667,13.022222,2.286,,7.351852,79.379298
US_MD_24039,2020-01-04,ChIJ1W4mdJmpuYkR--Qa1QZzp3M,Q511135,geoId/24039,US,United States of America,MD,Maryland,24039,Somerset County,US,USA,2,,,,,,,25896,13938,11958,2563,3187,4979,3080,2868,3396,3087,1729,1007,934891,38.08,-75.86,1582,74.866667,,,,,8.2,11.48,8.74,13.66,9.29,,15.85,,37.16,9.29,12.8,9.944444,14.85,1.411111,,12.444444,94.424169
US_MD_24039,2020-01-05,ChIJ1W4mdJmpuYkR--Qa1QZzp3M,Q511135,geoId/24039,US,United States of America,MD,Maryland,24039,Somerset County,US,USA,2,,,,,,,25896,13938,11958,2563,3187,4979,3080,2868,3396,3087,1729,1007,934891,38.08,-75.86,1582,74.866667,,,,,15.27,,13.57,13.57,10.18,,26.57,8.48,40.71,,6.827778,2.605556,12.033333,4.459111,,-0.148148,61.031155
US_MD_24039,2020-01-06,ChIJ1W4mdJmpuYkR--Qa1QZzp3M,Q511135,geoId/24039,US,United States of America,MD,Maryland,24039,Somerset County,US,USA,2,,,,,,,25896,13938,11958,2563,3187,4979,3080,2868,3396,3087,1729,1007,934891,38.08,-75.86,1582,74.866667,,,,,7.41,10.9,7.41,21.8,12.64,6.54,25.28,8.72,39.23,,4.644444,-0.344444,11.861111,0.0254,,-1.62037,66.550592
US_MD_24039,2020-01-07,ChIJ1W4mdJmpuYkR--Qa1QZzp3M,Q511135,geoId/24039,US,United States of America,MD,Maryland,24039,Somerset County,US,USA,2,,,,,,,25896,13938,11958,2563,3187,4979,3080,2868,3396,3087,1729,1007,934891,38.08,-75.86,1582,74.866667,,,,,6.25,8.76,7.09,8.34,10.01,10.01,24.6,7.5,33.35,,4.194444,-0.316667,10.566667,0.0,,-0.277778,78.058563
US_MD_24039,2020-01-08,ChIJ1W4mdJmpuYkR--Qa1QZzp3M,Q511135,geoId/24039,US,United States of America,MD,Maryland,24039,Somerset County,US,USA,2,,,,,,,25896,13938,11958,2563,3187,4979,3080,2868,3396,3087,1729,1007,934891,38.08,-75.86,1582,74.866667,,,,,8.17,11.18,10.32,14.62,14.62,8.6,31.82,,38.71,10.32,5.038889,0.366667,9.45,3.048,,-1.824074,61.20037
US_MD_24039,2020-01-09,ChIJ1W4mdJmpuYkR--Qa1QZzp3M,Q511135,geoId/24039,US,United States of America,MD,Maryland,24039,Somerset County,US,USA,2,,,,,,,25896,13938,11958,2563,3187,4979,3080,2868,3396,3087,1729,1007,934891,38.08,-75.86,1582,74.866667,,,,,7.16,10.94,,11.36,9.68,16.83,33.25,7.16,38.72,10.1,1.411111,-1.383333,7.138889,0.0,,-8.166667,49.231177
US_MD_24039,2020-01-10,ChIJ1W4mdJmpuYkR--Qa1QZzp3M,Q511135,geoId/24039,US,United States of America,MD,Maryland,24039,Somerset County,US,USA,2,,,,,,,25896,13938,11958,2563,3187,4979,3080,2868,3396,3087,1729,1007,934891,38.08,-75.86,1582,74.866667,,,,,,11.25,,9.59,9.17,13.34,25.84,11.25,34.59,6.25,6.805556,-0.322222,15.338889,0.0,,2.62963,74.337244
