location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48073,2020-07-02,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,25,0,172,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,9,16,-29,5,4.46,7.57,,13.39,9.7,6.4,4.46,,12.03,3.88,4.08,2.91,3.88,8.15,4.46,6.6,6.6,2.91,3.69,,7.37,27.75,4.27,9.51,3.69,4.08,5.24,33.57,4.27,8.93,6.79,3.49,4.85,28.932099,25.061728,34.197531,0.0,23.875,74.249983
US_TX_48073,2020-07-03,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,16,0,188,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,3,13,-51,12,2.86,5.72,3.88,13.27,3.88,5.1,3.27,3.47,14.9,3.06,4.08,,,6.53,3.88,3.88,5.51,6.53,7.14,4.7,6.74,31.03,5.1,11.43,,5.31,3.47,27.97,3.88,10.82,7.55,2.86,4.08,28.796296,24.549383,34.888889,0.0,22.645833,69.882048
US_TX_48073,2020-07-04,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,24,0,212,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-16,-2,-30,,,6.11,3.39,11.09,6.56,6.33,,3.85,9.73,,3.17,4.3,,6.56,4.53,,4.75,,,4.53,4.3,24.21,5.66,10.86,,3.39,,34.16,5.43,7.46,6.79,,5.66,26.407407,20.574074,34.425926,0.423333,21.381944,73.940214
US_TX_48073,2020-07-05,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,0,0,212,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-11,-7,-24,,3.03,8.9,3.84,12.54,8.29,3.03,3.44,4.25,9.1,3.64,3.84,,3.64,7.28,3.03,5.06,4.45,,2.83,,7.48,26.29,4.65,12.94,2.83,,5.66,32.77,4.45,9.91,7.69,4.04,3.84,28.222222,23.759259,33.5,0.326571,23.013889,73.685146
US_TX_48073,2020-07-06,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,0,0,212,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-10,-5,-35,12,5.24,6.93,3.37,9.36,5.62,7.3,5.99,4.68,8.24,,3.93,,3.37,9.55,3.37,5.06,5.06,3.37,4.68,3.93,7.49,29.96,5.24,9.93,4.12,4.87,3.18,37.83,3.75,8.24,3.37,4.87,4.68,26.006173,22.148148,31.216049,10.752667,23.076389,84.43826
US_TX_48073,2020-07-07,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,38,0,250,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-13,-5,-35,12,3.46,5.95,3.26,11.52,7.87,6.33,6.14,4.99,10.56,4.8,3.07,,3.46,10.17,4.03,6.53,4.42,3.07,,4.22,6.33,30.33,3.26,13.63,5.95,3.46,4.22,40.88,5.18,9.79,6.53,,3.07,24.061728,22.339506,28.54321,34.417,22.819444,93.001537
US_TX_48073,2020-07-08,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,20,0,270,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-9,0,-30,7,4.79,7.18,,11.77,12.56,4.39,5.38,7.18,12.56,2.79,4.79,2.79,5.98,8.18,4.39,5.38,3.59,3.79,5.18,4.19,7.18,33.5,6.38,12.16,,3.99,7.38,40.28,3.79,9.17,7.38,4.99,6.18,27.197531,23.203704,33.37037,9.906,23.6875,81.117738
US_TX_48073,2020-07-09,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,16,0,286,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-12,2,-29,7,6.89,9.53,,13.38,8.92,5.68,7.1,5.68,12.57,4.06,6.69,2.84,4.26,10.14,4.46,7.71,3.85,5.68,,4.26,6.69,35.29,8.52,11.36,4.06,3.25,5.88,42.59,3.85,9.13,7.1,5.88,4.26,28.765432,24.524691,33.734568,0.056444,23.895833,75.131835
US_TX_48073,2020-07-10,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,45,0,331,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-11,-2,-34,10,5.09,8.15,,16.5,5.29,5.5,4.28,5.09,8.15,,5.09,4.28,,10.79,4.07,5.29,5.91,,5.09,4.07,8.76,28.51,6.31,12.22,3.67,4.68,4.28,35.23,,7.74,7.13,9.37,5.09,28.654321,23.512346,34.154321,0.0,23.638889,74.473014
US_TX_48073,2020-07-11,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,26,0,357,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-8,-5,-15,,7.33,6.9,,14.01,7.11,6.04,5.39,5.6,9.27,4.53,4.09,4.09,3.45,7.76,,4.09,3.02,,3.88,5.17,7.33,27.16,4.31,8.4,,4.96,,37.28,3.45,7.97,8.19,,,29.098765,24.777778,34.41358,0.0,23.8125,73.33535
US_TX_48073,2020-07-12,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,7,0,364,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-12,-9,-15,,6.01,7.67,4.14,8.91,6.42,6.42,4.76,3.31,6.84,,,,,7.25,4.97,3.31,6.01,3.94,6.42,4.76,5.59,25.27,7.04,9.53,,5.8,3.31,38.12,3.94,7.67,7.04,4.97,7.25,29.055556,24.253086,35.012346,0.0,23.013889,70.361976
US_TX_48073,2020-07-13,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,0,0,364,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-10,-1,-30,8,3.28,8.68,3.66,15.23,8.87,5.98,5.4,5.01,12.73,3.66,5.59,3.28,,11.96,6.56,,5.98,,,4.24,8.68,29.31,7.33,8.87,4.43,3.86,4.24,41.27,3.66,8.68,5.01,4.43,2.89,30.006173,25.04321,35.469136,0.0,24.881944,74.112002
US_TX_48073,2020-07-14,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,0,0,364,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-9,0,-31,9,5.72,7.11,3.16,14.61,9.28,3.95,4.54,4.94,10.46,4.94,4.15,,4.15,9.67,3.95,4.94,4.34,4.74,5.13,5.53,8.29,29.02,5.92,11.65,6.71,3.95,4.15,35.54,6.32,9.67,7.3,3.95,4.74,29.858025,24.580247,34.845679,0.0,23.361111,68.276296
US_TX_48073,2020-07-15,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,53,0,417,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-7,2,-30,8,6.86,8.43,,11.96,10.39,5.68,5.68,2.94,9.8,3.33,3.92,,3.73,9.8,5.49,7.25,7.45,3.92,5.88,3.73,10.0,31.17,5.88,10.0,5.88,4.12,5.1,40.58,4.51,7.25,5.88,5.49,3.73,28.981481,25.17284,33.376543,0.0,23.215278,71.153472
US_TX_48073,2020-07-16,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,22,0,439,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-11,3,-30,7,4.42,8.03,3.41,12.05,7.03,6.03,6.03,3.62,14.66,5.02,7.43,5.02,3.82,9.44,4.02,3.41,5.22,3.21,3.62,3.62,11.45,24.3,6.43,7.83,4.22,3.01,5.62,36.55,3.62,11.25,7.23,5.42,2.81,28.950617,24.987654,34.759259,0.0,22.923611,70.071818
US_TX_48073,2020-07-17,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,28,0,467,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-13,1,-32,10,6.73,9.38,5.3,13.67,3.67,3.88,5.92,4.08,10.2,4.28,5.71,,5.3,10.4,5.1,3.47,5.3,,4.28,3.67,8.57,28.35,,8.97,3.26,,5.71,40.39,5.71,7.75,8.57,3.67,4.28,28.87037,23.512346,34.228395,0.0,22.868056,70.448332
US_TX_48073,2020-07-18,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,22,0,489,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-10,-7,-17,,6.48,9.51,4.32,15.12,6.48,3.67,4.11,3.24,11.02,,,4.54,,9.72,4.54,4.75,4.32,3.02,4.32,5.83,7.56,26.14,4.75,8.64,3.67,5.18,3.89,35.86,5.4,9.07,7.13,4.97,5.62,28.17284,22.802469,33.882716,0.0,22.256944,70.426315
US_TX_48073,2020-07-19,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,0,0,489,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-9,-7,-19,,3.41,6.39,4.68,14.48,8.52,4.9,4.04,,6.6,5.11,3.19,,4.26,8.09,3.41,5.54,3.19,,4.04,3.62,6.81,20.86,4.04,10.86,3.19,4.68,3.83,35.13,5.96,10.43,7.24,5.75,3.62,28.388889,22.58642,34.216049,0.0,22.340278,69.874215
US_TX_48073,2020-07-20,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,27,0,516,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-8,-4,-33,9,2.94,9.41,2.94,11.57,8.04,6.67,5.29,3.53,7.45,2.94,4.31,,2.75,10.0,6.08,4.9,4.12,3.73,5.69,3.14,7.84,27.85,5.88,11.37,3.92,3.53,,31.18,7.06,11.96,4.9,4.71,4.31,28.314815,22.746914,34.018519,0.0,22.25,70.046128
US_TX_48073,2020-07-21,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,0,0,516,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-10,-2,-31,10,3.98,8.37,,15.14,6.37,6.57,2.99,3.78,7.77,,4.38,4.98,4.18,9.16,3.58,3.98,5.97,5.38,5.18,5.18,7.17,25.3,5.97,9.96,7.77,4.58,5.18,35.05,4.58,8.37,6.57,6.77,3.58,26.12963,22.901235,31.308642,0.254,22.75,82.126375
US_TX_48073,2020-07-22,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,67,0,583,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-12,-2,-29,7,5.05,8.28,,12.51,8.88,5.85,6.05,3.23,11.3,3.83,4.04,,7.87,9.08,3.83,6.05,4.24,,3.23,6.05,9.49,31.29,6.26,11.3,5.85,5.25,6.46,38.55,3.83,10.09,7.47,3.63,5.65,26.746914,23.259259,32.722222,2.76225,23.208333,81.360552
US_TX_48073,2020-07-23,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,0,0,583,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-10,3,-29,6,5.58,8.18,5.79,12.17,7.78,5.19,6.38,,10.57,3.39,5.39,4.19,4.39,8.78,6.78,5.58,5.39,2.99,5.58,4.39,7.78,27.53,8.38,11.57,3.59,4.19,3.39,41.09,6.38,10.37,5.58,4.19,5.98,27.981481,23.160494,34.271605,0.620889,23.229167,75.682774
US_TX_48073,2020-07-24,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,27,0,610,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-14,1,-34,10,4.47,8.54,4.47,13.42,7.73,5.49,6.71,5.49,10.17,5.08,5.49,4.88,,7.93,3.25,7.32,3.46,,4.27,,5.49,26.64,3.86,10.37,5.49,4.47,3.05,39.25,5.69,7.12,5.08,3.86,5.08,28.339506,24.191358,33.228395,0.874889,22.9375,72.937367
US_TX_48073,2020-07-25,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,28,0,638,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-13,-3,-23,,5.35,5.14,4.92,12.2,5.35,7.71,3.85,3.64,8.56,3.42,3.21,3.21,4.92,7.06,4.28,4.28,7.28,5.35,4.49,3.21,5.35,25.9,7.06,10.49,3.0,4.49,3.0,35.1,5.35,6.63,9.63,3.42,5.35,26.95679,24.32716,32.611111,0.677333,23.111111,79.628621
US_TX_48073,2020-07-26,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,9,0,647,2,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-9,-10,-21,,6.67,8.33,2.92,10.62,8.12,6.87,3.12,2.92,10.62,4.37,5.83,2.92,2.92,8.12,4.37,3.54,6.46,3.96,5.21,5.21,6.04,25.0,,10.0,,7.08,5.0,37.49,5.83,7.08,6.25,3.33,5.62,26.061728,23.283951,32.185185,4.106333,23.090278,84.035284
US_TX_48073,2020-07-27,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,8,2,655,4,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-4,-1,-32,7,,8.45,,11.4,7.86,8.26,8.06,3.54,12.39,,4.92,2.95,2.75,9.24,3.34,5.5,6.09,4.33,5.31,3.93,8.26,28.11,5.31,6.29,3.54,3.93,3.34,37.55,3.54,11.8,5.11,4.92,5.5,25.820988,22.17284,32.061728,2.06375,22.270833,80.805604
US_TX_48073,2020-07-28,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,10,0,665,4,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-8,-3,-31,9,3.75,6.91,,14.22,8.69,20.94,6.52,5.33,14.03,,5.93,3.75,5.33,9.48,3.16,5.14,5.73,,3.36,4.74,8.3,21.73,5.53,12.25,5.14,4.15,6.12,35.36,,7.51,5.93,8.3,6.52,27.092593,22.67284,33.111111,0.338667,22.743056,77.282019
US_TX_48073,2020-07-29,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,52,0,717,4,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-5,-2,-30,8,6.1,8.65,,12.2,5.7,11.41,5.31,2.75,9.84,3.54,4.52,3.34,3.54,7.67,,4.13,5.31,2.75,2.75,5.11,7.67,20.65,7.28,7.28,4.33,4.92,3.74,31.08,,5.7,6.69,5.51,4.72,27.395062,23.716049,33.635802,1.185333,22.715278,75.701573
US_TX_48073,2020-07-30,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,29,0,746,4,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-5,3,-31,7,4.21,9.01,,15.02,8.61,9.41,6.21,4.21,8.01,4.0,3.2,3.0,3.4,9.01,,4.41,5.21,,4.81,4.61,6.81,20.43,6.41,10.61,3.0,4.81,6.41,36.05,3.2,6.01,3.4,5.41,3.81,28.209877,24.709877,34.179012,0.0,22.847222,72.9609
US_TX_48073,2020-07-31,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,14,0,760,4,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-6,2,-33,8,,10.08,3.43,9.47,7.25,6.65,,3.63,6.45,4.03,4.43,3.63,4.43,9.67,4.63,3.43,4.63,3.02,4.43,3.63,6.04,23.98,4.84,4.43,4.23,5.84,5.64,29.82,3.02,6.45,7.05,5.24,6.04,27.604167,22.666667,32.979167,0.635,22.492063,74.733021
US_TX_48073,2020-08-01,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,23,0,783,4,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-3,2,-23,,6.11,9.16,3.27,10.47,7.85,6.54,4.14,3.93,8.29,3.49,,3.93,,8.73,5.02,5.45,5.67,3.71,4.36,5.45,6.11,26.18,3.93,8.07,3.93,3.93,3.71,36.0,,6.98,6.33,,5.02,26.858025,22.061728,32.432099,3.302,20.381944,68.307806
US_TX_48073,2020-08-02,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,0,0,783,4,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-1,-6,-19,,6.25,7.71,4.79,9.79,8.12,5.42,3.54,,7.08,4.58,3.75,3.33,2.92,19.38,5.42,3.75,6.67,,,3.54,8.33,20.0,6.04,10.0,5.21,4.58,3.54,38.54,,8.12,6.88,6.88,3.96,26.320988,20.67284,33.41358,0.028222,19.590278,67.308949
US_TX_48073,2020-08-03,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,0,0,783,4,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,1,4,-31,6,5.72,7.69,3.15,9.86,10.25,4.93,3.94,4.93,8.87,3.55,3.35,2.96,3.75,11.63,5.52,4.93,3.35,4.34,3.94,4.34,9.07,22.87,4.93,11.04,,4.54,4.73,32.73,7.89,7.69,7.1,5.92,5.13,26.777778,20.246914,34.277778,0.0,19.916667,66.210922
US_TX_48073,2020-08-04,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,24,1,807,5,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-2,2,-30,8,4.47,8.56,3.69,13.61,5.83,4.47,4.47,3.69,7.39,2.92,5.64,5.06,4.47,8.36,5.45,6.03,3.89,,5.25,6.22,6.81,25.09,7.0,10.5,5.83,6.42,3.31,39.09,6.61,9.14,7.78,4.86,7.39,27.395062,21.185185,33.753086,0.0,18.819444,60.036878
US_TX_48073,2020-08-05,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,25,0,832,5,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,0,4,-29,6,4.72,9.25,3.54,12.59,9.25,5.71,5.31,3.54,10.82,4.53,3.94,3.74,3.74,9.44,3.74,5.12,3.54,,,6.69,8.46,25.77,6.29,10.03,4.92,4.33,4.13,38.16,5.71,8.46,5.12,6.29,4.13,27.240741,23.333333,32.746914,0.169333,20.527778,67.91883
US_TX_48073,2020-08-06,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,121,0,953,5,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-4,3,-29,6,5.19,8.19,2.8,13.38,6.39,6.59,4.39,4.99,5.79,5.19,3.4,4.59,5.19,10.59,4.59,7.39,5.19,3.4,5.99,4.39,7.19,27.56,6.79,10.98,3.0,4.79,5.19,34.55,4.79,7.39,5.59,5.99,4.59,27.648148,22.876543,34.975309,0.649111,22.1875,72.935795
US_TX_48073,2020-08-07,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,0,1,953,6,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-11,3,-31,7,3.19,7.57,3.59,14.54,5.78,7.77,,5.18,7.57,3.19,4.78,,4.38,7.37,4.98,3.79,2.99,3.19,3.39,4.38,6.57,23.91,5.18,9.56,3.39,3.59,4.78,36.66,5.98,8.57,5.98,4.98,4.58,29.401235,24.098765,35.54321,0.0,22.243056,65.794649
US_TX_48073,2020-08-08,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,154,1,1107,7,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-6,0,-24,,4.06,7.05,11.33,15.18,7.27,4.7,6.63,4.06,6.2,,3.42,3.85,3.63,8.34,4.92,4.49,,5.13,4.7,,3.85,24.16,9.83,9.62,4.7,,3.42,35.49,4.49,9.41,6.63,5.34,3.85,29.598765,24.037037,35.432099,0.0,22.055556,64.373702
US_TX_48073,2020-08-09,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,3,0,1110,7,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-5,-3,-17,,6.54,8.65,6.12,12.87,6.54,6.12,3.17,3.38,5.91,3.17,5.7,2.96,4.22,7.81,,4.64,,4.01,2.96,4.01,3.8,23.0,5.49,11.4,4.85,,4.22,34.19,4.64,10.13,5.7,5.28,3.17,29.270833,23.965278,35.8125,0.0,22.166667,66.153092
US_TX_48073,2020-08-10,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,9,0,1119,7,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-8,-3,-30,6,3.57,7.7,,13.51,7.7,6.19,5.07,2.81,8.07,4.13,4.13,,3.38,8.63,5.63,5.07,7.32,2.63,3.0,,8.63,25.34,4.88,10.51,5.82,5.07,7.13,33.59,3.75,10.32,6.01,2.63,3.0,30.104938,25.092593,36.296296,0.0,22.0625,62.51237
US_TX_48073,2020-08-11,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,32,1,1151,8,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-5,1,-29,8,3.0,5.07,2.63,12.77,9.39,3.38,5.63,3.75,7.13,2.82,,4.13,2.63,7.13,3.75,,4.69,,4.32,3.38,7.32,19.53,3.0,11.45,5.07,2.82,3.75,34.36,3.94,5.82,4.88,3.0,5.07,29.975309,24.611111,36.45679,0.0,22.277778,63.598587
US_TX_48073,2020-08-12,ChIJrWw1l9sZSIYRE8vLZzPzXWA,Q108842,geoId/48073,US,United States of America,TX,Texas,48073,Cherokee County,US,USA,2,16,0,1167,8,,,52116,26584,25532,7370,7560,6444,5872,6360,6367,6056,3924,2163,1839605,31.84,-95.17,2750,76.45,-8,6,-30,5,2.61,8.03,,10.64,7.65,5.97,4.29,5.23,8.21,5.04,4.48,3.55,2.99,5.23,4.48,3.73,3.36,,3.92,,10.08,23.34,5.97,8.59,2.99,,,35.47,4.11,6.72,4.48,5.23,5.79,29.932099,25.055556,35.364198,0.0,23.020833,66.925636
