location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01053,2020-09-03,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,10,0,1445,22,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,,,,1,5.65,,12.78,8.92,9.81,5.35,8.03,4.16,9.21,8.62,5.05,10.4,24.37,5.05,10.11,4.76,36.86,7.73,5.35,27.533333,21.872222,34.022222,0.0,23.074074,76.090983
US_AL_01053,2020-09-04,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,12,0,1457,22,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,,,,,5.77,9.72,10.33,5.77,,,7.9,5.16,6.38,4.25,,12.15,20.96,,8.5,5.16,35.53,8.5,8.2,28.055556,22.688889,34.861111,0.9398,22.888889,73.029326
US_AL_01053,2020-09-05,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,2,0,1459,22,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,,,,,8.06,6.96,9.16,8.8,5.87,,8.06,,8.06,5.5,,10.63,16.5,5.5,10.27,8.06,29.69,6.6,5.5,29.061111,23.483333,35.788889,0.0,22.569444,66.748992
US_AL_01053,2020-09-06,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,2,0,1461,22,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,,,,,9.47,10.56,7.65,7.65,,,8.38,,6.56,,5.83,8.38,26.59,7.29,13.48,6.92,37.88,7.29,8.74,26.697531,20.716049,33.814815,0.0,18.063492,57.983436
US_AL_01053,2020-09-07,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,10,0,1471,22,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,,,,,8.01,8.01,10.45,5.92,5.92,7.66,11.84,5.92,7.66,6.96,,7.66,26.12,,15.32,4.88,39.7,9.75,9.05,26.027778,20.011111,32.677778,0.0,19.590278,66.430231
US_AL_01053,2020-09-08,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,5,0,1476,22,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,,,,,5.4,9.0,12.9,7.8,,6.0,14.41,,10.8,7.5,,8.7,25.21,,13.21,6.3,36.91,6.9,7.2,26.761111,21.927778,32.927778,0.0,21.703704,73.06625
US_AL_01053,2020-09-09,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,8,0,1484,22,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,,,,1,4.48,7.47,10.75,7.77,,6.27,13.74,4.48,7.17,6.27,,12.25,26.89,8.06,10.75,5.08,51.38,8.96,8.66,27.072222,21.494444,33.477778,0.0,20.524691,66.604258
US_AL_01053,2020-09-10,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,12,1,1496,23,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,,,,-1,4.7,6.46,12.93,7.93,4.41,5.88,9.4,,9.11,6.46,,9.99,24.39,7.64,8.23,,45.25,7.35,7.05,27.022222,22.094444,33.566667,0.0254,21.845679,72.455059
US_AL_01053,2020-09-11,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,5,0,1501,23,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-12,-8,-22,,4.99,6.85,13.4,8.1,6.85,4.99,6.54,4.67,11.84,,,11.22,23.68,5.92,12.15,5.3,35.21,10.9,6.85,27.061111,23.1,32.944444,0.451556,23.160494,79.048746
US_AL_01053,2020-09-12,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,12,0,1513,23,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-14,-8,-19,,7.14,5.71,11.42,6.78,,7.14,7.85,,,,,7.85,23.55,,13.2,,41.4,7.49,,27.15,23.277778,33.561111,1.524,23.104938,78.317817
US_AL_01053,2020-09-13,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,12,0,1525,23,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-4,1,-17,,6.13,7.84,12.27,12.27,,6.81,9.54,,,6.13,,6.81,24.53,5.45,9.2,,35.43,9.2,6.13,26.511111,23.538889,32.838889,1.8415,23.1875,81.715968
US_AL_01053,2020-09-14,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,2,0,1527,23,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-4,18,-22,,,5.49,8.09,5.49,,6.64,6.64,4.91,8.95,,,9.82,28.88,4.33,7.51,4.62,35.52,7.22,6.07,25.05,23.633333,27.3,4.572,22.790123,87.762522
US_AL_01053,2020-09-15,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,7,1,1534,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-35,12,-49,,,7.24,10.56,9.35,,,9.35,,7.84,7.24,,4.22,20.82,5.43,7.24,,31.98,5.13,4.53,24.411111,23.461111,25.855556,19.97075,22.734568,90.120207
US_AL_01053,2020-09-16,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,4,0,1538,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-77,-80,-79,,,,,,,,,,,,,,14.22,,,,16.41,,,23.595238,22.452381,25.047619,80.433333,22.255556,91.404946
US_AL_01053,2020-09-17,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,5,0,1543,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-25,22,-61,,,,12.86,,,,,,,,,19.04,10.29,,9.26,,25.21,,,24.888889,22.030864,29.401235,45.466,21.269841,79.646527
US_AL_01053,2020-09-18,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,11,0,1554,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-15,17,-36,,,7.27,16.84,,7.27,5.74,8.8,,6.12,,,10.72,18.38,,11.1,,33.69,,5.36,25.894444,22.411111,31.616667,0.0762,21.25,74.124248
US_AL_01053,2020-09-19,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,3,1,1557,25,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-5,0,-4,,,,8.41,,8.41,6.58,,,11.33,,7.31,8.04,20.84,7.31,11.33,,38.76,6.95,6.58,23.922222,22.344444,26.594444,0.4318,20.604167,80.502741
US_AL_01053,2020-09-20,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,5,0,1562,25,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-1,-3,-7,,4.86,7.29,11.11,7.64,6.25,5.55,11.11,,5.21,,,6.6,16.32,,9.72,,29.16,9.03,5.55,19.338889,17.322222,23.033333,2.427111,16.875,84.404253
US_AL_01053,2020-09-21,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,2,0,1564,25,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-2,-4,-20,,7.5,8.75,7.5,7.82,,5.31,10.32,,8.44,4.69,,10.0,25.95,,8.75,5.31,43.45,,8.13,19.555556,17.644444,21.705556,2.398889,15.432099,76.726197
US_AL_01053,2020-09-22,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,9,0,1573,25,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-4,-17,-22,,,5.57,9.89,11.44,6.18,4.33,6.8,4.64,8.97,4.95,,10.82,29.99,,9.59,5.26,41.12,7.42,7.11,20.405556,17.938889,23.755556,0.4318,15.216049,71.452596
US_AL_01053,2020-09-23,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,4,0,1577,25,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,3,-21,-22,3,,7.92,11.89,7.62,5.49,4.57,8.54,5.18,10.97,6.1,,11.58,23.47,5.79,10.67,5.18,40.85,6.1,6.1,23.005556,19.166667,29.1,0.028222,18.753086,76.283702
US_AL_01053,2020-09-24,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,7,0,1584,25,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-6,-26,-21,4,,6.57,10.15,8.36,5.07,7.16,6.57,4.18,10.45,4.78,,8.36,24.48,4.18,9.25,,35.82,8.36,5.07,24.955556,21.522222,29.233333,1.93675,21.845679,82.136915
US_AL_01053,2020-09-25,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,19,-1,1603,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-11,-32,-19,4,,,8.46,11.39,4.88,6.51,6.84,5.53,11.39,,4.56,9.77,20.18,5.86,9.44,5.53,36.13,6.84,4.88,24.45,20.377778,28.694444,11.0744,20.765432,79.008871
US_AL_01053,2020-09-26,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,5,0,1608,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-12,-27,-8,,7.11,8.61,10.48,7.86,5.99,,7.86,,10.11,5.61,,6.74,24.33,7.11,12.72,5.24,35.93,8.61,8.23,23.316667,18.172222,29.605556,0.0,19.759259,79.549573
US_AL_01053,2020-09-27,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,3,0,1611,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-8,-28,-10,,,6.09,14.33,10.39,5.37,,9.67,5.01,8.95,6.45,5.73,11.46,24.0,6.09,7.88,7.16,42.26,11.46,8.24,25.338889,21.827778,30.677778,0.5588,22.5,82.890554
US_AL_01053,2020-09-28,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,3,0,1614,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-11,-23,-18,5,,5.18,9.14,7.62,5.79,9.14,11.28,5.18,12.5,,4.27,11.89,27.13,6.1,7.92,6.4,42.98,8.23,6.71,25.733333,21.966667,31.483333,1.7272,22.62963,82.795795
US_AL_01053,2020-09-29,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,2,0,1616,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-8,-21,-19,4,,7.04,7.65,7.04,4.59,7.04,9.79,5.81,7.34,,,11.02,27.84,7.34,9.79,4.59,40.39,,5.81,20.211111,17.277778,26.705556,0.4572,15.555556,73.981154
US_AL_01053,2020-09-30,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,4,0,1620,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,5,-19,-19,0,8.12,7.81,11.87,8.75,4.69,,9.37,5.0,10.93,,,10.0,23.74,5.31,11.87,5.93,41.55,10.62,6.25,17.344444,9.738889,25.983333,0.254,10.506173,63.531081
US_AL_01053,2020-10-01,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,3,0,1623,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,0,-15,-18,-1,,6.49,14.21,7.11,6.18,7.11,8.34,,11.12,,,11.74,25.34,4.63,7.42,,40.79,6.18,5.25,19.561111,11.477778,29.311111,0.0,12.709877,63.93398
US_AL_01053,2020-10-02,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,8,0,1631,24,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-5,-15,-17,0,,7.59,7.9,5.06,6.01,8.54,11.7,7.27,11.38,4.74,,10.75,26.56,5.69,6.96,5.06,35.73,6.01,6.32,19.316667,12.927778,25.772222,0.0,9.0,50.854793
US_AL_01053,2020-10-03,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,19,2,1650,26,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-2,-16,-13,,,5.23,12.32,7.47,8.22,,9.71,6.72,8.96,,,9.71,23.15,7.47,5.23,5.23,35.85,,,16.916667,9.6,25.788889,0.0,7.401235,52.992314
US_AL_01053,2020-10-04,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,2,0,1652,26,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-5,-22,-16,,5.7,6.77,14.25,6.06,,,12.47,9.62,7.48,,,7.48,22.09,6.41,5.34,5.34,35.63,5.34,6.41,17.838889,11.677778,25.188889,0.0,11.034722,62.996516
US_AL_01053,2020-10-05,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,0,0,1652,26,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-3,-11,-17,0,4.76,4.46,13.99,7.44,,7.14,10.42,5.06,8.33,4.46,,9.53,21.43,,10.42,5.66,44.35,11.31,4.17,19.444444,12.833333,27.522222,0.0,12.259259,62.409887
US_AL_01053,2020-10-06,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,1,0,1653,26,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,4,4,-17,-1,4.17,5.96,13.71,6.85,5.36,5.36,9.53,,9.83,5.07,,11.02,23.54,,11.92,,35.16,11.32,5.36,22.111111,18.383333,26.383333,0.0,16.820988,71.007595
US_AL_01053,2020-10-07,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,9,1,1662,27,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,2,-8,-17,-1,6.4,6.7,11.06,7.28,,5.82,7.86,7.28,11.35,,4.08,12.81,29.69,,5.53,4.37,37.84,8.44,4.95,25.566667,20.783333,32.422222,0.0254,21.549383,77.578952
US_AL_01053,2020-10-08,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,8,0,1670,27,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-7,-4,-19,3,6.96,5.75,8.77,8.47,8.47,,9.98,4.54,11.79,6.05,6.05,12.7,18.75,5.44,6.96,6.35,42.95,6.05,8.17,25.622222,22.427778,31.166667,2.0066,22.703704,83.259967
US_AL_01053,2020-10-09,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,10,0,1680,27,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-19,-7,-16,6,,6.01,9.92,6.92,8.42,6.01,7.52,5.11,16.24,4.51,,12.33,24.66,5.41,10.22,,40.0,6.92,7.82,25.305556,22.333333,29.65,1.5748,23.203704,87.62658
US_AL_01053,2020-10-10,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,4,0,1684,27,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-18,-8,-13,,5.05,8.75,8.75,7.74,,5.05,7.74,,10.1,5.05,,8.08,16.49,7.07,7.07,7.4,42.74,7.07,5.38,25.494444,23.566667,28.277778,4.205111,23.395062,87.661154
US_AL_01053,2020-10-11,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,0,0,1684,27,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-14,-4,-8,,,4.93,8.09,,,,6.69,5.63,11.26,,,5.98,21.11,6.69,11.96,,35.9,8.8,8.45,24.9,22.527778,28.522222,27.6606,21.141975,78.869645
US_AL_01053,2020-10-12,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,0,0,1684,27,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-16,-11,-23,5,5.99,8.2,12.62,9.78,5.36,9.46,8.52,4.73,14.83,4.73,,13.25,20.19,6.94,,6.94,44.48,5.68,9.78,25.066667,20.344444,30.994444,0.0254,20.882716,77.198978
US_AL_01053,2020-10-13,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,6,0,1690,27,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-12,0,-18,3,5.94,8.13,10.63,6.57,9.7,,7.19,,13.14,,,13.76,24.08,6.57,11.89,6.57,33.78,6.88,4.38,25.516667,21.611111,30.727778,0.0,21.12963,75.467736
US_AL_01053,2020-10-14,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,-3,0,1687,27,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-3,-4,-17,2,7.62,7.01,12.19,10.05,6.09,6.4,7.01,5.48,12.49,4.27,,11.88,24.98,4.88,5.18,5.48,46.01,6.09,6.7,20.861111,13.344444,28.205556,0.0,14.592593,66.522871
US_AL_01053,2020-10-15,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,4,0,1691,27,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-11,-9,-16,1,7.44,,10.85,9.3,4.96,5.89,12.71,8.06,9.92,5.27,,11.47,25.11,6.51,12.71,4.65,37.2,7.44,6.51,21.505556,15.233333,28.883333,0.0,17.598765,77.537111
US_AL_01053,2020-10-16,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,4,1,1695,28,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-16,-13,-18,4,5.46,9.63,8.03,8.99,,,8.67,,9.63,4.82,,15.41,24.09,,5.14,4.82,40.78,6.1,6.1,20.344444,16.683333,25.572222,0.0,16.401235,77.545566
US_AL_01053,2020-10-17,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,7,0,1702,28,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-15,-9,-12,,,6.83,9.35,,,,5.04,,8.27,,,7.55,17.99,8.27,10.07,5.4,28.42,7.55,6.47,16.85,10.488889,25.055556,0.0,6.382716,50.08952
US_AL_01053,2020-10-18,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,1,0,1703,28,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-9,-5,-9,,9.13,9.5,9.5,6.58,,,10.23,6.21,7.67,,,6.58,25.58,5.85,5.48,5.48,37.63,6.94,6.58,19.155556,12.622222,28.655556,0.0,14.216049,72.148899
US_AL_01053,2020-10-19,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,6,0,1709,28,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-17,-17,-13,3,,6.23,9.04,5.3,5.61,5.92,7.17,,9.04,5.3,,10.6,30.85,6.86,12.15,6.23,40.2,8.1,8.1,21.574074,16.814815,29.098765,0.0,17.409722,76.584927
US_AL_01053,2020-10-20,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,4,0,1713,28,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-20,-8,-17,2,4.29,8.58,11.34,6.74,,4.9,6.44,4.29,14.41,5.82,4.29,11.65,24.83,5.21,7.05,6.13,36.78,6.13,7.36,22.661111,17.35,30.305556,0.0254,17.833333,73.332229
US_AL_01053,2020-10-21,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,1,0,1714,28,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-9,-5,-17,2,4.54,7.87,9.38,8.17,7.26,,12.1,,10.59,8.17,4.24,10.29,29.35,,7.87,4.54,34.79,6.66,5.45,23.455556,19.111111,29.238889,0.0,19.481481,77.784065
US_AL_01053,2020-10-22,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,5,1,1719,29,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-15,-5,-20,2,6.24,6.55,11.54,10.61,9.98,5.93,7.18,,15.91,4.99,,15.91,23.4,5.3,9.98,5.93,37.44,7.18,7.49,23.688889,20.155556,29.511111,0.0,20.006173,79.191941
US_AL_01053,2020-10-23,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,3,1,1722,30,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-17,-11,-18,4,5.66,6.6,11.0,5.97,5.03,5.34,8.8,6.29,11.95,,,7.86,20.75,5.97,7.55,,40.24,8.18,7.55,23.85,20.2,29.522222,0.2032,20.41358,80.683724
US_AL_01053,2020-10-24,ChIJzY1jedVekIgRMfynHUnNNPY,Q487744,geoId/01053,US,United States of America,AL,Alabama,01053,Escambia County,US,USA,2,3,0,1725,30,,,36993,18749,18244,4576,4486,4798,4628,4717,4976,4350,2961,1501,1848773,31.126667,-87.162222,2468,73.525,-16,-14,-15,,,7.81,11.01,,5.68,,,5.33,8.52,7.1,,7.1,22.01,4.97,9.23,,36.21,6.04,7.81,22.183333,19.977778,26.633333,2.737556,20.364198,88.975224
