location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MO_29143,2020-01-25,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,,28.94,34.86,10.52,40.12,3.534722,2.125,6.423611,1.04775,-0.111111,77.210924
US_MO_29143,2020-01-26,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,8.75,20.99,21.57,,32.66,5.354167,1.0625,11.972222,0.0,3.166667,85.965155
US_MO_29143,2020-01-27,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,8.59,22.74,26.28,10.61,29.82,7.604938,1.395062,12.222222,0.15875,4.481481,80.991562
US_MO_29143,2020-01-28,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,7.67,24.53,32.19,7.67,33.22,2.283951,0.209877,7.012346,0.0,0.907407,90.715793
US_MO_29143,2020-01-29,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,9.13,19.27,38.53,9.63,34.98,2.537037,1.527778,3.583333,1.3208,1.580247,93.517835
US_MO_29143,2020-01-30,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,13.56,35.99,36.51,9.39,24.52,3.185185,1.962963,5.302469,0.804333,1.734568,90.357601
US_MO_29143,2020-01-31,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,,21.02,36.79,,40.46,5.222222,3.635802,7.487654,0.9144,3.932099,91.526802
US_MO_29143,2020-02-01,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,9.14,22.54,29.85,,28.63,7.201389,4.520833,11.569444,0.47625,3.479167,77.5018
US_MO_29143,2020-02-02,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,9.45,23.95,14.49,10.08,35.29,9.305556,3.486111,18.444444,0.0,2.222222,61.50672
US_MO_29143,2020-02-03,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,9.83,20.69,28.96,,46.54,13.876543,9.623457,18.962963,0.0,6.820988,62.638044
US_MO_29143,2020-02-04,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,9.49,16.48,25.96,8.99,31.45,14.265432,7.58642,17.246914,7.9756,12.506173,89.321374
US_MO_29143,2020-02-05,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,12.15,13.17,34.44,10.13,34.44,4.765432,3.166667,6.901235,14.3256,3.790123,93.492151
US_MO_29143,2020-02-06,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,,18.57,29.12,,32.13,1.703704,0.481481,3.104938,5.2832,0.160494,89.645243
US_MO_29143,2020-02-07,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,,17.29,24.31,,29.17,1.524691,-0.62963,5.222222,0.217714,-3.753086,68.156971
US_MO_29143,2020-02-08,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,11.86,16.85,25.58,,35.56,3.333333,-0.652778,7.951389,0.0,-1.944444,68.441431
US_MO_29143,2020-02-09,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,,16.82,41.11,,41.73,7.701389,0.784722,17.965278,0.042333,2.180556,68.331471
US_MO_29143,2020-02-10,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,,23.84,41.09,13.7,25.87,10.117284,5.234568,15.604938,13.0556,8.648148,90.650935
US_MO_29143,2020-02-11,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,7.5,16.99,24.98,10.99,32.98,3.925926,2.364198,6.240741,3.386667,1.54321,84.647336
US_MO_29143,2020-02-12,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,7.71,15.94,27.77,7.71,41.66,4.284722,3.375,5.493056,0.635,2.729167,89.667662
US_MO_29143,2020-02-13,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,7.66,20.93,20.42,,39.82,3.736111,0.291667,5.444444,14.3764,0.868056,81.700612
US_MO_29143,2020-02-14,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,,,,,,9.48,21.93,,30.22,-5.340278,-9.152778,-0.701389,0.145143,-10.909722,64.968218
US_MO_29143,2020-02-15,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,5,7,-10,,,13.72,20.59,,33.06,0.992063,-5.087302,9.626984,0.0,-5.047619,64.299706
US_MO_29143,2020-02-16,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,13,5,-10,,13.03,19.23,13.03,,31.02,8.119048,3.555556,14.095238,0.0,1.904762,65.173173
US_MO_29143,2020-02-17,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,5,1,5,-18,10.81,18.2,27.87,9.1,42.66,9.81746,5.650794,15.198413,0.0,6.793651,81.545031
US_MO_29143,2020-02-18,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,6,5,0,6,14.34,27.66,29.2,,39.96,9.673611,5.326389,13.069444,2.6035,7.854167,88.569866
US_MO_29143,2020-02-19,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,10,9,-6,0,,22.1,29.13,,41.69,4.839506,0.197531,9.975309,0.395111,-1.518519,63.919378
US_MO_29143,2020-02-20,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,10,12,-7,1,10.34,26.89,33.61,12.93,39.81,4.030864,1.104938,6.95679,0.0,-2.419753,62.890988
US_MO_29143,2020-02-21,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,9,7,-3,2,,15.01,29.49,10.35,29.49,-1.361111,-5.930556,3.875,0.0,-9.215278,55.23385
US_MO_29143,2020-02-22,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,2,13,-8,,12.23,21.4,36.07,,34.85,0.65873,-5.547619,8.563492,0.0,-5.18254,65.041872
US_MO_29143,2020-02-23,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,10,16,-3,,15.1,19.33,27.78,,32.62,6.365079,3.142857,10.0,0.0,0.904762,68.170018
US_MO_29143,2020-02-24,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,6,2,-7,6,10.75,23.03,29.69,8.19,33.27,8.645833,7.055556,11.888889,8.9916,7.784722,94.426108
US_MO_29143,2020-02-25,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,13,5,-7,-2,12.43,30.33,33.31,7.96,32.82,9.201389,6.819444,11.8125,7.662333,7.361111,88.526587
US_MO_29143,2020-02-26,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,34,9,-2,-2,13.16,32.91,42.02,,32.91,3.861111,2.277778,6.319444,0.084667,0.506944,78.937299
US_MO_29143,2020-02-27,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,33,16,-8,3,14.11,22.67,38.79,,34.76,2.138889,-2.513889,7.625,0.03175,-3.9375,64.296497
US_MO_29143,2020-02-28,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,30,24,-4,0,9.05,27.15,28.16,10.56,32.68,6.069444,2.611111,10.416667,0.338667,0.291667,66.599206
US_MO_29143,2020-02-29,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,27,20,-4,,,24.51,26.4,,27.03,4.126984,-1.174603,10.325397,0.072571,-0.333333,72.871627
US_MO_29143,2020-03-01,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,32,26,-1,,10.86,21.73,31.99,11.47,26.55,9.865079,2.738095,18.857143,0.0,3.563492,65.361124
US_MO_29143,2020-03-02,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,30,11,0,7,9.62,28.36,31.91,11.14,22.79,14.666667,10.666667,20.090278,6.561667,10.923611,78.359725
US_MO_29143,2020-03-03,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,17,35,10,5,,28.39,35.75,,37.85,14.604167,9.590278,18.194444,5.757333,9.027778,69.567207
US_MO_29143,2020-03-04,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,16,18,16,3,13.07,15.08,49.77,7.54,30.67,11.368056,6.159722,17.375,0.03175,5.055556,65.236907
US_MO_29143,2020-03-05,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,8,33,0,4,10.49,25.18,36.19,8.39,29.37,10.770833,4.763889,18.875,0.0,2.208333,55.982604
US_MO_29143,2020-03-06,ChIJU873ak_0eIgRXZB5koCqJXw,Q489779,geoId/29143,US,United States of America,MO,Missouri,29143,New Madrid County,US,USA,2,,,,,,,17544,8436,9108,2266,2163,1992,1978,2126,2516,2293,1415,795,1180518,36.59,-89.66,1808,76.96,-25,149,14,4,10.06,22.77,47.65,7.94,37.06,9.619048,4.611111,15.634921,0.0,-2.150794,43.887356
