location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51117,2020-01-11,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,8.18,10.22,9.4,8.59,,13.49,6.13,15.13,,6.13,19.21,,11.86,7.36,38.02,6.95,6.95,15.155556,10.005556,20.511111,0.254,,12.694444,85.317838
US_VA_51117,2020-01-12,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,11.31,14.54,9.29,6.06,8.08,12.52,10.1,10.9,7.27,11.71,27.86,7.27,8.08,6.87,40.79,7.27,,18.555556,13.116667,20.727778,5.297714,,14.666667,78.42325
US_VA_51117,2020-01-13,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,,12.29,6.64,7.64,6.64,13.29,8.3,12.62,,10.96,36.2,,9.3,,43.84,5.98,,14.461111,11.644444,18.711111,4.608286,,13.2,92.268554
US_VA_51117,2020-01-14,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,7.74,10.91,9.5,7.39,9.85,9.85,9.15,13.37,,8.44,33.07,8.44,10.55,6.33,38.0,5.98,7.04,13.588889,11.527778,16.561111,7.62,,13.216667,97.630039
US_VA_51117,2020-01-15,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,,9.93,4.96,5.62,5.96,10.59,8.27,12.57,,12.57,27.13,5.96,8.6,,46.32,5.29,5.96,12.688889,9.494444,16.827778,2.3622,,11.061111,89.931641
US_VA_51117,2020-01-16,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,5.48,6.12,6.77,4.83,,16.11,10.31,11.28,6.77,9.99,27.72,5.8,5.8,7.09,34.81,6.45,6.45,13.477778,9.694444,16.177778,0.0254,,6.433333,62.628425
US_VA_51117,2020-01-17,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,4.5,7.71,6.42,,,16.7,,14.13,,9.31,25.68,8.03,8.67,,40.77,,8.99,3.405556,-1.0,11.283333,0.0,,-8.894444,40.469872
US_VA_51117,2020-01-18,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,6.08,8.1,,6.48,6.48,11.34,8.1,7.29,,12.56,27.55,8.91,8.1,,36.46,9.72,,1.438889,-1.605556,6.2,0.580571,,-5.516667,60.203262
US_VA_51117,2020-01-19,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,,8.04,7.64,6.03,6.03,17.7,9.65,10.05,,6.43,25.34,6.03,,7.64,48.26,7.64,6.43,7.127778,1.038889,11.227778,1.415143,,2.011111,70.094908
US_VA_51117,2020-01-20,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,6.57,11.67,7.66,5.47,9.85,17.15,10.58,9.12,,5.47,28.09,6.2,10.94,5.47,44.87,6.2,5.84,-0.733333,-4.138889,7.166667,0.0,,-10.288889,48.684547
US_VA_51117,2020-01-21,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,5.92,9.4,9.74,9.4,6.26,16.01,6.26,4.87,6.26,7.31,32.36,6.96,7.31,,38.63,7.31,6.26,-2.703704,-6.623457,2.395062,0.0,,-11.62963,50.617289
US_VA_51117,2020-01-22,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,,9.94,9.57,,11.05,20.25,11.05,11.42,,9.57,27.25,,5.89,9.94,40.88,5.89,,-0.983333,-5.811111,5.655556,0.0,,-9.522222,53.032856
US_VA_51117,2020-01-23,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,,10.17,9.08,9.44,6.17,22.51,10.53,9.8,,9.44,24.33,6.17,10.53,5.45,38.85,7.63,6.9,-0.605556,-6.45,6.4,0.0,,-5.205556,71.389455
US_VA_51117,2020-01-24,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,7.7,8.05,5.95,10.15,8.05,22.74,9.8,9.1,,9.1,27.64,8.05,,10.15,39.88,,5.6,6.111111,-2.388889,16.116667,0.0,,3.1,81.187056
US_VA_51117,2020-01-25,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,6.77,6.37,7.17,7.97,7.97,21.11,9.96,14.74,,7.57,27.08,5.97,8.36,,38.63,9.56,6.37,11.955556,4.672222,15.5,28.121429,,8.416667,79.054485
US_VA_51117,2020-01-26,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,5.85,11.71,6.22,6.58,,21.95,7.68,6.58,,9.15,35.85,7.68,8.78,5.49,42.8,6.95,5.85,4.8,-0.638889,12.472222,0.3048,,-1.238889,65.141183
US_VA_51117,2020-01-27,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,,8.2,7.51,6.49,7.17,29.04,15.71,11.96,,9.56,39.97,8.88,6.49,6.15,44.75,4.78,6.83,3.466667,-2.672222,11.266667,0.0,,-0.533333,75.26077
US_VA_51117,2020-01-28,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,5.94,10.03,9.28,7.43,8.17,26.0,8.91,7.43,7.8,7.43,41.22,6.31,9.28,5.57,41.59,8.54,,5.711111,-1.061111,10.905556,0.0,,-0.472222,64.716988
US_VA_51117,2020-01-29,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,7.91,11.3,7.16,6.41,5.28,16.96,9.42,12.44,,10.18,35.42,5.28,5.28,8.29,42.96,10.93,,1.722222,-3.438889,9.155556,0.0,,-2.488889,73.788265
US_VA_51117,2020-01-30,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,10.15,7.52,6.39,7.15,6.77,29.34,11.66,16.17,5.26,13.54,39.11,,8.27,7.9,45.88,7.9,5.26,2.638889,-2.911111,7.938889,0.0,,-2.866667,67.782553
US_VA_51117,2020-01-31,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,7.09,10.45,8.21,6.72,5.97,33.22,11.57,8.21,8.21,11.94,39.19,5.6,11.57,8.21,46.65,10.82,7.84,1.061111,-3.627778,7.661111,1.378857,,-2.3,78.370312
US_VA_51117,2020-02-01,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,5.75,13.81,,6.14,6.14,23.4,9.59,9.21,8.44,,32.99,6.91,9.59,,40.28,6.52,7.67,3.622222,-1.566667,7.411111,6.688667,,2.883333,94.978818
US_VA_51117,2020-02-02,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,,8.14,,,,26.37,13.19,11.25,9.7,6.21,28.31,,7.76,,41.5,6.21,,6.566667,0.727778,15.522222,0.028222,,0.633333,66.040952
US_VA_51117,2020-02-03,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,6.94,6.94,13.15,,6.57,22.28,10.96,12.05,5.84,11.32,32.87,9.13,11.69,6.94,41.27,7.3,6.94,13.35,3.961111,21.183333,0.0,,1.388889,44.382894
US_VA_51117,2020-02-04,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,7.83,11.94,6.71,8.58,,30.22,14.55,14.92,10.45,7.83,30.96,7.46,,,47.75,,10.82,14.988889,8.911111,20.161111,0.0,,5.772222,54.385618
US_VA_51117,2020-02-05,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,8.02,7.29,8.39,,5.11,25.89,12.76,14.95,12.03,10.21,30.63,8.02,6.93,,41.57,5.47,,14.411111,8.527778,18.933333,0.653143,,10.822222,79.264125
US_VA_51117,2020-02-06,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,10.24,11.66,6.0,7.77,4.95,24.37,10.24,10.24,8.12,10.95,37.44,8.83,5.65,7.06,40.27,5.65,5.65,8.876543,5.919753,16.17284,8.551333,,8.604938,98.188137
US_VA_51117,2020-02-07,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,,6.99,6.99,6.63,6.63,30.18,7.36,9.2,10.31,6.63,29.82,,7.36,,34.23,,,12.0,5.5,14.966667,38.898286,,7.544444,74.424668
US_VA_51117,2020-02-08,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,16.22,8.51,6.08,7.7,6.89,25.95,11.76,8.51,6.49,7.7,28.79,,,,45.41,,7.3,2.761111,-1.977778,6.211111,0.290286,,-5.811111,53.474473
US_VA_51117,2020-02-09,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,8.28,9.47,,,,22.09,8.68,10.65,7.5,,27.22,7.5,7.89,5.92,40.63,,,4.3,-2.661111,10.994444,0.15875,,-1.872222,64.307903
US_VA_51117,2020-02-10,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,7.08,13.45,10.61,8.85,,22.64,6.72,9.2,,11.68,29.01,7.08,8.14,9.2,33.97,6.72,8.14,7.544444,-0.038889,14.166667,0.6985,,2.916667,72.606168
US_VA_51117,2020-02-11,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,6.51,11.72,8.14,5.54,6.51,22.47,13.03,11.4,9.44,9.44,33.54,6.51,9.12,,43.64,11.4,12.05,14.611111,10.072222,18.488889,5.987143,,13.688889,94.328357
US_VA_51117,2020-02-12,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,14.23,10.59,7.94,,11.58,22.17,8.27,9.27,,14.89,30.44,,7.28,4.96,42.69,5.96,,11.261111,8.194444,16.938889,17.453429,,7.955556,80.173747
US_VA_51117,2020-02-13,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,7.52,6.87,6.54,7.2,,20.28,8.83,13.41,6.87,10.14,29.44,9.48,7.85,,34.34,,,12.35,8.127778,16.577778,2.431143,,10.7,89.753359
US_VA_51117,2020-02-14,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,,,,,,,5.69,7.7,6.36,7.7,,18.75,8.04,7.03,,5.69,28.8,,11.05,,39.18,9.04,6.03,6.966667,1.961111,13.522222,5.023556,,-1.611111,54.635024
US_VA_51117,2020-02-15,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,5,7,-21,11,-2,,8.93,,,6.09,,24.76,9.34,,8.53,7.71,21.92,7.31,6.09,,45.06,6.09,,0.144444,-5.072222,6.816667,0.0254,,-9.094444,50.127566
US_VA_51117,2020-02-16,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,5,4,-13,17,0,,8.89,7.34,,7.34,,21.65,9.28,6.96,,6.18,31.7,5.8,,5.41,35.56,8.89,,3.705556,-3.755556,10.411111,0.0,,-2.111111,65.908917
US_VA_51117,2020-02-17,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,-2,-5,,31,-21,,8.64,9.72,6.48,6.48,7.92,22.32,16.56,9.36,11.16,9.36,25.56,6.12,7.92,5.76,39.96,6.84,8.28,8.372222,-0.622222,13.988889,0.0,,1.844444,63.637537
US_VA_51117,2020-02-18,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,5,6,,9,4,-2,6.45,10.75,11.67,7.37,5.83,19.96,6.45,9.83,7.37,9.52,32.55,4.3,,6.76,43.61,10.44,11.67,7.95,0.477778,16.116667,0.0635,,4.366667,78.269368
US_VA_51117,2020-02-19,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,1,17,,13,2,0,6.65,9.68,10.28,9.07,6.65,13.01,5.75,6.96,,6.35,21.47,5.14,6.65,,39.01,5.14,6.35,9.333333,2.894444,13.138889,3.374571,,5.25,75.758298
US_VA_51117,2020-02-20,ChIJD0v_SJh1sokR9tdVbAdxsiU,Q510885,geoId/51117,US,United States of America,VA,Virginia,51117,Mecklenburg County,US,USA,2,,,,,,,30693,14954,15739,2969,3348,3180,2948,3307,4651,5012,3417,1861,2534191,36.68,-78.37,1759,76.375,-8,15,,4,-4,5,5.04,10.71,9.77,7.88,7.56,15.44,6.3,8.51,,7.56,23.31,5.36,7.88,,36.86,7.25,,1.9,-0.4,7.677778,0.290286,,-1.738889,77.149127
