location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VT_50015,2020-01-11,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,3.34,6.2,3.58,10.01,10.01,4.77,3.81,,10.73,6.67,3.34,3.34,3.81,,,,,4.53,4.77,16.68,4.29,4.29,,3.81,5.01,36.23,,7.63,8.58,,,6.405556,0.516667,13.422222,0.719667,44.45,4.494444,87.728147
US_VT_50015,2020-01-12,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,,8.66,6.18,7.91,7.17,3.71,5.93,3.96,13.6,7.67,5.19,5.69,3.96,4.2,5.69,,4.45,4.7,5.19,21.52,4.2,3.71,,3.71,6.18,33.63,4.2,7.91,4.95,,,0.816667,-5.661111,9.572222,26.754667,,-0.477778,91.127778
US_VT_50015,2020-01-13,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.87,11.93,5.11,6.09,7.06,8.28,5.84,3.65,15.34,9.5,6.82,7.06,,4.63,4.87,,,4.63,5.6,24.35,8.52,3.41,6.57,3.41,,38.47,4.63,6.82,7.06,,,-5.277778,-7.566667,1.766667,1.566333,,-7.572222,84.04177
US_VT_50015,2020-01-14,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,,7.09,,9.05,7.83,4.89,6.6,,21.03,10.76,4.65,6.36,5.13,5.38,6.36,4.16,3.67,5.13,5.13,23.48,4.89,5.62,,,4.65,37.41,4.4,4.16,3.42,,3.91,-3.372222,-6.8,-0.916667,0.550333,10.16,-4.761111,90.190519
US_VT_50015,2020-01-15,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,,4.43,3.94,8.86,6.15,,6.89,3.94,14.76,7.87,4.67,8.12,4.67,7.87,,3.94,3.44,,8.36,21.65,6.4,6.64,3.44,3.69,3.44,35.67,6.4,4.92,4.18,5.17,,-0.133333,-4.238889,1.722222,1.354667,40.64,-1.461111,90.873027
US_VT_50015,2020-01-16,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,3.87,4.12,3.87,9.2,4.84,5.57,4.84,5.33,17.19,9.93,3.39,5.57,,5.33,6.29,,,,4.84,21.07,8.23,4.12,,,5.33,32.45,,5.57,4.12,,3.87,-1.561111,-5.694444,1.016667,3.005667,105.41,-2.938889,90.374882
US_VT_50015,2020-01-17,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.69,6.33,4.69,4.69,8.91,,,,13.6,6.33,,5.86,4.92,,6.09,3.28,4.92,5.86,,20.4,,4.92,4.22,4.69,4.69,31.88,4.69,4.45,5.63,,,-14.527778,-19.7,-2.938889,3.048,129.54,-18.994444,68.943334
US_VT_50015,2020-01-18,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,3.43,9.01,6.86,4.5,6.43,5.58,3.86,3.65,15.01,9.22,5.36,,4.72,4.29,4.5,3.22,3.86,,3.86,21.44,7.08,3.86,3.22,4.5,3.43,37.74,3.86,6.86,7.29,,3.0,-17.788889,-22.544444,-10.983333,0.042333,124.46,-20.95,76.33156
US_VT_50015,2020-01-19,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.6,8.36,3.14,7.74,7.53,5.23,6.06,5.02,12.33,6.9,6.9,7.53,3.35,5.64,7.94,,5.02,4.81,3.55,15.89,7.74,4.6,3.14,2.93,5.64,43.06,4.18,6.06,5.43,3.14,4.6,-8.333333,-12.316667,-3.277778,6.942667,224.79,-10.655556,83.380526
US_VT_50015,2020-01-20,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,,7.42,5.1,7.42,7.89,4.87,7.89,3.71,16.47,8.58,6.96,8.12,6.26,4.41,3.71,3.48,3.71,6.03,5.1,22.73,,8.35,4.41,5.8,6.96,43.84,5.33,5.8,6.03,,4.41,-12.666667,-17.538889,-4.533333,1.312333,229.87,-17.233333,68.826835
US_VT_50015,2020-01-21,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.15,5.61,4.39,9.75,9.75,5.61,8.78,,16.34,6.83,4.88,6.34,4.63,3.9,6.34,,4.63,7.8,4.88,22.19,5.12,6.58,6.34,6.1,3.9,44.63,,6.1,6.1,7.07,,-14.972222,-21.183333,-8.538889,0.0,199.39,-18.744444,72.983084
US_VT_50015,2020-01-22,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,5.53,6.28,3.77,9.79,8.04,4.77,6.53,,20.34,10.3,5.27,6.03,4.02,5.02,7.03,5.53,,6.78,8.04,24.61,8.79,6.78,5.02,6.78,3.52,36.16,5.53,6.78,4.27,,,-5.661111,-11.133333,0.383333,0.0,180.34,-10.522222,68.739657
US_VT_50015,2020-01-23,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,,5.52,3.84,6.72,7.92,5.76,4.8,5.28,18.71,6.48,3.84,9.6,5.76,4.32,6.0,4.32,,3.36,6.72,27.35,4.56,5.04,4.8,3.36,3.36,36.47,4.08,6.72,5.28,4.8,3.6,-4.572222,-11.394444,1.544444,0.0,170.18,-9.466667,69.365784
US_VT_50015,2020-01-24,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,,8.64,,9.78,6.82,3.87,5.91,4.32,15.91,7.96,5.23,6.82,3.18,3.41,6.14,,,4.09,,27.05,5.91,4.55,4.32,3.87,,37.06,,4.55,5.46,3.41,4.55,-3.305556,-10.727778,3.588889,0.0,165.1,-7.544444,73.104047
US_VT_50015,2020-01-25,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,6.79,6.79,7.69,8.15,5.43,4.3,3.39,5.66,19.46,9.28,,8.15,6.34,4.07,6.11,4.98,,5.43,7.92,29.87,4.75,6.34,,3.62,6.56,39.83,4.07,7.69,5.43,3.85,,-1.216667,-7.683333,3.961111,0.0,139.7,-4.655556,77.889632
US_VT_50015,2020-01-26,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,5.68,7.5,,10.22,7.04,4.32,6.82,3.41,21.13,8.86,5.91,5.68,3.63,4.32,5.68,3.63,3.18,3.18,3.63,26.12,7.5,5.91,4.09,,4.77,39.98,3.18,7.04,6.59,3.63,,1.316667,-1.672222,3.55,8.085667,114.3,0.177778,92.142548
US_VT_50015,2020-01-27,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,5.19,5.42,4.95,7.78,8.25,4.95,7.31,4.95,28.3,8.72,6.13,3.77,5.42,6.84,8.49,7.31,3.3,4.95,7.78,33.25,5.19,5.19,4.25,4.95,3.3,41.03,,6.37,4.01,,,1.1,0.038889,2.694444,3.471333,144.78,-0.416667,89.776469
US_VT_50015,2020-01-28,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,5.68,5.68,,12.1,11.11,5.68,6.42,,29.63,9.63,7.9,12.35,7.9,7.16,5.68,,4.94,3.7,6.42,43.95,6.91,6.42,4.69,,5.18,42.47,6.42,9.88,5.68,7.9,,-1.211111,-2.922222,1.627778,0.931333,144.78,-3.35,85.539388
US_VT_50015,2020-01-29,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,5.38,6.6,4.65,8.56,6.11,,4.89,,24.94,7.34,5.62,8.56,,8.07,6.11,,,3.67,6.11,35.46,5.87,7.09,,3.42,,41.33,4.16,10.27,4.4,,3.67,-6.561111,-11.338889,-1.622222,0.217714,139.7,-10.477778,73.917018
US_VT_50015,2020-01-30,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.16,7.83,,7.34,8.32,3.67,3.43,,29.12,7.83,5.38,5.38,,5.87,5.87,,,,6.61,34.02,6.12,5.38,4.41,3.92,4.89,34.51,6.12,6.61,6.12,,,-12.1,-18.072222,-3.605556,0.0508,134.62,-16.538889,69.668728
US_VT_50015,2020-01-31,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,3.51,4.45,6.08,7.49,6.32,5.62,3.74,6.08,23.87,8.19,4.68,6.79,,3.28,5.85,4.91,3.98,,5.85,30.42,5.38,4.68,4.91,,6.08,35.8,4.21,4.68,4.45,,3.51,-7.633333,-17.444444,0.655556,0.0,139.7,-12.527778,68.035862
US_VT_50015,2020-02-01,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,3.58,4.78,5.01,9.55,7.64,4.06,10.03,4.78,25.31,9.07,5.25,7.16,5.01,4.54,8.59,4.78,6.21,4.06,5.01,27.93,5.25,4.3,,3.82,3.82,34.85,5.01,6.92,6.68,,3.82,-2.6,-4.755556,-0.588889,0.0,144.78,-6.15,76.781571
US_VT_50015,2020-02-02,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.96,7.08,5.19,9.44,4.48,5.66,4.25,4.72,24.78,8.97,3.78,7.32,4.48,4.48,,4.48,5.43,4.48,6.37,25.48,6.61,7.55,,,,39.41,5.66,4.01,6.61,4.01,,-3.255556,-5.277778,-0.177778,0.0,144.78,-6.022222,81.288668
US_VT_50015,2020-02-03,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.64,7.19,4.17,5.33,12.75,6.03,5.8,4.17,22.72,10.66,4.17,6.72,6.03,6.49,5.56,,,4.64,5.56,30.14,6.49,4.87,4.64,5.56,6.49,39.18,4.64,4.17,7.19,4.64,3.48,-0.922222,-5.344444,3.35,0.036286,130.81,-3.961111,79.97404
US_VT_50015,2020-02-04,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.33,4.79,4.33,7.3,9.12,5.7,5.93,3.19,18.47,6.84,4.79,4.11,4.79,5.7,5.25,4.33,4.79,,5.47,23.26,5.25,3.42,3.42,,5.7,45.16,,,5.7,,,-1.227778,-5.394444,3.227778,0.036286,125.73,-4.216667,80.219354
US_VT_50015,2020-02-05,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.93,5.87,,10.8,10.33,,4.93,3.52,20.42,10.09,4.22,6.57,,5.4,5.4,,3.76,3.29,5.16,23.71,,4.46,5.87,6.81,3.99,33.1,,4.7,4.46,,,-3.244444,-9.438889,1.0,0.084667,135.89,-8.683333,66.180132
US_VT_50015,2020-02-06,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.87,5.33,3.71,7.19,9.74,4.17,6.03,6.26,22.96,9.74,8.35,6.49,4.17,5.57,6.96,,,3.94,5.33,28.06,6.26,7.88,7.88,3.94,3.48,33.62,,5.33,5.8,,3.94,-7.322222,-11.377778,-0.672222,4.445,194.31,-9.877778,82.008516
US_VT_50015,2020-02-07,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,5.97,8.95,5.97,5.97,5.05,5.05,4.36,3.67,14.68,10.32,,7.8,3.44,5.28,6.65,3.9,3.44,3.9,7.34,23.4,4.82,5.51,3.21,3.44,7.8,35.33,,3.67,3.9,4.59,,-3.322222,-9.422222,-1.216667,8.551333,328.93,-4.222222,93.523747
US_VT_50015,2020-02-08,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,4.46,7.28,5.63,10.33,8.69,,6.57,3.29,22.06,7.51,4.46,5.4,4.69,3.52,5.63,,3.29,3.29,3.52,19.72,6.1,7.75,,5.63,3.99,32.16,4.93,5.16,,,3.76,-11.816667,-17.211111,-4.85,15.155333,444.5,-15.75,72.815875
US_VT_50015,2020-02-09,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,,9.05,5.71,8.09,7.62,7.14,5.0,3.57,15.0,7.62,5.24,5.71,4.29,4.76,6.19,5.95,3.81,4.52,3.33,27.14,5.24,5.24,,4.76,4.29,43.8,4.05,5.47,10.71,,,-16.977778,-25.638889,-5.344444,0.254,429.26,-19.733333,79.201261
US_VT_50015,2020-02-10,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,5.98,4.6,6.21,10.12,8.97,5.52,3.45,,21.39,7.59,8.05,8.05,3.45,4.6,6.67,4.6,5.06,4.37,5.75,27.14,5.52,8.28,6.67,5.98,5.29,38.17,,7.59,4.37,3.68,3.45,-1.75,-6.922222,2.1,2.032,430.53,-3.1,90.584184
US_VT_50015,2020-02-11,ChIJpxExxW3stUwRAYb0piOiwG4,Q505405,geoId/50015,US,United States of America,VT,Vermont,50015,Lamoille County,US,USA,2,,,,,,,25360,12702,12658,2808,3184,3191,3179,3316,3711,3214,1830,927,62012,44.600075,-72.633148,1201,80.642857,,,,,,6.71,4.39,11.56,6.48,4.63,4.39,,18.27,7.63,7.4,5.78,4.86,4.63,4.39,,3.24,3.93,3.93,24.28,6.48,7.17,6.25,3.24,5.55,40.47,,6.25,4.39,3.7,,-1.711111,-5.922222,1.827778,0.47625,384.81,-2.555556,93.997336
