location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28133,2020-01-11,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,,,16.29,10.65,30.7,,16.838889,9.905556,22.455556,35.342286,,15.255556,90.578932
US_MS_28133,2020-01-12,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,12.01,11.38,12.01,23.39,10.75,34.77,,4.951389,2.958333,8.4375,18.923,,2.388889,83.645522
US_MS_28133,2020-01-13,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,7.5,8.0,25.48,9.99,37.48,9.99,6.820988,2.567901,12.944444,0.0,,4.981481,88.149638
US_MS_28133,2020-01-14,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,6.52,,23.04,,39.12,,13.75,11.477778,16.8,5.515429,,12.872222,94.487288
US_MS_28133,2020-01-15,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,12.32,11.47,7.22,27.2,7.65,32.3,,17.794444,14.777778,21.655556,27.540857,,16.85,94.367563
US_MS_28133,2020-01-16,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,8.44,9.7,8.86,24.05,9.28,36.28,7.59,14.133333,8.044444,20.272222,3.120571,,11.533333,84.487935
US_MS_28133,2020-01-17,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,9.61,10.03,8.36,15.46,7.11,34.69,,8.35,6.0,12.027778,2.394857,,1.866667,64.385305
US_MS_28133,2020-01-18,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,9.3,11.62,,20.92,,38.36,,14.95,10.666667,18.594444,3.701143,,11.333333,79.188493
US_MS_28133,2020-01-19,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,8.32,12.76,,22.74,,36.61,,6.077778,0.961111,13.727778,3.683,,-4.477778,47.048246
US_MS_28133,2020-01-20,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,12.7,15.24,29.98,9.65,34.04,,0.805556,-2.811111,5.388889,0.0,,-6.538889,58.251422
US_MS_28133,2020-01-21,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,17.02,7.42,23.56,9.16,36.65,,-0.866667,-3.477778,3.483333,0.0,,-6.083333,67.929414
US_MS_28133,2020-01-22,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,15.48,16.32,12.97,23.02,10.04,35.16,,0.888889,-2.072222,5.716667,0.0,,-4.522222,67.777183
US_MS_28133,2020-01-23,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,9.95,13.93,12.34,23.08,6.37,30.64,,4.627778,2.611111,7.377778,10.559143,,2.216667,84.980669
US_MS_28133,2020-01-24,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,8.89,16.51,7.2,24.12,7.62,31.74,,5.733333,2.827778,7.85,11.881556,,3.466667,85.502273
US_MS_28133,2020-01-25,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,15.28,,19.39,,36.43,,5.255556,0.716667,10.811111,0.0,,0.444444,71.172581
US_MS_28133,2020-01-26,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,13.92,7.68,20.63,,24.47,9.12,7.966667,5.6,10.822222,0.870857,,5.911111,86.976061
US_MS_28133,2020-01-27,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,12.69,14.74,25.8,8.19,34.8,,10.377778,8.477778,14.716667,1.8415,,8.072222,85.674806
US_MS_28133,2020-01-28,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,8.38,17.16,9.97,37.5,7.18,32.32,25.53,7.483333,2.127778,13.65,0.0,,5.483333,87.366532
US_MS_28133,2020-01-29,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,8.19,19.25,6.96,45.47,7.37,34.82,26.22,9.177778,7.088889,12.172222,3.120571,,6.994444,86.52435
US_MS_28133,2020-01-30,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,10.64,23.33,6.96,33.16,,32.34,9.01,5.883333,4.227778,8.366667,1.5494,,4.361111,90.138653
US_MS_28133,2020-01-31,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,19.04,9.32,25.12,,23.5,,6.866667,5.461111,9.15,0.762,,5.305556,90.006834
US_MS_28133,2020-02-01,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,11.49,18.61,15.33,31.75,8.21,30.65,8.21,8.055556,4.427778,12.755556,0.1524,,3.988889,76.110822
US_MS_28133,2020-02-02,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,9.99,22.61,,22.61,,26.29,,11.638889,4.7,22.033333,0.0,,2.677778,54.716137
US_MS_28133,2020-02-03,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,9.08,11.06,7.9,26.85,5.92,32.38,8.69,14.783333,9.544444,20.411111,0.0,,7.716667,63.050007
US_MS_28133,2020-02-04,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,10.27,18.97,8.69,31.22,5.93,33.98,,17.277778,15.416667,19.644444,0.290286,,14.538889,84.112326
US_MS_28133,2020-02-05,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,15.82,11.57,33.18,,23.53,10.42,11.65,6.961111,18.261111,12.808857,,10.794444,94.660962
US_MS_28133,2020-02-06,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,7.65,10.33,11.48,21.81,6.5,22.57,,4.722222,2.938889,7.316667,15.167429,,3.333333,90.841238
US_MS_28133,2020-02-07,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,6.87,21.4,10.5,26.25,,35.94,6.87,3.094444,-0.477778,9.0,2.032,,-1.427778,72.377619
US_MS_28133,2020-02-08,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,11.91,15.31,10.21,26.66,,32.33,,7.366667,1.65,14.161111,0.0254,,0.783333,63.451534
US_MS_28133,2020-02-09,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,8.68,18.98,,23.86,,26.03,9.76,11.794444,5.644444,21.011111,0.0,,4.672222,61.781102
US_MS_28133,2020-02-10,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,10.3,10.7,10.7,27.33,6.34,36.84,,15.738889,11.888889,18.894444,13.534571,,13.722222,87.9273
US_MS_28133,2020-02-11,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,9.23,8.84,11.92,19.22,7.3,24.22,,7.955556,5.172222,13.1,57.404,,6.794444,92.494531
US_MS_28133,2020-02-12,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,7.07,12.28,8.56,21.59,7.07,34.25,5.58,7.75,5.461111,13.816667,12.264571,,6.683333,93.093627
US_MS_28133,2020-02-13,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,7.83,10.19,6.66,27.42,7.44,27.03,,7.222222,4.894444,10.205556,30.008286,,4.622222,83.69883
US_MS_28133,2020-02-14,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,,,,,,9.17,,22.93,7.34,31.19,11.01,1.75,-2.322222,6.444444,0.254,,-4.211111,64.972116
US_MS_28133,2020-02-15,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,15,8,,0,10.47,16.29,,20.36,11.63,29.08,,4.444444,-1.677778,14.65,0.0,,-2.994444,59.318402
US_MS_28133,2020-02-16,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,4,9,,8,,13.35,,16.56,8.01,35.79,,11.493827,8.555556,15.277778,0.290286,,6.179012,70.30423
US_MS_28133,2020-02-17,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,2,-3,,-20,14.02,16.35,11.21,18.69,,32.71,7.94,12.814815,8.969136,18.123457,0.15875,,10.617284,86.605532
US_MS_28133,2020-02-18,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,-3,-1,-19,0,15.72,16.12,7.08,22.8,8.26,34.99,,15.25,8.777778,19.461111,6.422571,,13.9,91.793176
US_MS_28133,2020-02-19,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,4,-2,-18,-2,12.13,22.3,,31.68,,32.86,9.0,7.233333,4.511111,11.822222,14.405429,,3.711111,78.50356
US_MS_28133,2020-02-20,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,-8,-10,-11,1,9.32,18.25,8.54,24.46,8.15,31.06,,5.977778,3.538889,8.933333,23.730857,,2.983333,81.208867
US_MS_28133,2020-02-21,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,0,-15,,4,10.71,16.26,8.33,21.41,7.93,23.0,7.53,1.855556,-2.572222,6.183333,3.7846,,-4.588889,62.540307
US_MS_28133,2020-02-22,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,5,3,,-7,8.58,17.16,9.12,22.52,,25.2,,2.922222,-3.216667,11.722222,0.0,,-3.05,65.096189
US_MS_28133,2020-02-23,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,1,1,,4,8.12,16.24,19.8,22.34,8.12,32.49,8.12,7.922222,4.916667,11.633333,0.0,,2.905556,70.777171
US_MS_28133,2020-02-24,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,9,-14,-17,8,9.86,12.22,6.7,26.02,8.67,33.51,,12.038889,9.133333,18.172222,2.431143,,10.172222,88.726579
US_MS_28133,2020-02-25,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,17,-16,,-1,7.5,15.79,9.47,24.47,11.05,32.36,7.1,12.033333,7.366667,17.072222,3.20675,,7.338889,73.279861
US_MS_28133,2020-02-26,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,32,-10,-7,-1,11.22,17.42,10.84,32.13,7.35,25.16,,7.811111,4.988889,12.116667,0.2286,,3.0,71.818052
US_MS_28133,2020-02-27,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,33,-7,-9,1,7.32,12.2,11.39,22.38,8.54,27.26,,3.988889,-1.372222,9.805556,0.127,,-3.838889,56.997864
US_MS_28133,2020-02-28,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,21,0,,2,7.04,24.2,13.64,29.92,,28.16,,7.327778,2.005556,14.233333,0.0,,-1.377778,54.347317
US_MS_28133,2020-02-29,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,33,26,,5,,12.54,,24.49,,36.43,,10.038889,2.0,19.344444,0.0,,0.311111,51.340091
US_MS_28133,2020-03-01,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,33,33,,0,8.06,17.73,,26.33,,33.85,,13.588889,8.055556,21.305556,0.0,,4.827778,55.599937
US_MS_28133,2020-03-02,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,26,-7,,9,8.67,20.5,10.25,32.72,,29.18,5.91,17.493827,14.333333,22.185185,1.052286,,12.549383,72.801568
US_MS_28133,2020-03-03,ChIJbUwE4oeqK4YR_SKzrKplNsY,Q484659,geoId/28133,US,United States of America,MS,Mississippi,28133,Sunflower County,US,USA,2,,,,,,,26142,13903,12239,3202,3466,4287,3698,3298,3297,2717,1371,806,1833656,33.61,-90.6,1832,73.6,31,3,-12,-2,7.05,18.02,7.44,36.43,8.62,32.12,7.83,18.105556,15.461111,20.566667,1.143,,13.555556,74.807279
