location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54057,2020-01-11,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,6.93,10.39,5.77,8.47,,12.31,7.7,9.62,20.78,,10.77,48.87,12.7,,14.154321,7.851852,20.12963,0.197556,50.8,9.104167,71.194834
US_WV_54057,2020-01-12,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,8.23,10.47,7.48,,5.98,20.2,10.85,8.6,23.19,,,37.03,6.36,,13.222222,5.888889,19.697531,14.943667,,7.902778,68.56914
US_WV_54057,2020-01-13,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,6.25,7.56,9.2,7.23,8.55,14.46,8.55,5.59,28.93,,7.23,38.79,5.26,8.22,4.574074,0.154321,10.950617,0.931333,,2.173611,85.938856
US_WV_54057,2020-01-14,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,7.1,9.68,7.1,6.45,5.81,15.16,8.39,7.1,26.13,6.78,11.94,41.62,9.03,6.13,5.240741,0.993827,10.012346,1.608667,,4.097222,93.58497
US_WV_54057,2020-01-15,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,,6.81,7.49,,5.11,12.59,10.21,5.11,24.16,5.79,5.45,35.73,6.12,5.45,6.481481,0.271605,15.135802,1.560286,,3.576389,81.938009
US_WV_54057,2020-01-16,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,6.03,7.54,7.16,7.16,8.67,12.44,6.41,10.94,23.38,,7.16,39.97,8.67,,7.444444,0.08642,14.697531,1.0795,,0.583333,61.00694
US_WV_54057,2020-01-17,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,,12.24,6.5,,,13.01,9.18,,25.64,7.65,7.27,44.01,9.18,8.8,-2.12963,-4.592593,0.320988,0.41275,,-10.208333,52.475928
US_WV_54057,2020-01-18,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,8.86,8.86,6.38,7.8,9.21,15.6,9.21,5.67,31.19,5.32,6.73,33.67,8.51,7.8,-1.561728,-5.141975,4.450617,1.947333,,-5.583333,73.634537
US_WV_54057,2020-01-19,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,,6.3,7.04,,,14.82,12.23,,31.13,10.01,,42.24,7.78,7.41,1.037037,-5.611111,7.814815,8.593667,,-3.548611,69.979966
US_WV_54057,2020-01-20,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,9.58,11.79,,6.63,5.89,21.37,9.58,10.32,33.16,7.74,9.21,42.37,5.53,5.89,-6.549383,-8.944444,-2.574074,0.92075,,-12.465278,60.637113
US_WV_54057,2020-01-21,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,8.36,8.36,8.71,,5.22,19.16,8.36,5.92,31.0,8.36,,46.67,12.19,6.62,-6.432099,-10.777778,-1.851852,0.056444,30.48,-11.548611,64.612458
US_WV_54057,2020-01-22,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,6.84,9.58,,,7.19,26.01,10.95,,26.35,6.5,7.19,47.57,10.61,,-5.253086,-11.666667,4.864198,0.0,30.48,-11.027778,62.084419
US_WV_54057,2020-01-23,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,7.32,10.65,8.65,4.99,4.99,21.29,11.31,11.31,29.94,6.32,7.99,42.25,6.99,5.32,-1.666667,-8.339506,6.567901,0.0,,-8.763889,60.906208
US_WV_54057,2020-01-24,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,9.24,9.57,7.92,,5.94,27.38,10.56,6.27,29.36,7.59,6.93,41.9,8.91,,2.444444,-1.888889,6.197531,0.0,,-2.847222,69.785459
US_WV_54057,2020-01-25,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,8.85,11.93,7.69,7.31,,23.85,11.16,,32.31,,11.16,38.85,,6.92,4.820988,1.54321,8.462963,18.288,,3.381944,88.487465
US_WV_54057,2020-01-26,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,10.09,9.37,14.42,,7.93,26.32,12.62,8.65,40.74,5.77,9.73,45.42,9.01,9.01,1.734568,0.364198,5.185185,1.632857,,-1.965278,73.912252
US_WV_54057,2020-01-27,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,7.57,9.21,8.88,5.26,9.21,21.38,7.89,10.53,42.43,9.87,4.61,35.52,5.26,6.91,2.160494,0.5,3.950617,0.508,,-2.013889,71.517291
US_WV_54057,2020-01-28,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,8.17,9.48,11.11,4.57,5.23,25.49,10.13,6.86,39.21,6.54,12.09,45.42,12.09,,1.290123,0.888889,4.090278,0.254,,-2.291667,74.561143
US_WV_54057,2020-01-29,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,7.04,8.39,10.4,7.38,,24.16,10.06,7.72,39.92,6.71,5.37,38.58,10.4,6.04,0.308642,-1.790123,2.320988,0.508,,-4.194444,69.462152
US_WV_54057,2020-01-30,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,7.98,8.31,4.99,5.99,,32.58,10.31,9.31,34.25,7.98,5.99,39.9,6.98,4.66,-2.654321,-6.580247,1.660494,0.108857,,-5.611111,78.538018
US_WV_54057,2020-01-31,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,7.61,8.61,9.6,,7.28,28.8,8.28,5.63,28.14,4.97,4.63,36.42,5.63,5.96,1.246914,-3.265432,5.41358,0.211667,,-1.909722,78.722011
US_WV_54057,2020-02-01,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,,6.73,9.72,7.1,7.1,28.04,11.96,5.98,38.88,8.97,,41.12,6.36,,1.030864,-2.024691,4.981481,0.4064,,0.083333,92.966471
US_WV_54057,2020-02-02,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,8.22,9.29,9.64,6.07,7.5,25.36,10.0,9.64,32.87,6.79,,37.87,9.29,5.0,4.382716,-0.537037,13.339506,3.513667,,-0.861111,66.774283
US_WV_54057,2020-02-03,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,5.2,11.37,8.77,4.87,5.85,22.09,11.37,7.8,27.61,5.52,6.5,42.23,7.8,5.52,12.753086,4.962963,18.716049,0.338667,30.48,0.131944,41.383969
US_WV_54057,2020-02-04,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,7.31,10.97,13.63,4.99,6.32,25.26,11.96,11.63,41.54,7.31,9.97,44.2,6.65,,13.864198,7.376543,17.938272,0.435429,,4.923611,53.8691
US_WV_54057,2020-02-05,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,6.61,9.25,,8.92,7.6,21.47,9.91,7.93,30.38,8.59,9.25,34.68,4.62,6.93,6.265432,1.191358,14.771605,5.2324,,3.5625,83.228503
US_WV_54057,2020-02-06,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,6.32,13.3,7.65,7.65,8.32,33.93,10.64,7.32,49.9,8.65,8.98,45.9,5.32,,5.302469,1.148148,10.308642,4.9276,,3.833333,93.01205
US_WV_54057,2020-02-07,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,7.06,9.95,6.1,7.7,7.06,26.31,6.74,8.02,30.48,5.78,6.1,42.03,8.02,6.42,3.425926,-2.0,9.04321,12.0904,,0.972222,82.435452
US_WV_54057,2020-02-08,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,8.61,11.6,10.1,,7.11,23.94,13.84,5.61,36.29,,,36.29,6.73,6.73,-1.265432,-3.716049,2.858025,5.2832,,-5.993056,68.058919
US_WV_54057,2020-02-09,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,13.53,12.8,8.41,,6.58,23.41,8.05,,28.16,5.12,9.88,38.04,6.95,,0.5,-4.006173,6.62963,0.616857,50.8,-3.201389,74.320072
US_WV_54057,2020-02-10,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,12.03,12.03,13.0,5.85,4.55,29.25,7.15,7.15,35.42,5.2,12.03,35.1,9.1,6.17,6.469136,2.104938,9.611111,3.6576,30.48,1.513889,69.901329
US_WV_54057,2020-02-11,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,7.85,9.16,12.1,7.52,,25.51,9.81,7.85,29.76,5.56,4.91,41.54,6.87,7.85,7.666667,4.530864,9.777778,15.24,,6.826389,93.037494
US_WV_54057,2020-02-12,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,8.07,9.04,12.91,,,24.2,7.42,9.68,33.24,,7.42,34.53,5.16,7.75,2.685185,-0.783951,7.351852,3.0988,,-1.493056,71.803041
US_WV_54057,2020-02-13,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,8.85,9.17,6.88,6.88,6.22,18.35,8.85,7.21,24.57,5.24,8.52,39.64,7.21,4.59,6.265432,0.265432,12.728395,7.0612,,4.333333,86.997928
US_WV_54057,2020-02-14,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,,,,,9.73,6.48,5.76,5.4,7.57,14.77,8.65,,27.02,7.21,,36.74,,,-1.537037,-5.728395,3.549383,3.882571,,-6.986111,64.529124
US_WV_54057,2020-02-15,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,3,7,7,,8.68,9.06,10.94,,8.3,22.64,7.17,6.04,30.95,,10.94,35.85,5.66,6.04,-5.993827,-12.648148,3.123457,0.508,,-12.416667,58.841574
US_WV_54057,2020-02-16,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,4,9,4,,8.84,9.99,8.84,,7.3,23.83,11.53,6.53,28.82,7.3,6.15,44.2,,6.92,2.697531,-1.820988,10.530864,0.0,50.8,-6.104167,52.041945
US_WV_54057,2020-02-17,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,0,-3,-10,,7.41,9.35,9.02,6.45,4.83,16.76,9.99,8.06,30.93,9.67,4.83,39.64,6.45,6.12,3.882716,-3.45679,10.802469,0.0,,-2.784722,60.855374
US_WV_54057,2020-02-18,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,-6,-3,-2,,,11.88,5.78,4.82,,23.11,10.91,13.16,26.64,7.38,6.42,40.13,8.35,10.27,7.604938,3.685185,12.462963,0.0,,-0.125,57.253659
US_WV_54057,2020-02-19,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,-4,1,3,0,,10.44,11.41,,7.5,20.22,10.11,12.72,27.39,5.87,,34.57,10.76,5.22,4.340278,-0.423611,10.3125,4.402667,,-2.738095,58.823838
US_WV_54057,2020-02-20,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,-1,-3,0,,6.63,11.93,7.96,7.62,,16.91,10.28,9.28,26.52,5.63,10.61,43.42,7.62,8.29,-0.802469,-4.141975,4.17284,0.0,,-8.638889,54.500986
US_WV_54057,2020-02-21,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,-6,-3,7,,7.79,11.69,6.82,10.06,,17.53,8.76,7.47,31.81,,,37.01,7.47,5.84,-4.259259,-9.845679,1.703704,0.0,,-12.916667,49.223991
US_WV_54057,2020-02-22,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,6,12,9,,,9.13,7.99,6.85,7.23,17.5,9.13,,30.81,7.61,6.47,38.8,9.51,,-0.506173,-8.382716,9.376543,0.0,,-13.784722,35.327026
US_WV_54057,2020-02-23,ChIJY0UKtz1htYkR-5RSbAO-cfY,Q510407,geoId/54057,US,United States of America,WV,West Virginia,54057,Mineral County,US,USA,2,,,,,,,27223,13590,13633,2938,3326,3171,2914,3367,3871,3756,2690,1190,1149479,39.42,-78.94,852,76.671429,10,15,4,,8.15,,11.86,7.79,,15.2,8.53,6.67,30.4,6.3,10.01,34.48,10.38,8.15,2.154321,-6.814815,13.04321,0.0,,-11.5625,35.991778
