location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01005,2020-01-20,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,,8.09,16.17,14.02,26.42,,38.28,,3.666667,-0.944444,8.145833,3.81,-5.785714,49.802677
US_AL_01005,2020-01-21,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,,11.91,19.85,9.71,23.38,,37.5,,1.290123,-2.944444,6.969136,0.0,-6.965278,53.899764
US_AL_01005,2020-01-22,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,8.1,10.35,12.15,13.05,32.41,6.75,34.21,8.1,2.790123,-4.191358,12.308642,0.0,-6.354167,50.624652
US_AL_01005,2020-01-23,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,9.93,9.93,14.25,8.64,28.93,7.77,44.48,,7.648148,3.246914,11.246914,0.762,1.3125,64.045919
US_AL_01005,2020-01-24,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,6.89,13.78,20.67,7.75,29.28,,33.16,6.46,13.067901,8.376543,17.580247,9.42975,10.305556,82.873554
US_AL_01005,2020-01-25,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,8.29,12.16,24.88,13.82,34.27,9.95,46.43,,7.537037,0.580247,14.771605,0.762,1.993056,67.634375
US_AL_01005,2020-01-26,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,,10.81,30.36,,43.23,15.44,45.29,10.81,6.839506,0.783951,12.401235,0.127,3.173611,77.267919
US_AL_01005,2020-01-27,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,,11.56,27.84,9.85,38.54,,32.97,8.56,9.481481,5.765432,13.240741,1.61925,7.631944,88.045984
US_AL_01005,2020-01-28,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,,13.22,30.86,8.38,51.57,7.49,36.59,23.36,8.135802,0.62963,17.969136,0.508,3.215278,70.702202
US_AL_01005,2020-01-29,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,9.85,12.85,22.27,8.99,45.83,,27.41,22.7,7.265432,3.185185,12.679012,3.4925,5.0,85.22096
US_AL_01005,2020-01-30,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,7.31,8.6,27.08,6.45,33.53,9.89,36.53,7.31,8.382716,2.12963,16.246914,4.09575,5.3125,80.613087
US_AL_01005,2020-01-31,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,12.24,16.32,28.55,9.38,36.71,,29.37,,9.444444,6.858025,12.802469,0.8255,7.090278,85.420566
US_AL_01005,2020-02-01,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,,11.83,32.25,,26.88,,44.08,,7.858025,6.351852,11.679012,0.60325,6.694444,92.238838
US_AL_01005,2020-02-02,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,9.65,15.74,24.88,12.19,28.44,17.26,33.51,,8.537037,0.555556,19.111111,0.056444,2.659722,66.48909
US_AL_01005,2020-02-03,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,6.78,6.78,14.41,7.21,22.05,6.36,32.64,6.36,12.388889,2.45679,24.290123,0.0,5.319444,62.469546
US_AL_01005,2020-02-04,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,,8.74,18.79,7.43,24.46,,38.88,,15.240741,7.549383,23.82716,0.112889,11.638889,79.678544
US_AL_01005,2020-02-05,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,,6.76,19.44,8.03,24.09,9.3,30.43,,18.320988,15.604938,22.283951,18.9865,16.395833,88.528605
US_AL_01005,2020-02-06,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,,9.72,20.89,,33.53,11.18,36.44,,19.95679,15.080247,24.191358,40.64,18.444444,90.520449
US_AL_01005,2020-02-07,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,7.85,8.72,17.01,7.42,28.79,8.72,37.52,9.16,8.783951,2.820988,16.45679,24.28875,3.090278,67.166854
US_AL_01005,2020-02-08,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,11.15,7.96,18.05,,29.2,8.5,43.01,,6.58642,0.166667,15.691358,0.3175,3.145833,79.115835
US_AL_01005,2020-02-09,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,,11.75,17.09,,22.43,8.55,38.45,8.01,11.209877,4.024691,20.302469,0.254,6.111111,70.481387
US_AL_01005,2020-02-10,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,9.9,10.33,17.65,,26.25,8.18,36.58,7.75,15.802469,10.179012,23.339506,0.0,10.875,72.835606
US_AL_01005,2020-02-11,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,6.82,8.96,9.81,7.68,23.46,9.38,28.15,,21.512346,18.302469,27.092593,1.30175,18.736111,84.209756
US_AL_01005,2020-02-12,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,6.88,8.17,21.07,14.62,29.24,,37.41,7.74,20.401235,16.17284,26.185185,0.874889,17.444444,82.788747
US_AL_01005,2020-02-13,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,10.37,10.37,9.07,12.09,28.94,7.77,41.46,,19.308642,12.765432,23.765432,2.667,16.965278,85.824399
US_AL_01005,2020-02-14,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,,,,,6.93,8.78,15.24,7.85,31.88,,25.41,,10.08642,3.574074,17.401235,9.17575,1.576389,54.821943
US_AL_01005,2020-02-15,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,5,-2,-5,,10.25,11.96,18.22,,25.62,13.66,39.28,,8.320988,-0.308642,17.277778,0.0,-2.486111,46.326732
US_AL_01005,2020-02-16,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,-3,-4,-8,,9.4,12.01,8.35,,28.71,,39.68,9.92,9.32716,4.481481,14.166667,10.69975,6.798611,84.348249
US_AL_01005,2020-02-17,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,12,-11,-14,,10.15,9.13,8.12,10.15,26.89,10.65,43.63,,12.154321,9.290123,16.234568,12.73175,11.361111,94.73469
US_AL_01005,2020-02-18,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,4,-19,1,,16.41,11.23,17.28,,26.78,9.07,36.28,,17.450617,12.969136,23.537037,1.905,16.284722,93.078942
US_AL_01005,2020-02-19,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,1,-8,0,,7.21,9.32,16.11,6.78,32.21,9.75,38.14,8.48,18.32716,14.938272,22.228395,4.699,16.541667,88.789521
US_AL_01005,2020-02-20,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,-6,-24,2,,8.43,8.01,,,22.35,,32.89,,12.895062,6.895062,17.216049,5.87375,12.0,93.734364
US_AL_01005,2020-02-21,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,7,-10,1,,,10.79,7.77,7.34,22.89,,31.52,,6.67284,4.203704,11.0,28.92425,2.729167,75.548607
US_AL_01005,2020-02-22,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,-1,2,-4,,10.21,9.08,8.51,,22.12,,38.57,8.51,4.401235,-1.919753,13.820988,0.0,-2.305556,61.854568
US_AL_01005,2020-02-23,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,3,-9,5,,,10.78,16.7,,22.63,,45.8,8.62,6.876543,-0.87037,16.660494,0.0,-0.569444,58.983779
US_AL_01005,2020-02-24,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,5,-18,6,,,13.98,19.06,,28.8,,37.7,8.47,13.598765,10.074074,18.888889,6.50875,8.930556,73.239389
US_AL_01005,2020-02-25,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,5,-20,2,,,8.75,17.06,8.75,33.24,,38.05,8.75,17.339506,14.58642,19.358025,24.54275,15.951389,91.432604
US_AL_01005,2020-02-26,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,18,-7,4,,,12.44,24.87,,30.87,8.15,42.02,9.01,12.611111,9.135802,17.388889,0.677333,9.965278,83.082296
US_AL_01005,2020-02-27,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,19,-6,7,,9.85,7.28,28.68,12.84,35.1,,30.39,6.42,6.635802,1.962963,12.740741,0.0,-1.805556,54.61067
US_AL_01005,2020-02-28,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,17,-11,-2,,,9.75,21.72,9.75,27.48,6.65,34.13,,5.839506,-2.234568,16.314815,0.0,-2.201389,56.129022
US_AL_01005,2020-02-29,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,12,-3,0,,11.44,14.3,16.59,,28.04,9.15,38.34,,10.253086,0.993827,18.345679,0.0,-0.354167,47.743339
US_AL_01005,2020-03-01,ChIJtUJfgR1tjYgRAjFO7yq2nuI,Q109437,geoId/01005,US,United States of America,AL,Alabama,01005,Barbour County,US,USA,2,,,,,,,25157,13230,11927,2811,2940,3332,3254,3101,3345,3178,2164,1032,1850797,31.865833,-85.396111,2292,73.971429,17,-2,-2,,11.04,8.83,24.85,9.39,35.34,,25.95,,9.839506,0.530864,20.277778,0.0,1.416667,55.819731
