location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AL_01065,2020-01-01,ChIJSxtmelHzhYgRBcDVwPeW7Y0,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2,,,,,,,14801,7026,7775,1898,1894,1849,1632,1593,2099,1962,1171,703,1848779,32.760833,-87.629722,1700,75.483333,,,,21.17,33.68,4.905556,-1.011111,12.922222,0.0,-0.633333,66.682799
US_AL_01065,2020-01-02,ChIJSxtmelHzhYgRBcDVwPeW7Y0,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2,,,,,,,14801,7026,7775,1898,1894,1849,1632,1593,2099,1962,1171,703,1848779,32.760833,-87.629722,1700,75.483333,,,,28.81,42.75,11.288889,7.838889,18.1,4.1275,8.866667,84.881134
US_AL_01065,2020-01-03,ChIJSxtmelHzhYgRBcDVwPeW7Y0,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2,,,,,,,14801,7026,7775,1898,1894,1849,1632,1593,2099,1962,1171,703,1848779,32.760833,-87.629722,1700,75.483333,,,,22.52,38.74,16.838889,13.988889,21.666667,54.102,16.088889,95.489316
US_AL_01065,2020-01-04,ChIJSxtmelHzhYgRBcDVwPeW7Y0,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2,,,,,,,14801,7026,7775,1898,1894,1849,1632,1593,2099,1962,1171,703,1848779,32.760833,-87.629722,1700,75.483333,,,,,28.41,12.9,8.855556,14.977778,13.17625,8.211111,73.572872
US_AL_01065,2020-01-05,ChIJSxtmelHzhYgRBcDVwPeW7Y0,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2,,,,,,,14801,7026,7775,1898,1894,1849,1632,1593,2099,1962,1171,703,1848779,32.760833,-87.629722,1700,75.483333,,,,25.31,31.15,5.516667,-1.538889,14.588889,0.0,-0.5,65.725046
US_AL_01065,2020-01-06,ChIJSxtmelHzhYgRBcDVwPeW7Y0,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2,,,,,,,14801,7026,7775,1898,1894,1849,1632,1593,2099,1962,1171,703,1848779,32.760833,-87.629722,1700,75.483333,,,,27.73,40.67,8.822222,2.144444,19.166667,0.0,4.544444,71.359174
US_AL_01065,2020-01-07,ChIJSxtmelHzhYgRBcDVwPeW7Y0,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2,,,,,,,14801,7026,7775,1898,1894,1849,1632,1593,2099,1962,1171,703,1848779,32.760833,-87.629722,1700,75.483333,,,,14.25,45.74,12.277778,7.644444,15.533333,0.0,4.044444,57.20147
US_AL_01065,2020-01-08,ChIJSxtmelHzhYgRBcDVwPeW7Y0,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2,,,,,,,14801,7026,7775,1898,1894,1849,1632,1593,2099,1962,1171,703,1848779,32.760833,-87.629722,1700,75.483333,,,,16.29,31.87,6.377778,-2.1,17.5,0.0,-1.877778,54.578011
US_AL_01065,2020-01-09,ChIJSxtmelHzhYgRBcDVwPeW7Y0,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2,,,,,,,14801,7026,7775,1898,1894,1849,1632,1593,2099,1962,1171,703,1848779,32.760833,-87.629722,1700,75.483333,,,,21.98,29.54,8.016667,0.038889,19.055556,0.0,1.244444,62.402741
US_AL_01065,2020-01-10,ChIJSxtmelHzhYgRBcDVwPeW7Y0,Q501147,geoId/01065,US,United States of America,AL,Alabama,01065,Hale County,US,USA,2,,,,,,,14801,7026,7775,1898,1894,1849,1632,1593,2099,1962,1171,703,1848779,32.760833,-87.629722,1700,75.483333,,,,22.87,36.75,17.538889,15.038889,22.055556,0.0,11.422222,67.517633
