location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_PA_42131,2020-01-16,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,8.79,14.29,9.52,,,17.95,8.06,9.89,5.13,,9.52,33.7,6.96,11.35,10.62,36.26,11.72,6.96,2.477778,-1.772222,7.266667,1.9304,,-1.555556,74.194523
US_PA_42131,2020-01-17,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,5.53,6.64,8.85,10.32,5.9,8.11,8.48,7.38,8.85,,7.01,8.85,20.28,,,7.74,43.14,8.48,,-6.616667,-10.438889,4.3,1.6764,,-13.524691,57.62731
US_PA_42131,2020-01-18,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,11.43,11.05,6.1,7.24,,12.19,6.86,8.38,,7.24,5.71,30.1,,,5.33,38.86,,6.48,-8.577778,-11.705556,-3.222222,0.1016,30.48,-13.339506,67.179141
US_PA_42131,2020-01-19,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,9.07,13.98,6.42,,5.29,13.6,8.31,8.69,7.18,,5.67,30.23,5.29,6.8,,46.85,6.04,9.45,-1.266667,-9.855556,1.677778,4.699,30.48,-4.975309,75.712947
US_PA_42131,2020-01-20,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,6.19,,10.19,11.65,5.09,6.55,16.74,8.73,5.82,,,,29.12,5.82,7.28,8.37,46.59,10.55,6.19,-7.444444,-10.427778,-0.105556,0.508,66.886667,-13.845679,59.772298
US_PA_42131,2020-01-21,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,6.29,8.14,9.25,,7.4,6.66,20.36,12.95,11.1,5.18,,,31.09,5.92,10.36,7.77,52.55,8.51,5.55,-8.211111,-13.583333,-2.561111,0.1016,90.17,-13.611111,64.231268
US_PA_42131,2020-01-22,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,8.51,9.99,11.84,7.77,10.73,18.5,11.84,10.36,5.18,6.29,8.14,32.19,7.03,6.66,6.66,46.99,10.73,,-6.094444,-14.033333,1.75,0.0254,64.77,-11.061728,66.449413
US_PA_42131,2020-01-23,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,6.78,9.04,5.28,5.65,8.67,24.49,9.42,7.91,5.65,,11.3,33.91,10.55,7.16,6.78,42.95,10.17,,-3.516667,-12.255556,4.0,0.0,64.77,-9.876543,61.994853
US_PA_42131,2020-01-24,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,8.45,,9.92,7.72,6.25,,22.78,9.92,11.39,,7.72,7.35,36.37,5.51,12.49,7.72,40.78,8.45,6.61,1.744444,-6.944444,9.394444,0.0,54.61,-6.32716,55.311024
US_PA_42131,2020-01-25,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,8.46,,11.15,,6.15,8.84,24.61,8.46,8.46,,,6.92,35.37,5.38,9.23,6.54,44.98,,,3.233333,-2.972222,9.238889,3.9878,54.61,-2.018519,68.257352
US_PA_42131,2020-01-26,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,5.99,,10.11,,5.62,,23.97,10.11,8.61,6.37,8.99,7.86,39.32,,,6.74,43.06,5.99,5.99,1.566667,-0.666667,5.388889,25.6286,30.48,-0.895062,83.585187
US_PA_42131,2020-01-27,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,5.04,,10.07,8.63,7.19,5.04,30.57,9.35,7.91,6.83,,9.35,39.57,7.91,12.23,8.27,43.52,10.79,,1.627778,-0.877778,3.722222,0.4572,30.48,-2.160494,75.94217
US_PA_42131,2020-01-28,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,7.61,8.33,9.42,11.23,8.33,5.79,24.63,6.16,9.42,7.61,5.43,5.79,38.76,,9.78,5.07,41.66,7.97,7.97,0.427778,-0.738889,2.794444,0.4572,50.8,-3.580247,74.373283
US_PA_42131,2020-01-29,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,6.51,8.67,10.12,7.59,8.31,26.02,8.31,11.2,6.14,6.87,10.48,40.48,5.42,7.23,6.14,46.26,12.65,9.04,-1.311111,-4.316667,1.594444,0.3556,78.74,-7.283951,63.604921
US_PA_42131,2020-01-30,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,8.81,15.06,6.61,5.51,,29.75,11.02,11.02,6.98,6.98,8.45,37.1,10.29,8.45,7.71,41.87,,8.08,-5.505556,-11.155556,1.683333,0.0,50.8,-10.530864,65.931391
US_PA_42131,2020-01-31,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,6.83,7.55,10.43,10.07,7.55,,30.56,11.87,6.83,6.47,7.55,6.83,34.52,6.47,9.35,,38.11,8.27,6.11,-1.572222,-9.988889,2.983333,0.0,50.8,-7.17284,64.943368
US_PA_42131,2020-02-01,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,5.55,8.72,5.95,6.74,7.14,9.91,32.12,13.09,6.74,,6.74,9.12,36.48,6.34,6.74,5.95,42.83,6.74,5.95,0.855556,-3.6,3.422222,0.0508,50.8,-1.611111,82.731699
US_PA_42131,2020-02-02,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,6.54,9.23,8.85,,,29.23,14.61,9.61,5.38,10.0,9.61,31.53,,10.77,8.46,28.46,8.85,9.61,-0.083333,-2.677778,3.066667,0.508,50.8,-2.067901,85.043125
US_PA_42131,2020-02-03,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,6.57,11.06,8.64,6.92,6.57,22.48,8.3,10.03,6.57,6.22,5.53,33.54,9.34,10.72,,39.07,,7.26,4.377778,-1.655556,11.311111,3.683,50.8,-0.061728,72.330798
US_PA_42131,2020-02-04,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,6.15,5.07,7.96,11.22,8.69,5.07,22.8,9.77,5.79,5.79,7.24,7.96,28.23,6.88,6.88,,39.45,7.24,9.77,4.455556,-0.544444,12.216667,0.0762,149.86,1.308642,77.899019
US_PA_42131,2020-02-05,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,8.61,5.74,10.04,10.4,9.32,,21.87,12.55,10.04,,6.09,11.83,28.68,11.83,11.47,6.81,40.52,12.55,7.53,0.872222,-1.588889,10.572222,1.0414,50.8,-4.012346,68.547788
US_PA_42131,2020-02-06,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,,9.46,10.16,6.31,6.31,25.23,11.91,9.81,6.66,7.01,8.41,24.53,6.66,8.41,5.61,36.79,10.16,7.71,0.411111,-2.227778,3.422222,4.2164,30.48,-1.549383,85.552966
US_PA_42131,2020-02-07,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,5.11,,12.41,8.39,6.57,7.3,18.98,6.57,9.49,6.21,5.84,10.59,31.03,,,,43.8,7.3,6.57,0.644444,-3.272222,4.666667,7.2136,50.8,-0.611111,89.597452
US_PA_42131,2020-02-08,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,9.9,9.9,9.11,,7.53,,22.18,7.13,13.07,,7.92,5.55,24.16,,,,41.99,,5.55,-4.15,-8.988889,3.4,15.8242,50.8,-8.339506,71.714493
US_PA_42131,2020-02-09,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,5.81,6.59,10.46,14.34,8.91,,23.26,9.3,11.24,6.2,6.2,7.75,32.17,8.14,7.75,,49.23,9.3,9.3,-3.122222,-9.4,2.327778,0.282222,130.81,-5.753086,79.720386
US_PA_42131,2020-02-10,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,7.11,7.82,9.24,7.82,6.04,,20.61,10.66,12.08,8.53,6.75,4.97,36.95,,6.04,,45.12,16.34,6.39,2.561111,-3.816667,5.022222,1.9558,231.14,-0.265432,81.232171
US_PA_42131,2020-02-11,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,6.54,5.81,11.25,8.35,7.26,,20.33,14.16,10.89,,7.99,6.9,27.95,7.62,11.98,5.45,32.67,6.9,5.81,3.105556,0.727778,5.538889,2.3622,248.92,2.222222,92.299434
US_PA_42131,2020-02-12,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,5.0,12.13,8.21,,,26.41,12.49,12.85,,5.0,5.0,29.98,5.35,8.92,,31.77,6.07,7.14,1.555556,-1.911111,5.083333,0.3556,180.34,-5.080247,60.953134
US_PA_42131,2020-02-13,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,8.86,9.57,8.51,5.67,,20.2,9.57,8.86,4.96,5.67,7.8,30.48,5.32,,,37.57,6.03,5.67,1.727778,-1.833333,4.188889,7.0866,149.86,-0.148148,86.925855
US_PA_42131,2020-02-14,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,,,,,,8.17,8.95,7.78,7.39,5.84,19.07,10.51,13.62,7.0,,11.67,27.24,12.06,,,38.91,6.62,,-4.820988,-10.938272,3.475309,1.467556,180.34,-11.222222,61.765353
US_PA_42131,2020-02-15,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,5,-10,2,,10.16,8.54,10.57,6.91,,6.5,18.7,8.54,8.54,7.72,5.69,6.5,27.24,6.1,,5.69,43.51,8.13,8.13,-10.5,-17.08642,0.419753,0.056444,180.34,-17.37037,57.657469
US_PA_42131,2020-02-16,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,3,1,3,,5.54,8.71,12.27,9.89,5.93,5.54,18.6,,11.87,5.93,,9.1,29.28,,10.29,5.54,44.32,12.66,,-1.246914,-4.796296,3.141975,0.0,180.34,-8.549383,57.79978
US_PA_42131,2020-02-17,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,0,-5,-10,,7.74,7.74,8.84,10.31,,,18.79,13.26,11.42,,5.53,6.26,26.52,,9.95,5.89,46.04,7.37,10.31,-0.018519,-6.469136,6.351852,0.0,180.34,-5.228395,68.631
US_PA_42131,2020-02-18,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,-3,-7,3,2,,8.46,10.22,12.69,8.81,5.64,20.09,7.75,10.57,5.64,,9.87,35.95,8.46,8.46,4.93,43.71,,8.11,1.833333,-5.796296,6.895062,0.056444,149.86,-2.864198,71.399757
US_PA_42131,2020-02-19,ChIJGbuKoyxaxYkRI_PJrM3FqZg,Q495677,geoId/42131,US,United States of America,PA,Pennsylvania,42131,Wyoming County,US,USA,2,,,,,,,27396,13777,13619,2793,3295,3204,2936,3287,4144,3958,2583,1196,417773,41.52,-76.02,405,79.385714,8,6,1,0,6.9,8.35,8.71,5.08,6.17,7.26,19.97,13.43,10.53,11.25,,8.71,33.76,6.54,9.08,,43.2,5.45,8.71,2.024691,-2.58642,5.975309,2.398889,149.86,-4.635802,61.865544
