location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47109,2020-01-11,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,,14.36,,31.34,,35.25,16.183333,9.661111,20.383333,6.88975,,14.396825,91.298096
US_TN_47109,2020-01-12,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,11.88,18.17,,35.64,,55.2,6.533333,3.3,10.605556,46.482,,3.68254,84.841532
US_TN_47109,2020-01-13,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,11.25,16.37,11.76,24.55,9.72,45.01,6.366667,2.2,13.066667,0.056444,,4.809524,89.671141
US_TN_47109,2020-01-14,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,10.89,14.53,19.71,34.76,9.86,47.2,14.138889,10.994444,17.455556,6.237111,,12.238095,91.054505
US_TN_47109,2020-01-15,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,10.82,10.3,16.48,28.33,,47.39,17.405556,14.95,20.477778,11.147778,,16.305556,93.386053
US_TN_47109,2020-01-16,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,9.94,17.89,11.93,29.81,8.45,36.27,12.8,7.483333,19.438889,9.8425,,8.706349,78.250665
US_TN_47109,2020-01-17,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,9.13,12.18,9.64,25.37,12.18,44.14,6.822222,3.555556,12.222222,0.0,,-1.785714,55.576857
US_TN_47109,2020-01-18,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,,16.1,12.08,26.84,,42.27,13.255556,9.322222,16.344444,0.03175,,6.650794,63.428148
US_TN_47109,2020-01-19,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,19.73,19.05,11.56,25.85,13.6,54.42,4.755556,-0.2,13.077778,4.430889,,-6.007937,46.188398
US_TN_47109,2020-01-20,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,17.51,23.35,18.16,40.21,11.67,48.64,-2.961111,-5.605556,2.233333,0.0,,-8.992063,63.282308
US_TN_47109,2020-01-21,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,9.69,15.8,18.35,40.27,,39.25,-2.272222,-4.633333,3.205556,0.0,,-8.642857,60.657332
US_TN_47109,2020-01-22,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,11.19,14.25,13.74,34.09,,51.39,-0.7,-5.338889,6.588889,0.0,,-6.97619,62.035852
US_TN_47109,2020-01-23,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,10.73,22.93,8.29,28.78,7.32,37.07,4.233333,1.522222,6.8,0.0,,-0.785714,70.221713
US_TN_47109,2020-01-24,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,,34.3,13.31,44.03,,43.52,6.272222,4.483333,7.811111,14.478,,4.47619,88.647001
US_TN_47109,2020-01-25,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,15.85,30.38,13.87,34.35,10.57,49.54,4.411111,2.822222,7.594444,0.225778,,0.150794,72.719244
US_TN_47109,2020-01-26,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,11.89,25.66,9.39,32.55,,43.81,5.177778,0.272222,11.522222,0.056444,,3.261905,84.230304
US_TN_47109,2020-01-27,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,14.21,24.5,14.7,43.61,7.84,45.08,9.972222,6.855556,14.822222,0.282222,,6.460317,77.739824
US_TN_47109,2020-01-28,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,,26.03,12.49,41.65,7.81,54.14,5.894444,-0.683333,14.783333,0.056444,,2.452381,77.854043
US_TN_47109,2020-01-29,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,11.28,27.47,11.28,35.32,8.34,40.22,8.094444,5.183333,11.838889,0.141111,,4.468254,79.377451
US_TN_47109,2020-01-30,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,8.02,29.07,13.53,43.6,11.03,44.6,6.711111,3.788889,11.066667,0.2794,,4.484127,85.582274
US_TN_47109,2020-01-31,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,9.45,34.31,,42.27,10.44,36.3,7.383333,4.7,10.138889,0.22225,,5.595238,89.09471
US_TN_47109,2020-02-01,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,,21.41,,36.97,,40.22,8.133333,6.166667,11.261111,0.987778,,5.087302,80.906002
US_TN_47109,2020-02-02,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,9.81,18.96,9.81,34.65,,54.91,9.327778,1.633333,21.194444,0.0762,,0.809524,53.424231
US_TN_47109,2020-02-03,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,9.33,24.37,11.92,49.25,14.52,40.44,14.633333,7.944444,22.372222,0.0,,4.920635,51.912361
US_TN_47109,2020-02-04,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,13.66,28.85,9.62,42.01,,40.99,16.788889,13.616667,19.538889,0.34925,,12.833333,77.371355
US_TN_47109,2020-02-05,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,9.98,28.43,12.47,35.42,,46.89,13.188889,10.133333,17.588889,11.14425,,11.261905,94.664351
US_TN_47109,2020-02-06,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,10.69,25.97,10.19,41.25,11.71,46.34,5.983333,2.716667,12.161111,26.895778,,4.18254,92.628145
US_TN_47109,2020-02-07,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,16.88,29.21,14.93,40.25,,46.74,2.177778,0.061111,6.477778,9.30275,,-1.690476,75.310955
US_TN_47109,2020-02-08,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,15.34,24.68,,26.68,,52.69,4.794444,-0.805556,11.655556,0.127,,-1.111111,65.523577
US_TN_47109,2020-02-09,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,15.82,23.39,19.26,35.09,11.01,40.59,8.011111,-0.061111,18.972222,0.0,,2.253968,64.813373
US_TN_47109,2020-02-10,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,14.65,25.76,16.67,27.78,9.09,45.46,13.388889,10.211111,16.044444,3.84175,,11.365079,86.629579
US_TN_47109,2020-02-11,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,13.6,21.15,10.57,38.77,,48.34,8.772222,5.661111,13.072222,41.0845,,6.714286,90.362111
US_TN_47109,2020-02-12,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,13.21,15.65,14.68,31.8,9.29,32.77,7.594444,5.394444,15.733333,11.8745,,6.047619,91.329127
US_TN_47109,2020-02-13,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,13.97,21.73,11.38,33.11,9.31,37.25,7.794444,4.2,12.85,23.283333,,5.134921,85.902408
US_TN_47109,2020-02-14,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,,,,,,10.88,18.36,18.36,27.2,,32.64,-0.361111,-5.211111,5.116667,4.713111,,-7.0,62.441066
US_TN_47109,2020-02-15,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,12,5,,0,,,13.91,13.91,18.55,,54.33,2.35,-5.088889,14.116667,0.0,,-5.84127,54.247637
US_TN_47109,2020-02-16,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,4,6,,0,,11.15,19.02,10.5,32.15,,48.55,10.527778,7.244444,14.394444,0.0,,2.071429,55.18078
US_TN_47109,2020-02-17,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,-9,-14,-9,-14,,15.34,22.7,15.95,30.67,,56.44,8.388889,3.155556,14.155556,0.0,,7.18254,90.443484
US_TN_47109,2020-02-18,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,-6,-1,-2,5,,10.3,27.96,12.26,38.75,10.3,45.62,13.744444,8.688889,16.35,1.61925,,12.563492,93.108743
US_TN_47109,2020-02-19,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,4,0,,3,,10.1,19.7,12.12,36.87,10.61,40.41,6.911111,3.733333,12.9,13.518444,,2.111111,71.960556
US_TN_47109,2020-02-20,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,-9,-16,,1,,11.21,13.16,13.16,20.96,9.26,41.44,5.605556,1.7,9.533333,1.2065,,-0.246032,65.329053
US_TN_47109,2020-02-21,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,-3,-5,7,1,,8.47,16.43,17.43,26.39,8.47,42.33,0.777778,-4.1,6.483333,8.763,,-6.825397,56.64516
US_TN_47109,2020-02-22,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,8,0,,5,,16.54,15.22,15.22,36.39,,45.65,1.616667,-6.027778,11.883333,0.0,,-5.873016,56.660978
US_TN_47109,2020-02-23,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,6,-2,,0,,12.89,20.62,,38.02,,48.33,6.816667,0.494444,12.716667,0.0,,0.634921,63.078556
US_TN_47109,2020-02-24,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,-6,-14,2,-3,,12.66,17.53,11.2,36.03,,47.71,9.011111,6.527778,14.361111,2.54,,7.97619,91.796671
US_TN_47109,2020-02-25,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,3,1,,-1,,13.59,22.33,13.11,35.92,,44.18,11.222222,6.683333,15.3,7.563556,,8.230159,82.368167
US_TN_47109,2020-02-26,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,11,3,,1,,8.77,30.01,10.62,46.64,7.39,36.02,6.511111,3.838889,11.15,0.197556,,3.460317,81.09737
US_TN_47109,2020-02-27,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,20,-9,,-1,,14.59,19.62,13.59,50.32,,36.23,2.955556,-2.788889,8.944444,0.366889,,-3.84127,59.967292
US_TN_47109,2020-02-28,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,12,18,9,-1,,11.46,20.93,10.46,32.39,8.97,34.88,6.488889,2.183333,11.805556,0.0,,-1.769841,54.787526
US_TN_47109,2020-02-29,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,28,5,,5,,13.5,34.42,11.47,42.51,10.12,57.36,7.416667,0.183333,14.805556,0.112889,,-0.246032,57.215534
US_TN_47109,2020-03-01,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,24,6,,9,,,26.27,,42.02,,40.71,10.494444,2.677778,20.472222,0.0,,1.857143,53.087175
US_TN_47109,2020-03-02,ChIJlQb3Pq7MfYgR1cM3x5uVE9c,Q501982,geoId/47109,US,United States of America,TN,Tennessee,47109,McNairy County,US,USA,2,,,,,,,26001,12795,13206,2922,3346,2975,2818,3297,3624,3385,2504,1130,1847636,35.18,-88.56,1453,73.657143,5,4,-13,-1,,9.28,30.27,8.3,49.81,7.32,45.9,15.1,11.827778,20.172222,2.00025,,10.595238,73.513368
