location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MT_30047,2020-01-11,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.17,9.56,6.37,,,6.77,,9.16,,,,21.51,,,,43.82,9.56,,-2.355556,-6.783333,1.111111,2.822222,,-6.876543,71.718172
US_MT_30047,2020-01-12,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,9.97,,5.37,9.2,,5.37,9.2,8.43,5.37,6.9,,6.13,16.48,,6.13,5.75,34.88,,8.05,-8.161111,-13.733333,-0.938889,2.032,99.06,-11.469136,74.109556
US_MT_30047,2020-01-13,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.39,7.7,7.39,4.31,6.46,14.47,4.92,7.08,,,8.31,18.77,6.16,6.77,,44.63,5.54,5.54,-16.116667,-19.333333,-11.061111,5.08,99.06,-18.864198,73.474151
US_MT_30047,2020-01-14,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,9.12,7.55,5.98,8.49,,9.12,5.03,7.86,5.03,6.92,5.35,22.02,,13.84,8.49,55.05,6.92,,-18.066667,-20.283333,-15.161111,3.005667,50.8,-20.395062,75.331533
US_MT_30047,2020-01-15,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,5.1,5.42,10.21,8.93,4.46,6.38,8.61,,10.84,,,6.7,20.41,6.38,8.93,,53.9,6.7,6.06,-17.855556,-23.016667,-8.255556,1.778,40.64,-21.197531,70.389331
US_MT_30047,2020-01-16,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.3,9.52,9.2,,7.3,12.06,6.66,7.3,5.08,,7.93,25.7,6.98,,,54.89,7.3,4.76,-15.133333,-19.922222,-8.308642,0.536222,54.61,-18.462963,69.515422
US_MT_30047,2020-01-17,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,,9.97,6.88,5.16,9.62,14.44,7.91,10.31,,,8.94,20.63,6.19,6.19,8.94,41.25,5.84,,-14.45,-18.016667,-7.049383,2.54,54.61,-17.518519,71.239429
US_MT_30047,2020-01-18,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.83,12.78,,6.59,,12.37,7.01,,7.01,,,20.61,6.18,8.24,8.66,40.4,,,-12.222222,-18.544444,-5.361111,0.635,63.5,-16.45679,69.263363
US_MT_30047,2020-01-19,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,10.17,9.78,8.21,5.48,,10.17,,5.48,,,,22.69,,6.26,,39.12,5.87,7.82,-1.4,-8.234568,4.977778,0.381,80.01,-6.62963,68.745897
US_MT_30047,2020-01-20,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.85,7.49,6.06,,6.42,10.7,11.41,5.35,,,,21.76,6.06,4.99,7.49,41.02,,4.99,-0.394444,-5.3,5.45,0.0,80.01,-6.641975,67.406758
US_MT_30047,2020-01-21,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,9.55,,7.0,4.46,6.37,16.23,6.05,10.82,,,5.41,26.74,,,,49.97,4.78,,2.088889,-2.666667,6.255556,0.0254,80.01,-3.969136,67.243305
US_MT_30047,2020-01-22,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,5.4,5.71,8.57,6.35,7.93,5.71,15.24,7.93,7.62,5.08,5.71,10.79,26.34,8.25,5.71,,48.88,6.35,6.67,1.516667,-1.994444,6.488889,2.074333,64.77,-4.648148,64.280841
US_MT_30047,2020-01-23,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,6.85,8.09,7.47,5.29,,6.54,14.31,7.16,9.34,8.71,5.6,8.09,26.76,9.96,5.6,4.98,49.48,6.85,5.6,1.733333,-1.466667,6.855556,0.508,99.06,-3.58642,68.490223
US_MT_30047,2020-01-24,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,5.91,6.56,6.89,5.91,6.89,4.59,19.35,5.58,8.2,,6.56,,30.84,5.91,,7.54,43.63,8.53,,3.877778,-0.85,7.161111,0.564444,78.74,-0.993827,72.326541
US_MT_30047,2020-01-25,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.28,6.06,9.7,9.3,,24.25,,8.49,,,10.91,30.32,,,,32.74,,,1.994444,-1.05,6.766667,1.241778,50.8,-3.660494,68.259251
US_MT_30047,2020-01-26,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.83,9.32,6.71,5.96,10.44,26.09,5.96,7.08,,5.22,,39.14,7.08,7.83,,42.86,8.2,,0.683333,-3.35,5.372222,0.592667,30.48,-3.160494,77.153722
US_MT_30047,2020-01-27,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.3,8.56,7.93,6.34,9.52,22.2,5.08,11.1,5.39,4.44,8.56,35.84,4.76,6.03,4.76,45.68,7.3,4.76,1.6,-2.894444,5.966667,0.889,30.48,-3.728395,69.381989
US_MT_30047,2020-01-28,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,5.27,6.2,8.98,8.06,7.13,,15.8,7.44,7.75,6.51,5.58,,42.45,10.22,10.53,6.2,42.76,10.53,,0.383333,-3.511111,6.55,1.016,,-5.851852,64.165128
US_MT_30047,2020-01-29,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,5.26,7.43,6.5,5.58,7.12,21.68,7.74,6.5,6.2,,6.2,28.8,7.12,8.67,7.12,42.74,7.74,5.58,0.888889,-3.1,5.916667,1.524,50.8,-4.037037,71.298586
US_MT_30047,2020-01-30,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,6.6,7.22,6.91,,9.74,19.79,4.71,6.28,5.34,,7.54,29.53,,9.11,5.34,47.75,6.91,5.03,1.5,-3.966667,5.372222,0.733778,30.48,-6.246914,57.939546
US_MT_30047,2020-01-31,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.5,9.46,8.8,5.87,7.5,21.52,7.83,7.5,,8.15,5.87,29.02,7.17,8.15,,50.86,5.87,6.52,2.977778,-3.388889,8.438889,0.508,30.48,-5.641975,56.358403
US_MT_30047,2020-02-01,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,8.41,11.21,,6.01,10.41,19.22,8.01,,,,8.41,29.63,9.21,8.41,,32.83,6.41,,8.638889,2.322222,12.205556,0.8382,,-2.938272,46.075771
US_MT_30047,2020-02-02,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,5.91,7.1,5.52,,8.28,21.68,,10.25,,8.67,6.7,28.78,7.1,6.31,7.49,31.54,7.49,,-1.15,-6.222222,9.922222,5.043714,30.48,-6.679012,66.50161
US_MT_30047,2020-02-03,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,4.42,9.8,8.53,6.95,,6.0,20.54,,4.74,,9.16,8.22,35.4,,6.95,,54.99,4.74,4.42,-8.572222,-13.327778,-0.105556,0.2794,30.48,-14.395062,62.547651
US_MT_30047,2020-02-04,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,11.1,12.69,11.1,5.08,,17.45,8.57,7.93,4.76,,9.84,23.16,5.39,8.88,7.93,44.1,9.84,5.71,-8.222222,-14.094444,-1.972222,0.056444,,-13.567901,64.987758
US_MT_30047,2020-02-05,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.18,10.62,8.43,,5.62,22.8,10.3,9.06,,4.68,5.93,38.72,6.25,4.68,6.25,42.16,6.56,5.0,-3.4,-8.494444,1.722222,1.052286,50.8,-9.419753,63.785037
US_MT_30047,2020-02-06,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,10.2,11.44,7.73,,4.33,18.85,5.56,10.82,,,,27.5,,6.8,5.87,43.58,5.87,,0.405556,-4.727778,3.611111,3.556,50.8,-5.092593,67.761261
US_MT_30047,2020-02-07,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,5.07,4.44,8.88,7.29,6.34,6.34,18.07,11.1,6.98,,,6.98,24.1,7.61,6.98,4.76,46.29,9.51,6.03,-1.455556,-4.833333,2.838889,2.032,64.77,-5.111111,77.131949
US_MT_30047,2020-02-08,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,,12.28,5.54,6.73,6.34,23.37,10.7,6.34,6.73,,,24.16,,5.54,9.11,39.21,9.11,6.34,-1.011111,-4.511111,2.6,2.032,104.14,-3.962963,79.85623
US_MT_30047,2020-02-09,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,8.46,8.85,7.69,,6.15,23.46,10.77,9.61,,,,21.15,5.77,,8.46,31.15,,,-5.916667,-13.316667,1.305556,2.213429,60.113333,-9.376543,75.338343
US_MT_30047,2020-02-10,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,7.68,8.01,9.29,,4.8,26.26,7.04,8.97,,5.76,5.76,39.07,8.01,6.08,,48.99,5.44,7.04,-3.361111,-10.438889,0.716667,1.2065,66.886667,-6.925926,75.794214
US_MT_30047,2020-02-11,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,6.47,12.63,8.94,5.24,4.62,27.73,11.4,5.85,6.47,6.16,6.78,31.43,7.7,,8.01,43.44,,,-1.988889,-7.0,2.994444,0.733778,66.886667,-7.222222,67.455243
US_MT_30047,2020-02-12,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,4.94,6.49,9.88,8.65,,6.49,21.0,6.49,10.19,4.94,,,27.49,,4.63,4.94,39.54,,5.87,-3.944444,-8.211111,2.5,1.9685,60.113333,-6.37037,81.873621
US_MT_30047,2020-02-13,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,8.03,9.96,7.07,,4.5,21.2,9.31,8.03,4.82,7.07,9.31,27.3,5.78,6.42,6.75,41.12,8.35,8.99,-3.577778,-9.688889,5.155556,0.5334,60.113333,-8.240741,71.483309
US_MT_30047,2020-02-14,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,,,,,,,9.17,,6.79,11.2,16.98,9.17,9.85,,5.09,10.19,17.32,5.43,7.13,6.79,42.44,8.15,,0.366667,-4.594444,3.905556,1.5875,60.113333,-5.975309,62.522204
US_MT_30047,2020-02-15,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,6,-3,-4,,,6.78,8.77,5.98,9.96,,21.12,7.97,8.37,,,,24.71,6.38,,,39.45,,,-1.327778,-4.561111,2.788889,1.8288,99.06,-7.067901,65.074639
US_MT_30047,2020-02-16,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,4,3,-3,,5.32,10.64,6.46,8.74,6.08,7.6,16.35,6.84,8.74,,7.98,6.08,29.65,7.98,6.08,6.84,39.54,6.08,,-0.133333,-4.044444,3.255556,1.100667,64.77,-5.771605,65.639877
US_MT_30047,2020-02-17,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,1,3,-14,,,5.62,15.3,7.18,5.62,4.37,27.16,8.74,8.43,5.62,7.18,8.12,28.72,6.24,5.93,5.62,42.77,5.31,7.49,-3.116667,-7.072222,2.361111,1.439333,54.61,-8.222222,67.977421
US_MT_30047,2020-02-18,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,4,6,2,1,,5.47,9.72,5.77,8.51,7.59,22.78,10.63,9.42,5.47,,,24.61,4.25,,9.72,42.53,5.77,4.56,-8.6,-11.933333,-0.911111,1.233714,46.566667,-11.209877,79.51783
US_MT_30047,2020-02-19,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,7,1,1,0,,7.25,10.88,7.58,,,22.75,8.24,8.9,,4.94,5.93,26.04,7.25,7.25,,35.6,6.26,5.93,-8.127778,-14.411111,-0.355556,0.112889,63.5,-12.462963,69.332274
US_MT_30047,2020-02-20,ChIJrxyj8lCkZ1MRep1pUUfm-BU,Q496700,geoId/30047,US,United States of America,MT,Montana,30047,Lake County,US,USA,2,,,,,,,30221,14903,15318,3907,4035,3214,3157,3081,3997,4529,2892,1409,1740632,47.65,-114.09,4283,79.9375,2,-2,0,1,,6.0,8.67,8.0,,4.67,17.01,9.67,6.34,,,9.0,26.34,5.33,5.33,5.33,47.35,8.0,5.33,-4.577778,-11.294444,3.833333,0.0508,80.01,-12.518519,56.632683
