location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_AR_05089,2020-01-01,ChIJ5fy245wUzocRSBWJKCVLOCI,Q61173,geoId/05089,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2,,,,,,,16429,8102,8327,1609,1599,1413,1472,1584,2560,3111,2141,940,1818420,36.279722,-92.715833,1658,75.475,,,,19.97,,52.55,3.994444,-2.511111,12.305556,0.0,-5.888889,48.735712
US_AR_05089,2020-01-02,ChIJ5fy245wUzocRSBWJKCVLOCI,Q61173,geoId/05089,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2,,,,,,,16429,8102,8327,1609,1599,1413,1472,1584,2560,3111,2141,940,1818420,36.279722,-92.715833,1658,75.475,,,,,38.78,57.1,8.933333,6.533333,11.933333,0.0,3.944444,71.071363
US_AR_05089,2020-01-03,ChIJ5fy245wUzocRSBWJKCVLOCI,Q61173,geoId/05089,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2,,,,,,,16429,8102,8327,1609,1599,1413,1472,1584,2560,3111,2141,940,1818420,36.279722,-92.715833,1658,75.475,,,,21.34,37.34,67.22,9.616667,7.133333,11.561111,4.092222,8.160494,91.49645
US_AR_05089,2020-01-04,ChIJ5fy245wUzocRSBWJKCVLOCI,Q61173,geoId/05089,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2,,,,,,,16429,8102,8327,1609,1599,1413,1472,1584,2560,3111,2141,940,1818420,36.279722,-92.715833,1658,75.475,,,,,38.23,42.48,4.472222,0.394444,9.055556,1.4732,-3.320988,57.548782
US_AR_05089,2020-01-05,ChIJ5fy245wUzocRSBWJKCVLOCI,Q61173,geoId/05089,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2,,,,,,,16429,8102,8327,1609,1599,1413,1472,1584,2560,3111,2141,940,1818420,36.279722,-92.715833,1658,75.475,,,,30.27,,49.33,4.711111,-3.005556,15.933333,0.0,-4.074074,53.304381
US_AR_05089,2020-01-06,ChIJ5fy245wUzocRSBWJKCVLOCI,Q61173,geoId/05089,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2,,,,,,,16429,8102,8327,1609,1599,1413,1472,1584,2560,3111,2141,940,1818420,36.279722,-92.715833,1658,75.475,,,,14.66,32.99,42.15,4.716667,-2.577778,12.355556,0.0,-2.864198,57.892101
US_AR_05089,2020-01-07,ChIJ5fy245wUzocRSBWJKCVLOCI,Q61173,geoId/05089,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2,,,,,,,16429,8102,8327,1609,1599,1413,1472,1584,2560,3111,2141,940,1818420,36.279722,-92.715833,1658,75.475,,,,,46.01,46.91,5.255556,-0.444444,12.761111,0.0,-4.111111,50.688366
US_AR_05089,2020-01-08,ChIJ5fy245wUzocRSBWJKCVLOCI,Q61173,geoId/05089,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2,,,,,,,16429,8102,8327,1609,1599,1413,1472,1584,2560,3111,2141,940,1818420,36.279722,-92.715833,1658,75.475,,,,,34.39,42.53,6.45,-1.255556,17.266667,0.0,-5.0,43.986129
US_AR_05089,2020-01-09,ChIJ5fy245wUzocRSBWJKCVLOCI,Q61173,geoId/05089,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2,,,,,,,16429,8102,8327,1609,1599,1413,1472,1584,2560,3111,2141,940,1818420,36.279722,-92.715833,1658,75.475,,,,,37.22,41.65,10.794444,8.077778,13.388889,0.0,3.135802,59.043822
US_AR_05089,2020-01-10,ChIJ5fy245wUzocRSBWJKCVLOCI,Q61173,geoId/05089,US,United States of America,AR,Arkansas,05089,Marion County,US,USA,2,,,,,,,16429,8102,8327,1609,1599,1413,1472,1584,2560,3111,2141,940,1818420,36.279722,-92.715833,1658,75.475,,,,13.47,22.98,33.29,15.316667,12.6,17.744444,8.563429,14.259259,93.771223
