location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_VA_51103,2020-01-01,ChIJaYPf1DQGuokROM5ySygTJEg,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2,,,,,,,10725,5063,5662,869,951,880,820,875,1493,2038,1719,1080,2534187,37.71,-76.41,599,78.4,,,,16.11,16.11,29.67,6.583333,1.0,11.388889,0.03175,-0.311111,65.560499
US_VA_51103,2020-01-02,ChIJaYPf1DQGuokROM5ySygTJEg,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2,,,,,,,10725,5063,5662,869,951,880,820,875,1493,2038,1719,1080,2534187,37.71,-76.41,599,78.4,,,,,23.32,37.3,6.5625,1.027778,14.465278,0.0,0.222222,70.054243
US_VA_51103,2020-01-03,ChIJaYPf1DQGuokROM5ySygTJEg,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2,,,,,,,10725,5063,5662,869,951,880,820,875,1493,2038,1719,1080,2534187,37.71,-76.41,599,78.4,,,,,20.08,38.72,11.048611,8.034722,13.951389,1.524,7.455556,77.822008
US_VA_51103,2020-01-04,ChIJaYPf1DQGuokROM5ySygTJEg,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2,,,,,,,10725,5063,5662,869,951,880,820,875,1493,2038,1719,1080,2534187,37.71,-76.41,599,78.4,,,,,,33.0,14.090278,11.673611,16.208333,1.124857,13.477778,95.121961
US_VA_51103,2020-01-05,ChIJaYPf1DQGuokROM5ySygTJEg,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2,,,,,,,10725,5063,5662,869,951,880,820,875,1493,2038,1719,1080,2534187,37.71,-76.41,599,78.4,,,,,23.16,34.74,7.465278,3.048611,12.069444,3.048,0.844444,63.704923
US_VA_51103,2020-01-06,ChIJaYPf1DQGuokROM5ySygTJEg,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2,,,,,,,10725,5063,5662,869,951,880,820,875,1493,2038,1719,1080,2534187,37.71,-76.41,599,78.4,,,,,18.83,35.49,5.416667,0.673611,12.541667,0.0,-0.944444,68.179373
US_VA_51103,2020-01-07,ChIJaYPf1DQGuokROM5ySygTJEg,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2,,,,,,,10725,5063,5662,869,951,880,820,875,1493,2038,1719,1080,2534187,37.71,-76.41,599,78.4,,,,11.39,15.66,32.74,4.618056,0.652778,10.201389,0.907143,1.111111,85.836088
US_VA_51103,2020-01-08,ChIJaYPf1DQGuokROM5ySygTJEg,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2,,,,,,,10725,5063,5662,869,951,880,820,875,1493,2038,1719,1080,2534187,37.71,-76.41,599,78.4,,,,,10.61,34.65,5.465278,1.145833,10.722222,2.4765,-2.022222,59.40593
US_VA_51103,2020-01-09,ChIJaYPf1DQGuokROM5ySygTJEg,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2,,,,,,,10725,5063,5662,869,951,880,820,875,1493,2038,1719,1080,2534187,37.71,-76.41,599,78.4,,,,,21.38,32.45,2.159722,-1.097222,7.152778,0.0,-6.277778,56.265413
US_VA_51103,2020-01-10,ChIJaYPf1DQGuokROM5ySygTJEg,Q505941,geoId/51103,US,United States of America,VA,Virginia,51103,Lancaster County,US,USA,2,,,,,,,10725,5063,5662,869,951,880,820,875,1493,2038,1719,1080,2534187,37.71,-76.41,599,78.4,,,,,20.61,38.17,7.604167,1.291667,17.277778,0.0,2.822222,75.581522
