location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40111,2020-01-11,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,,7.68,4.67,10.01,5.67,,5.67,5.34,13.02,7.34,,13.35,,5.67,,,4.67,8.35,22.36,7.68,5.67,,,,37.38,5.67,9.01,8.01,8.01,4.67,-0.055556,-3.7,8.188889,36.0045,,-1.905556,87.444243
US_OK_40111,2020-01-12,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,,10.32,,11.98,9.32,5.99,5.33,6.32,17.64,4.99,5.33,6.99,6.99,6.32,,,,10.32,33.95,6.66,6.66,,,,40.6,4.99,11.98,8.32,,5.99,1.222222,-3.061111,10.022222,0.508,,-1.75,80.730481
US_OK_40111,2020-01-13,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,5.17,6.99,,13.2,6.73,7.76,6.47,,15.01,8.28,5.69,12.94,4.66,4.66,6.47,5.69,4.66,7.5,33.12,5.17,7.76,4.4,4.4,6.47,47.87,5.95,7.5,5.17,6.99,5.43,5.044444,0.122222,11.544444,0.0,,2.705556,85.060234
US_OK_40111,2020-01-14,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,5.14,6.17,,11.05,7.96,4.88,7.71,5.65,13.36,7.19,5.14,8.73,7.19,4.62,3.6,5.65,4.62,8.73,25.95,5.65,7.19,5.14,5.39,5.91,40.08,3.85,7.96,6.68,3.85,6.68,11.75,9.444444,14.561111,0.0,,8.816667,82.412585
US_OK_40111,2020-01-15,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,4.95,4.95,,9.12,6.0,5.74,7.3,5.21,14.86,6.78,4.17,9.39,4.17,6.26,4.69,5.21,5.47,7.56,25.81,7.04,8.34,4.17,4.17,4.69,43.28,,6.78,3.91,,5.21,14.0,10.766667,19.166667,0.0,,10.816667,81.237041
US_OK_40111,2020-01-16,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,5.48,5.74,,11.49,7.31,4.44,9.66,3.65,13.57,10.7,4.96,12.79,4.44,7.57,3.65,4.7,,8.35,25.32,5.48,6.27,5.48,4.18,6.27,37.33,,7.57,5.48,,,3.811111,-0.511111,12.188889,0.0,,-1.144444,70.152198
US_OK_40111,2020-01-17,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,6.16,7.96,5.13,11.29,8.98,5.9,5.64,,12.32,8.47,4.11,10.01,3.85,5.13,5.64,,3.59,7.7,29.77,10.52,8.21,4.62,,,35.41,,4.11,6.16,4.62,6.67,3.505556,1.427778,6.605556,19.01825,,1.933333,89.591374
US_OK_40111,2020-01-18,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,,7.42,,10.79,8.09,6.74,9.1,,13.48,9.44,,10.11,5.06,6.4,6.07,4.72,,6.07,25.28,7.75,6.74,5.06,4.72,,44.16,6.07,6.4,5.06,7.42,5.73,8.138889,3.983333,12.477778,16.60525,,2.85,69.369336
US_OK_40111,2020-01-19,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,5.62,8.93,,12.9,7.94,8.93,5.95,,16.54,8.93,,11.91,,5.62,5.29,4.63,4.96,8.93,32.09,6.95,6.29,5.62,,4.96,43.0,,6.62,,8.27,4.63,1.927778,-3.216667,9.061111,0.4064,,-6.111111,55.643361
US_OK_40111,2020-01-20,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,7.27,6.95,,11.69,8.53,4.42,7.27,6.32,20.22,10.74,6.32,11.06,5.37,5.37,,5.05,6.63,12.32,31.28,5.69,6.32,,,8.53,37.91,5.37,8.21,8.53,4.74,9.48,0.022222,-5.694444,7.377778,0.0,,-7.766667,56.009065
US_OK_40111,2020-01-21,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,5.16,6.7,,9.28,8.25,5.16,6.45,,15.73,10.83,4.12,9.28,,4.12,5.41,4.64,6.96,7.22,22.43,8.77,9.02,4.38,7.99,6.96,48.99,4.38,7.74,6.96,4.9,5.41,-0.033333,-5.433333,6.411111,0.0,,-6.077778,63.932041
US_OK_40111,2020-01-22,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,4.79,8.32,,7.82,7.06,3.78,4.29,4.79,17.41,7.32,4.79,13.37,,5.8,4.54,3.53,9.33,9.33,28.0,5.3,6.81,3.53,7.82,8.07,35.57,4.54,8.32,4.04,4.04,,2.1,-0.35,4.588889,5.68325,,-0.683333,81.895543
US_OK_40111,2020-01-23,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,,10.85,5.17,10.07,6.97,4.13,6.46,5.68,24.79,9.81,,10.33,4.65,9.04,4.65,,5.42,7.49,30.73,5.94,5.68,5.68,5.42,6.2,42.87,,8.52,6.97,5.94,,4.783333,2.005556,11.783333,1.778,,2.433333,84.801959
US_OK_40111,2020-01-24,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,7.3,9.9,,8.6,8.08,8.08,7.3,4.69,25.01,8.6,4.95,10.42,,5.21,4.69,4.69,5.47,11.72,26.58,4.69,5.21,8.08,3.65,4.95,41.69,,4.43,7.3,5.47,4.17,4.011111,1.694444,9.444444,0.326571,,-0.577778,72.269667
US_OK_40111,2020-01-25,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,4.75,6.45,5.43,10.86,10.86,4.75,9.5,,28.49,12.21,5.09,9.5,,9.16,7.8,,5.43,8.82,33.92,,8.82,5.43,4.75,6.78,41.38,,7.46,6.78,7.12,,3.627778,-2.561111,14.233333,0.0,,-1.166667,71.055575
US_OK_40111,2020-01-26,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,5.72,10.17,5.4,10.49,6.36,5.4,4.77,,24.47,9.85,5.08,10.81,,6.99,5.4,5.72,8.58,8.9,27.02,,9.85,7.95,6.99,,41.63,4.45,7.95,9.85,5.72,4.45,8.805556,1.977778,15.722222,0.762,,3.733333,70.734325
US_OK_40111,2020-01-27,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,6.1,5.33,,11.18,8.64,,6.61,4.83,37.85,10.16,4.07,12.19,6.35,6.86,7.37,3.81,4.07,8.89,49.03,4.57,9.91,4.57,4.07,7.11,41.41,5.33,8.13,5.33,6.1,7.88,7.922222,0.505556,18.8,0.0,,2.694444,70.101351
US_OK_40111,2020-01-28,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,5.23,,,10.2,6.22,6.97,5.72,,31.86,9.46,3.73,14.19,4.23,6.72,8.21,4.23,,9.21,41.56,6.97,7.71,4.23,4.23,6.72,33.1,,9.46,5.47,4.98,,5.961111,2.322222,13.738889,6.06425,,3.522222,84.569776
US_OK_40111,2020-01-29,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,7.56,6.81,4.54,10.59,7.82,,7.06,4.79,28.74,9.83,,10.34,4.79,7.56,5.55,,6.81,10.34,42.61,5.04,5.04,4.79,7.31,4.54,38.57,6.81,12.35,5.55,3.53,3.53,2.483333,0.994444,5.65,9.525,,1.027778,90.16743
US_OK_40111,2020-01-30,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,,6.78,3.77,9.55,8.29,,3.77,4.77,35.68,9.8,6.03,14.82,,7.54,8.29,3.52,,10.55,34.67,,7.04,4.52,5.03,7.54,42.21,4.02,9.55,5.03,6.53,4.02,2.65,0.872222,5.205556,0.2286,,-0.05,82.466515
US_OK_40111,2020-01-31,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,6.89,6.1,,9.54,7.95,5.83,5.04,,34.19,10.07,4.77,10.6,4.51,7.42,3.71,,,11.13,35.25,7.16,8.22,,3.71,5.57,37.11,,7.95,4.51,,4.24,4.716667,0.894444,10.877778,0.0,,0.711111,75.367775
US_OK_40111,2020-02-01,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,,9.82,,9.14,11.51,7.79,7.45,,26.07,13.88,,5.08,5.08,8.12,5.42,5.75,7.79,8.8,38.93,8.12,9.82,5.75,5.75,,41.98,,7.45,,,,5.388889,-2.222222,17.044444,0.0,,-2.222222,58.104345
US_OK_40111,2020-02-02,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,7.33,6.99,,,7.99,,,,27.63,17.98,,13.32,4.99,,5.33,5.33,6.66,6.99,29.96,6.33,5.66,,,6.99,36.62,,7.99,6.33,4.66,,12.983333,4.744444,25.35,0.0,,-1.016667,38.193522
US_OK_40111,2020-02-03,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,,6.13,,9.97,8.18,3.83,3.58,,21.98,11.24,7.67,6.64,5.62,6.39,5.62,3.83,5.88,9.71,34.5,6.39,9.2,6.9,3.83,7.67,33.48,3.83,6.39,6.64,,5.11,17.283333,11.083333,21.883333,0.0,,2.066667,36.298476
US_OK_40111,2020-02-04,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,5.4,7.36,,8.34,8.83,6.63,4.66,4.91,27.73,11.04,3.93,10.31,3.68,3.44,10.8,,3.44,6.38,32.39,6.13,10.06,5.64,,4.91,38.04,3.68,6.63,4.91,5.64,3.44,5.011111,1.655556,14.316667,9.9568,,1.644444,79.096923
US_OK_40111,2020-02-05,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,5.13,9.65,4.22,8.74,4.22,6.63,4.83,,19.0,10.86,4.52,9.65,,4.52,8.14,,4.83,6.03,26.54,9.95,9.35,4.22,,,37.39,,6.94,5.43,4.52,5.73,0.177778,-1.138889,2.038889,3.52425,50.8,-1.922222,85.848774
US_OK_40111,2020-02-06,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,6.73,10.1,,14.38,10.4,4.28,6.12,5.51,25.09,10.1,6.12,9.79,4.9,5.2,4.9,,,10.71,32.13,7.34,6.43,,8.26,5.2,39.48,4.28,6.12,4.28,7.65,5.81,-0.772222,-3.344444,3.877778,4.826,30.48,-4.866667,74.05709
US_OK_40111,2020-02-07,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,,7.06,,10.59,6.79,4.35,5.98,5.43,24.99,11.41,,9.51,7.61,5.43,6.52,4.62,4.35,9.78,30.96,4.89,7.61,4.35,5.98,4.07,41.01,7.88,5.98,,5.98,,1.972222,-3.322222,11.111111,0.0,50.8,-3.605556,66.684539
US_OK_40111,2020-02-08,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,7.16,8.87,,10.57,8.53,,8.53,7.5,25.59,6.82,,7.16,6.14,5.8,6.82,7.16,7.85,7.16,34.45,7.16,11.26,6.14,7.16,,45.37,,7.85,6.14,6.82,7.5,4.75,-2.088889,14.688889,0.0,,-2.088889,61.397061
US_OK_40111,2020-02-09,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,,8.86,5.9,9.18,7.54,9.84,5.9,6.89,26.89,9.18,,8.2,7.21,,7.54,4.59,,5.9,30.5,4.59,8.86,,,,39.35,4.92,4.59,6.56,5.25,10.49,12.766667,8.794444,18.105556,0.084667,,5.533333,61.534898
US_OK_40111,2020-02-10,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,4.75,6.5,6.25,11.26,4.75,3.75,6.75,5.0,23.27,11.01,6.25,10.51,5.0,4.25,5.75,3.75,5.25,12.76,36.78,5.0,10.51,6.25,6.0,5.0,44.78,3.75,6.0,4.5,5.75,5.75,4.483333,0.2,13.194444,1.93675,,-0.25,71.583409
US_OK_40111,2020-02-11,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,6.48,8.47,,11.96,7.98,3.49,6.23,,18.19,11.46,6.23,10.97,3.49,5.23,6.73,5.98,6.73,7.98,31.65,,4.74,7.48,5.48,3.99,45.86,3.74,4.49,4.24,10.47,,4.355556,2.227778,7.372222,1.705429,,0.222222,74.668011
US_OK_40111,2020-02-12,ChIJTVIgJkcltIcRKluvVGJqiMU,Q495930,geoId/40111,US,United States of America,OK,Oklahoma,40111,Okmulgee County,US,USA,2,,,,,,,38819,19136,19683,5043,5464,4987,4399,4254,5096,4739,3084,1753,1822233,35.64,-95.97,1819,73.79,,,,,,5.56,6.07,4.3,11.12,9.1,5.31,6.57,4.04,13.9,5.81,4.3,9.61,4.3,,4.04,5.31,3.79,8.34,28.56,5.05,6.57,5.56,6.57,7.33,36.14,,7.83,6.07,6.32,4.55,4.283333,2.516667,6.261111,3.14325,,1.166667,80.345467
