location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39125,2020-01-01,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,13.61,23.18,,24.19,,30.74,10.58,-0.844444,-3.388889,3.472222,0.5334,,-4.983333,73.637264
US_OH_39125,2020-01-02,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,8.49,18.04,10.61,28.12,,40.85,,4.438889,-1.788889,9.383333,0.0,,-1.388889,66.033952
US_OH_39125,2020-01-03,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,,19.48,,31.46,,38.95,9.99,6.272222,2.038889,8.922222,0.8128,,4.283333,87.22375
US_OH_39125,2020-01-04,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,8.53,13.04,,20.06,9.03,36.11,,1.994444,0.122222,6.077778,0.592667,,-0.738889,82.229245
US_OH_39125,2020-01-05,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,11.87,15.83,8.9,20.78,,30.67,,-0.055556,-1.705556,4.355556,0.108857,,-4.494444,72.177238
US_OH_39125,2020-01-06,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,8.12,11.27,,19.39,7.21,34.26,6.76,2.327778,-1.766667,5.427778,0.0,,-3.166667,67.236324
US_OH_39125,2020-01-07,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,13.88,17.01,8.06,32.23,9.4,31.33,,0.644444,-3.633333,5.688889,0.0,,-5.222222,65.04755
US_OH_39125,2020-01-08,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,8.55,15.75,8.55,36.89,,45.44,8.1,-2.1,-7.083333,4.722222,0.0,,-8.305556,62.602053
US_OH_39125,2020-01-09,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,7.83,14.27,,32.23,,33.61,11.97,-2.138889,-8.294444,8.416667,0.0,,-8.394444,62.394174
US_OH_39125,2020-01-10,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,8.26,14.35,,26.52,,25.65,,8.233333,5.838889,10.772222,7.96925,,5.305556,81.85359
US_OH_39125,2020-01-11,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,,15.56,,25.42,,31.12,8.82,10.183333,2.655556,14.777778,12.446,,8.661111,90.558901
US_OH_39125,2020-01-12,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,,12.72,8.14,17.29,9.66,30.01,,-0.194444,-2.811111,2.705556,27.94,,-2.227778,86.356859
US_OH_39125,2020-01-13,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,7.91,14.5,9.67,25.49,,32.52,,1.194444,-2.094444,2.983333,0.889,,-0.833333,86.535019
US_OH_39125,2020-01-14,ChIJ_wR9IvLWPYgR5H0LNgPxtyg,Q402945,geoId/39125,US,United States of America,OH,Ohio,39125,Paulding County,US,USA,2,,,,,,,18831,9401,9430,2292,2586,2055,2139,2252,2754,2498,1467,788,911314,41.12,-84.58,1077,77.64,,,,,6.87,16.04,,26.12,,28.41,,1.922222,-1.066667,5.127778,0.0508,,-0.177778,86.157277
