location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51001,2020-09-08,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1154,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,,3,3.76,4.83,16.65,8.32,5.37,3.76,7.52,6.17,4.56,8.32,3.76,,3.76,8.05,18.79,7.25,11.01,4.3,3.76,37.59,7.52,5.1,24.375,18.868056,28.368056,0.0,,20.5,80.28661
US_VA_51001,2020-09-09,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1155,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,,4,6.73,6.19,10.77,8.61,6.19,6.19,7.27,,5.11,11.3,,4.04,3.77,9.69,24.76,7.54,7.27,6.73,7.0,35.52,7.54,8.34,25.361111,21.75,28.173611,0.635,,22.972222,85.906687
US_VA_51001,2020-09-10,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1156,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,,1,5.81,,10.57,9.78,7.93,6.08,9.51,5.55,5.02,4.49,5.55,6.08,3.96,7.4,26.69,5.29,13.74,6.08,,35.94,9.25,6.08,26.0,24.006944,28.659722,3.683,,24.263889,88.976982
US_VA_51001,2020-09-11,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,1158,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,11,12,-13,1,4.68,,9.64,11.3,7.16,3.86,7.44,4.13,,10.74,,,,6.61,23.69,5.79,8.82,4.13,,41.6,7.44,10.47,25.520833,23.868056,28.548611,10.44575,,23.319444,87.650776
US_VA_51001,2020-09-12,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1158,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,46,43,14,,4.51,,12.94,10.84,4.51,4.51,6.02,,,8.43,4.21,,,7.52,22.57,8.43,10.84,,,31.9,8.43,7.22,23.215278,21.3125,26.034722,1.36525,,17.208333,69.161025
US_VA_51001,2020-09-13,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1159,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,31,5,,6.9,7.8,12.61,6.0,7.2,4.2,8.1,5.4,,12.01,9.3,,4.8,4.2,17.71,7.2,12.31,6.6,,37.22,11.11,5.7,22.694444,19.548611,26.763889,0.03175,,18.625,76.771919
US_VA_51001,2020-09-14,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,1161,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,20,23,-13,2,4.61,4.88,14.1,7.05,,5.69,4.07,,,4.88,4.07,6.51,,4.07,23.04,4.34,9.49,4.07,,31.99,8.13,8.4,23.479167,20.409722,26.881944,0.0,,19.097222,77.150334
US_VA_51001,2020-09-15,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1161,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,18,28,-12,1,3.9,3.9,13.11,8.37,7.25,4.18,7.53,4.74,,8.92,4.46,4.18,5.86,8.37,23.7,5.02,8.37,,5.02,34.58,6.97,6.41,18.388889,14.166667,23.715278,0.0,,10.902778,63.651534
US_VA_51001,2020-09-16,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1161,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,10,18,-15,1,6.1,6.66,9.98,5.82,6.93,4.99,6.1,,5.82,9.43,3.88,,4.44,6.1,17.2,4.16,12.2,4.71,,31.89,9.15,8.32,18.590278,13.590278,23.8125,0.0,,13.472222,75.960436
US_VA_51001,2020-09-17,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,1163,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,7,19,-15,5,4.53,4.27,6.67,8.54,4.8,6.93,7.47,,7.74,8.27,4.8,,5.07,8.27,20.27,4.8,7.2,5.33,4.53,36.81,5.33,5.87,21.3125,15.666667,24.215278,2.667,,18.805556,87.82806
US_VA_51001,2020-09-18,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,4,0,1167,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,15,13,-11,6,8.02,4.42,7.46,8.85,6.36,,5.81,,,9.4,4.7,5.53,3.87,6.08,17.7,5.25,8.02,3.87,4.7,30.41,5.53,4.98,20.590278,18.826389,23.722222,21.299714,,17.972222,86.127297
US_VA_51001,2020-09-19,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,-1,0,1166,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,48,,39,,6.97,8.79,7.88,6.37,5.76,6.97,9.1,5.76,4.55,7.28,,,,4.25,14.86,8.49,9.1,,5.76,35.78,6.06,5.16,16.1875,12.138889,22.243056,7.747,,7.875,58.280579
US_VA_51001,2020-09-20,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1166,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,,,12,,,6.6,14.4,6.6,4.5,5.1,6.3,,4.5,8.7,,,,6.0,15.6,,8.7,,5.7,37.5,8.1,5.4,15.506944,11.402778,20.305556,0.0,,7.041667,59.260637
US_VA_51001,2020-09-21,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1167,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,13,25,-14,4,,6.0,18.26,5.18,4.36,6.27,8.45,,6.0,9.54,4.63,4.36,3.82,7.09,17.72,6.27,10.63,4.09,4.91,35.98,10.63,,15.319444,11.465278,20.020833,0.0,,6.694444,57.415412
US_VA_51001,2020-09-22,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1167,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,7,19,-12,3,6.1,5.54,10.26,8.87,5.54,4.71,4.43,,5.82,6.65,5.27,,,5.82,22.45,8.59,8.31,4.16,6.1,39.08,5.54,5.27,15.006944,9.666667,20.423611,0.0,,6.847222,60.451976
US_VA_51001,2020-09-23,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,1169,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,2,18,-12,4,4.77,6.17,14.03,7.01,4.49,8.13,9.82,4.21,6.17,10.66,6.45,,5.33,6.45,17.95,3.93,,6.17,6.73,31.7,3.93,,18.409722,11.701389,24.347222,0.0,,11.027778,62.729547
US_VA_51001,2020-09-24,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1169,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,5,19,-13,3,5.89,5.35,11.24,8.03,4.82,5.35,7.22,,6.15,12.58,5.62,,6.42,7.49,23.28,7.22,8.03,7.49,5.35,41.21,6.69,6.96,18.3125,14.333333,22.743056,0.03175,,14.902778,81.582641
US_VA_51001,2020-09-25,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,3,0,1172,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,13,18,-11,7,4.62,4.62,10.32,5.97,,,7.88,,5.16,7.33,,,7.06,6.79,16.57,5.16,8.96,5.97,5.97,35.58,6.52,7.06,18.729167,16.666667,20.8125,0.036286,,15.652778,83.40042
US_VA_51001,2020-09-26,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,3,0,1175,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,35,43,34,,6.96,9.28,8.98,9.85,,5.8,7.54,7.25,,6.38,6.67,,4.06,6.67,15.36,,9.56,5.22,,38.84,,4.64,20.861111,17.5,24.138889,0.8255,,18.638889,87.482788
US_VA_51001,2020-09-27,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1175,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,30,32,8,,5.75,,10.63,7.47,8.62,8.62,10.34,,4.31,5.75,7.47,,5.75,6.03,15.23,6.61,14.37,4.31,,37.63,8.33,7.18,21.611111,19.284722,25.173611,3.52425,,20.291667,91.243203
US_VA_51001,2020-09-28,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1175,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,8,20,-12,5,7.04,5.96,12.46,10.56,5.14,6.23,7.04,5.96,4.33,8.94,6.77,,,12.73,18.41,5.96,7.85,,5.69,43.33,7.04,6.5,22.569444,19.625,27.0,1.397,,19.111111,79.175038
US_VA_51001,2020-09-29,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1175,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,3,17,-13,5,4.78,8.77,8.5,5.85,6.38,5.58,7.17,5.05,3.99,9.3,5.32,6.91,,6.91,21.0,3.72,9.04,,5.05,33.75,8.5,6.11,22.875,20.770833,26.277778,0.28575,,20.75,86.470669
US_VA_51001,2020-09-30,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,7,0,1182,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,6,20,-13,3,6.09,8.59,12.47,9.14,9.14,5.82,,4.16,6.37,8.31,7.48,,,4.43,22.44,6.37,7.48,,6.93,33.24,6.09,5.54,19.0625,15.013889,24.541667,9.30275,,14.805556,75.260708
US_VA_51001,2020-10-01,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1182,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,14,33,-12,-1,6.62,,12.71,7.15,5.83,4.24,3.71,,5.3,5.3,5.56,,3.97,7.42,18.01,6.36,6.09,,4.5,35.76,8.21,4.5,19.006944,14.638889,24.347222,2.8575,,12.972222,69.215272
US_VA_51001,2020-10-02,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1183,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,18,23,-10,1,4.79,4.26,11.44,5.32,6.12,7.98,9.05,,4.26,8.78,3.99,,5.32,6.39,25.55,5.59,6.39,4.52,6.65,33.8,8.25,7.19,17.4375,14.027778,22.472222,0.0,,9.75,61.14507
US_VA_51001,2020-10-03,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1184,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,36,,7,,5.28,8.7,10.56,5.28,5.59,,6.21,4.35,4.66,6.52,4.35,,,6.21,14.91,5.9,10.87,,7.14,31.68,7.76,4.35,14.722222,10.055556,19.895833,0.0,,7.152778,62.402942
US_VA_51001,2020-10-04,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1185,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,22,29,3,,5.5,,14.97,5.8,7.64,7.03,5.5,,6.42,9.78,,,5.5,7.33,17.41,,8.55,4.89,5.8,41.85,4.89,5.8,14.756944,9.930556,20.451389,0.0,,8.583333,70.006374
US_VA_51001,2020-10-05,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,3,0,1188,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,3,16,-15,3,6.12,7.52,8.63,10.58,8.63,4.46,5.57,5.01,4.73,9.74,4.18,4.46,3.9,9.19,19.77,5.57,7.8,,7.24,38.98,9.74,8.35,16.666667,10.736111,21.236111,0.0,,11.638889,72.820806
US_VA_51001,2020-10-06,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1188,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-2,15,-14,1,6.32,7.97,10.99,6.32,5.77,,5.77,,6.87,10.17,5.5,3.85,3.85,10.99,18.96,8.79,8.79,,7.42,38.75,7.97,4.95,16.118056,10.347222,22.333333,0.0,,9.430556,65.541776
US_VA_51001,2020-10-07,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1188,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-1,12,-12,2,5.03,7.83,10.9,6.43,5.59,6.43,8.67,,,10.35,5.87,3.92,5.59,5.03,20.69,,8.39,5.03,7.55,34.67,6.15,3.92,19.902778,13.638889,25.805556,0.0,,10.763889,58.623
US_VA_51001,2020-10-08,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1188,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-2,18,-10,3,3.88,9.71,12.76,9.43,6.38,5.55,7.77,,6.66,9.43,6.66,4.99,3.88,12.48,19.7,6.1,7.77,,7.49,38.84,9.99,5.27,19.375,14.743056,24.506944,0.0,,10.5,58.262701
US_VA_51001,2020-10-09,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1188,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,4,15,-10,4,8.42,8.13,10.46,8.71,6.68,,6.68,,5.52,10.17,5.23,,,8.42,15.69,9.01,4.65,4.36,6.39,33.12,4.65,6.68,15.5,9.548611,21.576389,0.0,,7.305556,61.851984
US_VA_51001,2020-10-10,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1188,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,29,38,4,,,7.5,13.28,7.79,,4.91,5.49,6.06,5.2,11.26,,4.62,5.49,,20.78,5.77,10.1,7.5,,43.88,4.91,5.49,18.902778,14.208333,21.798611,0.3175,,14.75,77.013538
US_VA_51001,2020-10-11,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,1190,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,20,19,2,,5.88,5.6,12.32,5.6,5.6,4.48,5.88,,,10.36,,,4.48,8.4,17.36,6.72,9.24,4.2,8.4,40.59,7.28,6.72,20.020833,17.694444,21.694444,2.54,,18.527778,89.109722
US_VA_51001,2020-10-12,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,3,0,1193,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-5,13,-26,11,6.79,6.52,9.23,8.42,3.8,5.16,,7.33,5.43,10.59,5.97,,5.7,8.96,24.16,9.5,7.87,,4.62,38.82,4.34,6.79,19.972222,18.597222,21.763889,13.462,,18.763889,92.127483
US_VA_51001,2020-10-13,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1193,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-7,17,-13,4,5.03,6.7,10.33,8.1,5.31,7.82,6.42,3.91,9.49,12.29,5.87,,6.98,8.1,20.11,,6.98,6.98,,35.19,6.42,5.03,18.506944,16.444444,20.902778,9.5885,,16.902778,88.485506
US_VA_51001,2020-10-14,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,1195,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-2,13,-12,4,5.96,9.37,10.79,8.81,4.54,5.68,5.11,5.11,5.4,7.95,,5.96,4.26,10.23,22.16,6.53,5.11,,7.95,39.77,6.82,6.53,16.888889,10.944444,22.715278,0.03175,,9.763889,64.340152
US_VA_51001,2020-10-15,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,1197,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-4,24,-13,3,4.73,4.45,13.36,10.86,6.4,5.29,5.57,3.9,4.73,8.35,6.68,,,6.96,19.21,4.18,6.68,3.9,3.9,30.9,5.29,6.96,18.229167,11.951389,23.75,0.0,,12.541667,69.598813
US_VA_51001,2020-10-16,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1198,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-5,9,-15,7,5.93,5.36,8.18,6.21,7.05,,5.93,,7.62,7.34,7.05,5.36,,7.9,20.04,5.36,7.62,4.23,4.23,33.58,5.64,4.23,17.451389,11.520833,22.493056,0.66675,,15.180556,86.31548
US_VA_51001,2020-10-17,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,3,0,1201,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,20,38,-1,,5.06,7.6,7.6,6.01,5.38,5.7,9.18,,5.7,5.7,,,,6.33,19.31,,4.75,,5.06,28.8,6.01,7.28,12.708333,9.118056,18.444444,8.0645,,1.944444,53.6193
US_VA_51001,2020-10-18,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,-1,0,1200,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,12,22,-3,,6.01,8.54,8.54,9.17,,7.28,7.28,5.69,,10.12,4.43,,,7.59,22.14,8.86,7.28,,6.96,37.01,6.33,,12.375,7.263889,19.465278,0.09525,,5.888889,70.665117
US_VA_51001,2020-10-19,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1200,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-1,16,-14,5,,8.15,13.77,11.24,5.34,5.9,9.55,,6.18,12.36,,,6.46,7.87,21.07,5.34,10.12,4.21,,39.9,6.46,5.62,16.083333,10.527778,20.395833,0.0,,5.125,62.738137
US_VA_51001,2020-10-20,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,1202,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-5,9,-12,3,,7.92,11.88,8.77,7.07,4.52,6.79,,5.94,12.72,5.37,4.24,4.52,9.05,22.06,5.09,7.35,5.09,3.96,39.59,9.33,,19.159722,14.965278,22.361111,0.6985,,17.347222,84.956868
US_VA_51001,2020-10-21,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1202,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,0,10,-12,4,6.07,7.22,12.43,11.27,5.49,5.2,8.09,,4.33,11.85,4.33,,5.49,10.98,19.94,6.07,6.65,6.36,5.78,40.45,8.09,6.07,19.888889,17.173611,24.930556,0.3175,,18.111111,86.478348
US_VA_51001,2020-10-22,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,1204,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-6,14,-14,4,,4.01,10.03,10.61,4.01,7.17,6.02,4.59,6.59,8.03,5.73,,4.3,6.88,20.36,6.02,5.73,,6.02,34.69,7.17,,20.076389,16.013889,25.486111,0.0,,14.347222,71.550572
US_VA_51001,2020-10-23,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,2,0,1206,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,0,14,-16,5,,5.41,9.61,8.41,4.51,5.11,8.11,,,6.61,,4.51,5.41,7.21,21.33,7.21,9.01,4.81,,35.75,7.51,4.81,18.666667,15.833333,23.555556,0.0,,16.888889,88.31434
US_VA_51001,2020-10-24,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,0,0,1206,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,23,29,-4,,5.13,4.49,5.45,4.81,5.45,5.13,5.77,,,8.33,5.77,,4.49,6.73,20.51,5.45,9.93,8.65,6.41,33.33,12.18,4.81,19.013889,15.388889,24.131944,0.0,,10.444444,65.726722
US_VA_51001,2020-10-25,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1207,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-2,14,-7,,7.4,6.48,10.18,6.48,5.86,5.25,9.87,6.48,5.25,4.32,7.1,,4.63,6.48,24.68,,8.64,4.32,6.79,33.63,6.17,5.55,14.460317,10.896825,22.277778,4.644571,,11.518519,84.476954
US_VA_51001,2020-10-26,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,3,0,1210,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-4,10,-14,6,4.79,5.36,14.95,7.61,,5.64,6.77,,4.79,8.18,5.36,3.95,3.95,11.28,20.87,6.49,10.43,,,37.79,8.18,5.64,16.087302,12.642857,19.253968,3.410857,,15.222222,90.885085
US_VA_51001,2020-10-27,ChIJpbtHDybVu4kRP69jB_vuj1U,Q49289,geoId/51001,US,United States of America,VA,Virginia,51001,Accomack County,US,USA,2,1,0,1211,19,,,32685,15920,16765,3812,3594,3339,3389,3472,4733,5226,3367,1753,1477365,37.76,-75.76,3393,76.8875,-9,10,-13,6,4.05,8.68,10.12,7.81,5.78,8.96,7.52,4.34,,9.54,5.21,5.78,,6.94,16.19,5.21,5.49,5.21,7.52,39.04,8.96,6.94,16.595238,14.68254,19.714286,0.435429,,15.259259,87.552634
