location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48497,2020-05-10,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,30,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,5,20,,-4,-18,,,4.52,9.03,3.92,17.62,,6.78,5.12,,2.71,3.61,3.46,2.11,3.76,3.76,2.56,8.73,3.16,3.46,4.07,,4.82,2.56,6.02,4.52,2.56,2.11,3.92,4.82,2.26,4.52,4.07,4.97,2.86,6.47,21.83,4.52,3.01,12.35,,3.16,4.07,,2.11,5.42,33.88,3.31,3.01,3.61,5.42,14.46,3.61,3.31,6.47,3.92,,2.86,2.11,3.61,2.26,17.961111,9.811111,25.622222,0.0,,9.3,57.091849
US_TX_48497,2020-05-11,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,30,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,-6,-2,,-6,-31,11,3.63,6.35,9.46,3.76,16.33,1.81,7.26,5.32,2.46,,6.74,3.5,,4.02,2.46,,7.65,3.37,3.24,3.11,1.95,3.76,2.72,8.17,3.24,2.72,2.46,4.41,4.93,,3.76,4.41,3.5,2.98,6.87,23.46,5.7,3.5,10.5,3.24,3.76,5.57,,,6.35,36.95,,2.33,3.5,3.89,11.02,2.46,2.33,5.19,3.89,4.8,2.07,2.59,4.02,2.98,19.722222,12.3,26.922222,0.0,,9.855556,53.103326
US_TX_48497,2020-05-12,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,1,0,31,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,-4,-2,,-8,-31,13,2.41,4.57,10.27,3.3,14.46,3.17,7.99,7.48,2.54,3.04,7.36,4.57,,3.93,,2.66,9.13,2.16,4.18,2.28,,5.2,2.54,7.99,2.66,2.92,2.92,4.95,5.71,,3.17,4.95,4.44,,6.59,25.75,6.59,3.42,10.91,3.17,3.55,4.82,2.03,2.79,8.12,35.64,2.79,1.9,2.41,4.57,10.53,2.54,3.42,4.44,4.57,4.82,4.06,3.68,4.44,2.92,22.211111,18.622222,26.466667,2.0828,,15.261111,64.987284
US_TX_48497,2020-05-13,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,4,0,35,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,-2,4,,6,-31,11,1.93,3.34,9.12,3.47,14.52,3.6,7.96,5.91,3.6,2.06,5.39,3.34,,2.7,,5.01,8.09,3.98,3.73,3.34,,5.52,2.83,8.73,3.21,2.44,2.57,6.17,5.52,2.57,4.88,3.34,4.24,3.73,8.22,24.41,5.52,4.11,10.79,3.21,4.75,3.98,2.31,1.8,7.71,41.88,2.18,2.31,2.31,5.39,7.71,2.7,2.83,6.94,5.27,5.27,3.47,3.47,2.96,2.96,22.122222,18.444444,28.866667,1.6764,,18.433333,79.765646
US_TX_48497,2020-05-14,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,1,0,36,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,-7,10,,-5,-31,9,2.94,4.22,8.19,2.69,14.59,2.82,6.4,7.17,,2.82,7.68,3.07,2.3,4.22,1.79,2.05,7.68,2.56,3.97,3.84,,3.71,3.2,7.94,3.71,3.97,2.56,4.48,6.02,,4.74,4.48,5.89,2.94,7.04,19.45,7.17,2.43,13.05,3.84,4.99,6.78,,,5.63,37.5,,,2.05,5.12,8.7,2.05,3.33,6.53,3.2,3.84,3.2,,3.2,1.79,25.066667,17.716667,31.861111,4.4704,,18.944444,69.007472
US_TX_48497,2020-05-15,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,36,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,-10,-2,1,-2,-32,10,3.51,4.59,8.65,2.43,17.57,2.7,7.84,6.76,2.57,1.89,3.78,2.3,2.43,3.65,,3.24,6.89,3.78,2.57,2.84,1.89,5.67,2.16,8.65,3.38,2.16,3.11,4.86,5.41,,3.78,2.97,4.46,3.24,6.21,20.0,5.95,3.92,10.0,1.89,5.95,6.21,,3.11,5.81,38.64,,1.89,,3.78,9.19,4.05,4.46,5.67,3.65,3.78,2.03,3.11,2.43,2.57,26.0,21.011111,30.9,1.3462,,19.988889,69.643229
US_TX_48497,2020-05-16,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,36,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,-24,-13,-25,-16,-18,,3.64,6.43,8.95,4.33,13.7,,7.27,6.71,,,6.15,2.94,2.24,2.1,3.08,3.22,6.57,2.24,3.64,3.64,,4.89,,8.25,4.05,2.66,3.36,6.01,6.29,2.52,2.1,4.62,2.24,,5.59,22.23,5.73,3.22,12.59,2.66,5.17,2.8,3.64,2.38,4.33,36.78,2.66,2.52,,3.78,9.79,,2.66,4.47,3.78,4.2,2.1,2.1,2.52,,18.161111,16.461111,26.544444,25.7048,,16.677778,91.109266
US_TX_48497,2020-05-17,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,36,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,0,2,,-4,-13,,2.93,4.4,8.95,5.72,15.11,,7.48,7.04,,3.37,5.72,3.67,2.79,2.64,3.37,2.93,6.89,3.67,4.25,3.67,,5.43,2.2,7.63,2.79,,2.79,5.72,3.67,,5.28,4.84,4.84,,6.6,24.64,5.72,4.25,12.9,2.49,4.25,5.13,2.79,2.79,5.43,36.52,,5.13,2.79,5.13,11.44,2.49,2.05,4.69,3.23,3.67,5.13,2.49,3.81,2.93,21.511111,17.244444,28.777778,54.4576,,16.488889,73.173875
US_TX_48497,2020-05-18,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,36,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,-2,-2,,-7,-31,10,4.1,6.22,7.01,5.82,13.75,3.31,6.48,8.46,4.36,3.83,5.16,3.7,2.51,2.91,,2.65,7.93,2.12,2.78,3.7,2.25,4.63,2.51,8.07,3.7,2.65,3.44,4.1,4.5,1.98,5.95,6.22,3.83,4.23,6.75,25.52,6.08,3.04,11.9,3.44,4.63,4.23,3.44,2.65,7.54,41.79,,3.04,2.51,5.16,10.45,2.25,3.31,6.88,4.23,5.03,3.31,3.04,4.36,,23.566667,15.894444,32.094444,1.016,,16.016667,62.753575
US_TX_48497,2020-05-19,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,2,0,38,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,3,4,,-5,-31,11,3.62,4.56,9.93,4.16,14.9,2.42,9.39,6.17,1.88,3.49,6.17,4.16,3.22,4.29,4.16,,8.19,2.82,3.62,2.55,2.01,6.17,2.82,8.32,3.36,,3.49,5.64,5.1,,4.43,2.95,2.28,4.29,8.86,23.35,5.64,3.62,13.02,2.95,5.91,2.68,2.42,3.09,10.2,43.22,2.28,2.55,2.28,4.29,10.07,2.01,3.49,7.92,4.43,3.49,2.42,4.29,2.95,2.55,26.316667,20.127778,32.766667,0.0,,19.183333,65.034644
US_TX_48497,2020-05-20,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,38,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,4,7,,2,-28,9,3.51,4.59,7.56,2.97,15.52,,7.7,8.64,3.38,3.78,7.42,4.72,2.43,2.02,2.02,2.02,4.59,2.83,3.1,4.05,,4.18,2.29,8.51,4.46,2.97,2.83,3.92,5.54,,4.72,3.24,3.24,3.1,7.02,20.38,6.21,4.32,12.55,3.24,3.38,3.78,3.24,2.16,7.29,42.25,2.56,3.92,,4.72,12.02,1.89,2.43,4.72,4.46,4.59,,2.29,2.56,2.56,23.611111,20.327778,30.388889,0.0,,18.277778,72.117875
US_TX_48497,2020-05-21,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,4,0,42,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,1,10,,-1,-30,9,2.2,5.22,9.2,3.02,13.18,2.2,8.24,6.45,,,7.42,3.43,,3.57,,3.43,6.18,3.85,2.88,1.92,,4.39,2.06,9.89,3.43,4.53,3.85,4.26,4.26,1.92,3.16,4.12,4.67,2.33,6.18,24.58,4.94,3.57,14.01,3.3,5.36,5.08,,,6.32,34.88,,3.3,2.88,5.91,13.87,,2.47,5.36,4.26,4.26,2.88,2.75,2.88,2.33,23.772222,20.061111,30.777778,0.2794,,19.827778,78.66813
US_TX_48497,2020-05-22,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,42,2,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,6,4,,8,-30,8,3.28,3.57,7.28,2.71,14.55,,6.28,5.42,,,5.57,3.28,3.57,3.28,4.28,3.57,6.56,3.0,2.43,3.57,2.85,3.42,2.43,8.28,4.42,2.71,2.28,3.85,4.28,2.14,6.42,4.85,6.56,4.28,6.99,25.11,6.42,4.42,8.99,,4.99,6.42,,,5.57,36.39,2.71,,,4.71,9.56,3.28,,3.71,3.14,5.99,2.57,2.28,2.85,,26.805556,20.294444,32.772222,0.1524,,20.855556,70.024294
US_TX_48497,2020-05-23,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,1,42,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,-1,15,32,0,-12,,2.44,5.34,7.63,4.58,14.19,,7.17,7.17,,2.59,5.64,,2.29,3.2,3.51,,7.63,2.9,3.51,4.12,2.9,2.59,,7.02,2.29,,3.36,3.66,5.19,2.29,,3.36,4.27,2.75,5.49,19.83,5.64,2.29,14.19,2.14,3.81,5.64,,2.44,3.66,38.45,2.9,2.75,,5.34,11.75,2.14,,7.78,4.88,2.9,,2.59,4.27,2.14,25.155556,17.972222,31.95,25.089556,,19.372222,70.437443
US_TX_48497,2020-05-24,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,42,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,4,11,,5,-16,,4.04,4.04,10.47,4.94,12.71,3.44,6.13,6.58,,2.69,4.49,4.04,3.59,3.59,2.54,2.24,5.24,2.69,2.09,3.44,2.09,,2.84,8.08,3.59,,2.84,6.28,4.64,,4.64,4.19,5.09,3.59,3.74,19.6,5.38,2.99,15.56,2.69,,5.83,,2.99,6.73,36.65,,2.54,4.04,2.99,11.37,2.69,3.44,7.18,2.99,4.49,,3.14,2.69,3.29,25.205556,19.161111,31.527778,5.390444,,20.1,73.537859
US_TX_48497,2020-05-25,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,42,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,-20,-18,,-24,-70,23,3.08,6.16,8.12,3.5,11.21,,6.16,6.58,3.78,2.24,4.48,3.78,2.52,1.96,2.66,2.8,7.28,4.76,3.08,3.5,,5.88,3.64,10.93,5.32,1.96,3.5,3.5,3.64,2.52,3.92,2.8,4.9,3.92,3.36,22.83,6.58,3.22,14.15,2.66,2.66,4.76,,2.1,5.04,34.32,2.66,2.52,1.96,5.04,10.51,2.52,2.1,5.88,4.9,4.2,2.8,2.52,2.94,2.94,19.616667,18.233333,22.35,6.9596,,17.766667,89.157233
US_TX_48497,2020-05-26,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,3,0,45,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,1,-2,,-6,-30,11,2.9,3.86,10.62,3.73,12.28,3.04,7.86,5.52,2.35,3.31,7.86,4.0,1.93,4.28,2.62,3.45,7.17,3.73,2.76,,,3.45,2.35,10.07,4.41,2.9,,4.97,3.86,2.35,4.41,4.28,4.28,4.14,9.38,20.55,5.38,3.86,12.69,4.14,4.97,4.14,3.31,3.45,5.66,42.49,2.62,2.76,3.31,4.55,9.79,4.41,2.62,6.35,4.83,5.38,,,5.52,2.9,19.05,16.3,23.216667,15.9258,,15.405556,79.587187
US_TX_48497,2020-05-27,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,45,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,3,6,,-3,-28,9,3.3,3.16,10.73,2.2,13.34,2.61,8.25,5.64,,2.2,7.56,3.58,2.06,5.23,,2.75,7.01,3.44,3.16,3.85,3.3,4.81,,8.53,4.54,,2.48,4.54,6.19,,2.48,4.13,5.36,2.75,5.91,23.66,5.64,4.54,11.69,3.03,4.95,5.36,2.2,4.13,7.7,38.37,,2.2,3.16,3.99,12.1,,3.58,6.05,5.5,4.13,2.34,2.89,3.99,2.89,20.938889,14.244444,29.461111,0.1524,,14.394444,66.37602
US_TX_48497,2020-05-28,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,45,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,0,7,,-3,-29,8,2.12,5.08,8.18,2.96,14.53,2.68,8.61,7.62,3.53,3.95,4.09,4.66,2.4,2.26,,1.98,6.07,2.26,3.24,2.54,2.68,4.66,,8.61,5.36,3.67,2.26,6.07,2.54,,3.95,4.94,4.09,3.95,8.18,23.13,6.21,3.53,12.84,2.82,5.5,3.39,3.24,,7.19,39.07,,,2.54,4.09,9.87,2.68,3.1,5.92,3.1,6.49,,2.96,3.81,,23.538889,17.883333,29.494444,0.1524,,16.438889,64.615721
US_TX_48497,2020-05-29,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,45,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,1,2,,4,-27,7,2.03,2.9,9.58,2.18,13.06,2.18,8.27,6.38,,3.63,3.48,3.34,,,2.61,2.76,4.79,2.47,2.18,3.19,,3.48,,10.45,3.63,2.61,,4.64,2.61,,4.5,3.92,3.34,3.77,7.4,21.33,4.79,2.61,11.17,,4.35,3.34,2.32,,5.8,37.0,,,2.18,4.79,11.17,,2.47,6.53,6.67,4.93,3.05,,3.63,2.03,23.988889,17.433333,30.677778,0.3302,,15.988889,61.008827
US_TX_48497,2020-05-30,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,1,0,46,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,0,6,19,4,-3,4,,3.82,8.11,4.93,15.11,3.66,6.04,4.29,,3.34,5.25,4.14,,,3.18,2.86,5.41,3.18,3.5,3.66,,,3.82,9.38,3.02,,3.18,3.02,,2.54,2.39,3.66,3.5,,5.41,16.22,4.77,4.77,11.77,3.66,2.7,3.5,,,3.02,36.9,,,3.5,4.45,8.11,,,6.84,5.88,3.5,2.54,,4.29,2.23,24.022222,16.861111,30.316667,0.0,,14.55,55.570244
US_TX_48497,2020-05-31,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,46,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,12,1,,13,-9,,2.95,4.97,11.18,3.88,15.06,,5.9,4.35,,2.79,5.59,3.26,2.33,3.1,,3.88,5.43,3.42,2.64,3.1,,3.1,2.79,6.36,3.1,,3.1,4.5,2.64,,4.04,4.5,4.04,3.57,4.35,23.59,4.19,2.95,14.44,,,3.26,2.64,2.64,6.83,35.08,,2.64,2.17,5.12,15.83,2.33,2.17,6.83,3.73,5.28,2.33,2.79,4.04,2.64,23.911111,16.805556,30.3,0.0,,14.994444,57.660454
US_TX_48497,2020-06-01,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,46,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,2,1,,0,-28,8,3.62,3.2,9.2,2.93,14.77,3.06,7.94,6.13,1.95,,5.29,3.2,,5.01,3.34,3.48,5.29,3.76,3.9,,2.51,4.88,2.93,9.75,4.46,4.32,2.93,4.46,3.76,,4.88,2.37,4.6,3.9,5.71,20.76,6.83,2.09,14.63,2.93,4.6,2.93,,,6.83,38.17,1.95,,3.34,3.9,11.98,,4.6,8.22,4.04,5.01,,2.79,3.62,2.65,24.533333,19.733333,29.427778,0.0,,16.205556,60.113955
US_TX_48497,2020-06-02,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,1,0,47,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,5,4,,-2,-30,9,2.52,4.77,5.89,4.07,13.18,,9.25,7.57,2.1,3.08,6.03,2.66,,3.08,3.65,,5.61,2.24,3.23,2.8,4.21,7.15,2.38,10.94,3.23,,3.37,5.33,2.66,,4.63,3.93,3.08,1.96,6.17,23.83,4.21,4.21,14.02,2.94,4.91,4.21,1.96,,5.75,38.27,,2.52,,6.17,10.38,2.24,2.8,6.17,6.17,3.79,1.96,2.1,3.08,,25.777778,20.483333,31.905556,0.0,,18.261111,63.408403
US_TX_48497,2020-06-03,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,47,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,10,9,,9,-27,8,3.51,2.95,7.87,2.53,11.8,2.53,6.88,7.17,2.53,3.51,5.9,5.06,,3.09,3.79,,5.62,3.09,,1.97,2.53,4.5,1.97,10.26,4.36,2.11,,4.36,3.93,,4.08,3.65,3.93,2.11,8.29,20.23,5.2,3.09,14.33,3.51,2.81,6.18,3.51,2.25,6.46,35.55,,2.81,,5.06,12.22,,2.53,6.74,5.62,3.51,,1.97,2.11,2.11,27.194444,21.272222,33.211111,0.0,,19.583333,63.409192
US_TX_48497,2020-06-04,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,3,0,50,3,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,3,13,,8,-29,8,2.73,5.46,7.32,3.45,15.8,2.58,8.19,6.61,2.01,3.73,6.75,2.3,,3.16,4.45,3.02,,3.73,2.15,3.59,,4.88,2.73,11.63,4.74,4.88,2.58,3.88,3.3,,3.3,2.44,4.31,2.73,9.77,22.26,5.46,4.02,13.21,4.45,4.6,5.17,2.3,,8.33,37.63,2.3,4.17,3.3,4.6,14.07,,3.02,5.17,6.61,5.03,2.15,2.15,3.45,,28.738889,22.744444,35.255556,0.0,,20.927778,62.805826
US_TX_48497,2020-06-05,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,2,1,52,4,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,5,5,,5,-31,7,,2.52,7.87,4.01,15.14,3.42,7.28,5.64,,,5.79,2.82,,3.86,2.38,,5.64,2.97,3.27,2.38,,4.75,2.97,8.91,2.52,,2.97,4.31,3.56,2.67,2.82,5.05,4.31,3.42,9.5,22.86,5.79,3.56,11.88,2.67,3.86,4.16,2.52,2.52,5.2,39.49,2.52,2.38,2.52,4.45,12.77,,2.52,5.2,4.9,4.01,2.38,2.08,,2.97,29.0,22.433333,35.122222,0.9398,,21.011111,62.259222
US_TX_48497,2020-06-06,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,52,4,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,1,10,37,-1,-9,,2.39,5.42,10.03,3.03,10.99,,4.94,4.94,,2.39,4.78,3.34,,4.62,3.5,,5.26,3.19,,3.19,,3.98,,8.44,3.82,,3.34,4.94,,,4.3,3.98,5.57,4.78,6.21,20.23,4.78,2.71,14.17,,4.14,4.3,2.39,,5.73,41.73,,3.34,2.55,3.19,10.83,,3.19,7.17,5.1,5.26,,4.78,2.71,,29.238889,22.366667,35.416667,0.0762,,20.588889,59.820314
US_TX_48497,2020-06-07,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,52,4,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,10,10,,8,-10,,3.55,3.24,8.18,,15.9,2.32,7.57,4.17,,3.09,5.56,3.24,3.55,2.47,4.63,2.47,4.17,4.94,,2.62,,3.55,2.16,8.18,5.25,,3.55,4.48,3.4,,3.4,4.79,3.86,2.47,8.34,21.61,5.4,2.32,12.81,3.86,,3.4,,2.32,4.94,41.69,,2.78,2.93,6.64,14.36,,3.09,7.57,3.24,5.25,,,3.4,,28.944444,23.3,34.5,0.0,,20.616667,60.992276
US_TX_48497,2020-06-08,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,0,0,52,4,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,2,2,,3,-29,8,3.64,2.66,6.44,3.78,15.13,4.2,8.12,6.44,2.1,2.94,5.88,4.2,2.38,3.08,3.92,4.06,6.02,3.5,3.08,2.52,,3.92,2.66,10.79,4.9,,3.5,2.94,2.8,2.38,5.6,4.48,4.48,2.94,9.11,24.93,6.86,4.62,16.67,2.8,4.2,4.48,2.8,,7.14,42.02,3.08,3.64,2.94,4.9,9.53,,3.36,6.72,5.04,6.44,2.24,2.52,2.38,,28.933333,22.416667,34.933333,0.0,,20.116667,59.13527
US_TX_48497,2020-06-09,ChIJg1dT-MxrUoYRicYDKngOm7Q,Q111316,geoId/48497,US,United States of America,TX,Texas,48497,Wise County,US,USA,2,1,0,53,4,,,65848,33003,32845,8685,9270,7613,8302,8312,9727,7449,4498,1992,1836982,33.22,-97.65,2391,78.42,8,-1,,0,-29,9,2.25,3.95,9.59,2.96,17.76,3.24,6.48,5.92,3.38,3.24,7.75,4.65,,3.38,3.38,3.67,5.5,4.37,3.52,2.82,1.97,3.81,3.38,10.57,5.08,2.4,4.51,4.93,3.1,,2.4,4.65,2.54,4.37,7.33,22.98,7.05,3.24,11.28,3.38,4.23,3.52,3.38,2.11,6.91,42.43,2.25,4.51,,6.2,11.28,2.68,3.52,5.64,3.52,4.23,2.82,,2.96,,30.205556,25.405556,34.233333,0.0,,15.266667,40.562748
