location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05015,2020-10-10,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,2,1,846,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,66,,-13,,5.61,11.21,9.34,,5.98,8.6,,8.6,,5.23,8.97,22.43,,14.2,,36.26,8.22,6.73,20.033333,14.294444,27.755556,0.0,,16.388889,79.710243
US_AR_05015,2020-10-11,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,12,0,858,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,54,,-8,,6.5,10.7,7.64,7.26,,6.5,5.73,7.26,,6.11,6.88,21.4,,10.32,,41.26,11.46,5.73,21.1,13.483333,30.294444,0.0,,16.0,72.855583
US_AR_05015,2020-10-12,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,12,0,870,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,29,,-14,5,6.03,10.38,8.38,5.7,5.36,13.06,5.7,6.7,7.04,,9.04,22.45,7.37,8.71,4.69,44.89,8.71,,20.766667,16.666667,24.527778,0.0,,10.6,52.39904
US_AR_05015,2020-10-13,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,9,0,879,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,27,,-13,4,6.46,11.57,10.54,,,9.53,6.46,11.22,,,7.14,22.79,11.91,6.8,,35.04,6.46,,15.372222,5.661111,26.188889,0.0,,2.727778,42.899083
US_AR_05015,2020-10-14,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,14,0,893,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,42,,-12,3,5.02,10.7,8.03,,6.35,8.7,8.7,7.36,5.02,,11.37,32.11,,7.69,6.35,36.45,11.04,7.69,17.805556,7.85,28.127778,0.0,,7.294444,50.413484
US_AR_05015,2020-10-15,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,14,0,907,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,42,,-14,4,5.59,11.83,13.15,,5.92,8.54,4.6,,4.6,5.59,5.92,23.33,7.23,,6.57,33.52,4.93,4.93,16.583333,12.561111,22.194444,0.0,,5.877778,49.229624
US_AR_05015,2020-10-16,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,14,0,921,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,58,,-15,2,5.22,11.14,9.75,5.57,,8.35,7.31,9.75,,4.87,4.87,21.93,,6.96,4.87,34.46,,6.27,10.55,1.166667,18.733333,0.0,,-2.466667,40.213385
US_AR_05015,2020-10-17,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,3,0,924,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,63,,-5,,9.33,12.31,10.07,5.22,9.33,9.33,6.72,7.84,,5.97,8.21,22.39,8.58,7.46,,39.18,9.7,8.96,13.072222,5.555556,21.511111,0.0,,-0.427778,39.550703
US_AR_05015,2020-10-18,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,3,0,927,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,36,,-5,,6.86,12.96,,7.62,8.0,8.0,6.48,8.39,5.34,,,20.96,,10.29,5.34,39.64,6.48,8.77,16.716667,11.355556,23.466667,0.0,,10.422222,66.653076
US_AR_05015,2020-10-19,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,10,0,937,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,15,,-14,7,,11.5,5.75,7.67,,7.99,7.03,8.31,7.35,6.71,4.79,18.85,5.11,5.75,4.79,44.09,6.71,5.43,9.416667,6.988889,12.933333,7.7724,,8.916667,96.755629
US_AR_05015,2020-10-20,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,7,0,944,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,15,,-11,6,6.25,10.2,11.52,7.57,,8.55,7.24,8.23,5.92,5.59,7.24,26.32,4.61,5.92,,38.17,,7.9,12.955556,9.433333,20.661111,1.306286,,12.561111,97.496
US_AR_05015,2020-10-21,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,11,0,955,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,31,,-12,2,5.32,9.64,7.65,9.97,4.99,6.32,6.65,6.65,5.98,,10.31,22.94,5.98,8.31,,39.9,,4.99,19.983333,14.566667,28.011111,2.398889,,16.866667,82.471483
US_AR_05015,2020-10-22,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,15,0,970,12,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,31,,-13,3,7.0,13.0,8.0,6.33,,7.0,,9.33,15.0,,9.67,23.0,5.33,7.33,,36.33,5.33,6.67,21.988889,17.527778,27.738889,0.0,,17.316667,75.089137
US_AR_05015,2020-10-23,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,7,1,977,13,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,36,,-7,3,4.6,12.8,8.54,,5.58,7.55,,9.85,,4.92,12.15,22.32,5.25,8.54,,39.72,11.16,6.89,14.166667,5.648148,23.469136,2.159,,11.895062,86.312825
US_AR_05015,2020-10-24,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,7,0,984,13,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,49,,-6,,7.06,8.55,12.27,6.32,,6.32,5.95,7.06,5.21,,10.41,25.28,,7.81,,45.36,5.21,,6.133333,4.7,8.05,0.6604,,2.583333,78.125008
US_AR_05015,2020-10-25,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,3,0,987,13,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,24,,-5,,6.56,11.96,15.82,8.1,6.56,8.1,6.17,6.56,,,,21.99,5.79,5.4,,35.11,8.87,5.4,7.766667,6.144444,9.872222,0.0,,5.533333,85.882889
US_AR_05015,2020-10-26,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,5,2,992,15,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,-2,,-15,8,,,9.72,,6.16,10.04,,4.54,8.1,4.86,6.48,20.09,5.83,8.1,,34.34,6.16,7.13,5.294444,2.05,8.594444,0.1524,,4.144444,92.397728
US_AR_05015,2020-10-27,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,8,0,1000,15,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,5,,-10,8,,8.12,8.44,,6.82,10.39,4.54,8.44,4.54,,7.47,23.05,4.87,4.87,4.87,39.6,6.49,,2.283333,1.122222,4.772222,53.3908,,1.866667,97.131926
US_AR_05015,2020-10-28,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,7,1,1007,16,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,2,,-9,6,5.41,8.91,10.18,4.77,,11.77,8.91,8.27,,,9.23,16.55,,5.73,,32.77,6.36,,5.772222,3.844444,10.066667,3.6576,,5.488889,98.083177
US_AR_05015,2020-10-29,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,7,1,1014,17,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,19,,-13,7,5.6,8.89,10.54,7.91,5.6,6.92,,6.92,,,8.89,24.38,7.58,,,34.92,,,7.705556,4.438889,10.572222,64.3128,,6.994444,95.31658
US_AR_05015,2020-10-30,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,14,0,1028,17,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,38,,-6,1,5.64,9.63,9.63,,4.65,6.31,,4.98,,,9.3,19.59,,8.3,,33.87,4.98,,6.7,-0.455556,17.205556,5.9944,,2.405556,74.437433
US_AR_05015,2020-10-31,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,11,0,1039,17,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,49,,-12,,8.1,6.48,,6.08,6.89,8.1,6.89,10.53,,,6.48,21.07,6.48,5.67,,34.03,5.67,,10.127778,3.194444,17.861111,0.4064,,3.888889,65.381442
US_AR_05015,2020-11-01,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,10,2,1049,19,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,30,,-3,,6.78,11.57,15.56,7.18,8.78,8.78,,13.57,,5.99,11.17,23.54,8.38,,6.78,48.28,9.18,8.78,9.883333,5.011111,14.572222,0.0,,-0.711111,48.000272
US_AR_05015,2020-11-02,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,2,0,1051,19,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,9,,-13,5,5.27,15.81,11.95,7.38,6.67,7.38,,6.32,5.97,,5.62,23.89,,9.49,,37.94,6.67,,7.994444,-0.783333,17.711111,0.0,,-3.438889,44.660704
US_AR_05015,2020-11-03,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,5,0,1056,19,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,10,,-10,3,5.8,6.45,8.06,,,12.9,,4.84,4.51,7.09,9.03,22.89,7.42,5.16,4.51,29.99,,5.16,13.733333,5.15,23.944444,0.0,,1.961111,45.158658
US_AR_05015,2020-11-04,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,8,0,1064,19,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,17,,-11,3,,10.52,8.97,7.12,4.64,9.28,,9.59,5.88,4.33,8.04,22.28,4.64,8.04,,38.68,4.33,,15.905556,8.672222,23.533333,0.0,,3.883333,44.917744
US_AR_05015,2020-11-05,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,6,0,1070,19,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,19,,-12,4,8.97,7.69,10.89,,,6.09,,12.5,4.49,4.49,8.01,17.95,6.41,7.05,,35.25,4.81,5.45,16.611111,9.15,23.883333,0.0,,8.161111,57.471196
US_AR_05015,2020-11-06,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,17,0,1087,19,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,33,,-10,2,6.26,10.21,5.6,4.61,,7.25,5.93,9.22,,,8.56,19.1,,6.92,,42.49,,5.27,15.983333,9.044444,22.877778,0.0,,10.394444,69.589595
US_AR_05015,2020-11-07,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,6,1,1093,20,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,34,,-3,,,11.67,9.03,,,7.9,5.27,8.66,5.27,,7.15,15.43,5.65,8.28,,33.5,6.02,5.27,15.044444,7.133333,23.211111,0.0,,9.416667,69.171693
US_AR_05015,2020-11-08,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,1094,20,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,26,,-8,,8.83,10.76,6.15,,,5.38,,9.6,,5.38,6.91,19.59,,8.07,,36.11,,5.38,18.127778,13.411111,23.461111,0.0,,14.527778,79.587107
US_AR_05015,2020-11-09,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,3,0,1097,20,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,7,,-14,4,,13.2,8.91,4.95,5.28,8.58,,9.57,5.94,4.62,9.57,22.11,9.24,4.62,,43.23,,6.27,19.744444,17.483333,23.161111,0.0,,16.638889,82.638735
US_AR_05015,2020-11-10,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,19,0,1116,20,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,0,,-14,7,5.94,10.9,12.22,6.6,,8.58,,4.95,4.62,,5.28,19.48,7.92,,,35.99,5.28,7.59,17.822222,8.466667,23.011111,0.2032,,15.016667,83.840899
US_AR_05015,2020-11-11,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,12,0,1128,20,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,9,,-16,4,7.64,8.97,8.64,6.98,7.98,8.97,,9.64,,,,22.93,,7.31,,42.21,,,6.444444,-0.183333,14.672222,0.762,,1.488889,70.73822
US_AR_05015,2020-11-12,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,13,0,1141,20,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,11,,-13,5,5.4,7.09,10.13,6.42,,8.78,6.08,12.16,,,6.42,22.97,7.09,6.08,,35.12,5.74,5.4,9.766667,3.355556,19.016667,0.0,,0.244444,51.917808
US_AR_05015,2020-11-13,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,15,1,1156,21,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,19,,-5,4,8.53,,8.53,9.96,,8.89,,7.11,,,8.18,19.2,8.53,4.98,6.4,34.49,7.82,,8.377778,0.983333,14.766667,0.0254,,0.938889,59.63534
US_AR_05015,2020-11-14,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,14,0,1170,21,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,8,,-17,,7.89,6.39,5.64,6.76,,9.77,,7.14,,6.39,10.15,25.18,5.26,9.77,,34.58,,8.27,13.094444,9.272222,19.361111,0.0,,7.988889,71.370828
US_AR_05015,2020-11-15,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,1,0,1171,21,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,9,,-2,,13.09,12.28,5.73,7.78,,8.59,,6.96,,,6.55,21.69,,9.0,5.73,44.6,6.14,7.37,11.433333,5.672222,20.777778,7.662333,,0.95,48.640306
US_AR_05015,2020-11-16,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,8,0,1179,21,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,4,,-13,5,7.26,10.03,6.92,,6.92,11.76,,10.38,,8.65,7.26,28.02,6.23,6.57,5.19,38.4,6.23,,9.283333,1.3,19.6,0.0508,,-4.333333,38.396517
US_AR_05015,2020-11-17,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,16,0,1195,21,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,-3,,-12,6,,10.04,17.92,6.09,5.74,10.75,,11.11,5.38,7.17,,25.45,6.81,6.09,,37.28,7.53,6.09,10.766667,2.461111,18.7,0.0,,-1.822222,41.680625
US_AR_05015,2020-11-18,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,10,0,1205,21,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,6,,-13,5,8.59,9.31,8.59,14.68,5.73,8.59,,10.38,5.01,,6.8,24.35,11.46,6.8,6.09,49.05,10.03,,11.683333,5.094444,20.288889,0.0,,-1.816667,39.252656
US_AR_05015,2020-11-19,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,18,0,1223,21,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,4,,-13,6,5.68,15.27,9.59,5.33,,13.85,,7.81,,5.33,6.39,25.93,9.94,7.1,4.97,42.26,4.97,6.39,16.355556,12.138889,22.338889,0.0,,0.55,34.312855
US_AR_05015,2020-11-20,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,36,0,1259,21,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,10,,-9,4,8.98,11.86,8.27,9.35,6.47,8.27,5.75,11.5,,5.03,7.55,24.44,,9.35,,35.58,6.83,,16.744444,12.066667,21.688889,0.0,,11.761111,72.483788
US_AR_05015,2020-11-21,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,24,0,1283,21,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,-11,,-2,,7.67,13.31,8.07,6.05,,11.7,6.05,6.46,,,7.26,19.77,,9.28,,49.62,5.65,8.47,14.683333,12.183333,18.194444,0.0635,,13.411111,92.168658
US_AR_05015,2020-11-22,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,18,0,1301,21,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,-6,,-5,,10.48,10.48,6.45,,5.64,7.66,,7.66,6.45,,9.27,24.59,7.66,5.64,,39.9,5.64,8.06,8.738889,5.922222,14.688889,15.5448,,7.638889,92.941168
US_AR_05015,2020-11-23,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,13,2,1314,23,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,6,,-22,7,11.07,12.98,8.78,,,10.69,6.87,8.4,6.49,6.87,8.78,22.91,6.49,7.25,,35.89,,9.16,5.038889,-1.105556,12.727778,1.354667,,1.527778,78.274866
US_AR_05015,2020-11-24,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,36,0,1350,23,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,2,,-21,8,,10.11,7.49,5.62,7.49,5.62,,5.99,5.99,,8.99,25.47,,6.74,,41.95,5.62,,9.433333,6.75,12.733333,0.0,,5.1,74.456816
US_AR_05015,2020-11-25,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,18,0,1368,23,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,22,,-25,5,7.33,11.57,9.64,,8.87,13.49,5.78,11.18,5.4,11.57,5.4,23.52,,5.78,,33.54,,5.4,8.211111,4.655556,12.794444,13.1064,,7.216667,93.609915
US_AR_05015,2020-11-26,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,23,0,1391,23,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,-62,,-78,19,8.84,15.16,8.0,,,7.16,,,6.32,,,21.89,,8.0,,38.32,6.74,6.32,6.022222,-0.894444,16.433333,1.397,,2.016667,75.864506
US_AR_05015,2020-11-27,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,5,0,1396,23,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,16,,-52,12,8.35,11.53,8.75,,,7.16,7.55,,8.35,,6.76,17.49,6.36,6.36,,38.96,5.57,,9.394444,5.427778,14.416667,0.0,,4.605556,72.074909
US_AR_05015,2020-11-28,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,14,0,1410,23,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,1,,-26,,7.94,15.49,5.96,,8.74,9.93,5.96,5.56,,,9.93,22.24,,6.75,,36.14,7.54,,5.355556,-2.2,11.783333,0.0,,-1.183333,62.764123
US_AR_05015,2020-11-29,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,7,0,1417,23,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,-15,,-14,,12.45,12.05,,,5.62,13.25,6.83,7.63,6.83,,8.43,25.3,,10.04,6.43,39.76,6.83,,5.361111,3.388889,8.188889,0.3048,,1.827778,78.210092
US_AR_05015,2020-11-30,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,16,0,1433,23,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,-5,,-15,6,5.69,12.38,5.02,6.02,8.36,10.04,6.36,6.36,4.68,6.02,5.35,21.74,6.69,,5.02,39.47,7.69,,1.083333,-3.516667,6.266667,0.1524,,-7.711111,51.98348
US_AR_05015,2020-12-01,ChIJl3hv9Ly4zocRU59xTL7PAkU,Q61216,geoId/05015,US,United States of America,AR,Arkansas,05015,Carroll County,US,USA,2,30,0,1463,23,,,27865,13804,14061,3278,3440,2897,2899,3071,3809,4342,2805,1324,1818402,36.368056,-93.496389,1655,76.96,-2,,-13,6,9.26,10.63,8.57,8.91,4.8,9.6,4.8,5.14,,6.17,8.91,24.0,5.83,7.89,4.8,30.52,9.26,,2.155556,-5.355556,12.355556,0.0,,-8.777778,44.619506
