location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45069,2020-01-20,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,,12.84,11.16,11.16,30.7,9.49,49.67,8.37,2.54321,-1.981481,10.092593,0.395111,-7.907407,46.501437
US_SC_45069,2020-01-21,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,7.14,10.48,19.05,14.29,24.77,,40.49,,-0.364198,-3.814815,4.58642,0.03175,-10.555556,46.588735
US_SC_45069,2020-01-22,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,9.36,14.56,19.24,7.8,27.04,9.88,42.64,10.92,1.734568,-3.216049,9.833333,0.0,-9.45679,43.734331
US_SC_45069,2020-01-23,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,11.29,11.29,11.8,10.26,29.75,7.69,43.6,,3.493827,-1.67284,9.993827,0.0,-3.055556,62.654447
US_SC_45069,2020-01-24,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,7.56,9.07,27.21,8.06,35.28,,37.8,7.56,10.191358,3.401235,19.444444,0.254,6.851852,79.905099
US_SC_45069,2020-01-25,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,10.5,14.0,22.74,,34.41,15.75,41.41,,11.604938,6.358025,17.839506,12.8905,9.141975,84.996444
US_SC_45069,2020-01-26,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,14.41,,18.85,,25.5,10.53,30.49,,6.180556,-0.194444,13.4375,0.653143,0.944444,69.341992
US_SC_45069,2020-01-27,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,16.6,,19.12,7.55,31.7,8.55,43.27,9.06,7.5625,2.097222,13.659722,0.8255,3.583333,76.212178
US_SC_45069,2020-01-28,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,11.84,9.37,18.75,12.83,38.48,11.84,45.39,10.36,7.259259,1.716049,13.098765,0.889,2.611111,72.875956
US_SC_45069,2020-01-29,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,10.17,12.11,22.76,13.56,52.31,8.72,38.26,21.31,5.135802,-0.049383,12.450617,0.0,0.67284,73.105848
US_SC_45069,2020-01-30,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,,8.9,25.78,19.22,38.9,11.72,44.99,9.84,7.777778,1.32716,12.598765,0.084667,1.623457,65.296534
US_SC_45069,2020-01-31,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,7.18,15.31,34.44,13.87,38.75,11.0,32.05,,3.432099,0.709877,9.654321,2.3876,0.148148,79.27363
US_SC_45069,2020-02-01,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,8.5,9.07,30.03,,32.87,13.6,43.07,,5.679012,2.697531,8.987654,19.812,4.555556,92.580549
US_SC_45069,2020-02-02,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,10.16,8.47,23.15,10.16,24.84,12.99,36.14,8.47,7.882716,1.037037,17.574074,0.0635,2.277778,67.944195
US_SC_45069,2020-02-03,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,11.96,11.96,25.47,8.32,32.23,8.84,50.94,7.8,13.716049,2.820988,23.567901,0.084667,2.876543,48.203467
US_SC_45069,2020-02-04,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,7.97,13.82,31.36,10.1,37.21,9.57,51.03,9.04,16.753086,11.179012,22.030864,0.0,7.277778,53.920521
US_SC_45069,2020-02-05,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,,12.21,21.76,,34.5,,40.34,,17.222222,12.839506,21.864198,0.762,13.234568,77.529185
US_SC_45069,2020-02-06,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,8.33,10.64,30.99,12.95,39.32,11.56,41.17,,18.753086,15.141975,24.141975,13.4112,16.104938,84.765665
US_SC_45069,2020-02-07,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,,8.09,28.55,11.89,33.3,,34.26,,13.530864,7.049383,19.166667,45.1612,7.771605,68.227982
US_SC_45069,2020-02-08,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,12.97,9.44,31.84,,31.84,,46.0,,3.67284,-1.703704,7.919753,2.3368,-2.660494,63.513796
US_SC_45069,2020-02-09,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,11.15,,24.64,11.15,24.64,10.56,39.9,,5.734568,-1.290123,13.006173,0.22225,0.512346,69.586411
US_SC_45069,2020-02-10,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,8.09,11.9,24.28,9.52,42.85,7.62,40.0,7.14,9.722222,0.117284,21.104938,0.0,5.345679,74.51685
US_SC_45069,2020-02-11,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,,10.53,23.34,8.69,31.12,11.44,29.74,8.69,19.432099,15.160494,23.722222,0.254,15.783951,79.581474
US_SC_45069,2020-02-12,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,7.28,11.37,23.65,10.91,33.65,,34.56,,18.962963,14.055556,22.641975,0.217714,14.067901,73.362979
US_SC_45069,2020-02-13,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,9.19,15.61,18.83,15.15,25.26,,34.44,,18.981481,15.493827,25.320988,3.2512,16.691358,86.670646
US_SC_45069,2020-02-14,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,,,,,,13.7,19.97,,33.1,,41.09,,11.154321,6.796296,16.012346,1.651,1.54321,52.299687
US_SC_45069,2020-02-15,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,6,3,-2,,9.2,10.92,19.54,9.2,28.73,12.07,38.5,,4.845679,-0.475309,11.388889,0.0,-4.703704,50.581448
US_SC_45069,2020-02-16,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,5,8,4,,14.48,10.58,23.94,,30.62,10.58,40.09,8.35,5.604938,0.277778,12.277778,0.9652,1.518519,75.289063
US_SC_45069,2020-02-17,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,3,9,-12,,8.49,12.73,15.91,11.14,24.4,,33.42,,10.209877,3.975309,16.62963,4.4704,6.67284,79.082422
US_SC_45069,2020-02-18,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,2,1,1,,9.68,11.06,21.66,,31.79,9.68,41.47,9.22,11.574074,7.746914,16.209877,0.1905,8.91358,83.869519
US_SC_45069,2020-02-19,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,7,2,4,,9.96,10.96,17.93,11.95,32.37,8.46,42.33,,12.462963,8.135802,15.271605,6.4516,11.438272,93.548222
US_SC_45069,2020-02-20,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,-6,-3,-2,,7.39,14.79,18.73,9.86,35.49,14.29,38.45,,6.475309,2.728395,11.660494,1.6256,2.080247,73.722451
US_SC_45069,2020-02-21,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,-3,-4,-5,,11.85,8.76,15.46,9.79,21.12,7.73,41.22,,2.055556,0.131944,6.194444,14.1732,-3.25,68.264003
US_SC_45069,2020-02-22,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,9,-1,-6,,9.5,9.5,16.76,,31.29,11.17,41.9,,1.694444,-5.930556,12.423611,0.0,-5.555556,59.378591
US_SC_45069,2020-02-23,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,6,-1,3,,9.54,8.98,24.13,,30.86,9.54,48.81,,6.462963,-2.388889,16.561728,0.0,-2.592593,53.4541
US_SC_45069,2020-02-24,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,-1,3,0,,,12.43,20.39,12.43,36.3,10.94,45.75,,9.45679,7.660494,11.549383,3.2004,3.703704,67.65671
US_SC_45069,2020-02-25,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,8,-1,2,,,,27.45,9.48,46.91,9.48,52.4,10.98,13.685185,8.228395,19.790123,7.6708,12.17284,90.689422
US_SC_45069,2020-02-26,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,21,-2,7,,14.3,7.89,30.58,7.4,51.3,,35.02,,15.901235,11.216049,19.333333,1.016,14.141975,89.414063
US_SC_45069,2020-02-27,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,23,6,4,,,10.17,29.99,,43.72,9.15,34.06,,9.425926,3.716049,17.518519,0.056444,-1.604938,46.456054
US_SC_45069,2020-02-28,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,21,10,-1,,9.86,18.67,18.67,9.34,48.76,,38.38,8.82,5.067901,-2.506173,13.185185,0.0,-4.17284,51.726153
US_SC_45069,2020-02-29,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,22,6,-6,,14.3,16.02,28.03,,41.76,9.73,33.18,,6.679012,-1.061728,12.382716,0.0,-3.364198,48.971503
US_SC_45069,2020-03-01,ChIJ8Wf9tac9VYgR4mtmZwskh4Q,Q512816,geoId/45069,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2,,,,,,,26691,13953,12738,2925,3022,3629,3599,3385,3784,3281,2128,938,2532516,34.6,-79.68,1257,73.728571,29,6,0,,,8.49,30.01,,47.56,,50.4,,4.58642,-4.604938,15.222222,0.0,-5.820988,47.526747
