location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IA_19149,2020-10-22,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,26,1,1604,27,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,4,,-14,7,,8.04,14.34,,9.09,9.79,9.44,,9.44,24.82,,5.24,,37.41,7.34,8.04,2.530864,0.555556,5.537037,1.3716,,1.055556,90.085267
US_IA_19149,2020-10-23,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,17,0,1621,27,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,11,,-11,5,9.99,7.4,7.77,,7.03,11.1,9.25,,6.66,19.61,10.36,,5.55,28.86,6.29,,0.864198,-1.012346,2.67284,1.5748,,-1.518519,84.249899
US_IA_19149,2020-10-24,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,15,0,1636,27,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,5,,-7,,8.54,10.68,,,,10.68,8.12,,,21.36,7.69,,,43.15,,,-4.679012,-9.888889,0.104938,0.127,,-8.030864,77.556758
US_IA_19149,2020-10-25,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,21,0,1657,27,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-18,,9.0,7.83,6.65,,,10.96,7.05,5.48,,15.66,,,7.83,48.15,7.83,,-3.006173,-5.080247,-1.67284,1.058333,,-5.049383,85.929722
US_IA_19149,2020-10-26,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,10,1,1667,28,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,6,,-10,6,9.03,6.95,9.73,,6.6,9.38,11.47,,7.3,20.15,5.56,,4.86,45.17,7.3,5.56,-6.487654,-10.339506,-2.839506,2.0828,40.64,-9.623457,78.552567
US_IA_19149,2020-10-27,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,14,3,1681,31,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,2,,-14,7,6.36,8.13,,5.65,8.13,10.95,7.42,6.36,7.07,21.91,,6.01,5.3,39.93,,,-5.95679,-12.314815,1.641975,0.0,99.06,-9.641975,75.350268
US_IA_19149,2020-10-28,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,24,0,1705,31,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-11,5,5.09,9.81,9.81,,,11.99,7.26,5.45,6.9,21.07,5.81,6.54,5.81,31.24,5.09,5.81,1.722222,-5.011111,10.9,0.0,88.9,-3.894444,66.375253
US_IA_19149,2020-10-29,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,29,0,1734,31,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,1,,-14,6,5.46,8.73,7.28,7.28,6.18,9.82,8.37,7.28,5.82,24.74,,5.46,,36.74,10.55,,1.372222,-3.683333,6.772222,0.0,50.8,-2.444444,76.007402
US_IA_19149,2020-10-30,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,42,0,1776,31,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,6,,-11,5,,11.15,6.69,,5.95,11.15,,,5.95,14.87,5.2,,,32.71,8.92,,2.455556,-3.727778,10.588889,0.0,,-1.916667,73.06979
US_IA_19149,2020-10-31,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,54,0,1830,31,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,0,,-8,,6.2,6.65,,6.65,,11.52,15.51,,,15.51,6.2,8.42,,33.24,,,8.155556,2.733333,16.438889,0.0,,2.016667,65.553908
US_IA_19149,2020-11-01,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,13,0,1843,31,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-13,,9.22,8.02,28.86,,,8.02,6.82,,,19.24,6.82,,8.42,35.68,6.01,,2.822222,-2.527778,10.316667,0.0,,-5.766667,53.442306
US_IA_19149,2020-11-02,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,14,0,1857,31,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,1,,-13,5,9.14,11.6,16.52,4.92,,9.14,6.68,7.73,8.79,22.85,,,7.73,34.8,,8.44,4.938889,-3.077778,19.288889,0.0,,-5.083333,48.627381
US_IA_19149,2020-11-03,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,21,0,1878,31,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,12,,-16,5,4.62,10.56,11.22,5.28,6.27,7.59,7.26,5.94,11.54,22.43,4.95,6.27,5.94,36.95,5.28,,10.283333,0.266667,25.016667,0.0,,-0.088889,48.890455
US_IA_19149,2020-11-04,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,39,2,1917,33,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-16,5,5.56,5.56,9.49,,,14.72,9.49,,7.85,25.84,7.52,,6.54,30.42,4.91,,9.194444,-0.994444,23.592593,0.0,,1.572222,59.419731
US_IA_19149,2020-11-05,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,56,0,1973,33,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-2,,-15,5,9.29,4.82,7.92,4.82,,7.23,6.2,,6.88,25.82,,8.26,6.54,30.98,5.51,,11.127778,1.711111,23.905556,0.0,,2.816667,56.761157
US_IA_19149,2020-11-06,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,47,0,2020,33,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,4,,-16,5,,9.79,5.44,7.26,,9.79,,,,27.57,5.44,,,38.09,,,13.777778,5.916667,25.277778,0.0,,3.238889,50.049981
US_IA_19149,2020-11-07,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,42,1,2062,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-6,,-9,,8.34,,,5.84,,12.09,8.34,,9.59,17.51,,6.67,,35.85,,5.84,17.088889,13.433333,23.016667,0.0,,11.266667,68.991175
US_IA_19149,2020-11-08,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,61,0,2123,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-10,,9.0,11.73,8.21,5.48,9.39,10.95,10.56,,6.26,22.69,,7.82,5.87,40.29,,,17.35,12.816667,22.544444,0.0,,10.805556,65.644041
US_IA_19149,2020-11-09,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,15,0,2138,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,2,,-13,7,8.37,6.36,6.02,7.03,,12.38,9.37,6.36,7.36,29.12,8.03,,6.02,37.15,,,11.977778,0.827778,20.516667,5.8928,,8.45,79.112589
US_IA_19149,2020-11-10,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,9,0,2147,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-26,,-24,15,6.52,5.15,6.18,5.83,,9.95,7.89,6.18,8.23,19.9,,7.89,5.15,31.91,,5.83,-1.522222,-4.444444,0.877778,9.059333,,-3.572222,86.280509
US_IA_19149,2020-11-11,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,34,0,2181,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,0,,-20,10,5.68,7.68,,6.01,,7.68,5.34,4.68,8.02,22.72,8.35,5.68,,32.41,,5.01,-4.672222,-9.833333,2.272222,3.6195,,-6.1,89.853286
US_IA_19149,2020-11-12,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,69,0,2250,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-5,,-15,8,7.11,8.13,7.11,6.77,,14.23,8.13,5.76,,21.68,6.43,10.5,,35.23,4.74,,-2.694444,-7.8,0.755556,0.0,104.14,-4.672222,86.413328
US_IA_19149,2020-11-13,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,35,0,2285,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,2,,-11,8,,7.36,6.3,,5.6,10.51,9.11,7.0,,22.77,5.6,5.96,8.76,25.57,5.25,5.25,-6.316667,-13.205556,3.333333,0.217714,88.9,-8.794444,82.813657
US_IA_19149,2020-11-14,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,63,0,2348,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-4,,-1,,8.13,11.39,8.54,,,13.83,6.92,,6.1,16.68,,7.73,6.92,28.88,,5.7,1.577778,-1.194444,5.45,0.0,64.77,-2.172222,76.269617
US_IA_19149,2020-11-15,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,39,0,2387,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-12,,9.03,10.15,9.4,,6.77,11.28,,,7.52,22.57,6.39,7.9,5.26,46.26,7.15,6.77,3.0,0.35,5.877778,0.0,40.64,-1.927778,70.388701
US_IA_19149,2020-11-16,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,13,0,2400,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,2,,-12,6,11.08,11.08,6.04,7.38,,12.76,5.71,5.37,7.05,22.15,8.73,6.71,6.71,33.9,8.73,,1.388889,-5.394444,10.355556,0.0,,-3.277778,71.560623
US_IA_19149,2020-11-17,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,14,0,2414,34,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-3,,-15,7,6.84,7.52,8.55,,10.94,9.57,9.23,5.13,5.47,24.28,,9.23,6.5,31.8,12.99,8.21,0.277778,-5.983333,8.911111,0.0,,-3.094444,78.300679
US_IA_19149,2020-11-18,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,44,2,2458,36,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-14,6,7.09,7.77,11.14,5.07,5.07,6.42,7.43,5.07,6.75,29.71,,7.43,,33.76,7.09,8.1,6.583333,0.755556,16.138889,0.0,,-0.133333,62.506767
US_IA_19149,2020-11-19,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,49,0,2507,36,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-7,,-14,7,11.11,7.29,10.42,,7.64,10.77,9.38,,5.21,23.61,5.21,8.34,6.25,32.64,5.9,,11.55,5.244444,16.833333,0.0,,4.016667,60.177212
US_IA_19149,2020-11-20,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,37,1,2544,37,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,3,,-13,6,6.6,9.03,9.03,,,14.59,5.56,,7.29,20.5,,,,27.44,7.64,,5.15,-0.161111,11.411111,0.0,,1.583333,78.164348
US_IA_19149,2020-11-21,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,19,0,2563,37,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-4,,1,,11.13,8.65,6.18,6.18,7.83,10.72,7.01,,7.01,18.96,6.18,,,39.57,,,-0.216667,-7.311111,7.738889,0.0,,-2.955556,81.903766
US_IA_19149,2020-11-22,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,16,0,2579,37,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-5,,16.7,8.16,6.99,,6.6,8.94,8.55,,5.44,20.98,,6.6,,33.8,5.83,5.44,2.9,-1.95,7.038889,0.254,,-1.088889,75.20607
US_IA_19149,2020-11-23,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,16,0,2595,37,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,0,,-13,6,,7.31,8.31,5.32,6.65,9.64,,5.98,8.64,30.58,,5.32,,33.23,,,-1.955556,-7.672222,4.661111,0.0,,-3.9,86.746898
US_IA_19149,2020-11-24,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,24,1,2619,38,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-1,,-18,9,6.42,7.44,,,,12.51,5.75,,9.8,21.64,,8.45,,28.4,,6.09,2.15,1.222222,3.722222,2.921,,1.205556,93.591579
US_IA_19149,2020-11-25,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,37,1,2656,39,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-33,9,,6.94,6.17,,5.79,11.18,6.17,,8.48,19.67,,6.56,,38.57,,,0.222222,-1.2,2.522222,2.7178,,-1.044444,91.292509
US_IA_19149,2020-11-26,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,33,2,2689,41,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-86,29,,8.19,,,,6.24,,,,14.82,,9.36,,33.16,7.41,5.85,0.005556,-3.788889,4.811111,0.1016,,-1.777778,87.907219
US_IA_19149,2020-11-27,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,17,0,2706,41,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,5,,-59,20,6.73,5.99,7.11,,7.11,10.1,,5.61,6.36,23.94,,7.48,5.24,36.29,5.61,,0.083333,-5.794444,7.138889,0.0254,,-3.238889,78.664699
US_IA_19149,2020-11-28,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,36,1,2742,42,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-8,,-12,,7.0,12.06,,,,10.9,,,,17.9,7.78,7.39,,48.65,5.84,,2.372222,-3.605556,12.272222,0.0,,-3.344444,66.480957
US_IA_19149,2020-11-29,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,18,0,2760,42,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-16,,10.49,10.49,7.96,6.15,,11.58,6.15,6.87,5.79,19.17,9.41,5.79,6.87,39.43,7.24,5.43,1.077778,-4.011111,6.733333,0.0,,-4.761111,65.433903
US_IA_19149,2020-11-30,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,11,0,2771,42,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,0,,-13,7,5.9,6.23,7.87,5.57,6.23,11.47,9.18,,6.88,22.94,,8.52,4.59,42.93,7.87,,-4.483333,-11.661111,3.722222,0.0,,-10.072222,65.126172
US_IA_19149,2020-12-01,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,16,0,2787,42,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-3,,-14,7,8.92,8.58,7.55,4.8,,10.98,6.52,,6.86,22.99,4.8,10.64,,41.18,6.18,,-2.622222,-9.861111,7.327778,0.0,,-9.227778,60.637035
US_IA_19149,2020-12-02,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,57,2,2844,44,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-14,7,,8.08,7.41,4.71,,12.46,5.05,,,19.53,,4.71,6.73,34.34,,6.06,-2.511111,-9.15,6.411111,0.0,,-7.577778,68.366503
US_IA_19149,2020-12-03,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,26,0,2870,44,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-1,,-15,7,9.84,8.14,9.5,4.75,,12.55,7.8,6.45,7.8,16.29,5.43,6.11,,34.61,5.43,,-1.55,-7.461111,6.944444,0.0,,-5.666667,73.745166
US_IA_19149,2020-12-04,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,68,1,2938,45,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,7,,-11,7,6.91,8.63,5.53,,6.22,,7.94,,4.83,20.72,6.91,5.53,,28.66,5.53,,0.644444,-5.661111,10.555556,0.0,,-5.4,64.230009
US_IA_19149,2020-12-05,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,22,0,2960,45,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,2,,-2,,8.2,,,,5.47,14.84,8.98,,,23.44,6.25,7.42,,39.45,,6.25,-0.305556,-6.527778,9.055556,0.0,,-4.333333,74.529552
US_IA_19149,2020-12-06,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,18,0,2978,45,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-9,,8.08,11.54,6.16,6.16,11.54,7.7,5.77,,,28.48,6.16,5.39,5.39,41.56,,5.77,0.355556,-4.627778,5.283333,0.0,,-2.133333,83.762152
US_IA_19149,2020-12-07,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,22,0,3000,45,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-1,,-11,5,6.04,8.06,10.41,,5.71,5.71,8.06,5.37,4.7,22.84,,,5.37,33.25,5.71,6.38,-0.405556,-6.783333,9.355556,0.0,,-4.005556,77.258717
US_IA_19149,2020-12-08,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,2,-8,3002,37,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-3,,-13,6,8.47,6.78,7.46,,5.76,12.54,6.1,,7.46,23.05,6.44,6.1,6.78,33.21,5.08,5.76,0.688889,-6.655556,12.4,0.0,,-5.183333,65.37956
US_IA_19149,2020-12-09,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,26,2,3028,39,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-12,6,8.52,8.18,7.16,5.45,6.48,8.52,9.2,5.11,4.77,18.41,,7.16,14.66,35.45,,6.14,5.905556,-1.616667,13.444444,0.0,,-3.261111,52.102964
US_IA_19149,2020-12-10,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,32,0,3060,39,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,-1,,-12,7,8.18,7.16,11.59,5.79,,11.59,7.5,7.16,9.88,26.93,7.5,7.5,10.22,36.13,5.79,,2.833333,-2.366667,9.611111,0.0,,-2.072222,70.284984
US_IA_19149,2020-12-11,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,20,1,3080,40,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,8,,-12,8,,9.62,4.81,,,6.18,7.9,,,24.73,,5.84,5.15,34.35,,6.53,1.622222,-0.588889,4.855556,0.0,,-1.255556,81.37682
US_IA_19149,2020-12-12,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,14,0,3094,40,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,7,,-5,,9.21,6.81,6.81,,,6.01,,,7.61,26.04,8.01,5.61,,39.66,7.61,,-1.322222,-3.622222,2.094444,0.0635,,-4.361111,79.988941
US_IA_19149,2020-12-13,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,10,0,3104,40,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,,,-18,,9.3,11.63,10.86,5.43,6.59,12.02,,,6.98,22.87,5.43,8.53,5.43,41.09,9.3,,-3.577778,-5.733333,0.088889,0.0,,-6.661111,79.398972
US_IA_19149,2020-12-14,ChIJPdAlqOvdjYcRonLUvepA1NQ,Q485710,geoId/19149,US,United States of America,IA,Iowa,19149,Plymouth County,US,USA,2,4,0,3108,40,,,25060,12443,12617,3340,3501,2623,2899,2944,3496,3115,1806,1336,1739845,42.738333,-96.220278,358,2238,80.75,2,,-10,6,8.31,4.98,12.29,,5.98,7.64,12.63,5.65,7.97,22.93,,6.65,,34.89,4.98,6.98,-9.272222,-14.3,-1.411111,0.0,,-12.683333,76.355433
