location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,cumulative_confirmed,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_PR_72147,2020-01-18,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.722222,22.922222,28.138889,0.028222,20.011111,70.271766
US_PR_72147,2020-01-19,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.077778,22.772222,27.577778,1.128889,20.655556,76.818915
US_PR_72147,2020-01-20,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,24.927778,22.905556,27.65,3.386667,22.055556,84.555826
US_PR_72147,2020-01-21,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.072222,23.594444,28.405556,2.794,21.2,74.733125
US_PR_72147,2020-01-22,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.244444,23.672222,28.555556,0.3048,21.677778,76.758411
US_PR_72147,2020-01-23,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.188889,23.8,28.444444,1.947333,21.988889,78.872525
US_PR_72147,2020-01-24,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,24.672222,22.888889,27.466667,10.018889,22.222222,85.623496
US_PR_72147,2020-01-25,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.027778,22.372222,27.883333,5.3594,21.2,80.036648
US_PR_72147,2020-01-26,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,24.961111,22.538889,27.677778,1.3462,21.266667,81.348955
US_PR_72147,2020-01-27,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,24.938889,22.388889,27.911111,3.076222,21.722222,81.099779
US_PR_72147,2020-01-28,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.4,22.4,28.288889,1.27,22.077778,83.713869
US_PR_72147,2020-01-29,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.9,22.855556,29.294444,0.2032,21.433333,77.938338
US_PR_72147,2020-01-30,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.994444,22.533333,29.338889,0.0254,21.477778,75.689153
US_PR_72147,2020-01-31,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.272222,23.177778,29.294444,0.0,21.822222,76.597087
US_PR_72147,2020-02-01,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.583333,23.938889,28.905556,0.0508,21.555556,73.411027
US_PR_72147,2020-02-02,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.433333,23.788889,29.405556,0.0,20.7,71.825571
US_PR_72147,2020-02-03,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.083333,22.966667,29.3,0.0,20.844444,72.81891
US_PR_72147,2020-02-04,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.411111,23.588889,29.233333,0.0254,20.644444,69.597975
US_PR_72147,2020-02-05,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.616667,24.111111,29.4,0.0762,21.122222,71.60236
US_PR_72147,2020-02-06,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,27.088889,24.7,29.633333,0.5588,21.122222,69.479578
US_PR_72147,2020-02-07,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.844444,24.594444,29.105556,0.225778,21.044444,70.511984
US_PR_72147,2020-02-08,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.766667,25.016667,28.983333,0.4064,19.9,65.757289
US_PR_72147,2020-02-09,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.611111,23.988889,29.066667,0.338667,20.622222,68.798654
US_PR_72147,2020-02-10,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.816667,24.422222,29.261111,0.4318,20.811111,69.102219
US_PR_72147,2020-02-11,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.672222,24.344444,29.272222,0.2286,20.2,67.441961
US_PR_72147,2020-02-12,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.472222,24.233333,29.044444,0.1524,20.933333,71.360453
US_PR_72147,2020-02-13,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.655556,24.888889,29.083333,0.889,19.811111,65.759512
US_PR_72147,2020-02-14,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.955556,23.644444,28.7,0.141111,21.055556,74.002773
US_PR_72147,2020-02-15,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.677778,23.155556,28.616667,6.096,21.244444,76.400577
US_PR_72147,2020-02-16,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.905556,23.772222,28.144444,2.596444,21.555556,77.073789
US_PR_72147,2020-02-17,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.238889,23.85,28.788889,1.2192,20.933333,72.567489
US_PR_72147,2020-02-18,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.327778,23.966667,28.911111,0.423333,20.988889,72.116586
US_PR_72147,2020-02-19,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.033333,23.805556,28.522222,0.8128,20.555556,71.430461
US_PR_72147,2020-02-20,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.383333,24.344444,28.766667,0.959556,19.677778,66.443606
US_PR_72147,2020-02-21,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.005556,23.333333,28.6,0.0762,19.755556,68.324436
US_PR_72147,2020-02-22,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.011111,23.005556,29.194444,0.0,19.911111,69.634906
US_PR_72147,2020-02-23,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.7,22.811111,29.077778,0.0,19.711111,69.98994
US_PR_72147,2020-02-24,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,24.583333,22.472222,27.644444,1.636889,20.855556,80.796783
US_PR_72147,2020-02-25,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,24.733333,22.411111,27.338889,13.151556,21.666667,84.303949
US_PR_72147,2020-02-26,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.65,23.433333,28.327778,3.838222,21.766667,78.900856
US_PR_72147,2020-02-27,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.477778,22.033333,28.438889,0.9144,19.211111,68.731139
US_PR_72147,2020-02-28,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.866667,22.705556,28.55,0.0254,21.133333,75.183091
US_PR_72147,2020-02-29,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.7,22.483333,28.633333,0.0762,21.066667,75.427532
US_PR_72147,2020-03-01,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.838889,22.694444,28.811111,0.1524,21.344444,76.787849
US_PR_72147,2020-03-02,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.216667,23.072222,28.066667,1.467556,21.155556,78.908514
US_PR_72147,2020-03-03,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.811111,23.333333,28.472222,0.9144,20.544444,72.681526
US_PR_72147,2020-03-04,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.255556,23.611111,28.827778,0.0762,20.6,71.425603
US_PR_72147,2020-03-05,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.505556,23.933333,28.977778,0.0762,21.077778,71.957031
US_PR_72147,2020-03-06,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.05,23.683333,28.916667,0.790222,20.711111,72.843409
US_PR_72147,2020-03-07,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.838889,23.033333,28.55,0.5842,20.633333,73.215545
US_PR_72147,2020-03-08,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,24.966667,22.572222,28.155556,0.564444,20.844444,77.354333
US_PR_72147,2020-03-09,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,24.466667,22.833333,26.961111,1.721556,21.044444,81.418622
US_PR_72147,2020-03-10,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.616667,22.705556,28.455556,6.0452,20.255556,72.749529
US_PR_72147,2020-03-11,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.461111,23.255556,27.966667,0.254,21.0,76.785404
US_PR_72147,2020-03-12,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.588889,23.922222,29.422222,2.921,20.077778,67.984352
US_PR_72147,2020-03-13,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.077778,23.2,28.855556,0.0762,21.255556,75.421244
US_PR_72147,2020-03-14,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.027778,23.383333,28.644444,0.508,21.222222,77.318524
US_PR_72147,2020-03-15,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.705556,23.611111,28.161111,1.7272,18.411111,64.538204
US_PR_72147,2020-03-16,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,25.472222,23.472222,27.977778,0.451556,19.388889,69.273834
US_PR_72147,2020-03-17,ChIJdem31xHHBIwRQNObP4AdLXk,Q737624,geoId/72147,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2,,,,,8249,4154,4460,931,1162,1248,1220,1174,1064,881,597,336,253642,18.125265,-65.432305,37,136,26.15,23.772222,28.477778,0.874889,20.955556,73.230141
