location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SC_45011,2020-01-01,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,,15.09,,24.94,13.78,42.65,10.5,9.133333,3.872222,15.383333,0.0,,-2.416667,44.806084
US_SC_45011,2020-01-02,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,11.02,,11.02,9.86,29.01,,37.13,,8.072222,3.611111,14.211111,0.036286,,2.506944,67.906766
US_SC_45011,2020-01-03,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,,22.38,17.41,32.95,,49.11,,17.55,7.138889,25.761111,0.5715,,13.472222,75.925861
US_SC_45011,2020-01-04,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,,15.61,13.01,38.37,,40.32,9.76,17.283333,12.388889,24.555556,23.876,,13.965278,80.102537
US_SC_45011,2020-01-05,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,9.72,20.09,,37.59,12.96,36.94,10.37,7.75,1.688889,17.094444,2.8194,,-2.020833,50.392197
US_SC_45011,2020-01-06,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,9.36,15.22,,32.19,17.56,35.12,,8.688889,2.205556,17.655556,0.0,,0.625,57.383784
US_SC_45011,2020-01-07,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,10.84,14.74,7.37,24.71,6.5,38.58,,10.127778,3.916667,18.066667,0.0,,4.111111,66.551632
US_SC_45011,2020-01-08,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,8.89,,8.45,9.78,24.45,9.78,35.56,7.11,8.277778,-0.411111,17.011111,0.1016,,-3.270833,45.964949
US_SC_45011,2020-01-09,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,7.23,10.85,6.78,23.96,,33.45,9.04,8.961111,1.083333,18.805556,0.0,,0.395833,55.593983
US_SC_45011,2020-01-10,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,8.79,11.42,9.66,20.21,,27.67,8.79,14.416667,10.011111,20.422222,0.381,,8.826389,68.834461
US_SC_45011,2020-01-11,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,12.55,,13.18,9.41,21.34,,32.01,,18.783333,13.094444,23.888889,0.508,,16.638889,87.216959
US_SC_45011,2020-01-12,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,10.81,,,18.44,9.54,30.53,,19.635802,16.32716,23.567901,8.382,,18.3125,92.018648
US_SC_45011,2020-01-13,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,7.44,12.26,9.19,24.08,,36.34,7.0,19.472222,17.763889,22.375,19.957143,,18.555556,94.496195
US_SC_45011,2020-01-14,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,9.46,9.03,8.17,25.37,8.17,43.86,7.74,20.138889,17.673611,24.111111,4.7625,,18.125,88.253132
US_SC_45011,2020-01-15,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,9.72,8.88,14.79,28.74,8.45,34.65,,19.159722,15.895833,25.013889,0.03175,,15.395833,78.899446
US_SC_45011,2020-01-16,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,13.14,9.2,9.2,25.41,8.32,33.29,7.45,19.645833,15.9375,24.805556,5.672667,,12.805556,65.492407
US_SC_45011,2020-01-17,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,9.36,9.98,9.36,,33.68,,41.79,,10.62963,7.253086,19.320988,0.056444,,-6.416667,30.024181
US_SC_45011,2020-01-18,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,11.4,,13.54,27.79,12.11,46.32,,8.987654,3.925926,18.018519,0.0,,-0.083333,53.022309
US_SC_45011,2020-01-19,ChIJbRrY8oMJ-YgRWD-NeZmvKuI,Q497917,geoId/45011,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2,,,,,,,21355,10208,11147,2763,2860,2645,2266,2440,3068,2791,1685,837,2532497,33.26,-81.44,1443,75.74,,,,,,,14.58,17.23,19.21,,34.45,,13.790123,5.623457,17.425926,0.943429,,7.555556,66.236352
