location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IN_18101,2020-01-01,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,,34.44,3.288889,-1.216667,9.561111,0.0,,-2.333333,66.50383
US_IN_18101,2020-01-02,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,25.56,32.87,6.977778,1.572222,10.716667,0.366889,,0.660494,64.553165
US_IN_18101,2020-01-03,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,31.45,48.09,8.666667,5.783333,9.955556,10.583333,,7.950617,95.559053
US_IN_18101,2020-01-04,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,26.3,27.4,3.344444,1.3,7.527778,3.302,,1.209877,86.021143
US_IN_18101,2020-01-05,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,,38.3,2.088889,-3.594444,10.083333,0.5588,,-2.098765,73.533472
US_IN_18101,2020-01-06,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,22.09,35.34,3.316667,-3.288889,9.027778,0.1778,,-3.246914,62.292364
US_IN_18101,2020-01-07,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,26.65,23.1,1.988889,-3.594444,8.627778,0.0254,,-3.697531,66.666356
US_IN_18101,2020-01-08,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,26.09,32.17,1.816667,-2.5,6.183333,0.0,,-6.901235,52.993365
US_IN_18101,2020-01-09,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,28.54,35.26,4.872222,-1.716667,13.161111,0.0,,-4.623457,50.061796
US_IN_18101,2020-01-10,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,14.53,33.89,11.7,6.277778,14.094444,18.654889,,8.111111,79.03766
US_IN_18101,2020-01-11,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,20.05,38.98,12.938889,5.1,17.461111,33.048222,,11.351852,90.851468
US_IN_18101,2020-01-12,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,24.29,36.43,2.188889,0.361111,4.972222,31.891111,,0.185185,86.931937
US_IN_18101,2020-01-13,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,14.26,42.77,4.016667,1.238889,6.45,0.127,,1.104938,81.446842
US_IN_18101,2020-01-14,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,26.34,36.87,4.661111,0.155556,10.438889,0.0254,,2.888889,88.542723
US_IN_18101,2020-01-15,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,23.96,29.49,5.883333,0.127778,12.15,0.127,,5.067901,94.223615
US_IN_18101,2020-01-16,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,22.62,32.58,2.588889,-1.944444,10.772222,0.0762,,-1.339506,75.873288
US_IN_18101,2020-01-17,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,26.28,37.15,-2.277778,-4.611111,3.044444,0.0,,-7.074074,69.255943
US_IN_18101,2020-01-18,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,,42.43,4.544444,-1.794444,10.794444,13.462,,1.358025,79.511018
US_IN_18101,2020-01-19,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,26.76,35.68,-6.738889,-10.311111,1.438889,10.329333,,-11.654321,68.19356
US_IN_18101,2020-01-20,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,28.59,34.13,-7.8,-10.216667,-3.533333,0.0,,-11.376543,75.074763
US_IN_18101,2020-01-21,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,28.72,30.36,-3.522222,-7.55,0.105556,0.03175,,-7.333333,75.031743
US_IN_18101,2020-01-22,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,35.28,37.8,-3.427778,-7.55,2.172222,0.0254,,-7.475309,73.436033
US_IN_18101,2020-01-23,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,20.76,18.27,2.533333,-1.7,6.811111,0.145143,,-4.462963,60.565671
US_IN_18101,2020-01-24,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,16.64,28.91,4.35,1.672222,6.222222,2.76225,,3.339506,93.38857
US_IN_18101,2020-01-25,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,25.12,23.98,1.544444,0.455556,4.083333,1.905,,0.049383,89.770503
US_IN_18101,2020-01-26,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,29.21,35.95,1.155556,-2.427778,6.411111,0.1524,,-2.222222,78.126454
US_IN_18101,2020-01-27,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,42.67,28.16,0.094444,-2.533333,4.177778,0.0,,-1.691358,88.082266
US_IN_18101,2020-01-28,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,44.72,24.08,-0.305556,-1.438889,1.222222,0.0,,-2.407407,85.671479
US_IN_18101,2020-01-29,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,34.94,28.82,0.861111,-0.638889,3.194444,0.0,,-1.777778,82.263843
US_IN_18101,2020-01-30,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,46.72,33.74,1.45,-1.083333,4.511111,0.0,,-1.808642,79.06975
US_IN_18101,2020-01-31,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,49.86,30.62,2.366667,-0.172222,4.955556,0.536222,,0.253086,85.52817
US_IN_18101,2020-02-01,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,32.61,43.48,3.788889,1.711111,6.255556,1.0668,,1.691358,85.860355
US_IN_18101,2020-02-02,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,30.11,36.13,7.066667,-0.288889,17.488889,0.0,,0.62963,63.623131
US_IN_18101,2020-02-03,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,35.96,37.81,10.594444,2.177778,20.988889,0.0,,3.191358,61.273346
US_IN_18101,2020-02-04,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,14.92,31.5,12.15,3.516667,18.705556,2.201333,,8.58642,79.765822
US_IN_18101,2020-02-05,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,26.82,36.87,1.961111,0.7,4.366667,7.027333,,-0.302469,84.832957
US_IN_18101,2020-02-06,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,23.05,35.86,-0.061111,-1.261111,1.655556,6.208889,,-1.141975,92.319194
US_IN_18101,2020-02-07,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,33.87,37.34,-0.894444,-2.738889,2.255556,0.592667,,-4.567901,75.754732
US_IN_18101,2020-02-08,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,26.04,46.17,0.072222,-1.783333,1.688889,0.254,,-2.734568,81.135521
US_IN_18101,2020-02-09,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,29.56,48.48,-0.305556,-4.622222,7.144444,4.572,,-2.623457,83.802917
US_IN_18101,2020-02-10,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,32.05,36.26,5.411111,0.15,10.833333,20.348222,,4.166667,91.783815
US_IN_18101,2020-02-11,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,37.57,38.42,2.338889,0.655556,6.861111,2.850444,,-0.82716,79.528964
US_IN_18101,2020-02-12,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,25.16,27.59,1.144444,-1.238889,3.972222,0.084667,,-0.561728,88.233808
US_IN_18101,2020-02-13,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,22.96,29.77,-0.211111,-6.877778,2.6,13.800667,,-1.617284,90.505602
US_IN_18101,2020-02-14,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,,,,28.24,-9.722222,-13.711111,-2.361111,0.8382,,-14.62963,67.525099
US_IN_18101,2020-02-15,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,12,2,,26.16,41.11,-3.172222,-11.161111,7.383333,0.0254,,-9.302469,62.228039
US_IN_18101,2020-02-16,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,-12,0,,31.01,33.4,4.85,-0.016667,10.466667,0.0,,-1.895062,62.278574
US_IN_18101,2020-02-17,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,-39,0,-15,33.95,29.24,4.333333,-1.266667,11.172222,0.03175,,0.277778,75.96363
US_IN_18101,2020-02-18,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,-3,22,1,27.89,41.84,7.522222,1.383333,11.272222,1.886857,,4.765432,83.407498
US_IN_18101,2020-02-19,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,0,-2,-1,25.58,33.57,0.822222,-3.5,8.038889,0.9906,,-4.006173,70.164553
US_IN_18101,2020-02-20,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,-1,-2,-1,17.67,33.03,-0.3,-3.244444,4.055556,0.0,,-7.141975,60.010182
US_IN_18101,2020-02-21,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,17,9,3,23.61,39.63,-3.761111,-9.111111,2.772222,0.0,,-11.975309,52.874166
US_IN_18101,2020-02-22,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,10,18,,30.07,31.19,0.366667,-7.55,9.344444,0.0,,-8.623457,51.432437
US_IN_18101,2020-02-23,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,,2,,22.32,29.76,5.288889,-2.755556,13.466667,0.0,,-3.851852,52.264336
US_IN_18101,2020-02-24,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,0,2,3,30.69,32.26,6.555556,2.211111,10.727778,2.370667,,4.197531,85.072243
US_IN_18101,2020-02-25,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,10,-2,6,19.04,26.18,6.561111,4.838889,7.455556,13.433778,,5.87037,95.195023
US_IN_18101,2020-02-26,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,4,2,4,24.95,34.31,2.055556,-0.322222,5.538889,1.975556,,0.833333,91.830163
US_IN_18101,2020-02-27,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,5,2,5,42.74,24.19,-0.166667,-2.816667,4.027778,1.495778,,-6.351852,62.713714
US_IN_18101,2020-02-28,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,8,7,3,35.98,30.45,0.694444,-3.7,3.861111,0.03175,,-4.728395,66.734246
US_IN_18101,2020-02-29,ChIJlVf6RNItbIgRoA6nE7btVxI,Q506479,geoId/18101,US,United States of America,IN,Indiana,18101,Martin County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10181,5153,5028,1263,1236,1092,1129,1222,1501,1435,840,463,1482338,38.71,-86.8,882,78.366667,3,-7,,26.16,30.92,-1.172222,-6.694444,4.572222,0.381,,-7.790123,60.415891
