location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13065,2020-01-11,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,48.57,20.907407,15.58642,26.253086,0.0,17.518519,81.049974
US_GA_13065,2020-01-12,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,44.86,21.95679,17.938272,26.462963,32.935333,18.944444,83.266174
US_GA_13065,2020-01-13,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,38.44,20.518519,16.641975,26.216049,0.254,18.475309,88.329914
US_GA_13065,2020-01-14,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,38.83,20.240741,15.160494,26.876543,0.0,17.074074,82.237212
US_GA_13065,2020-01-15,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,19.944444,16.030864,26.154321,0.0,17.475309,85.7956
US_GA_13065,2020-01-16,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,50.38,20.148148,16.41358,25.432099,0.0,17.055556,82.609354
US_GA_13065,2020-01-17,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,35.66,14.432099,10.123457,20.746914,0.0,1.82716,42.633813
US_GA_13065,2020-01-18,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,12.444444,6.746914,22.592593,0.0,6.740741,68.27717
US_GA_13065,2020-01-19,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,16.512346,8.080247,20.845679,0.169333,11.530864,72.446995
US_GA_13065,2020-01-20,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,40.68,5.851852,1.018519,9.753086,0.056444,-4.290123,48.48674
US_GA_13065,2020-01-21,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,37.58,2.598765,-1.666667,8.364198,0.0,-5.820988,54.156131
US_GA_13065,2020-01-22,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,4.061728,-1.487654,13.290123,0.0,-7.592593,42.835259
US_GA_13065,2020-01-23,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,53.03,8.845679,3.623457,15.067901,0.0,1.259259,59.164735
US_GA_13065,2020-01-24,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,14.104938,8.506173,21.358025,1.100667,12.049383,87.535971
US_GA_13065,2020-01-25,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,10.950617,4.740741,18.240741,0.28575,5.660494,69.973142
US_GA_13065,2020-01-26,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,42.81,8.685185,1.808642,16.376543,0.0,1.407407,60.597258
US_GA_13065,2020-01-27,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,43.49,11.302469,5.277778,15.858025,0.338667,7.024691,75.158719
US_GA_13065,2020-01-28,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,32.1,10.641975,3.641975,17.395062,0.056444,4.265432,64.873393
US_GA_13065,2020-01-29,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,50.57,7.216049,2.006173,15.407407,0.0,3.895062,79.591185
US_GA_13065,2020-01-30,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,40.17,11.234568,5.604938,16.58642,2.116667,7.635802,78.584943
US_GA_13065,2020-01-31,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,39.87,9.759259,7.444444,13.462963,0.084667,6.808642,81.908838
US_GA_13065,2020-02-01,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,7.438272,6.611111,9.975309,1.669143,6.308642,92.662559
US_GA_13065,2020-02-02,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,9.401235,3.549383,17.296296,0.0,3.882716,68.594841
US_GA_13065,2020-02-03,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,42.4,12.154321,2.882716,23.481481,0.0,4.660494,60.4794
US_GA_13065,2020-02-04,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,47.07,14.111111,5.901235,22.783951,0.0,10.030864,76.675492
US_GA_13065,2020-02-05,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,48.45,17.432099,10.475309,25.17284,0.0,13.87037,79.759974
US_GA_13065,2020-02-06,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,22.135802,17.876543,26.148148,0.592667,18.716049,81.2142
US_GA_13065,2020-02-07,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,13.308642,8.098765,23.277778,37.084,6.160494,62.264627
US_GA_13065,2020-02-08,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,7.895062,0.648148,17.925926,0.0,0.592593,60.352444
US_GA_13065,2020-02-09,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,47.47,11.154321,2.45679,19.432099,0.0,3.864198,60.922167
US_GA_13065,2020-02-10,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,40.14,14.697531,5.87037,25.111111,0.0,9.802469,72.617514
US_GA_13065,2020-02-11,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,27.85,20.098765,13.895062,27.098765,0.0,16.54321,80.154228
US_GA_13065,2020-02-12,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,50.79,21.555556,16.641975,27.0,0.0,18.123457,80.937545
US_GA_13065,2020-02-13,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,36.72,21.987654,17.290123,27.290123,1.5875,18.796296,82.276919
US_GA_13065,2020-02-14,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,13.438272,8.302469,17.5,5.5245,8.0,69.735276
US_GA_13065,2020-02-15,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,-7,,71.42,10.259259,2.888889,18.734568,0.451556,1.845679,56.147333
US_GA_13065,2020-02-16,ChIJgQU0OeS974gRvxLkH4IK0-E,Q486167,geoId/13065,US,United States of America,GA,Georgia,13065,Clinch County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6643,3251,3392,951,925,860,778,817,829,789,491,203,1059835,30.92,-82.7,2135,73.0,,,,11.030864,7.58642,15.395062,7.789333,8.722222,85.736949
