location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_KS_20021,2020-01-11,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,8.08,9.6,13.63,8.59,27.77,12.12,33.33,11.11,-1.993827,-6.234568,6.191358,35.814,-3.208333,91.122498
US_KS_20021,2020-01-12,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,7.68,12.28,16.89,7.68,23.03,8.19,37.87,,-1.925926,-5.555556,6.388889,1.7145,-3.756944,86.840142
US_KS_20021,2020-01-13,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,6.64,11.21,11.21,11.62,25.33,7.89,39.03,13.7,3.91358,-1.790123,13.635802,0.0,1.111111,82.126462
US_KS_20021,2020-01-14,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,10.75,12.04,9.46,24.07,,37.4,12.04,9.938272,7.203704,14.209877,0.0,6.833333,81.03155
US_KS_20021,2020-01-15,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,9.24,15.13,8.4,26.47,,34.04,10.09,11.506173,6.314815,14.882716,0.0,9.0625,84.743955
US_KS_20021,2020-01-16,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,8.9,,8.05,18.65,,30.52,,-0.296296,-4.802469,7.938272,0.0,-3.951389,75.664674
US_KS_20021,2020-01-17,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,10.96,7.58,6.32,25.7,7.58,33.29,,1.734568,-0.111111,3.925926,5.1308,-0.805556,82.656439
US_KS_20021,2020-01-18,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,7.64,,,,19.87,,39.75,,5.808642,1.339506,11.216049,19.3548,1.902778,75.734623
US_KS_20021,2020-01-19,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,8.25,12.38,9.28,,16.5,,36.1,,-1.660494,-4.925926,1.895062,0.084667,-7.819444,62.712577
US_KS_20021,2020-01-20,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,10.36,7.66,16.22,,22.98,7.21,33.79,8.11,-4.759259,-8.493827,0.45679,0.0,-10.208333,64.812824
US_KS_20021,2020-01-21,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,9.67,16.81,,24.8,13.87,39.09,,-4.092593,-9.487654,4.506173,0.0,-7.979167,73.552918
US_KS_20021,2020-01-22,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,7.1,7.1,17.13,7.94,31.33,6.27,38.43,,1.32716,0.04321,2.666667,1.0668,-1.618056,80.538376
US_KS_20021,2020-01-23,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,8.33,12.49,18.32,10.83,28.74,6.25,27.9,,2.845679,1.604938,5.660494,4.7244,2.111111,94.558241
US_KS_20021,2020-01-24,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,6.44,7.72,17.59,9.44,33.04,9.44,30.47,8.15,1.450617,-0.080247,4.574074,0.6096,-0.131944,89.032112
US_KS_20021,2020-01-25,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,12.12,25.29,,35.29,,32.66,,0.197531,-4.932099,6.858025,0.282222,-1.9375,85.289592
US_KS_20021,2020-01-26,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,10.41,7.57,18.93,7.57,30.77,,33.6,7.1,4.469136,-1.166667,12.277778,0.0,1.423611,79.696585
US_KS_20021,2020-01-27,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,6.25,13.74,24.57,9.16,38.31,,36.22,7.08,4.382716,-1.932099,13.006173,0.0,1.354167,80.402438
US_KS_20021,2020-01-28,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,11.17,47.59,6.62,48.83,,33.94,,1.925926,-0.17284,7.777778,0.0,0.291667,87.907871
US_KS_20021,2020-01-29,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,5.91,13.0,40.19,7.49,51.62,6.7,31.52,15.76,0.722222,-0.469136,2.407407,6.1976,-0.340278,92.061201
US_KS_20021,2020-01-30,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,6.74,38.32,9.26,50.11,9.26,34.11,7.58,1.216049,-1.530864,4.703704,0.580571,-0.583333,87.172197
US_KS_20021,2020-01-31,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,8.24,10.84,43.35,6.5,43.35,10.84,35.54,,3.401235,0.524691,7.907407,0.0,0.708333,82.818477
US_KS_20021,2020-02-01,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,10.64,7.98,22.34,10.64,35.1,,36.16,9.04,2.944444,-4.024691,13.32716,0.0,-1.513889,72.421113
US_KS_20021,2020-02-02,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,10.88,19.69,,37.83,,38.35,9.85,10.506173,3.506173,22.154321,0.0,0.604167,49.92935
US_KS_20021,2020-02-03,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,8.55,20.1,6.42,25.23,6.42,36.78,8.55,15.432099,10.475309,20.777778,0.0,2.847222,42.606047
US_KS_20021,2020-02-04,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,7.46,25.28,8.29,24.45,,34.39,,3.660494,0.191358,13.030864,0.0,0.923611,82.017479
US_KS_20021,2020-02-05,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,7.67,9.93,20.76,8.12,17.6,9.03,38.35,,-0.845679,-2.265432,0.283951,1.3208,-2.305556,89.553312
US_KS_20021,2020-02-06,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,7.17,,18.37,12.54,26.43,,34.95,10.75,-1.691358,-4.154321,2.055556,4.318,-5.513889,75.330508
US_KS_20021,2020-02-07,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,8.39,24.76,11.75,22.25,6.72,38.19,6.3,-0.234568,-4.518519,7.17284,0.0,-4.277778,73.996809
US_KS_20021,2020-02-08,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,8.3,11.41,29.04,,34.22,15.56,31.63,,1.58642,-4.660494,10.123457,0.0,-3.041667,70.894069
US_KS_20021,2020-02-09,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,7.67,7.67,23.98,7.67,35.49,,32.13,10.55,9.666667,4.802469,15.067901,0.0,4.055556,67.472034
US_KS_20021,2020-02-10,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,8.31,7.89,21.59,7.89,32.39,8.31,40.7,8.31,2.462963,-1.314815,8.567901,1.439333,-0.777778,79.503455
US_KS_20021,2020-02-11,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,12.96,27.18,12.54,29.27,14.63,40.56,10.45,3.395062,1.697531,5.888889,0.4064,-0.9375,73.532548
US_KS_20021,2020-02-12,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,10.85,37.12,12.1,45.88,7.51,30.86,7.51,2.487654,1.092593,4.061728,0.4064,0.298611,85.208039
US_KS_20021,2020-02-13,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,11.15,35.69,8.92,46.85,8.48,24.54,9.37,-4.037037,-10.228395,2.098765,9.7028,-7.715278,75.292172
US_KS_20021,2020-02-14,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,,,,,,10.98,21.97,13.85,27.22,,33.9,,-6.654321,-11.555556,3.320988,0.0,-13.604167,57.152567
US_KS_20021,2020-02-15,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,8,-9,3,,,11.25,31.7,8.18,36.3,11.76,44.99,9.2,3.783951,-0.450617,10.802469,0.0,-3.409722,59.069299
US_KS_20021,2020-02-16,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,36,6,-3,,,13.95,25.31,,33.06,8.78,43.39,15.5,5.753086,-0.512346,14.320988,0.0,1.25,71.994842
US_KS_20021,2020-02-17,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,2,-1,-7,,,12.46,24.06,9.45,31.36,,34.37,,11.364198,8.555556,15.87037,0.0,8.097222,79.745313
US_KS_20021,2020-02-18,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,-3,-9,-2,,,14.01,21.62,6.8,28.02,,36.83,9.21,5.660494,1.685185,13.296296,0.762,1.083333,72.537186
US_KS_20021,2020-02-19,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,20,6,1,,8.3,8.3,15.77,8.72,30.3,,36.94,8.72,2.234568,-2.611111,8.91358,0.0,-4.569444,59.925519
US_KS_20021,2020-02-20,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,-5,-4,0,,,10.83,20.4,7.08,28.31,,33.73,11.66,1.54321,-2.574074,6.91358,0.042333,-3.875,66.83511
US_KS_20021,2020-02-21,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,13,-10,1,,6.33,8.44,17.31,11.4,29.13,,29.97,8.44,-2.759259,-9.530864,6.555556,0.028222,-9.916667,57.591059
US_KS_20021,2020-02-22,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,5,-6,4,,,9.9,24.49,,25.53,,30.74,,3.518519,-2.814815,13.567901,0.0,-6.236111,48.477437
US_KS_20021,2020-02-23,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,1,1,-9,,,14.52,22.26,,40.16,8.22,40.64,10.16,8.419753,6.166667,11.135802,0.0,2.263889,65.098552
US_KS_20021,2020-02-24,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,-1,-2,3,,,8.22,22.59,9.04,28.35,7.8,34.51,6.98,8.240741,6.228395,10.481481,36.9824,7.486111,94.372363
US_KS_20021,2020-02-25,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,10,-8,1,,10.03,11.7,25.49,10.45,31.34,,33.85,,4.759259,2.802469,6.17284,11.768667,3.034722,88.333678
US_KS_20021,2020-02-26,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,20,4,3,,7.02,13.62,20.64,10.32,44.17,,31.79,8.26,1.660494,-0.592593,4.432099,2.8448,-1.9375,76.922602
US_KS_20021,2020-02-27,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,13,-4,1,,11.74,8.9,31.57,8.1,39.66,,31.57,,1.141975,-5.04321,9.679012,0.197556,-5.006944,63.349465
US_KS_20021,2020-02-28,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,28,3,2,,6.42,7.28,24.39,8.99,50.49,,23.96,8.56,6.104938,-1.17284,14.759259,0.145143,-0.034722,64.509939
US_KS_20021,2020-02-29,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,20,11,3,,9.33,15.03,22.29,7.78,43.54,12.44,32.14,10.89,8.098765,-1.87037,20.253086,0.0,-1.298611,51.509697
US_KS_20021,2020-03-01,ChIJyfFSm3jhx4cR1_UTDVv6alk,Q376640,geoId/20021,US,United States of America,KS,Kansas,20021,Cherokee County,US,USA,2,,,,,,,20129,9969,10160,2400,2736,2058,2295,2426,3011,2602,1711,890,1070328,37.1667,-94.85,1531,74.633333,53,19,0,,,,31.75,10.75,40.55,,32.24,,14.549383,11.388889,19.166667,0.0,5.1875,53.182012
