location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_OK_40013,2020-01-11,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.01,6.81,4.21,10.22,10.62,4.81,5.41,3.61,,14.83,3.81,7.81,2.81,3.61,7.01,4.01,4.41,3.0,5.61,6.21,,3.41,7.41,30.86,6.21,4.01,5.61,3.0,,4.81,10.62,35.46,4.61,9.42,6.41,4.21,4.21,,,3.209877,-1.882716,14.907407,43.688,1.333333,87.570477
US_OK_40013,2020-01-12,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,5.47,5.47,5.07,11.55,8.11,5.07,4.66,3.24,,14.6,5.68,6.69,4.26,3.45,8.92,6.28,5.88,,5.68,4.26,6.49,,6.08,27.37,4.66,,7.09,,3.45,5.68,5.07,42.37,3.65,6.08,5.27,6.49,3.45,,2.84,1.91358,-1.962963,10.561728,1.439333,-0.493827,84.239009
US_OK_40013,2020-01-13,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.17,7.85,5.13,11.06,9.13,5.77,5.29,4.97,2.72,12.82,,8.17,4.33,4.97,9.78,5.45,4.17,5.77,3.69,4.81,3.69,3.85,8.81,27.88,4.17,5.13,7.69,3.37,5.29,3.85,5.61,40.7,4.01,6.25,5.29,6.57,5.77,2.56,3.04,5.58642,1.876543,12.333333,0.0,4.382716,92.059471
US_OK_40013,2020-01-14,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,5.81,8.71,3.39,11.13,12.59,6.46,6.78,4.52,2.58,16.62,4.03,8.23,3.39,8.23,7.42,3.07,3.87,4.68,5.81,,5.33,5.16,8.71,29.37,4.52,2.26,6.78,3.39,5.33,4.68,7.26,43.57,3.55,7.26,4.52,5.81,5.33,2.26,3.71,13.45679,11.253086,17.012346,0.0,11.339506,87.09554
US_OK_40013,2020-01-15,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,5.89,5.57,5.09,10.66,9.39,3.82,4.93,3.34,,14.79,2.7,6.84,3.5,6.2,10.66,3.5,5.89,3.82,3.34,3.66,4.77,3.18,9.7,24.18,4.14,3.82,4.29,2.54,6.68,5.73,4.61,37.7,5.25,7.32,5.73,4.45,4.14,3.02,,16.549383,11.950617,22.679012,0.03175,14.58642,88.274574
US_OK_40013,2020-01-16,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.61,6.36,3.97,8.42,9.38,4.13,4.29,3.65,2.54,14.46,5.08,7.79,4.61,3.18,9.38,3.02,5.4,4.77,4.29,3.81,4.13,2.7,9.38,26.38,5.56,3.18,8.26,,5.72,3.97,6.83,35.27,4.13,8.9,3.97,6.04,5.88,2.54,4.13,9.253086,4.882716,16.833333,3.81,5.623457,78.079352
US_OK_40013,2020-01-17,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.36,4.7,3.86,8.89,5.03,4.36,4.02,4.36,2.52,16.43,,8.72,,5.37,8.89,3.35,4.86,4.86,5.87,4.19,5.87,3.52,7.38,24.48,6.2,4.02,7.71,,4.53,5.37,5.87,33.2,3.52,5.7,4.02,5.03,3.52,,2.85,6.598765,4.851852,9.685185,12.7,5.882716,95.26491
US_OK_40013,2020-01-18,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.69,4.9,6.33,10.2,5.92,4.69,4.29,4.49,3.88,16.73,,6.94,3.67,5.92,9.59,4.08,7.14,4.69,4.29,5.51,4.69,2.86,4.49,21.63,6.94,2.86,7.35,3.06,4.69,3.67,3.47,37.55,4.49,8.57,7.96,4.69,5.71,4.69,,10.882716,7.209877,14.419753,2.7432,6.530864,74.5907
US_OK_40013,2020-01-19,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,6.75,6.16,3.97,14.1,6.75,4.37,5.56,2.78,2.98,18.27,3.38,11.52,3.38,5.36,9.73,5.16,6.16,5.36,5.76,3.18,4.17,2.78,5.56,22.44,3.97,4.57,7.75,,5.76,3.77,5.36,36.74,4.77,5.76,6.36,4.96,4.77,3.18,,4.018519,-2.148148,11.469136,0.282222,-5.074074,51.782195
US_OK_40013,2020-01-20,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,3.64,6.62,3.64,11.76,7.62,5.13,4.97,2.81,2.65,15.23,6.29,11.92,3.81,5.46,9.77,3.15,6.29,3.48,3.15,5.63,4.97,2.65,10.43,27.32,5.46,4.3,7.95,2.98,5.96,5.46,6.46,36.09,3.97,9.27,4.3,4.8,5.13,4.3,2.98,3.82716,-2.604938,12.444444,0.0,-4.197531,56.04312
US_OK_40013,2020-01-21,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.71,6.01,3.57,11.2,6.98,5.03,4.71,3.08,3.41,21.27,3.57,8.61,3.25,4.38,9.74,5.03,6.66,5.2,2.6,3.9,7.79,3.57,9.74,30.36,7.14,2.27,6.98,2.44,4.71,5.03,6.5,42.22,3.41,6.98,4.87,3.73,5.03,3.9,4.38,2.432099,-1.938272,8.154321,0.0,-2.604938,69.431502
US_OK_40013,2020-01-22,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,5.37,6.83,6.02,9.43,8.46,3.9,5.69,5.53,2.28,21.15,2.93,8.95,,6.18,13.83,4.23,4.72,5.21,3.74,2.93,7.97,2.28,9.6,31.72,3.9,4.23,8.46,,5.04,6.83,7.48,33.83,7.16,7.16,6.02,7.0,5.21,4.07,4.55,3.067901,1.876543,4.925926,4.6228,1.222222,87.760238
US_OK_40013,2020-01-23,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,5.16,7.58,3.71,7.42,7.74,4.35,4.03,,2.42,17.41,3.39,10.0,3.55,6.77,10.8,3.06,5.0,4.51,4.84,4.35,4.68,,9.19,30.15,6.93,5.32,6.13,3.06,4.19,6.29,5.48,37.89,2.58,6.61,4.84,5.16,4.84,3.55,,5.679012,3.148148,12.154321,7.8232,3.617284,86.651964
US_OK_40013,2020-01-24,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,5.11,6.87,6.69,9.16,6.34,4.75,5.64,4.75,,24.3,2.64,8.63,3.7,5.64,10.04,4.4,4.23,4.4,4.23,,6.69,2.47,10.39,30.12,5.81,4.05,4.93,2.47,4.05,5.81,,40.33,3.35,5.46,6.52,4.23,6.16,4.05,,6.166667,1.722222,12.358025,1.721556,0.351852,66.474542
US_OK_40013,2020-01-25,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,5.59,4.97,2.9,11.79,9.72,6.42,6.0,4.76,,25.04,4.97,9.72,,5.17,9.52,4.76,4.76,6.0,,2.9,4.55,,6.62,31.66,6.83,,7.04,3.1,4.76,3.52,6.83,41.8,3.73,6.21,6.83,7.04,5.17,3.73,3.31,6.302469,-0.203704,16.765432,0.0,0.679012,67.487503
US_OK_40013,2020-01-26,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,3.85,7.32,4.43,9.64,8.87,6.94,4.05,,2.89,23.51,,9.25,3.28,,8.29,5.59,5.4,5.78,3.28,2.7,4.43,2.89,8.09,31.41,5.4,5.4,7.52,,,,3.66,39.51,4.05,4.05,4.62,4.05,4.82,4.24,,11.901235,8.179012,15.993827,0.0,7.722222,75.732667
US_OK_40013,2020-01-27,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,6.97,5.86,3.8,11.41,7.45,3.8,4.91,3.17,4.12,32.47,2.69,12.2,4.59,6.02,10.93,4.75,6.97,6.02,4.12,3.64,5.7,3.17,7.45,40.71,5.7,,7.45,,3.64,5.23,5.86,36.75,4.44,6.65,4.91,6.18,4.75,3.8,2.54,7.777778,2.518519,14.493827,0.0,6.290123,90.463281
US_OK_40013,2020-01-28,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,5.98,4.88,3.15,8.34,7.71,6.29,6.45,3.46,5.19,28.32,3.62,11.33,2.99,3.77,10.07,4.25,8.18,5.35,2.83,4.25,5.35,,10.07,34.29,7.71,3.15,6.29,2.99,4.88,5.66,5.82,42.79,5.03,6.76,3.62,5.98,4.25,3.77,2.52,9.382716,7.216049,12.148148,1.778,8.45679,94.063621
US_OK_40013,2020-01-29,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,5.26,6.06,4.78,10.68,7.81,4.14,5.74,3.98,2.87,29.01,4.14,9.24,3.19,4.3,10.36,3.35,3.19,5.1,4.3,3.35,4.94,2.23,9.56,34.59,6.06,4.3,6.69,,6.38,4.62,4.94,36.5,3.51,9.24,4.78,5.1,3.19,2.71,2.55,4.41358,2.475309,8.679012,7.1628,2.993827,90.613815
US_OK_40013,2020-01-30,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,6.85,6.85,,10.93,8.64,8.48,6.03,3.75,2.94,28.86,3.75,9.78,3.59,2.94,9.78,4.24,5.87,5.05,3.26,4.73,3.91,3.1,8.81,36.04,6.52,3.1,7.17,2.61,6.2,4.73,6.69,40.28,9.78,13.7,6.36,5.87,5.05,4.08,3.59,4.080247,3.006173,5.833333,0.056444,1.419753,82.927103
US_OK_40013,2020-01-31,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,2.63,6.33,3.69,11.07,4.74,5.09,5.8,3.51,2.63,32.33,4.22,8.43,4.04,3.34,8.78,2.63,6.85,5.62,3.69,2.63,2.63,2.81,6.68,33.56,4.39,3.16,6.85,,5.09,5.27,4.04,33.73,3.87,6.5,6.5,3.34,3.69,3.87,3.51,5.993827,3.481481,11.858025,0.056444,1.851852,74.953725
US_OK_40013,2020-02-01,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,7.36,5.52,5.11,6.74,7.36,4.29,6.74,4.9,,17.77,5.92,5.31,2.86,4.5,8.58,4.9,7.15,4.09,5.72,5.31,5.11,3.27,6.33,30.64,5.92,,8.17,,3.06,4.09,5.31,35.55,,6.13,3.68,6.33,3.68,6.33,,6.685185,-1.604938,17.944444,0.0,-1.185185,57.373127
US_OK_40013,2020-02-02,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.47,9.14,5.89,10.56,6.3,4.06,4.26,3.45,,21.53,4.26,12.19,3.66,4.47,10.76,3.66,5.69,5.89,,3.86,,3.05,7.51,35.13,4.67,,6.09,,3.45,3.25,4.87,31.88,3.05,7.31,5.28,3.45,6.3,3.05,4.06,12.277778,3.709877,26.049383,0.0,-0.450617,41.808741
US_OK_40013,2020-02-03,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.59,7.61,4.12,14.89,8.08,4.59,5.07,3.49,3.33,22.82,3.8,12.99,2.69,4.59,4.75,4.28,3.49,7.61,3.8,4.44,3.01,2.85,6.66,31.21,5.07,3.33,7.61,3.17,5.07,3.64,5.39,35.17,,6.66,6.5,2.38,3.17,3.33,4.12,16.376543,10.851852,21.469136,0.0,5.135802,47.805561
US_OK_40013,2020-02-04,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.28,4.59,4.74,10.55,6.73,5.2,4.59,3.21,3.98,20.8,3.21,8.87,2.75,4.89,8.56,3.06,3.82,3.67,2.29,3.36,4.59,2.6,8.11,28.44,5.05,2.91,6.88,3.06,3.52,5.5,5.05,33.95,5.05,6.12,3.21,4.59,3.67,2.14,2.14,9.907407,3.623457,17.506173,3.7592,8.41358,90.463984
US_OK_40013,2020-02-05,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,3.42,5.9,4.35,8.7,7.92,3.42,5.59,2.8,2.64,16.16,5.44,10.41,2.8,4.82,7.61,3.88,5.13,2.8,2.8,4.19,4.5,3.42,7.3,28.58,6.52,5.28,6.52,2.33,3.73,5.28,5.28,34.95,2.95,5.9,4.82,4.97,4.97,,3.57,1.481481,0.246914,3.401235,3.048,0.12963,90.839408
US_OK_40013,2020-02-06,ChIJu5EEKQRpS4YR9JFUq8Ssssk,Q491616,geoId/40013,US,United States of America,OK,Oklahoma,40013,Bryan County,US,USA,2,,,,,,,46481,22710,23771,6115,6165,6657,5772,5288,5529,5241,3750,1964,1822193,33.97,-96.25,2443,76.918182,,,,,,4.12,4.59,5.86,9.5,6.49,6.65,5.22,3.8,,21.53,4.59,7.91,3.01,4.27,11.24,4.27,5.22,6.01,4.12,3.64,4.12,3.32,7.91,30.39,7.12,2.69,7.12,3.32,5.22,5.22,8.07,35.77,3.17,6.65,3.64,5.86,4.91,3.17,2.85,0.080247,-3.82716,4.814815,1.9812,-3.54321,76.894746
