location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40137,2020-01-11,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,5.22,8.46,5.47,8.7,5.97,,7.21,,13.68,5.47,10.44,5.22,11.69,5.47,,5.72,7.96,3.48,3.48,5.72,20.14,7.46,6.46,,,5.97,33.32,4.23,7.46,6.46,5.22,,1.203704,-3.209877,9.302469,0.4064,,-3.111111,73.475094
US_OK_40137,2020-01-12,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,5.01,9.76,,12.01,7.76,4.5,7.26,3.5,18.27,,11.51,4.5,4.76,3.75,5.26,6.01,6.76,5.76,6.26,8.51,24.53,9.01,8.26,3.75,6.01,6.76,39.05,4.0,7.01,5.51,5.01,4.25,3.345679,-2.148148,14.858025,0.0,,-0.901235,74.010874
US_OK_40137,2020-01-13,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,5.05,8.28,,9.9,16.37,6.26,8.08,5.46,15.96,3.84,8.89,6.06,8.69,3.23,6.06,4.24,4.04,6.47,4.45,9.7,21.22,4.45,5.25,5.25,4.45,5.86,35.56,3.64,6.67,6.06,4.04,6.06,6.62963,0.833333,15.012346,0.0,,4.987654,89.419425
US_OK_40137,2020-01-14,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.59,6.47,,13.15,8.97,8.56,6.89,2.92,13.15,3.55,9.39,5.84,9.18,3.76,5.63,6.47,3.76,3.34,5.22,12.31,27.34,8.97,9.81,,5.22,6.47,39.23,,7.51,7.3,4.17,4.17,12.580247,7.993827,20.598765,0.0,,10.037037,84.589143
US_OK_40137,2020-01-15,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.64,6.54,4.85,11.8,10.54,7.17,6.75,5.06,15.81,2.95,6.54,4.85,12.23,4.64,6.96,5.48,4.85,3.16,3.16,7.17,31.41,5.9,6.32,8.64,3.37,7.17,38.58,5.06,9.06,3.16,8.64,5.06,12.814815,8.209877,18.864198,0.0,,9.82716,82.231203
US_OK_40137,2020-01-16,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,,6.63,,10.56,12.02,5.18,5.18,5.59,15.12,3.52,8.7,5.59,11.6,5.8,6.42,5.39,5.18,5.39,4.56,10.15,27.76,7.46,6.42,4.76,6.21,6.42,44.95,4.56,6.84,6.84,5.18,5.18,5.32716,1.314815,13.111111,3.048,,0.839506,72.844032
US_OK_40137,2020-01-17,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.73,6.24,,11.39,7.09,5.38,6.02,5.59,12.04,,7.74,4.73,9.03,5.8,3.01,4.73,4.08,4.73,,8.81,23.65,4.95,3.87,4.08,3.44,4.3,35.69,5.59,4.08,3.01,4.95,4.08,4.401235,1.802469,7.981481,26.13025,,4.092593,97.877778
US_OK_40137,2020-01-18,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,,4.67,,5.45,8.57,3.64,6.23,,15.32,6.75,10.91,,9.87,10.13,4.42,4.67,7.79,4.42,4.42,7.27,23.63,5.19,9.87,,4.67,3.64,41.29,,6.49,10.13,4.42,6.75,8.277778,4.222222,11.308642,10.341429,,2.277778,66.271996
US_OK_40137,2020-01-19,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.51,6.27,6.52,8.02,6.27,7.52,4.76,4.01,11.79,5.52,9.03,,11.79,3.76,5.52,4.01,3.76,,4.76,8.78,25.58,6.02,7.02,5.01,5.52,7.02,41.88,8.53,7.27,6.02,6.02,4.26,2.895062,-3.919753,11.117284,0.0,,-5.234568,55.464856
US_OK_40137,2020-01-20,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.22,8.21,,15.01,11.02,5.16,5.63,,16.18,,8.44,6.1,9.62,5.86,5.16,3.99,5.16,4.93,6.33,13.6,24.63,5.86,3.75,7.74,6.1,5.86,45.27,4.93,7.74,3.28,5.63,,3.679012,-3.679012,13.425926,0.0,,-3.981481,57.572664
US_OK_40137,2020-01-21,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.98,5.4,,10.59,8.1,7.06,6.44,3.74,17.02,,9.13,4.78,11.42,6.44,6.44,3.74,4.78,4.57,8.72,9.96,33.01,7.06,8.93,8.1,9.13,4.36,43.6,5.81,8.3,4.15,5.4,5.19,2.882716,-2.037037,10.901235,0.0,,-2.611111,67.341113
US_OK_40137,2020-01-22,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.95,8.66,3.92,12.98,7.21,4.33,4.95,5.15,16.49,4.95,5.57,5.15,9.69,4.12,5.77,2.89,3.71,4.12,6.8,11.75,27.21,5.98,6.8,6.18,6.8,9.69,41.02,5.36,8.66,5.36,4.74,4.74,4.54321,2.04321,6.938272,5.334,,3.290123,91.61788
US_OK_40137,2020-01-23,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,5.98,6.39,4.54,11.13,7.01,6.39,4.33,2.89,19.17,4.12,10.31,,10.92,3.5,7.01,3.92,5.15,2.89,6.6,11.34,28.03,5.15,10.31,4.54,5.57,5.57,38.34,4.33,5.98,4.54,5.15,4.12,6.91358,3.882716,12.654321,0.4445,,4.111111,82.399603
US_OK_40137,2020-01-24,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,7.24,6.2,3.93,9.1,7.24,8.27,5.79,4.34,23.77,,9.3,5.17,8.47,6.62,6.62,4.75,4.13,2.89,3.51,11.58,32.25,6.82,8.06,5.17,3.72,5.79,37.21,5.17,6.2,5.17,5.58,,5.932099,0.222222,13.32716,0.0,,-0.67284,62.783147
US_OK_40137,2020-01-25,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,5.92,4.12,,11.83,4.37,6.95,3.86,4.12,23.41,,8.49,4.89,8.49,5.92,5.14,6.69,6.95,5.4,4.63,6.95,32.67,7.97,9.0,4.37,4.12,6.43,38.85,5.14,5.14,6.69,,,7.203704,0.432099,18.530864,0.0,,1.061728,65.08331
US_OK_40137,2020-01-26,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.17,7.37,,10.31,4.17,5.89,5.16,,30.44,5.16,9.57,5.65,8.1,5.4,4.17,3.44,3.44,5.65,4.42,10.07,33.15,6.63,8.84,3.44,,6.88,40.76,4.91,5.89,10.07,4.42,5.4,11.17284,3.203704,18.092593,1.17475,,6.37037,72.374061
US_OK_40137,2020-01-27,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.93,4.73,3.08,13.16,5.35,5.35,7.81,5.14,33.52,3.29,9.87,5.55,13.78,5.14,5.14,5.96,,,3.29,10.28,52.64,6.17,6.79,4.11,5.76,6.17,40.92,4.32,6.17,6.79,4.52,5.35,8.783951,0.58642,19.314815,0.0,,4.592593,75.334523
US_OK_40137,2020-01-28,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.21,7.81,,10.42,7.81,5.81,10.42,5.01,25.44,2.81,9.21,3.41,7.41,7.41,5.21,5.61,4.41,3.21,5.81,8.61,36.46,6.01,7.41,5.21,6.61,3.41,40.47,3.61,6.81,4.81,5.81,4.61,9.407407,3.666667,16.024691,7.112,,8.024691,91.170664
US_OK_40137,2020-01-29,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,3.76,6.89,3.34,16.5,8.14,6.89,6.89,4.18,24.64,3.55,9.61,3.97,10.23,5.85,4.38,,,3.34,5.01,9.19,39.68,6.47,7.1,5.01,6.26,5.43,39.68,5.22,10.86,8.35,5.01,5.01,3.141975,1.574074,7.567901,8.418286,,1.32716,87.974656
US_OK_40137,2020-01-30,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,5.12,5.12,3.48,15.15,7.99,8.19,5.53,3.48,25.6,4.3,7.99,7.17,12.9,5.73,6.55,5.12,3.69,,5.94,11.06,36.04,5.33,5.33,4.3,5.12,6.96,38.09,4.71,8.6,3.48,6.35,3.89,3.555556,2.530864,4.802469,0.0,,0.191358,78.66151
US_OK_40137,2020-01-31,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.37,5.61,3.74,8.73,7.9,,4.99,2.91,25.98,3.33,7.48,5.61,8.52,5.61,6.86,4.99,4.16,4.16,,9.14,41.57,5.61,4.57,3.95,4.99,3.12,33.67,3.74,8.11,3.74,,6.65,5.17284,0.123457,12.364198,0.0,,0.561728,72.234205
US_OK_40137,2020-02-01,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,,6.53,,9.93,5.75,6.01,7.58,,30.83,,11.23,5.75,9.14,5.22,4.18,4.7,,3.66,4.44,4.18,32.4,6.79,5.75,4.96,,,38.93,4.7,5.75,5.22,8.62,4.7,5.716049,-3.419753,19.376543,0.0,,-2.635802,55.228372
US_OK_40137,2020-02-02,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,3.7,6.9,4.43,6.41,7.64,4.68,4.93,5.42,21.19,5.17,7.64,4.43,9.12,5.17,6.16,7.14,,,,6.65,25.87,5.67,7.14,3.94,3.94,3.7,33.75,4.19,6.65,4.43,5.42,4.68,12.283951,1.623457,26.333333,0.0,,-0.611111,41.387177
US_OK_40137,2020-02-03,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.19,5.02,,9.84,6.7,4.81,8.16,2.93,20.72,,9.0,4.81,10.05,5.86,6.91,5.02,4.81,5.23,3.77,9.42,26.79,7.95,6.07,5.02,3.56,8.79,36.84,3.56,6.7,4.4,6.28,5.23,15.981481,8.660494,22.04321,0.0,,1.660494,38.21885
US_OK_40137,2020-02-04,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.75,5.37,,7.84,7.22,3.51,4.95,4.75,18.16,,8.26,4.95,10.53,4.95,6.6,5.37,4.75,4.75,4.33,7.63,26.41,7.22,9.08,7.84,5.16,6.6,37.15,5.99,8.46,3.51,3.3,4.13,5.376543,1.487654,16.419753,1.947333,,2.617284,82.456263
US_OK_40137,2020-02-05,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,5.31,6.93,,4.85,8.32,6.01,4.85,4.16,14.56,3.23,7.16,4.62,6.47,,6.01,4.85,,,,8.09,22.87,6.24,7.86,4.62,4.39,6.24,36.04,3.47,4.16,3.7,3.23,3.93,-0.654321,-1.87037,2.5,8.8265,78.74,-2.308642,88.682079
US_OK_40137,2020-02-06,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,7.37,9.21,,10.82,8.52,6.91,8.06,3.22,19.81,,8.98,4.61,8.75,4.15,3.69,6.22,4.84,3.92,5.99,11.05,28.56,6.68,5.99,4.15,5.53,7.37,43.99,4.38,4.84,6.68,5.53,6.22,-2.685185,-8.592593,4.648148,0.6985,78.74,-5.45679,81.296548
US_OK_40137,2020-02-07,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,5.97,6.83,,11.95,7.89,5.12,4.05,3.84,23.47,,7.25,9.17,10.67,3.84,5.33,,4.27,,3.63,7.04,29.02,8.53,7.47,3.84,5.76,5.12,35.2,6.4,4.91,4.05,3.41,4.05,3.438272,-3.141975,12.308642,0.0,50.8,-2.240741,66.533944
US_OK_40137,2020-02-08,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,6.14,8.44,5.12,8.44,7.16,5.63,4.35,3.58,20.46,5.12,6.65,6.65,10.74,6.39,10.48,,4.86,5.12,4.86,7.93,28.39,6.65,6.39,4.86,4.35,5.37,38.36,3.58,6.65,6.39,4.86,5.63,6.888889,-1.117284,16.54321,0.0,50.8,0.185185,62.429668
US_OK_40137,2020-02-09,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,5.58,6.08,3.8,12.17,9.12,5.58,10.39,,10.9,6.08,3.55,5.58,11.66,,6.59,4.05,,,5.07,9.63,28.89,7.1,6.08,,4.82,6.84,43.85,4.82,7.86,5.07,6.08,4.05,15.061728,9.697531,22.975309,0.072571,,8.734568,65.920617
US_OK_40137,2020-02-10,ChIJv4O7ReJZrYcRdStgNabEhIM,Q495581,geoId/40137,US,United States of America,OK,Oklahoma,40137,Stephens County,US,USA,2,,,,,,,43340,20980,22360,5351,5664,4859,5197,4842,5950,5640,3569,2268,1822243,34.48,-97.86,2308,75.190909,,,,,,4.26,6.09,4.26,12.18,8.12,6.09,9.95,3.04,16.85,4.87,9.54,5.89,10.55,6.5,6.09,5.89,,3.25,4.06,9.95,29.64,8.93,6.9,3.45,7.31,7.71,45.26,5.07,7.51,6.5,4.67,5.68,5.067901,1.580247,16.265432,2.685143,,0.302469,71.469846
