location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48123,2020-01-11,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,,12.56,10.58,20.49,,31.73,10.58,15.882716,10.802469,23.216049,7.563556,9.083333,67.267726
US_TX_48123,2020-01-12,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,11.88,11.22,,22.44,,43.57,11.22,9.876543,3.277778,18.54321,0.112889,5.018519,76.498836
US_TX_48123,2020-01-13,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,8.84,19.76,9.88,25.48,9.36,37.96,8.84,14.679012,12.555556,18.04321,0.084667,13.018519,92.859544
US_TX_48123,2020-01-14,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,14.76,10.54,,24.25,10.54,46.91,,19.771605,16.623457,24.722222,1.128889,18.462963,93.917157
US_TX_48123,2020-01-15,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,,8.34,16.15,29.7,,37.51,,22.462963,20.246914,26.024691,0.225778,20.675926,86.679075
US_TX_48123,2020-01-16,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.46,10.87,13.46,26.92,7.76,46.59,,20.993827,18.679012,24.080247,0.592667,19.962963,93.198704
US_TX_48123,2020-01-17,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,9.11,,,23.04,8.04,32.15,,19.771605,18.092593,23.376543,3.612444,17.731481,90.495902
US_TX_48123,2020-01-18,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.68,16.94,11.08,27.37,9.77,36.49,,20.08642,18.0,22.475309,1.608667,17.574074,87.409722
US_TX_48123,2020-01-19,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,,11.73,11.08,27.38,,29.99,,11.993827,6.32716,19.0,5.503333,0.75,48.56352
US_TX_48123,2020-01-20,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,,16.26,20.48,37.34,9.03,40.95,,9.950617,4.197531,16.092593,0.0,-1.083333,48.847225
US_TX_48123,2020-01-21,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,11.96,22.36,9.88,27.56,10.92,45.24,8.32,10.597222,4.784722,17.173611,0.0,1.277778,54.130979
US_TX_48123,2020-01-22,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,7.33,16.62,8.31,28.35,,46.44,,13.340278,10.388889,16.222222,1.8415,9.588889,84.173395
US_TX_48123,2020-01-23,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.53,24.55,10.02,24.05,,38.08,,16.0,11.4375,20.569444,15.5575,12.233333,81.09744
US_TX_48123,2020-01-24,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,9.74,28.2,12.31,24.1,,27.69,,11.958333,4.868056,19.784722,0.0,5.344444,66.148584
US_TX_48123,2020-01-25,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,,29.4,10.45,35.28,11.76,42.46,,12.847222,6.923611,19.763889,0.03175,6.844444,70.147779
US_TX_48123,2020-01-26,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,10.04,17.57,9.41,33.89,,44.56,,18.638889,15.076389,25.090278,1.80975,13.866667,74.739356
US_TX_48123,2020-01-27,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,15.72,25.16,15.2,35.11,7.86,51.36,,14.694444,8.340278,22.909722,0.60325,10.366667,77.12439
US_TX_48123,2020-01-28,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.1,17.12,14.61,36.77,7.55,37.77,,16.451389,12.826389,23.138889,2.12725,12.288889,79.70995
US_TX_48123,2020-01-29,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,11.59,22.12,12.12,26.87,8.43,39.51,11.06,13.173611,8.0625,19.888889,1.0795,4.411111,55.983845
US_TX_48123,2020-01-30,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.06,28.73,13.58,33.95,9.4,42.83,9.93,9.993056,7.402778,14.770833,0.03175,6.111111,79.563203
US_TX_48123,2020-01-31,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,,25.2,,34.65,,35.17,,11.475309,8.925926,16.716049,0.0,5.962963,70.560395
US_TX_48123,2020-02-01,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,,19.94,,19.27,,35.89,,11.345679,3.907407,21.592593,0.0,2.555556,55.042834
US_TX_48123,2020-02-02,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,,22.8,10.14,36.11,10.14,45.61,9.5,14.277778,6.814815,23.080247,0.028222,0.37963,38.945654
US_TX_48123,2020-02-03,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,11.11,18.17,11.61,31.3,8.58,49.98,8.58,17.901235,13.376543,23.080247,0.028222,12.083333,69.470683
US_TX_48123,2020-02-04,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,9.13,20.28,10.14,26.37,8.62,42.6,,20.802469,17.876543,24.12963,0.0,17.731481,80.581773
US_TX_48123,2020-02-05,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.81,18.75,11.84,27.62,,30.58,,9.955556,5.6,19.55,0.0,5.785714,79.13512
US_TX_48123,2020-02-06,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.23,12.21,,32.05,,36.12,8.14,6.372222,0.755556,14.788889,0.2286,-2.02381,55.587972
US_TX_48123,2020-02-07,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,13.46,17.95,11.22,31.41,13.46,38.14,,10.455556,1.988889,21.838889,0.0254,-0.634921,47.378373
US_TX_48123,2020-02-08,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,12.05,12.72,,33.47,,38.82,,15.055556,9.683333,21.538889,0.084667,8.357143,67.727903
US_TX_48123,2020-02-09,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,,16.77,,24.22,,32.92,,19.438272,15.703704,23.407407,0.056444,17.768519,87.788534
US_TX_48123,2020-02-10,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,7.93,18.82,7.43,26.75,,30.71,,21.037037,16.314815,24.030864,0.28575,20.0,92.631193
US_TX_48123,2020-02-11,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,,18.58,9.04,28.62,8.54,38.66,,11.255556,8.8,17.516667,0.73025,8.873016,91.059251
US_TX_48123,2020-02-12,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,12.92,13.88,9.57,24.4,8.13,25.84,,10.45679,8.475309,14.197531,4.717143,8.712963,90.515199
US_TX_48123,2020-02-13,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,14.42,24.21,9.27,31.42,,36.57,10.82,10.347222,5.756944,16.006944,1.778,5.666667,74.665925
US_TX_48123,2020-02-14,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,,,,,10.39,13.13,9.3,32.27,,25.71,,8.104167,2.340278,15.5625,0.0,2.277778,69.062455
US_TX_48123,2020-02-15,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,1,-4,,-6,,19.25,,28.54,,39.16,,11.944444,4.840278,20.145833,0.03175,7.111111,74.518483
US_TX_48123,2020-02-16,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,4,4,,-4,,18.38,10.77,22.82,,41.83,,16.652778,11.819444,22.4375,0.0,13.877778,83.483591
US_TX_48123,2020-02-17,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-1,-1,,-17,11.13,21.67,15.81,33.38,14.64,45.09,,19.958333,15.791667,25.034722,0.0,18.166667,88.840448
US_TX_48123,2020-02-18,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-3,-5,,-2,14.86,12.88,11.89,25.76,8.92,38.15,,21.326389,16.979167,25.402778,0.0635,19.477778,87.193322
US_TX_48123,2020-02-19,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-12,-10,,2,8.42,14.96,11.69,21.04,8.88,45.83,12.63,13.816667,12.061111,17.972222,0.1524,10.84127,88.327183
US_TX_48123,2020-02-20,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,-14,-6,,-3,8.48,10.37,12.25,24.03,,41.46,8.01,10.483333,8.466667,13.422222,2.427111,8.619048,92.04948
US_TX_48123,2020-02-21,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,1,-9,,1,10.9,11.85,12.32,24.17,,32.7,8.53,8.877778,4.088889,13.883333,1.3716,2.698413,66.50212
US_TX_48123,2020-02-22,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,3,-12,,-1,12.95,11.65,12.95,23.95,11.01,46.62,,9.805556,4.194444,17.788889,0.0,3.547619,65.276455
US_TX_48123,2020-02-23,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,0,-6,,-6,13.43,12.85,,28.03,10.51,31.53,,16.761111,13.483333,22.85,0.0,12.087302,74.705519
US_TX_48123,2020-02-24,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,7,-1,,1,8.28,14.13,,29.23,,36.05,,19.922222,17.35,23.283333,0.381,15.063492,72.865283
US_TX_48123,2020-02-25,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,15,-7,,-2,16.6,20.02,7.81,34.67,,31.74,,15.905556,9.733333,22.827778,0.4064,8.142857,62.79532
US_TX_48123,2020-02-26,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,13,1,,5,16.03,20.88,,31.57,,41.76,10.2,12.411111,6.677778,19.7,0.0,-1.063492,40.420161
US_TX_48123,2020-02-27,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,9,-1,,4,8.35,20.14,8.84,38.81,,34.88,,6.95,-1.511111,16.011111,0.0,-4.055556,45.511458
US_TX_48123,2020-02-28,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,9,1,,-2,,24.02,10.01,32.03,9.01,39.04,,11.338889,2.35,22.616667,0.0,-0.865079,42.204949
US_TX_48123,2020-02-29,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,11,-1,,-1,12.59,17.89,,27.17,,37.78,,14.766667,5.555556,23.45,0.0,4.666667,50.603898
US_TX_48123,2020-03-01,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,16,-1,,-4,16.97,21.36,,46.5,14.45,40.22,,19.261111,14.772222,24.172222,0.0254,14.603175,74.391768
US_TX_48123,2020-03-02,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,15,0,,2,14.36,29.68,10.53,42.6,,40.68,,21.061111,17.838889,25.066667,0.2032,18.261905,82.282103
US_TX_48123,2020-03-03,ChIJ3T_tuY_kQoYR__9r_eJrnpk,Q26712,geoId/48123,US,United States of America,TX,Texas,48123,DeWitt County,US,USA,2,,,,,,,20180,10627,9553,2532,2412,2133,2532,2520,2788,2494,1628,1141,1828438,29.08,-97.36,2358,78.16,12,-3,,-4,14.05,33.44,12.6,42.64,9.69,28.59,,21.455556,18.783333,24.944444,0.0,19.420635,85.540314
