location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51520,2020-01-12,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,5.14,11.02,8.45,7.34,,18.73,5.88,7.71,33.41,6.24,7.71,39.29,,5.88,13.377778,7.338889,19.138889,31.623,,8.461111,72.252195
US_VA_51520,2020-01-13,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,6.7,14.93,6.7,7.01,6.09,21.02,9.75,9.45,28.34,7.62,5.18,39.61,4.27,5.18,8.794444,4.911111,15.072222,0.0,,5.322222,79.362328
US_VA_51520,2020-01-14,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,5.85,12.31,10.77,6.16,8.62,20.31,9.85,8.93,27.09,6.46,6.16,50.78,8.62,7.08,11.661111,7.65,15.111111,1.100667,,10.344444,91.75323
US_VA_51520,2020-01-15,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,9.07,9.97,7.86,5.74,7.86,21.16,8.16,7.56,21.46,6.65,5.14,47.46,9.07,4.23,12.238889,9.2,15.794444,3.979333,,11.611111,96.003041
US_VA_51520,2020-01-16,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,7.82,14.74,10.83,4.81,4.81,17.45,13.54,7.22,23.76,5.71,6.32,40.61,5.71,4.51,11.072222,5.761111,15.261111,0.889,,4.183333,62.818125
US_VA_51520,2020-01-17,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,7.42,14.24,8.6,5.04,7.12,18.09,9.2,6.53,26.1,5.93,8.3,38.56,5.93,4.15,1.455556,-3.294444,6.066667,0.0,,-11.177778,40.152522
US_VA_51520,2020-01-18,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,5.33,9.59,8.52,,5.33,26.63,7.46,8.52,29.12,,7.1,40.13,7.46,,3.861111,1.266667,7.161111,3.302,,-5.711111,50.373585
US_VA_51520,2020-01-19,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,9.74,16.95,7.57,6.85,13.34,19.47,12.62,9.74,27.77,10.46,8.65,38.58,6.13,,3.305556,-2.827778,8.566667,2.624667,,-2.244444,67.447413
US_VA_51520,2020-01-20,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,6.85,4.57,8.15,7.5,8.15,21.52,5.54,8.48,29.68,6.2,6.85,43.05,7.5,,-5.111111,-7.616667,-2.516667,0.084667,,-11.466667,61.951411
US_VA_51520,2020-01-21,ChIJbda4S0Z0UIgR8dvXSHnGl_0,Q503366,geoId/51520,US,United States of America,VA,Virginia,51520,Bristol,US,USA,2,,,,,,,16880,8016,8864,1896,1913,2055,2049,2052,2274,2179,1527,935,3864677,36.6111,-82.1762,512,34,73.775,,,,,10.56,11.18,7.77,5.9,6.52,24.54,11.49,13.36,34.17,4.97,6.52,46.91,8.39,5.28,-5.864198,-8.87037,-0.691358,0.0,,-12.104938,62.354452
