location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47021,2020-01-11,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.11,9.45,4.93,11.51,6.78,6.16,5.55,,15.0,5.55,8.42,4.11,4.11,7.81,4.32,4.93,5.34,3.9,6.58,4.72,5.14,20.75,6.78,8.01,2.88,4.72,6.37,39.86,,6.78,6.78,4.11,3.49,16.55,11.155556,19.677778,6.477,,14.455556,87.68939
US_TN_47021,2020-01-12,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,3.6,9.33,3.6,8.48,7.0,4.24,6.15,4.03,12.72,4.24,9.75,4.88,5.94,6.79,4.24,3.82,,,5.94,,3.18,21.2,5.09,6.57,2.97,3.18,5.3,34.56,,7.42,4.67,4.88,4.45,6.85,4.188889,12.283333,17.526,,4.494444,85.132963
US_TN_47021,2020-01-13,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,5.83,7.86,3.81,13.47,10.77,7.86,6.73,4.04,16.38,3.37,8.3,,5.83,10.1,6.06,7.41,4.71,5.61,4.04,7.41,5.83,29.4,7.41,10.1,4.94,10.1,4.94,44.21,7.63,9.43,6.28,4.49,3.81,5.388889,1.322222,11.727778,0.0508,,3.530864,88.301182
US_TN_47021,2020-01-14,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.52,10.39,5.65,9.26,11.07,7.0,6.55,4.29,15.59,3.62,8.81,3.39,5.42,10.62,5.42,5.42,5.65,,5.42,7.91,8.36,31.18,9.94,9.26,6.33,6.78,4.74,47.67,7.46,10.39,8.59,5.65,5.65,12.0,7.527778,16.288889,5.969,,10.044444,88.008729
US_TN_47021,2020-01-15,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.08,6.34,4.75,10.41,6.79,7.7,8.6,4.53,10.64,,7.02,3.4,6.11,9.73,5.43,3.85,4.08,6.57,4.3,5.21,9.28,26.04,5.89,8.38,6.79,6.34,6.57,43.92,5.89,8.38,8.38,,4.98,15.411111,11.166667,20.472222,0.381,,14.205556,92.654031
US_TN_47021,2020-01-16,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,6.41,8.7,3.89,12.13,5.26,5.03,7.78,4.35,14.19,3.89,9.38,,5.49,10.98,5.49,4.35,6.18,5.49,5.26,5.26,8.24,28.83,7.09,4.8,4.35,6.41,5.03,40.04,5.26,6.86,6.86,6.86,4.12,9.761111,4.733333,17.038889,1.749778,,5.272222,73.82182
US_TN_47021,2020-01-17,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,3.87,5.46,4.78,10.02,4.78,7.29,4.78,4.78,14.12,4.1,7.74,,,12.53,,5.69,5.01,4.33,5.01,3.42,7.97,28.01,9.11,8.2,3.42,5.69,5.92,41.22,5.24,7.97,5.01,6.15,6.15,2.2,-0.0,6.588889,0.0254,,-4.955556,59.415569
US_TN_47021,2020-01-18,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,6.32,6.76,3.27,7.19,9.15,7.19,6.54,,11.99,4.14,4.36,5.67,7.41,7.63,3.92,5.45,5.01,3.92,3.27,4.79,5.88,20.92,,9.37,3.92,3.71,5.01,35.09,4.14,9.59,5.45,,4.14,10.427778,5.061111,14.466667,0.9652,,3.083333,60.43025
US_TN_47021,2020-01-19,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,5.42,8.24,4.12,9.54,7.15,7.8,5.63,3.03,13.22,3.47,8.02,4.99,5.42,9.32,4.99,4.33,4.55,3.9,3.9,4.99,5.42,19.07,7.8,7.58,5.2,3.03,6.5,39.01,,7.37,3.68,,,1.883333,-2.4,11.977778,1.8542,,-7.694444,49.156017
US_TN_47021,2020-01-20,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.55,9.33,4.12,11.93,6.72,7.16,9.11,,18.44,6.29,6.94,,4.77,11.93,4.99,4.55,3.25,3.69,4.77,4.77,9.54,29.72,6.72,6.72,4.12,3.9,3.69,42.3,4.55,9.33,5.21,8.03,,-5.505556,-7.1,-1.7,0.3302,,-10.433333,68.327382
US_TN_47021,2020-01-21,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,5.23,8.65,3.87,13.65,8.19,5.23,8.19,4.55,18.43,5.69,8.19,,4.32,11.61,4.55,4.55,5.01,5.01,,9.1,11.38,24.8,7.74,4.55,3.87,9.79,5.46,44.83,7.96,7.28,5.46,4.1,5.46,-3.588889,-6.888889,1.183333,0.0,,-9.477778,63.866284
US_TN_47021,2020-01-22,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.31,7.94,7.03,12.25,9.75,4.99,6.8,3.63,18.82,4.31,7.48,3.17,5.67,10.21,4.31,9.75,,6.12,5.44,9.07,9.07,29.94,4.31,7.26,4.99,7.03,7.94,48.53,6.58,8.39,4.76,5.22,6.8,-2.244444,-7.733333,6.061111,1.1176,,-8.377778,63.075008
US_TN_47021,2020-01-23,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.51,8.79,5.18,9.02,10.14,,6.31,,25.25,,9.24,3.38,7.21,11.72,4.73,7.89,10.37,,5.64,7.89,10.37,26.38,6.54,9.92,6.76,4.96,4.96,41.93,3.16,9.24,9.47,4.96,,3.733333,0.6,8.022222,2.7178,,-2.683333,63.415762
US_TN_47021,2020-01-24,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.99,9.76,4.99,11.57,11.12,8.62,8.4,5.22,30.41,3.63,9.08,3.63,5.45,12.26,5.45,4.99,6.13,4.54,3.4,5.67,7.94,39.72,6.58,5.9,4.54,4.31,5.9,39.49,3.18,7.94,,3.86,5.67,7.138889,4.894444,9.227778,5.0546,,5.622222,90.273198
US_TN_47021,2020-01-25,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,,8.81,5.29,8.59,7.71,7.49,5.51,5.29,24.45,3.52,8.37,,3.96,7.93,5.07,3.3,5.95,4.18,4.84,5.73,8.37,27.75,6.61,7.71,5.29,5.29,4.18,39.42,4.62,5.95,4.41,4.41,5.51,3.388889,2.305556,5.633333,1.8542,,0.338889,80.615872
US_TN_47021,2020-01-26,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,6.44,6.84,7.64,10.86,6.24,5.03,6.84,4.02,20.11,4.02,6.84,5.03,7.04,9.05,5.63,4.02,3.22,3.42,4.22,5.23,7.24,29.77,7.04,6.64,3.02,5.43,6.24,38.82,,6.03,6.03,4.63,3.62,2.727778,-1.927778,8.838889,0.381,,0.288889,84.233681
US_TN_47021,2020-01-27,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,5.2,12.88,5.65,7.68,13.11,4.07,4.97,,21.93,4.75,7.46,4.07,6.78,8.81,6.55,9.49,4.52,5.65,3.39,5.88,9.04,34.13,4.29,7.91,3.39,4.75,7.46,39.1,7.46,6.1,5.65,4.75,6.1,8.75,6.072222,13.416667,0.7112,,5.011111,77.462017
US_TN_47021,2020-01-28,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.78,8.65,4.32,8.65,10.01,5.46,7.05,3.87,27.07,5.69,8.42,,5.23,12.51,5.23,3.41,7.28,4.09,,5.92,9.33,35.27,5.69,5.23,6.14,6.6,3.41,46.87,5.46,7.74,5.92,6.37,5.0,2.288889,-0.777778,8.105556,0.2286,,0.338889,87.202018
US_TN_47021,2020-01-29,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.96,5.86,5.41,9.24,9.47,6.99,7.21,3.38,27.95,,13.97,3.61,5.63,13.3,,5.63,6.99,4.73,3.16,4.96,10.82,42.6,7.44,6.09,4.51,6.76,6.09,48.69,4.73,9.47,4.96,8.79,4.96,3.983333,1.844444,6.927778,0.0254,,1.911111,86.660096
US_TN_47021,2020-01-30,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,6.59,7.04,4.09,11.81,5.22,,6.13,4.77,30.21,4.09,9.31,,4.09,9.31,4.32,7.27,7.27,3.63,3.18,5.45,13.86,36.12,8.18,6.36,5.68,6.36,11.13,44.3,3.41,8.18,3.41,4.09,5.91,5.055556,2.377778,8.588889,0.127,,2.877778,86.088411
US_TN_47021,2020-01-31,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.74,7.0,6.32,9.25,5.42,3.61,3.61,6.77,29.11,4.29,8.12,,4.06,8.35,,,4.51,,4.06,5.42,10.83,30.91,7.0,8.8,4.29,4.06,6.77,35.65,3.84,5.64,4.96,4.74,4.06,6.355556,3.794444,8.966667,0.6858,,4.283333,86.868066
US_TN_47021,2020-02-01,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,,8.74,4.37,10.49,5.46,4.15,5.03,,24.69,4.37,9.61,4.37,3.28,9.83,3.06,3.93,6.12,,4.59,3.28,9.18,27.31,4.81,5.9,,,5.68,38.24,3.71,4.37,5.9,5.46,4.37,7.138889,5.561111,9.577778,1.9812,,4.855556,85.482669
US_TN_47021,2020-02-02,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,3.45,7.11,4.31,8.83,5.82,3.23,4.74,,18.74,4.52,7.33,,5.17,7.97,4.74,3.88,7.33,,3.23,4.74,6.46,29.73,6.03,7.97,3.45,3.88,3.66,34.68,3.02,7.33,5.6,4.09,4.09,8.783333,1.316667,20.383333,0.0508,,0.533333,56.30972
US_TN_47021,2020-02-03,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,4.44,8.88,6.88,13.99,5.11,7.55,7.33,,29.76,,13.33,4.89,5.78,9.55,,5.33,7.11,7.77,,4.89,4.66,29.98,6.22,7.33,3.78,3.55,6.88,47.09,5.55,9.55,4.0,4.66,4.44,14.377778,8.205556,22.366667,0.0,,2.544444,45.111881
US_TN_47021,2020-02-04,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,3.99,9.08,,12.4,7.09,5.32,6.42,3.77,22.81,3.99,10.19,3.32,5.54,9.08,4.65,5.76,5.32,,3.99,6.87,8.64,36.32,5.98,5.09,5.32,6.42,3.99,43.63,5.98,6.2,6.42,4.87,4.65,16.077778,13.244444,19.661111,3.5814,,11.333333,73.62881
US_TN_47021,2020-02-05,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,8.26,4.46,6.03,10.71,10.04,8.03,5.58,3.35,21.65,3.79,10.71,,5.36,10.71,,,4.02,3.35,,3.12,9.82,31.69,8.03,8.26,6.25,5.36,4.46,43.52,5.8,6.92,6.92,4.46,6.25,9.716667,6.688889,15.938889,9.3218,,8.604938,95.135008
US_TN_47021,2020-02-06,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,3.9,8.26,5.28,9.18,8.03,7.8,7.8,5.97,27.07,3.9,11.01,,7.34,8.72,5.97,8.72,7.8,,3.67,5.51,10.1,32.35,6.42,8.72,7.57,5.28,5.74,43.59,4.82,5.74,6.88,4.36,6.88,5.244444,1.922222,9.933333,5.2832,,4.322222,93.861938
US_TN_47021,2020-02-07,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,,6.67,3.56,10.0,6.0,5.11,4.89,5.11,23.78,4.89,9.78,,5.33,4.89,,4.89,8.22,3.11,6.67,5.33,8.0,26.45,4.67,6.22,4.89,4.67,5.78,45.12,,7.78,8.0,,3.11,0.361111,-1.172222,2.972222,1.905,30.48,-2.311111,82.48411
US_TN_47021,2020-02-08,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,3.51,8.79,6.15,9.44,6.81,3.08,5.05,4.61,19.99,3.95,9.22,,4.83,8.13,3.08,4.61,6.59,4.17,5.93,,4.61,25.04,5.93,4.61,4.17,3.51,6.81,38.22,3.51,4.83,3.51,3.95,3.51,2.488889,-1.85,9.427778,0.4318,,-2.75,68.547141
US_TN_47021,2020-02-09,ChIJi_YPrUmeZIgRo5ciMDc_CWw,Q495072,geoId/47021,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2,,,,,,,40366,20064,20302,4700,5306,4751,5028,5540,6491,4960,2540,1050,1847614,36.27,-87.08,795,75.0,,,,,,6.27,7.56,4.75,9.94,9.94,6.27,5.19,3.02,20.96,3.46,10.15,,6.91,6.91,3.89,3.02,7.35,3.89,5.19,5.83,6.48,26.58,3.24,9.51,,4.75,6.48,37.59,,8.21,4.75,5.62,6.7,5.327778,-2.8,18.288889,0.1524,,-1.161111,63.199272
