location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29177,2020-01-01,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,8.3,22.46,,28.31,10.25,39.54,7.81,3.123457,-3.512346,13.32716,0.0,,-3.808642,60.562305
US_MO_29177,2020-01-02,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,13.27,21.23,8.49,32.91,,41.4,9.55,6.901235,2.487654,10.938272,0.0,,2.216049,72.331149
US_MO_29177,2020-01-03,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,12.97,12.97,10.89,22.83,,34.76,,4.67284,0.561728,9.271605,0.028222,,0.975309,77.133675
US_MO_29177,2020-01-04,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,8.03,20.07,,22.58,,42.65,,1.685185,-2.148148,6.228395,0.0,,-5.462963,59.471451
US_MO_29177,2020-01-05,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,8.14,18.83,11.2,28.5,7.63,38.18,,4.41358,-0.395062,11.302469,0.0,,-5.111111,50.372003
US_MO_29177,2020-01-06,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,12.07,14.18,,18.9,,30.45,,1.444444,-4.197531,7.734568,0.0,,-4.808642,63.403038
US_MO_29177,2020-01-07,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,10.55,18.08,9.04,26.62,,40.18,,2.765432,-1.753086,10.41358,0.0,,-3.790123,62.316524
US_MO_29177,2020-01-08,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,15.19,10.44,,30.86,7.12,46.05,9.97,3.246914,-2.179012,10.376543,0.0,,-4.833333,55.560809
US_MO_29177,2020-01-09,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,8.61,,,31.89,,39.99,11.64,11.592593,4.759259,17.833333,0.0,,2.444444,53.577266
US_MO_29177,2020-01-10,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,7.92,13.85,,23.26,,34.64,,6.006173,0.179012,13.962963,0.508,,3.018519,81.575024
US_MO_29177,2020-01-11,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,8.97,8.02,13.22,15.1,,36.81,,-5.006173,-8.253086,1.080247,24.347714,54.61,-6.197531,91.449218
US_MO_29177,2020-01-12,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,11.25,17.35,,17.82,14.07,25.32,,-4.722222,-7.145833,-1.409722,2.322286,64.77,-6.069444,90.493702
US_MO_29177,2020-01-13,ChIJcc0uoI2ewYcRdrnCp_gKrdU,Q489880,geoId/29177,US,United States of America,MO,Missouri,29177,Ray County,US,USA,2,,,,,,,22877,11392,11485,2710,2958,2573,2534,2804,3536,2908,1882,972,1180498,39.35,-93.99,1486,77.225,,,,,7.94,13.39,8.93,22.32,8.43,45.14,8.43,-0.645833,-5.555556,6.506944,0.0635,40.64,-1.548611,93.727925
