location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ID_16045,2020-01-01,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,,9.83,10.41,9.26,24.87,9.83,37.02,,3.179012,-0.364198,7.493827,3.217333,,0.354167,84.043717
US_ID_16045,2020-01-02,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,10.61,,21.81,10.61,24.75,,43.61,8.84,2.506173,-1.222222,7.290123,3.640667,,-1.847222,74.341249
US_ID_16045,2020-01-03,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,,11.14,21.11,9.97,28.15,,39.88,,1.969136,-2.265432,8.092593,0.197556,,-1.819444,79.320988
US_ID_16045,2020-01-04,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,10.12,,22.02,,25.0,,45.24,,2.481481,-3.333333,8.524691,0.056444,,-3.111111,68.433544
US_ID_16045,2020-01-05,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,11.57,,17.93,,20.82,,44.53,,-1.666667,-4.728395,5.67284,0.620889,,-5.347222,77.562684
US_ID_16045,2020-01-06,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,,,15.67,7.34,32.31,,41.62,,-0.518519,-4.203704,3.135802,1.016,,-3.142857,84.575893
US_ID_16045,2020-01-07,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,,,15.52,7.28,32.01,,37.83,7.76,2.123457,-3.444444,8.512346,0.705556,,-1.111111,81.18261
US_ID_16045,2020-01-08,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,9.73,7.29,14.59,,31.12,9.24,31.61,17.02,2.253086,-1.777778,8.253086,0.084667,,-2.041667,75.239717
US_ID_16045,2020-01-09,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,7.88,12.97,16.68,,24.09,,44.94,9.73,-0.037037,-3.209877,5.419753,1.947333,,-3.159722,79.759527
US_ID_16045,2020-01-10,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,,,16.74,,18.13,,33.94,6.97,-4.395062,-9.808642,1.351852,0.874889,30.48,-8.284722,76.18041
US_ID_16045,2020-01-11,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,,10.61,14.15,9.43,28.88,,36.55,,0.259259,-4.012346,4.320988,2.483556,,-3.493056,77.359778
US_ID_16045,2020-01-12,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,,,15.76,8.69,26.62,8.69,36.95,,0.092593,-2.950617,4.265432,2.286,,-4.048611,74.112523
US_ID_16045,2020-01-13,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,,,9.5,,21.26,,32.57,7.24,-0.5,-3.82716,3.407407,3.414889,,-6.034722,66.457717
US_ID_16045,2020-01-14,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,8.99,8.05,8.05,11.36,30.76,,40.23,,-2.012346,-6.376543,1.845679,1.806222,50.8,-5.428571,78.928833
US_ID_16045,2020-01-15,ChIJPVoo3No1r1QRkxZUTOyHF5Q,Q494514,geoId/16045,US,United States of America,ID,Idaho,16045,Gem County,US,USA,2,,,,,,,17311,8647,8664,2134,2270,1716,1851,1810,2516,2481,1699,834,1742090,44.06,-116.41,1465,77.466667,,,,,8.1,10.13,14.69,,33.43,10.13,47.1,,-6.425926,-13.098765,0.604938,1.185333,64.77,-9.854167,78.357324
